SprungID,Sprungtyp,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil
0827-BK2-02-131,Salto A,55.806,32.523,192.483,-77.241,32.145,195.356,-73.629,3.812,8.938,177.766,-64.905,7.38,173.721,-63.971,5.366,-25.146,147.467,-35.332,-24.039,147.998,-35.82,5.732,-0.46,206.787,-27.282,-0.202,206.292,-27.648,5.972,2.552,217.934,-32.906,2.886,217.096,-32.696,5.422,0.88,199.441,-53.206,-0.023,199.937,-53.188,5.482,-14.229,166.451,-44.746,-13.778,166.31,-44.575,6.09,-4.068,154.989,-29.692,-4.795,155.042,-29.889,7.008,-22.532,150.446,-0.906,-20.555,153.602,-1.225,46.799,32.507,210.713,-14.257,29.59,205.565,-12.499
0827-BK1-01-46,Salto C,43.099,-6.62,-8.075,-31.122,-5.64,-3.863,-29.105,5.785,29.935,141.39,-5.898,29.305,141.533,-6.929,9.932,-2.061,301.273,-14.07,-1.498,299.773,-13.965,10.082,-17.702,307.894,-14.477,-17.262,307.4,-14.273,8.407,-14.239,273.036,-0.907,-14.709,273.689,-0.793,6.57,-6.38,261.405,-1.484,-6.471,261.47,-1.5,7.006,-8.058,260.46,-2.932,-8.082,260.23,-3.446,6.38,-19.822,263.588,-12.608,-19.732,263.99,-11.731,6.585,-19.723,259.176,4.892,-19.74,257.732,6.899,32.872,3.127,151.784,63.508,3.107,149.845,60.573
20191007-1159-FRANKFURT_1-01-60,Salto C,75.501,-11.681,181.491,3.618,-10.312,179.099,1.911,10.121,-7.679,17.474,20.684,-8.209,21.667,22.193,9.26,-2.338,80.582,23.283,-1.349,89.791,19.268,12.921,-2.359,606.453,-24.056,-3.789,598.56,-21.143,16.201,-14.81,428.618,-10.271,-11.656,425.196,-11.016,2.614,25.65,131.817,1.691,22.71,132.802,2.156,4.563,-10.425,-2.093,5.851,-9.648,1.001,5.463,4.238,-19.652,84.678,4.432,-19.066,85.539,3.454,4.654,-8.374,220.655,-5.894,-8.2,219.205,-7.41,44.858,-9.255,249.339,-22.31,-10.263,252.539,-19.822
20191008-1157-FRANKFURT_1-01-386,Salto B,50.446,-42.186,222.352,-10.766,-34.27,214.171,-7.588,8.028,22.241,-57.192,32.852,18.094,-50.515,34.187,10.289,16.749,-34.501,23.066,17.217,-26.816,23.402,15.913,35.177,404.76,22.29,36.85,397.087,19.81,22.014,77.503,472.132,-74.958,75.612,474.701,-73.812,12.995,-0.717,319.354,-107.116,0.479,312.303,-105.277,3.82,-15.54,117.488,-11.535,-15.879,121.246,-13.067,5.089,-39.844,121.492,-0.079,-38.97,122.674,0.176,5.089,-38.345,193.972,16.351,-37.106,196.33,12.547,42.208,-11.982,191.407,-24.708,-13.498,184.696,-22.818
0827-BK2-01-53,Strecksprung,58.007,-39.388,113.201,-22.274,-36.569,116.528,-20.963,2.518,11.456,-11.67,32.438,9.574,-11.97,30.29,1.048,-0.241,-48.148,-8.791,-0.198,-49.264,-9.753,0.872,-11.35,-30.532,-37.762,-11.056,-30.394,-36.025,0.706,-6.559,-37.14,-11.402,-6.672,-36.574,-12.302,0.901,-11.104,-27.857,-8.465,-10.779,-28.678,-8.519,0.582,-9.986,-29.883,-15.967,-10.225,-29.855,-15.364,0.863,-11.922,-35.146,-15.639,-11.401,-35.573,-15.812,1.644,14.765,-70.848,-17.678,14.231,-70.131,-16.661,39.311,23.597,110.771,-5.205,23.686,109.588,-7.761
0609-1-01-823,Bauchsprung,55.584,5.897,40.435,-12.876,5.89,38.788,-11.833,2.544,-4.299,-46.072,4.728,-3.831,-44.336,3.034,0.943,-5.18,-60.281,0.332,-5.454,-60.531,0.237,0.891,-2.607,-95.652,-20.391,-2.501,-97.742,-19.811,1.749,6.673,-144.056,3.917,6.276,-141.032,4.127,1.219,-10.334,-47.019,3.58,-9.966,-48.882,3.683,1.352,5.228,-30.368,11.595,4.933,-29.377,10.765,1.71,17.066,-4.214,12.513,17.337,-3.918,12.058,2.78,1.519,75.31,-22.553,1.765,75.094,-17.118,48.527,-12.327,104.324,-30.026,-12.086,100.173,-32.645
20190930-1247-FRANKFURT_2-01-150,Grätschwinkel,75.36,19.352,147.633,50.64,18.37,149.621,44.701,4.576,-12.663,-2.102,18.565,-13.134,0.605,18.655,2.577,-10.727,-125.444,-47.581,-11.751,-124.096,-42.334,7.009,-15.91,-232.874,12.383,-15.248,-227.422,10.054,10.334,8.33,-11.453,-2.079,8.744,-13.888,-4.473,4.01,16.271,132.243,-17.022,15.749,128.95,-15.809,2.873,-15.875,58.23,-10.094,-15.295,58.014,-9.873,1.143,-13.407,5.913,-4.66,-13.072,6.701,-5.06,2.646,1.952,3.217,1.94,1.24,2.779,2.322,19.679,1.165,116.353,3.289,1.172,113.313,5.902
20191008-1157-FRANKFURT_1-01-368,Barani A,50.755,17.424,-227.795,18.56,15.44,-219.236,17.924,8.157,-2.339,-144.373,89.827,-1.376,-148.43,88.711,7.18,-61.21,-115.142,143.753,-62.361,-116.643,143.013,9.375,-152.721,-156.586,175.597,-152.079,-153.909,178.655,9.151,-159.879,-38.281,285.197,-157.95,-37.786,283.12,9.262,-70.901,91.549,276.097,-71.365,90.209,272.161,7.496,-5.862,154.51,74.548,-7.267,154.365,78.127,8.949,-16.644,221.413,11.53,-17.065,221.58,12.355,8.63,-19.753,296.859,8.915,-19.437,298.288,6.772,48.85,-11.863,312.608,-63.678,-10.223,314.61,-58.417
0609-1-01-465,Salto C,47.495,17.015,144.877,-16.312,18.017,141.269,-15.535,8.5,21.024,-46.309,-10.704,19.355,-40.669,-13.971,14.19,-58.179,408.129,-56.938,-55.639,401.544,-54.378,22.898,-7.499,550.78,15.668,-8.225,549.458,15.741,6.142,48.284,298.271,-13.244,47.17,299.11,-13.592,2.26,20.454,147.845,-20.684,21.051,149.582,-20.151,3.095,12.909,125.072,-15.216,13.272,124.45,-15.881,3.547,13.929,82.9,-15.084,12.524,83.161,-15.213,6.047,-27.688,38.203,-4.888,-25.968,40.402,-4.989,50.79,24.3,171.582,-3.837,21.986,173.057,-4.653
20191001-1148-FRANKFURT_1-01-140,Rudi,55.561,-63.774,-255.832,46.546,-60.366,-262.65,58.571,15.683,-18.247,-296.806,338.824,-18.18,-293.962,331.916,17.71,138.799,-61.054,724.409,135.527,-57.853,717.415,15.276,205.027,61.786,669.109,203.831,53.838,669.385,11.872,137.227,-193.008,547.651,137.674,-184.258,552.691,16.159,1.984,-41.568,568.379,3.31,-39.19,563.094,11.767,-24.798,219.807,347.439,-24.418,211.635,346.036,8.431,-10.951,223.173,80.7,-11.204,227.973,84.312,4.276,1.761,301.16,17.636,1.764,300.01,16.562,57.63,21.385,176.133,8.552,19.955,184.929,3.879
20191008-1207-FRANKFURT_2-01-338,Fliffis B,65.619,-81.595,-375.099,280.716,-76.298,-363.088,250.632,39.553,-181.132,-709.692,87.125,-183.296,-708.117,110.049,42.382,-119.832,-668.3,128.453,-121.347,-670.021,130.735,46.11,-150.123,-672.303,194.655,-150.014,-668.205,194.333,36.144,-195.615,-536.736,238.809,-193.474,-530.634,238.775,19.103,-82.668,-120.657,250.495,-80.94,-128.501,262.091,20.469,-14.067,101.127,460.902,-15.93,103.583,441.506,17.409,-26.254,203.712,281.86,-24.707,204.268,281.396,17.29,75.242,365.937,70.715,76.541,367.629,74.882,57.953,110.965,425.557,-152.513,105.542,424.453,-146.81
20191008-1157-FRANKFURT_1-01-98,Strecksprung,54.196,3.445,98.454,-23.771,4.038,98.717,-21.19,3.313,15.291,45.587,-0.547,13.606,44.503,-1.09,1.138,-12.842,-29.653,-6.92,-11.513,-26.292,-6.387,0.942,-1.176,-35.125,5.908,-0.533,-37.945,6.264,1.548,9.805,-62.791,10.246,7.933,-61.827,9.405,1.279,-16.013,-92.708,40.797,-15.311,-90.877,38.761,1.674,-12.884,-67.48,0.261,-12.452,-67.97,2.576,1.351,-9.114,-35.412,8.0,-9.498,-35.565,7.728,4.076,8.079,21.675,3.452,8.589,25.201,1.167,49.289,14.892,119.271,-45.785,14.477,118.872,-43.131
0827-BK1-01-7,Salto C,61.295,6.631,99.319,6.919,6.445,96.157,4.595,10.45,3.068,-51.84,9.229,2.229,-37.312,10.306,14.561,-20.002,496.928,5.278,-20.262,482.043,5.857,21.272,-13.187,389.358,10.758,-11.112,390.072,10.266,3.944,6.188,170.707,4.416,4.598,175.331,4.377,3.174,3.05,163.865,1.903,3.112,163.415,2.111,2.956,-0.792,149.893,0.876,-0.877,150.259,0.817,2.402,-2.669,123.566,0.619,-2.746,122.196,0.566,4.085,-10.504,23.235,-0.151,-10.052,28.134,0.177,34.96,4.888,190.859,-1.18,4.031,183.897,-0.61
0609-1-01-750,Strecksprung,55.526,1.425,68.699,12.369,0.315,66.893,13.172,2.609,-6.636,32.163,-5.211,-6.438,33.538,-4.539,0.665,3.716,-1.17,1.498,2.873,-0.856,1.24,0.685,-6.631,-2.111,-1.9,-5.932,-3.211,-1.059,0.494,0.209,-17.4,9.606,0.176,-16.639,9.236,0.495,3.082,-1.913,9.22,2.952,-2.45,8.59,0.408,-1.363,-9.952,-11.615,-1.335,-9.856,-11.264,0.245,-2.1,-14.802,-5.969,-2.356,-14.135,-5.313,1.036,-11.601,-3.544,17.907,-10.861,-2.108,17.181,42.855,19.008,73.233,17.117,16.741,69.588,16.463
0609-1-01-852,Strecksprung,66.872,-5.653,60.464,17.747,-7.575,66.949,16.381,4.425,-2.774,12.668,-19.385,-2.879,13.254,-19.34,1.307,11.787,-5.52,-15.545,11.565,-6.05,-15.586,0.601,2.847,-10.216,-17.162,2.796,-10.517,-15.919,0.47,-8.08,-3.716,4.735,-7.88,-3.356,4.44,0.34,-5.356,-5.412,24.163,-5.225,-5.53,23.306,0.433,5.99,-7.212,-4.025,6.052,-6.906,-2.439,0.316,9.045,7.916,10.585,8.769,7.209,9.791,0.815,10.876,-9.249,17.752,10.291,-8.027,16.283,42.495,-8.967,46.46,-16.135,-7.788,44.721,-13.876
0609-1-01-570,Doppelsalto B,44.234,32.651,292.545,-59.274,31.684,290.992,-57.856,9.831,-16.179,41.187,3.113,-13.92,37.908,-3.722,15.949,-26.361,138.901,-29.666,-26.723,148.384,-25.354,34.704,-56.594,671.397,-21.78,-56.424,663.606,-20.323,37.946,-43.356,726.046,12.04,-43.732,729.721,7.762,47.44,0.822,828.277,-25.195,3.972,821.228,-20.711,22.507,75.96,532.933,-37.753,72.21,532.193,-37.282,8.829,27.075,189.898,-25.565,26.161,193.159,-26.917,11.957,-6.429,118.448,-19.784,-4.989,121.923,-19.359,36.358,18.212,246.989,1.804,17.387,241.65,3.248
20190930-1153-FRANKFURT_1-01-182,Salto A,53.015,7.523,156.671,-10.969,9.262,153.923,-9.423,4.172,15.45,153.781,19.143,13.899,155.052,19.077,5.702,21.025,177.52,2.784,20.996,178.192,2.183,5.908,21.619,222.445,-7.597,22.018,222.252,-7.074,5.966,20.324,213.924,-1.289,19.831,213.723,-1.212,5.227,5.832,184.896,1.535,5.931,184.283,1.432,4.815,10.175,120.297,10.848,10.062,121.365,10.708,5.272,11.661,119.656,13.867,11.89,119.692,13.963,7.354,36.865,169.271,22.266,36.611,170.92,21.575,34.064,49.991,276.963,-6.134,49.148,275.123,-5.445
0609-4-01-194,Strecksprung,54.777,-18.54,34.68,-6.623,-16.854,35.63,-5.192,1.627,0.954,4.157,15.97,1.187,4.083,14.992,0.912,-11.307,-42.677,-10.173,-11.032,-41.694,-8.695,0.867,-6.73,-35.075,16.49,-6.853,-34.686,15.894,1.196,-3.483,4.817,0.113,-3.524,5.188,-0.204,0.838,-9.905,44.626,-17.949,-9.794,43.363,-16.747,1.063,-10.715,21.367,7.958,-10.228,21.446,7.9,1.469,10.832,26.195,13.701,10.362,26.127,13.625,0.988,6.3,27.282,26.49,6.036,26.914,23.673,43.555,7.427,-0.256,-7.902,9.177,1.602,-3.143
0609-1-01-726,Doppelsalto C,40.509,-6.662,251.93,-5.853,-4.478,243.993,-9.228,13.391,2.68,59.548,-10.374,2.139,65.596,-11.146,27.918,-33.914,359.807,-15.536,-34.22,364.753,-10.787,48.045,-53.864,733.81,9.741,-54.645,729.59,9.233,50.332,-103.412,804.005,-33.247,-102.695,802.638,-32.234,43.805,-102.33,732.746,14.057,-98.743,728.067,12.818,21.099,9.291,458.351,1.151,5.489,455.676,1.025,11.387,0.209,199.225,-18.368,0.522,208.28,-18.963,12.206,-7.335,272.309,-27.576,-7.305,272.669,-26.323,28.461,-3.534,328.95,2.839,-4.071,318.609,1.656
20191007-1524-FRANKFURT_1-01-114,Doppelsalto B,51.641,-15.08,261.788,-65.377,-5.043,231.869,-80.846,8.725,-3.044,10.479,7.842,-1.245,21.651,6.98,10.233,-16.441,147.648,-11.074,-15.503,151.558,-14.1,12.618,36.049,459.988,4.962,36.551,454.518,5.126,17.043,77.414,387.286,-29.838,75.523,385.972,-30.651,4.482,17.738,183.6,-28.588,18.502,186.518,-28.013,4.552,9.057,137.018,-22.294,8.555,136.106,-21.481,5.394,1.767,117.973,-12.053,2.276,118.265,-13.23,5.638,13.998,136.103,-2.738,14.315,140.332,-2.726,45.877,67.862,207.399,-23.004,65.171,195.863,-13.034
0115-MORITZ-03-128,Salto C,58.001,11.777,98.635,9.13,11.347,93.984,7.744,10.763,-10.188,-54.297,0.77,-11.838,-39.343,0.829,13.614,-29.293,512.39,25.916,-28.146,499.291,25.003,18.038,-9.038,329.162,4.963,-8.062,330.915,5.046,3.484,6.897,167.304,6.324,5.537,168.734,6.256,3.321,-0.938,147.533,0.089,-0.7,147.17,0.458,2.718,-1.097,107.081,6.22,-1.124,107.282,5.757,2.965,-1.352,72.937,-1.12,-1.267,73.228,-0.879,3.975,-8.391,61.976,22.113,-8.077,65.168,21.777,39.894,8.616,230.277,-13.445,8.591,220.412,-13.342
0827-BK2-02-145,Salto A,43.061,-5.871,185.504,-64.283,-3.565,183.832,-60.177,3.277,16.127,198.446,-35.016,13.452,196.859,-37.359,4.434,-26.629,132.76,-33.976,-24.176,136.485,-34.322,6.516,8.239,197.694,-12.316,7.346,196.602,-12.141,5.623,16.248,217.375,-25.892,15.379,216.762,-25.965,5.485,0.483,200.525,-38.263,1.305,199.963,-37.77,4.972,4.974,134.85,-23.8,5.257,135.489,-24.324,5.843,19.416,127.044,-36.783,17.641,127.956,-35.891,7.042,-13.998,186.609,-21.277,-12.321,189.466,-22.982,44.954,15.231,266.127,-8.669,14.91,261.29,-7.888
0609-1-01-190,Doppelsalto C,43.281,22.258,267.539,-17.886,22.44,255.952,-21.77,12.563,-24.464,27.306,-15.399,-21.469,41.267,-15.476,29.191,-19.953,390.409,-16.336,-20.695,390.289,-13.418,48.044,-16.246,740.639,1.55,-17.748,738.001,2.247,52.953,-37.013,807.929,-2.946,-37.264,807.684,-0.209,42.178,6.386,759.041,28.667,8.771,754.566,26.092,20.5,74.607,489.172,-17.81,71.573,487.126,-18.892,6.423,6.334,188.628,-57.03,7.791,193.398,-55.3,7.556,-6.176,129.793,-2.61,-7.094,131.122,-4.629,26.357,-25.235,191.242,-9.395,-24.469,183.418,-7.271
0609-4-01-177,Schraubensalto C,56.393,44.794,241.203,94.681,44.714,237.426,94.533,3.842,86.587,122.965,146.043,87.436,125.737,146.475,7.398,221.234,59.887,302.672,219.92,55.732,303.028,14.491,229.716,-158.523,489.561,225.506,-153.58,487.268,14.219,-17.103,-76.076,474.061,-13.944,-74.724,472.073,9.813,-85.502,124.716,299.325,-84.195,122.605,299.997,6.802,-57.791,174.06,175.024,-57.341,173.451,175.493,6.317,-3.513,148.434,110.202,-4.11,149.014,109.904,6.587,20.149,159.635,25.719,20.154,159.522,26.978,38.258,10.809,197.419,5.268,9.379,195.775,4.495
0609-4-01-58,Fliffis B,51.889,20.713,-350.654,33.055,19.005,-359.294,35.192,37.252,-26.517,-731.255,13.637,-26.367,-710.895,12.614,27.55,9.523,-433.328,25.624,10.077,-431.916,25.984,17.422,2.582,-81.976,160.647,1.193,-89.272,161.815,20.544,-185.035,-151.76,314.442,-184.406,-146.013,312.19,22.773,-263.086,111.631,312.694,-260.96,110.607,311.701,17.625,-157.797,303.924,194.556,-158.126,300.178,194.465,13.901,-58.808,222.66,76.894,-59.994,223.822,78.552,16.878,-12.823,238.782,53.044,-11.757,242.654,51.409,58.638,0.158,322.697,-24.206,0.447,314.898,-21.077
0609-4-01-376,Salto C,57.867,-4.548,255.16,13.585,-4.382,242.392,13.86,9.27,-5.202,-42.838,1.173,-4.418,-26.451,-0.544,11.818,-9.763,394.195,7.134,-10.521,388.069,7.231,16.653,0.709,424.862,-6.974,0.042,419.842,-4.02,4.602,4.959,147.978,8.09,5.005,153.583,5.61,3.727,-9.167,143.548,3.17,-8.807,143.523,3.424,3.313,0.089,130.518,2.441,-0.13,130.421,2.326,3.126,2.832,107.247,-6.168,2.513,106.486,-5.994,5.66,-12.152,73.035,5.09,-11.067,75.502,5.079,22.519,2.319,203.672,-10.93,1.676,191.926,-9.197
20190930-1247-FRANKFURT_2-01-220,Barani C,79.709,22.838,3.216,37.752,20.45,-0.305,39.943,11.706,-79.865,-298.257,58.545,-76.987,-298.204,56.16,18.067,-85.82,-492.062,40.249,-85.954,-480.568,42.671,8.187,-81.435,-143.843,176.794,-78.793,-147.375,174.314,9.697,-9.982,27.679,166.246,-13.919,20.916,166.927,5.582,-130.386,-24.442,144.424,-129.235,-18.854,143.719,5.254,-112.5,53.839,149.962,-111.552,53.451,149.795,4.673,-46.486,94.152,124.473,-47.596,93.627,123.767,4.809,-40.085,76.655,98.935,-37.909,82.785,93.246,40.314,9.819,248.907,33.311,5.021,240.598,39.157
0609-1-01-793,Bauchsprung,51.335,3.839,48.582,7.28,4.005,49.801,7.772,3.032,-3.35,-24.81,7.774,-2.691,-25.395,6.925,0.985,-3.568,-35.78,0.269,-3.13,-36.247,0.705,0.469,1.999,-63.476,-0.1,1.655,-63.614,-0.703,0.779,-7.616,-86.658,-6.604,-7.712,-85.702,-5.6,0.89,-10.841,-88.582,-10.313,-10.472,-89.218,-10.802,1.077,1.97,-71.092,-10.924,1.429,-70.673,-10.786,1.098,-18.091,-24.729,8.7,-16.783,-24.458,7.58,0.924,1.969,14.379,-11.343,0.74,16.309,-9.408,26.547,-3.127,99.601,0.532,-2.023,99.668,-1.908
20191007-1150-FRANKFURT_2-01-58,Grätschwinkel,58.369,-2.633,80.652,0.782,-1.937,82.58,1.677,6.819,9.829,-47.53,3.597,9.204,-44.286,3.423,8.555,-9.232,-184.155,-2.607,-9.736,-178.453,-3.24,9.053,-1.699,-113.796,14.143,-2.124,-111.709,14.177,8.94,3.323,104.596,7.32,4.467,98.713,7.604,6.81,24.418,109.883,14.583,23.472,109.555,14.582,2.405,0.388,34.578,26.663,0.248,36.586,26.036,1.627,-5.909,15.469,-8.182,-5.372,15.886,-6.937,2.29,1.124,31.753,-14.791,1.85,31.255,-15.688,36.169,31.304,63.98,0.261,28.078,63.67,1.714
0110-MORITZ-01-96,Doppelsalto B,54.764,-13.423,230.269,-18.106,-12.624,226.749,-20.538,13.054,11.024,-30.052,1.138,7.947,-18.472,6.687,16.808,-34.504,270.082,-2.267,-31.095,266.841,-1.705,34.83,-61.113,630.219,2.02,-61.278,626.441,1.252,39.4,-80.864,678.937,34.448,-81.091,679.935,34.248,48.11,-78.165,773.133,63.645,-77.155,768.469,62.304,28.604,-29.661,522.213,23.034,-29.902,522.814,23.7,10.156,-8.376,252.777,-18.003,-10.121,253.863,-17.449,10.269,-49.843,131.688,30.627,-48.2,135.263,30.891,18.978,19.27,225.161,45.034,14.391,212.875,42.315
20191001-1148-FRANKFURT_1-01-57,Strecksprung,48.081,19.061,74.02,18.336,18.566,61.419,16.109,3.254,-11.164,-83.676,68.768,-8.61,-80.383,61.564,1.701,1.973,-132.747,24.106,0.548,-132.358,27.647,1.783,-1.552,-85.591,-27.872,-1.065,-86.622,-28.353,1.458,3.938,-74.73,-26.07,3.97,-72.964,-24.967,1.651,-11.259,-38.727,11.516,-11.395,-41.046,8.041,3.406,-13.294,-8.41,-29.275,-12.312,-5.795,-27.346,2.795,-1.542,84.106,-5.322,-2.507,82.029,-4.82,4.433,-4.269,134.225,33.765,-4.355,129.822,32.469,53.202,-10.185,-16.172,15.101,-12.081,-11.107,17.8
20191008-1157-FRANKFURT_1-01-35,Strecksprung,48.504,-40.089,86.802,-5.602,-36.252,79.741,-7.395,2.675,34.01,-6.657,-1.915,30.131,-5.669,-1.051,1.119,-6.823,-25.355,53.281,-4.477,-22.983,50.565,1.326,8.64,-34.878,8.311,7.683,-34.863,9.582,0.842,14.215,-37.951,18.398,13.525,-37.433,17.851,1.432,-4.129,-44.518,20.86,-3.488,-44.547,21.252,1.225,-9.682,-41.343,5.26,-10.107,-42.259,4.584,1.174,-19.998,-27.381,-22.268,-19.169,-24.802,-21.779,1.657,-11.749,67.611,-19.986,-12.321,68.214,-21.971,47.928,-5.574,119.368,17.146,-7.05,122.923,17.932
20191008-1207-FRANKFURT_2-01-37,Salto B,39.323,-6.503,167.939,-0.328,-2.886,159.428,-3.748,7.094,-4.006,-98.0,-14.727,-4.327,-91.489,-9.747,8.704,27.737,47.614,12.094,26.308,49.728,10.954,18.275,41.808,519.228,-42.778,43.491,512.498,-43.242,28.335,46.075,570.306,-44.511,44.111,563.897,-45.033,6.408,-26.99,250.791,-22.05,-24.547,255.961,-20.687,4.87,8.974,109.867,20.76,7.878,111.933,20.901,5.748,32.827,130.054,46.409,32.7,130.45,44.54,5.327,44.744,150.414,7.331,44.765,151.625,11.114,52.42,57.009,160.503,-10.086,55.11,160.169,-14.784
0609-1-01-180,Bauchsprung,65.187,-8.715,55.1,-0.426,-6.339,55.529,0.369,3.54,9.528,-17.64,33.206,8.197,-17.872,32.587,0.743,-5.0,-41.104,9.866,-4.822,-40.155,10.483,0.447,-11.686,-76.023,-15.102,-12.205,-75.586,-15.33,0.586,-16.909,-55.708,-16.412,-16.356,-56.467,-16.135,0.57,-5.806,-79.502,-26.22,-5.816,-78.552,-26.275,0.63,4.477,-65.396,-16.977,4.691,-65.918,-16.199,1.211,17.801,-53.317,7.846,17.862,-51.963,6.627,2.305,12.594,41.787,0.702,10.528,43.827,-0.002,59.734,-37.882,93.845,-33.104,-34.162,88.098,-28.668
20190930-1247-FRANKFURT_2-01-108,Grätschwinkel,70.347,15.655,118.711,15.045,16.014,122.061,17.032,4.267,-14.76,-9.723,33.763,-12.835,-7.651,30.288,4.615,-14.267,-142.648,-19.475,-14.501,-144.708,-17.495,8.066,-19.307,-281.007,-2.174,-19.42,-272.871,-3.746,9.599,-18.792,-9.676,-5.246,-18.597,-12.838,-5.139,4.558,-19.256,130.53,-5.718,-20.305,128.445,-4.65,3.544,2.864,66.439,11.578,3.47,66.284,10.621,1.185,2.634,16.781,6.406,2.955,17.591,6.617,3.586,0.414,2.578,1.283,0.296,1.402,1.557,21.98,-0.095,97.425,13.778,-0.688,97.194,15.101
0609-4-01-42,Fliffis B,52.769,6.987,-340.369,39.369,6.095,-350.32,35.373,36.951,-7.881,-730.283,-3.346,-7.807,-708.384,-0.06,34.764,34.427,-540.685,24.422,35.003,-533.781,25.283,18.838,11.168,-66.464,128.346,7.738,-78.741,128.169,19.128,-151.535,-229.437,278.204,-149.528,-223.07,277.699,23.668,-232.925,-9.461,364.533,-231.468,-9.427,361.453,19.616,-167.27,233.496,263.168,-166.788,230.502,263.265,15.434,-58.012,259.339,129.055,-58.272,258.748,129.991,16.633,-1.647,257.944,61.39,-2.889,259.514,61.27,23.706,6.513,345.466,2.925,5.808,330.142,4.567
0609-1-01-198,Von Bauch in Stand,59.87,14.733,-24.86,-7.268,13.289,-24.643,-5.964,5.223,-3.468,-0.22,-0.533,-1.869,1.353,0.971,1.325,14.325,30.238,-1.068,12.864,31.283,-3.381,0.923,-6.671,9.533,1.204,-6.243,8.97,1.77,0.846,3.797,-15.06,13.427,3.372,-13.977,13.166,0.807,-10.456,-7.894,31.825,-9.999,-7.783,30.557,1.297,12.355,29.353,18.412,12.084,29.061,18.271,1.716,19.124,61.96,-20.31,18.169,61.755,-20.615,4.375,-30.017,27.438,12.836,-26.961,29.853,13.899,50.413,39.891,162.079,24.905,38.702,163.431,21.203
20190930-1616-FRANKFURT_1-01-241,Doppelsalto B,54.524,-46.291,251.364,28.239,-39.387,247.948,27.513,15.953,21.27,-36.227,-3.815,17.385,-12.286,-6.822,18.284,1.486,272.393,-17.397,3.002,254.836,-14.694,36.943,-19.132,626.654,-16.949,-18.703,619.914,-18.832,38.341,17.564,703.428,-28.739,16.652,708.539,-28.823,54.611,24.748,820.851,-35.417,25.423,812.744,-36.322,30.138,31.253,538.257,-26.893,30.953,533.128,-26.422,10.001,8.87,161.251,-0.759,8.855,169.25,-0.551,12.899,11.529,169.324,-2.24,10.594,174.094,-0.709,44.595,17.765,323.904,-6.393,16.003,314.161,-8.505
20191008-1207-FRANKFURT_2-01-306,Salto B,42.611,4.043,213.635,-13.775,11.935,201.567,-20.263,5.532,-22.819,-87.9,-52.103,-21.97,-72.756,-42.514,9.62,-10.599,-54.219,-22.695,-14.655,-53.389,-25.31,19.703,1.745,470.024,-27.746,6.38,462.358,-32.038,32.961,119.69,615.365,-84.711,113.826,609.457,-83.048,8.68,26.745,314.161,-93.4,30.298,316.549,-92.705,4.243,10.7,117.037,-36.467,10.078,119.122,-38.507,5.426,-5.276,93.389,-46.762,-5.219,92.906,-45.042,6.324,4.884,120.17,25.757,5.182,122.151,20.558,44.932,33.986,221.265,-96.149,32.989,203.806,-85.199
0609-1-01-830,Doppelsalto C,45.173,35.838,258.435,-12.267,34.083,254.29,-15.819,12.769,1.492,62.696,-25.363,3.019,69.0,-20.865,29.602,-24.706,368.166,-27.465,-23.686,371.301,-24.04,49.537,-11.753,766.075,-5.682,-13.16,760.668,-9.736,55.036,-25.254,826.512,-43.047,-24.123,826.982,-42.363,49.663,11.897,760.919,-17.311,10.383,760.446,-17.026,21.667,39.352,468.371,-25.245,38.512,463.302,-24.121,10.023,20.133,196.695,-20.664,21.189,201.654,-21.598,10.263,7.944,233.974,-58.247,5.23,233.97,-57.662,33.137,-49.178,270.487,-23.561,-46.545,262.79,-24.413
