SprungID,Sprungtyp,0_mean_Acc_N_Fil,0_std_Acc_N_Fil,0_mean_Gyro_x_R,0_std_Gyro_x_R,0_mean_Gyro_y_R,0_std_Gyro_y_R,0_mean_Gyro_z_R,0_std_Gyro_z_R,0_mean_Gyro_x_Fil,0_std_Gyro_x_Fil,0_mean_Gyro_y_Fil,0_std_Gyro_y_Fil,0_mean_Gyro_z_Fil,0_std_Gyro_z_Fil,10_mean_Acc_N_Fil,10_std_Acc_N_Fil,10_mean_Gyro_x_R,10_std_Gyro_x_R,10_mean_Gyro_y_R,10_std_Gyro_y_R,10_mean_Gyro_z_R,10_std_Gyro_z_R,10_mean_Gyro_x_Fil,10_std_Gyro_x_Fil,10_mean_Gyro_y_Fil,10_std_Gyro_y_Fil,10_mean_Gyro_z_Fil,10_std_Gyro_z_Fil,20_mean_Acc_N_Fil,20_std_Acc_N_Fil,20_mean_Gyro_x_R,20_std_Gyro_x_R,20_mean_Gyro_y_R,20_std_Gyro_y_R,20_mean_Gyro_z_R,20_std_Gyro_z_R,20_mean_Gyro_x_Fil,20_std_Gyro_x_Fil,20_mean_Gyro_y_Fil,20_std_Gyro_y_Fil,20_mean_Gyro_z_Fil,20_std_Gyro_z_Fil,30_mean_Acc_N_Fil,30_std_Acc_N_Fil,30_mean_Gyro_x_R,30_std_Gyro_x_R,30_mean_Gyro_y_R,30_std_Gyro_y_R,30_mean_Gyro_z_R,30_std_Gyro_z_R,30_mean_Gyro_x_Fil,30_std_Gyro_x_Fil,30_mean_Gyro_y_Fil,30_std_Gyro_y_Fil,30_mean_Gyro_z_Fil,30_std_Gyro_z_Fil,40_mean_Acc_N_Fil,40_std_Acc_N_Fil,40_mean_Gyro_x_R,40_std_Gyro_x_R,40_mean_Gyro_y_R,40_std_Gyro_y_R,40_mean_Gyro_z_R,40_std_Gyro_z_R,40_mean_Gyro_x_Fil,40_std_Gyro_x_Fil,40_mean_Gyro_y_Fil,40_std_Gyro_y_Fil,40_mean_Gyro_z_Fil,40_std_Gyro_z_Fil,50_mean_Acc_N_Fil,50_std_Acc_N_Fil,50_mean_Gyro_x_R,50_std_Gyro_x_R,50_mean_Gyro_y_R,50_std_Gyro_y_R,50_mean_Gyro_z_R,50_std_Gyro_z_R,50_mean_Gyro_x_Fil,50_std_Gyro_x_Fil,50_mean_Gyro_y_Fil,50_std_Gyro_y_Fil,50_mean_Gyro_z_Fil,50_std_Gyro_z_Fil,60_mean_Acc_N_Fil,60_std_Acc_N_Fil,60_mean_Gyro_x_R,60_std_Gyro_x_R,60_mean_Gyro_y_R,60_std_Gyro_y_R,60_mean_Gyro_z_R,60_std_Gyro_z_R,60_mean_Gyro_x_Fil,60_std_Gyro_x_Fil,60_mean_Gyro_y_Fil,60_std_Gyro_y_Fil,60_mean_Gyro_z_Fil,60_std_Gyro_z_Fil,70_mean_Acc_N_Fil,70_std_Acc_N_Fil,70_mean_Gyro_x_R,70_std_Gyro_x_R,70_mean_Gyro_y_R,70_std_Gyro_y_R,70_mean_Gyro_z_R,70_std_Gyro_z_R,70_mean_Gyro_x_Fil,70_std_Gyro_x_Fil,70_mean_Gyro_y_Fil,70_std_Gyro_y_Fil,70_mean_Gyro_z_Fil,70_std_Gyro_z_Fil,80_mean_Acc_N_Fil,80_std_Acc_N_Fil,80_mean_Gyro_x_R,80_std_Gyro_x_R,80_mean_Gyro_y_R,80_std_Gyro_y_R,80_mean_Gyro_z_R,80_std_Gyro_z_R,80_mean_Gyro_x_Fil,80_std_Gyro_x_Fil,80_mean_Gyro_y_Fil,80_std_Gyro_y_Fil,80_mean_Gyro_z_Fil,80_std_Gyro_z_Fil,90_mean_Acc_N_Fil,90_std_Acc_N_Fil,90_mean_Gyro_x_R,90_std_Gyro_x_R,90_mean_Gyro_y_R,90_std_Gyro_y_R,90_mean_Gyro_z_R,90_std_Gyro_z_R,90_mean_Gyro_x_Fil,90_std_Gyro_x_Fil,90_mean_Gyro_y_Fil,90_std_Gyro_y_Fil,90_mean_Gyro_z_Fil,90_std_Gyro_z_Fil
20191008-1157-FRANKFURT_1-01-316,Strecksprung,29.949,26.281,-6.526,10.216,77.733,38.264,-17.781,16.11,-3.583,3.878,75.337,25.486,-20.154,5.942,2.495,0.972,1.661,10.374,22.036,54.99,-42.304,25.64,1.533,5.722,25.91,30.487,-41.906,13.539,0.764,0.34,22.115,14.141,17.529,11.827,18.477,51.494,20.87,11.577,16.057,10.708,19.691,40.777,1.031,0.189,6.465,10.164,-27.913,9.355,62.705,16.365,6.054,10.192,-27.157,8.233,62.095,12.764,1.045,0.345,-48.969,16.922,-73.046,19.857,8.645,19.794,-46.927,13.79,-72.388,16.489,9.586,17.421,2.085,0.116,-16.564,11.257,-77.171,5.109,-15.93,11.044,-17.187,11.527,-77.999,3.615,-15.343,7.35,1.521,0.392,17.327,12.641,-77.02,20.59,16.777,21.211,16.349,8.844,-76.885,15.173,15.627,19.187,1.36,0.402,-0.389,3.868,-67.005,7.622,23.92,12.853,-0.311,3.934,-65.878,5.381,23.675,11.718,5.841,3.338,1.06,19.212,8.949,56.671,-14.935,18.366,0.86,13.977,12.611,54.935,-15.513,16.275,65.122,26.066,-3.099,21.796,168.166,29.828,-48.285,31.164,-4.763,13.56,161.062,14.671,-46.135,12.91
0110-MORITZ-01-15,1/2 ein 1/2 aus C,55.387,37.176,9.54,31.538,253.99,54.227,-111.132,47.368,4.016,30.691,252.624,36.208,-111.844,40.022,12.261,2.608,-313.545,118.708,129.522,26.732,-223.66,55.687,-311.221,121.127,130.244,20.465,-219.957,32.114,31.03,10.701,-568.755,57.049,-259.825,213.458,-96.355,149.458,-561.982,47.203,-258.806,200.508,-92.007,139.013,49.574,1.449,-413.199,25.331,-617.57,32.929,206.636,49.608,-414.583,23.298,-614.883,32.815,198.433,37.991,40.412,7.688,-306.631,87.591,-578.196,114.083,-24.322,90.837,-304.399,82.484,-570.559,108.644,-26.677,93.932,25.914,4.554,-70.605,50.464,-74.598,126.686,-436.412,106.045,-66.42,39.149,-81.932,122.096,-430.104,94.358,13.296,2.188,154.329,39.57,111.283,31.775,-317.259,82.717,145.519,40.467,112.421,17.749,-317.447,65.702,12.558,0.292,68.623,39.811,159.12,19.579,-224.06,36.69,68.576,39.999,157.685,17.158,-220.772,36.383,12.933,0.398,-37.381,9.252,157.173,20.831,-12.895,77.788,-33.516,8.34,162.617,19.969,-15.571,73.557,41.38,36.312,28.884,21.296,315.966,96.729,7.778,77.99,27.538,17.123,301.797,80.901,7.476,56.527
20191007-1150-FRANKFURT_2-01-131,Salto A,58.594,25.883,44.318,15.289,192.714,72.879,-16.448,21.753,45.657,7.436,193.748,49.778,-16.902,9.777,7.706,2.768,17.474,12.355,238.312,49.494,-28.73,36.135,18.137,9.966,238.975,17.171,-27.405,22.083,6.265,2.32,-4.732,9.357,223.676,60.906,-22.982,25.856,-3.689,7.127,224.869,47.033,-22.588,22.796,9.203,0.198,1.235,4.643,269.276,21.538,-0.547,18.407,0.84,2.246,270.685,16.97,-0.63,12.919,8.556,0.16,13.665,6.156,226.425,23.765,-0.16,8.048,12.949,5.059,224.793,19.007,-1.267,4.841,8.951,0.125,4.09,8.035,175.94,12.538,-14.993,8.61,4.525,6.709,178.032,6.771,-14.5,7.575,9.107,0.132,-1.843,2.539,197.603,6.468,-10.928,11.942,-2.622,0.732,194.229,5.582,-11.294,7.516,9.395,0.324,-16.537,5.952,160.676,4.479,5.279,18.404,-15.37,4.841,163.215,4.068,6.308,16.437,5.446,2.402,-6.516,5.674,187.182,22.029,10.337,25.77,-7.219,3.365,190.867,24.008,9.112,21.155,43.608,28.806,28.801,37.538,197.497,142.355,3.1,52.54,28.494,25.192,190.085,116.483,7.304,24.278
20190930-1616-FRANKFURT_1-01-44,Salto C,55.732,35.419,-31.632,14.232,109.506,41.706,63.743,35.141,-29.064,7.747,106.288,30.945,61.01,26.345,8.945,2.331,3.08,15.796,-24.743,68.22,38.202,45.913,3.485,11.809,-19.699,26.668,36.722,38.287,8.24,1.853,24.148,7.201,140.276,139.204,-49.319,17.669,22.299,6.882,146.699,134.383,-45.599,8.222,17.941,1.457,-21.115,8.055,534.685,26.341,-13.389,25.69,-19.24,6.845,527.062,30.737,-14.182,17.648,21.499,4.609,-20.665,27.135,501.004,83.706,-43.118,33.375,-23.405,13.366,496.851,71.317,-41.796,22.971,4.535,2.793,-30.232,9.74,173.125,77.524,-1.045,35.272,-27.38,4.099,176.607,69.586,-1.769,25.573,3.8,0.455,-6.678,5.391,97.437,6.183,24.99,8.993,-7.532,4.632,98.4,5.778,24.405,7.42,4.026,0.071,-9.584,1.185,114.098,4.158,-1.627,10.222,-9.201,0.749,113.598,2.033,-1.692,9.147,3.508,0.362,-0.402,4.573,119.151,4.618,2.438,19.192,-0.215,3.731,120.004,4.432,4.59,18.047,28.748,27.694,28.926,25.046,170.035,24.774,78.472,21.372,29.17,13.952,165.467,15.839,76.026,13.329
20191008-1207-FRANKFURT_2-01-288,Salto B,51.796,33.698,30.081,22.035,179.534,57.635,-79.307,77.632,31.524,19.2,175.05,31.461,-72.766,44.228,4.852,3.361,-38.88,45.909,-52.144,126.031,-25.713,53.252,-33.461,32.655,-48.096,112.852,-27.111,20.001,11.339,4.758,-39.248,23.829,-135.641,111.17,36.866,55.463,-39.74,20.168,-126.103,93.05,32.906,26.492,16.46,5.078,21.461,24.827,377.429,212.24,-42.74,35.287,22.515,22.563,374.067,194.243,-40.086,11.803,34.267,4.697,99.451,6.584,664.361,25.892,-77.24,28.882,96.099,4.698,656.925,10.433,-77.355,21.079,16.243,9.775,39.74,26.317,441.288,134.425,-54.02,33.554,40.39,20.535,440.391,128.139,-52.843,26.126,3.916,0.859,19.239,9.132,132.013,32.354,-15.755,11.904,19.392,5.595,136.791,34.923,-15.214,7.035,4.646,0.452,9.033,3.316,91.906,6.567,0.913,9.671,10.472,3.541,91.659,6.93,-0.223,6.355,6.129,0.568,40.552,6.472,107.459,37.795,4.673,18.056,39.114,4.672,109.729,33.119,4.878,10.996,40.642,33.198,72.368,29.21,202.873,95.232,-89.256,95.412,68.856,16.083,188.586,74.909,-80.687,69.141
0827-BK2-02-7,Salto C,58.702,30.937,24.944,9.645,150.565,53.931,-58.173,19.106,24.186,5.272,144.986,44.154,-54.913,9.938,7.669,2.823,4.818,16.352,-57.985,46.349,8.307,29.026,5.434,11.632,-50.1,35.579,2.9,20.753,13.143,3.783,-7.985,9.169,306.122,234.576,-85.863,23.809,-8.603,6.74,304.057,217.502,-84.213,20.564,26.483,3.823,-13.745,13.266,615.031,43.858,-61.511,32.496,-13.588,9.372,606.452,39.984,-60.619,25.58,6.812,5.362,23.349,13.917,281.948,120.064,-34.193,12.95,23.674,7.586,286.166,114.853,-34.399,6.445,2.396,0.679,13.58,7.242,119.775,9.48,-40.126,5.14,12.838,5.659,120.856,10.362,-40.575,3.238,2.553,0.367,-0.007,2.762,79.726,12.366,-41.477,8.09,0.316,1.258,80.329,11.095,-40.955,6.98,3.241,0.191,0.997,6.614,82.659,9.89,-32.81,11.89,0.599,4.121,82.182,8.017,-33.043,8.579,4.653,1.282,-29.1,27.138,74.934,17.688,-24.775,43.189,-27.669,21.546,78.589,15.39,-25.16,35.124,33.232,30.166,-14.327,14.274,169.783,50.534,6.298,21.806,-13.94,13.739,165.469,35.341,6.298,11.089
20191008-1207-FRANKFURT_2-01-255,Fliffis C,52.515,28.461,-26.784,48.504,-420.922,204.344,76.902,26.474,-20.688,26.431,-401.892,180.222,56.81,31.827,25.559,9.358,37.167,35.308,-584.231,182.216,-42.744,182.425,30.331,19.327,-589.407,32.377,-26.959,58.21,42.528,4.8,42.132,17.951,-582.416,44.518,7.722,47.775,41.901,6.752,-580.834,18.213,10.675,20.737,49.19,2.728,27.463,13.122,-665.451,41.429,51.052,25.587,25.377,10.034,-666.25,29.237,47.936,16.496,50.199,2.085,-45.911,34.263,-677.16,33.014,118.819,56.905,-48.442,35.437,-671.05,35.638,123.459,54.061,34.012,6.308,-179.241,39.312,-383.896,111.93,359.166,77.788,-168.558,30.73,-379.896,111.118,358.643,60.894,23.879,1.309,-5.69,44.043,-27.588,65.758,440.22,24.4,-13.372,31.321,-26.263,79.236,436.531,8.614,18.533,2.065,-17.904,39.034,280.138,37.806,326.972,109.551,-15.276,32.164,270.603,45.338,322.717,95.157,16.789,0.724,68.681,14.338,394.767,40.94,119.526,35.538,68.76,13.32,393.385,32.123,117.367,39.328,40.894,22.085,51.356,73.135,361.239,100.976,-95.653,135.593,48.168,52.14,352.782,82.144,-88.799,60.67
0609-4-01-358,Strecksprung,52.763,24.367,12.193,10.227,110.586,43.163,17.291,18.487,9.715,8.279,109.908,34.634,16.11,15.244,1.786,1.94,-15.236,22.184,-3.316,32.446,-5.787,14.246,-13.57,17.342,-2.308,23.374,-4.734,10.815,1.032,0.362,5.94,12.194,-2.752,24.623,19.224,13.516,5.896,9.857,-3.611,18.645,18.246,8.414,0.861,0.26,-9.15,4.954,-38.648,8.162,16.852,5.673,-8.618,4.529,-38.528,5.444,17.14,5.144,0.685,0.228,4.245,4.663,-53.926,9.192,15.601,4.276,3.493,3.218,-52.593,7.879,15.211,2.818,1.33,0.309,1.189,3.146,-31.277,11.403,-3.239,7.412,1.529,2.381,-32.3,10.719,-3.122,6.623,0.985,0.099,6.323,2.166,-27.871,4.493,-15.404,9.273,5.941,1.707,-27.388,3.234,-14.899,6.755,1.243,0.169,-4.138,4.313,-20.229,6.55,-7.479,5.336,-3.846,3.685,-20.732,4.794,-7.294,3.74,2.627,2.504,-2.822,5.26,-29.815,18.26,-7.261,16.437,-2.403,4.086,-30.338,9.259,-7.426,9.956,43.316,27.203,-19.917,18.821,115.996,96.951,-18.673,21.196,-19.519,13.987,116.29,69.846,-18.387,10.028
0609-4-01-456,Fliffis B,82.07,33.768,-3.629,37.209,-129.122,195.24,49.614,66.985,-3.746,25.891,-120.141,194.092,45.495,54.999,27.639,8.5,-82.832,23.851,-629.227,146.62,9.818,39.455,-80.265,17.553,-625.763,86.994,13.074,30.065,38.759,1.565,1.824,14.883,-625.562,43.958,17.091,27.153,0.152,14.342,-626.429,39.285,16.367,19.782,27.768,8.731,16.657,12.911,-443.37,171.426,69.941,36.358,16.812,9.503,-436.072,159.619,71.408,22.078,17.465,2.262,3.638,31.196,-23.094,77.603,210.454,63.273,-0.921,30.496,-30.543,58.204,210.42,59.762,19.816,2.402,-234.618,66.252,-77.821,47.239,309.411,12.054,-230.579,62.852,-73.849,46.235,307.729,4.524,19.821,1.283,-238.957,38.892,163.607,68.927,281.347,28.455,-237.382,36.601,160.533,66.898,280.442,26.116,14.112,0.725,-96.653,36.732,221.301,24.865,167.536,43.039,-97.388,36.005,220.545,21.972,166.682,42.287,16.459,2.205,-26.32,13.205,213.345,52.823,66.862,11.368,-26.476,12.385,216.263,49.144,68.13,7.253,23.178,16.003,11.232,11.619,387.762,30.884,12.269,31.282,10.307,7.367,374.07,24.785,12.772,26.529
0115-MORITZ-03-152,Strecksprung,56.274,17.883,21.422,13.648,106.22,17.263,-15.511,18.172,21.272,10.402,109.6,16.764,-16.098,14.813,4.901,5.351,5.525,15.143,31.72,57.451,-11.925,33.137,6.587,11.054,30.866,46.963,-13.047,20.49,1.39,0.285,6.848,7.806,-20.217,5.078,-14.384,6.807,5.715,5.821,-19.761,2.895,-11.571,6.337,1.176,0.264,-5.79,10.133,-28.692,20.752,25.235,9.998,-5.579,8.288,-29.64,16.663,24.789,7.036,0.793,0.123,-10.0,3.27,-62.269,3.119,26.36,9.475,-9.27,2.161,-61.652,1.405,25.83,6.138,1.224,0.321,3.18,3.368,-54.193,16.136,12.273,11.156,2.88,3.012,-53.566,10.302,11.441,7.676,0.769,0.062,6.657,2.119,-25.114,5.586,4.033,5.349,6.464,1.533,-25.887,3.888,4.481,3.323,1.004,0.186,1.59,2.784,-31.016,5.397,0.464,4.358,1.291,2.935,-32.176,5.311,0.545,3.924,4.437,4.664,-25.236,12.434,-73.074,33.173,-1.974,12.683,-23.983,10.192,-61.192,26.655,-1.24,6.021,52.313,24.545,-7.794,9.747,173.09,34.802,-0.325,14.21,-8.287,6.862,160.84,35.664,-0.443,8.397
20191007-1159-FRANKFURT_1-01-348,3/4 Salto vw A,49.489,33.951,13.43,26.129,-62.812,68.93,13.301,33.019,10.648,20.407,-62.936,59.418,14.112,18.248,4.258,1.559,14.314,11.928,-18.078,92.243,4.058,21.833,16.197,5.42,-17.028,64.24,3.913,9.853,2.229,0.433,2.897,6.086,1.909,22.114,19.668,13.878,2.623,4.69,0.379,18.553,18.926,7.704,1.07,0.238,-5.146,3.038,-96.849,32.668,12.591,7.593,-4.86,1.988,-95.731,32.138,11.896,4.826,1.358,0.303,1.747,3.39,-169.798,13.623,4.372,7.035,1.751,2.486,-169.188,12.488,4.812,4.253,1.617,0.27,8.144,2.862,-206.754,18.747,12.811,3.375,8.071,1.948,-207.526,17.648,12.884,1.347,4.135,1.572,9.855,3.953,-281.77,25.108,11.443,4.875,9.783,2.234,-281.532,24.024,11.798,1.853,7.901,0.297,5.627,7.831,-330.827,6.809,14.168,6.296,6.37,5.778,-328.923,3.842,14.136,3.644,7.068,1.019,4.24,15.448,-269.904,46.002,13.802,17.718,4.219,10.526,-276.381,32.041,10.07,15.754,62.17,35.296,12.014,20.806,-102.007,333.583,29.227,193.199,11.108,5.576,-99.998,112.853,33.303,22.893
0609-1-01-173,Bauchsprung,50.83,28.037,-15.53,12.129,29.374,57.378,-6.089,10.246,-13.969,7.402,29.97,46.478,-7.405,3.898,2.207,1.268,0.262,17.935,-19.96,36.931,-9.53,21.548,-0.45,15.333,-20.91,16.789,-9.205,14.045,0.792,0.306,0.491,5.39,-44.904,17.173,-11.355,12.432,0.03,4.983,-45.17,14.659,-10.603,8.226,1.013,0.443,-9.03,18.089,-83.957,11.034,3.353,6.358,-8.074,14.953,-83.894,8.982,2.819,4.756,0.997,0.182,11.048,4.239,-100.003,6.15,-30.515,20.319,10.677,3.718,-98.719,4.44,-29.436,16.915,1.164,0.138,0.557,3.979,-65.797,7.67,-22.838,12.431,0.886,2.975,-66.701,6.369,-23.006,11.241,1.169,0.176,9.445,3.809,-42.619,16.636,14.264,13.414,9.593,2.937,-42.788,14.116,13.224,11.884,1.308,0.372,22.358,8.905,-28.12,12.039,13.216,14.793,21.739,5.941,-27.162,7.08,13.856,9.787,2.329,0.274,-7.986,21.783,32.179,40.483,19.29,19.746,-7.617,19.549,38.807,47.406,17.353,11.159,50.7,34.413,-9.484,24.359,122.275,123.233,-31.651,52.23,-8.646,15.402,110.9,75.692,-29.545,25.845
20191001-1202-FRANKFURT_2-01-173,Salto A,56.009,28.117,-2.641,23.054,-266.983,151.079,52.885,130.297,-0.84,4.713,-269.344,73.585,18.514,40.621,6.161,2.699,-17.025,30.896,-102.617,67.312,-20.816,34.056,-18.278,17.395,-108.363,63.441,-15.724,26.876,9.745,2.282,-17.215,20.311,-52.939,58.338,-4.522,34.571,-16.278,11.509,-59.49,38.859,-7.334,13.48,8.974,0.566,-9.72,15.051,-257.124,63.344,-41.563,16.855,-9.354,6.971,-254.021,56.777,-37.883,4.033,9.006,0.909,1.064,5.222,-305.533,25.934,-11.662,16.288,0.745,3.337,-303.043,21.43,-12.279,13.783,8.332,0.213,-0.55,1.929,-208.241,16.728,1.153,8.003,-1.184,1.653,-210.877,16.057,1.461,5.987,8.546,0.311,-19.642,6.678,-199.464,5.254,5.802,7.271,-18.618,5.681,-199.193,2.933,4.361,7.227,8.966,0.114,-6.518,6.617,-207.112,4.842,-29.209,8.83,-7.577,5.01,-207.906,3.693,-26.811,7.108,9.055,1.304,-26.491,9.031,-248.73,17.607,19.367,15.381,-27.124,9.399,-250.215,16.793,17.335,13.007,39.901,30.968,-33.468,39.546,-274.073,165.93,-62.18,262.865,-31.966,21.57,-267.635,63.371,-46.998,39.767
20191008-1207-FRANKFURT_2-01-286,Strecksprung,55.514,36.487,13.609,12.971,123.402,18.291,-3.13,46.337,13.608,8.556,121.968,13.492,-0.855,43.101,4.288,2.312,20.335,74.768,74.404,104.141,-5.791,109.273,21.619,38.435,76.054,69.928,-4.384,74.091,2.651,1.618,19.112,20.479,-7.76,24.191,26.849,41.684,15.784,8.888,-8.371,11.046,22.455,34.667,1.119,0.247,-8.057,5.44,-52.976,21.592,11.057,13.751,-6.788,2.389,-53.409,20.151,13.235,9.857,1.536,0.478,-23.398,14.0,-70.5,25.731,-19.063,49.072,-23.64,10.902,-68.004,18.819,-18.731,36.644,1.354,0.227,-25.033,8.974,-16.772,8.866,-4.89,13.548,-24.798,7.627,-18.413,5.592,-6.899,12.665,0.889,0.373,2.547,15.359,-14.199,14.839,13.593,11.099,1.871,12.07,-13.933,10.664,12.537,7.216,1.593,0.154,8.702,8.673,-32.519,4.87,5.611,17.382,9.35,6.14,-33.178,2.35,6.366,13.252,2.693,1.089,17.899,5.433,-0.513,35.541,36.104,16.631,18.13,2.346,1.735,32.931,34.454,10.334,53.91,39.69,66.255,49.41,57.303,106.594,-2.234,63.347,63.108,32.126,46.874,95.94,6.733,31.362
0609-1-01-820,Doppelsalto C,52.318,22.525,21.657,11.901,236.686,45.759,-37.185,17.138,20.567,6.326,232.211,30.003,-35.1,11.593,9.506,4.451,3.779,14.369,61.575,73.126,-50.794,45.511,4.424,9.473,69.031,61.611,-47.924,27.539,24.95,5.423,-14.244,21.855,240.728,195.315,1.709,42.324,-15.524,15.006,249.01,184.223,-4.46,30.306,47.635,4.244,-42.749,30.625,742.717,28.434,-7.291,61.736,-41.603,14.883,731.578,31.577,-4.464,28.24,52.224,0.823,-52.733,7.634,783.609,42.467,-14.947,13.652,-51.589,6.553,783.314,34.139,-14.959,4.095,52.179,3.742,-26.687,24.883,845.726,22.304,8.647,20.884,-25.537,23.626,835.41,20.757,6.575,10.599,29.538,8.537,21.434,10.534,580.653,82.637,-29.62,18.442,20.602,5.187,586.305,85.449,-27.556,9.933,14.022,2.221,27.244,17.056,304.924,74.471,-43.29,13.575,24.154,15.186,306.837,74.439,-43.403,6.977,8.283,0.825,-27.172,14.789,123.678,33.444,-11.627,26.31,-25.08,9.228,128.672,24.839,-9.49,24.889,27.657,26.186,-5.017,19.912,221.698,73.035,29.948,46.849,-5.386,14.626,215.875,48.252,27.528,21.723
0827-BK1-01-115,Salto A,60.794,35.406,1.63,11.136,176.908,49.084,-30.076,18.301,1.091,8.014,176.406,41.547,-28.965,7.256,5.401,3.013,0.792,16.31,115.332,59.74,10.474,29.245,1.102,7.76,117.576,47.082,8.338,15.841,6.52,0.805,8.732,7.154,170.497,35.089,1.801,14.996,8.64,5.356,168.34,33.644,2.9,13.376,6.46,0.27,7.802,8.785,194.738,8.764,-0.305,12.249,7.445,7.136,194.189,5.195,-0.339,7.828,6.445,0.336,-5.794,7.742,213.95,18.775,-7.51,2.287,-5.514,6.218,214.838,15.226,-7.835,1.071,5.709,0.271,3.513,1.875,222.427,8.879,-3.135,2.307,3.657,1.096,221.851,8.172,-3.314,1.531,5.56,0.268,9.301,2.777,190.642,6.133,-2.091,1.757,9.188,2.441,191.244,5.615,-1.839,1.468,5.084,0.421,10.803,1.564,180.307,15.395,5.145,1.804,10.701,1.051,178.703,15.653,4.632,1.15,6.797,1.387,1.143,4.053,92.962,21.568,3.908,10.235,1.445,2.636,98.033,18.368,5.041,8.568,38.119,32.624,16.405,22.741,191.707,71.415,7.018,51.047,17.136,13.376,185.259,47.427,7.83,22.308
20191003-1152-FRANKFURT_1-01-66,Salto A,52.347,25.784,7.097,8.153,91.668,19.08,45.968,29.069,7.269,4.562,93.148,10.529,43.332,18.1,6.837,1.781,-3.256,23.99,86.264,30.913,7.604,24.875,-3.258,14.87,91.821,25.229,10.107,12.392,8.299,0.991,-4.557,7.223,212.163,23.252,1.922,5.768,-5.521,5.138,210.687,27.148,2.145,2.833,9.404,0.286,-8.376,5.115,315.367,22.516,2.657,7.356,-7.95,4.088,314.364,23.312,3.02,3.828,9.887,0.829,3.077,2.843,360.211,21.828,-2.941,13.137,2.873,1.694,355.504,15.181,-2.907,8.663,8.248,0.429,0.269,2.709,240.372,33.363,-8.079,4.228,0.18,1.869,242.818,32.967,-7.918,3.052,6.94,0.272,1.156,4.474,189.497,11.719,-4.03,6.512,1.274,3.309,189.762,5.825,-4.851,4.158,6.723,0.642,5.16,5.556,209.181,20.957,-24.969,8.018,4.017,4.586,211.758,18.477,-25.284,6.269,8.22,2.45,-34.004,15.846,305.688,44.438,-44.144,21.217,-33.019,13.715,298.701,32.101,-42.599,15.004,49.778,19.961,-6.201,38.304,88.412,82.294,36.446,31.069,-6.063,27.811,95.119,68.969,35.833,21.48
0609-1-01-843,Doppelsalto C,47.093,23.059,18.272,6.631,260.96,54.082,-34.5,19.549,16.692,4.303,256.981,36.023,-34.314,11.923,11.325,6.858,-1.415,26.734,78.297,67.549,-23.137,45.758,-1.608,13.938,82.155,55.543,-21.122,33.09,27.829,5.703,5.909,11.062,323.256,234.151,-13.461,51.819,5.504,5.961,330.149,214.627,-14.602,37.393,51.143,2.008,-31.438,16.865,754.481,22.705,-35.297,21.08,-30.06,8.456,746.849,7.683,-35.687,7.497,56.101,1.888,-24.599,7.168,803.514,32.09,-51.439,26.258,-25.952,4.427,803.416,29.296,-48.095,16.383,53.344,3.565,-7.954,30.63,819.461,59.352,-39.448,23.352,-7.014,19.932,814.86,50.528,-39.972,7.908,28.336,7.773,45.839,21.209,548.915,101.066,-22.864,21.606,44.852,13.786,546.367,98.352,-26.605,7.131,11.946,1.889,25.263,7.682,261.294,58.54,-43.931,12.205,25.23,6.686,266.03,59.952,-42.946,7.14,10.644,0.689,-4.178,7.268,162.777,14.322,-10.225,27.559,-3.454,4.321,167.762,11.931,-11.191,21.241,34.289,27.843,-3.297,19.807,258.232,90.846,-12.674,26.921,-3.043,13.702,250.584,62.637,-6.789,11.497
0110-MORITZ-01-125,Salto C,48.69,38.574,-13.738,36.997,91.61,40.916,-4.111,17.712,-13.8,30.745,89.624,33.812,-4.413,7.438,9.78,1.416,22.57,14.76,-29.02,71.135,15.787,22.622,21.424,13.245,-16.593,68.53,14.918,7.912,14.52,1.832,-47.223,14.033,517.629,127.338,9.678,16.228,-45.19,11.391,503.522,118.737,9.922,8.578,18.667,8.099,-10.83,15.835,372.986,72.654,12.797,17.626,-10.729,12.867,374.76,71.459,12.819,11.246,3.746,0.863,7.709,8.479,175.153,25.683,7.177,7.756,7.017,5.951,177.775,26.096,6.711,6.116,3.671,0.181,-1.342,1.717,160.126,5.336,-0.439,2.72,-1.221,0.931,159.656,3.875,-0.318,1.462,3.219,0.216,6.872,5.466,143.769,6.112,5.459,5.057,6.718,4.183,143.702,6.003,4.759,3.891,2.663,0.336,2.395,1.773,97.046,29.913,-4.951,6.902,2.231,1.471,96.368,28.713,-4.467,5.343,4.74,0.913,-2.859,3.724,-5.59,27.343,12.147,11.925,-2.126,1.322,-0.757,22.873,11.824,9.48,42.719,38.304,16.772,13.115,178.545,100.978,9.833,31.648,16.323,7.957,167.574,80.95,8.341,13.783
