SprungID,Sprungtyp,Acc_x_Fil_1,Acc_y_Fil_1,Acc_z_Fil_1,Gyro_x_Fil_1,Gyro_y_Fil_1,Gyro_z_Fil_1,Acc_x_Fil_2,Acc_y_Fil_2,Acc_z_Fil_2,Gyro_x_Fil_2,Gyro_y_Fil_2,Gyro_z_Fil_2,Acc_x_Fil_3,Acc_y_Fil_3,Acc_z_Fil_3,Gyro_x_Fil_3,Gyro_y_Fil_3,Gyro_z_Fil_3,Acc_x_Fil_4,Acc_y_Fil_4,Acc_z_Fil_4,Gyro_x_Fil_4,Gyro_y_Fil_4,Gyro_z_Fil_4,Acc_x_Fil_5,Acc_y_Fil_5,Acc_z_Fil_5,Gyro_x_Fil_5,Gyro_y_Fil_5,Gyro_z_Fil_5,Acc_x_Fil_6,Acc_y_Fil_6,Acc_z_Fil_6,Gyro_x_Fil_6,Gyro_y_Fil_6,Gyro_z_Fil_6,Acc_x_Fil_7,Acc_y_Fil_7,Acc_z_Fil_7,Gyro_x_Fil_7,Gyro_y_Fil_7,Gyro_z_Fil_7,Acc_x_Fil_8,Acc_y_Fil_8,Acc_z_Fil_8,Gyro_x_Fil_8,Gyro_y_Fil_8,Gyro_z_Fil_8,Acc_x_Fil_9,Acc_y_Fil_9,Acc_z_Fil_9,Gyro_x_Fil_9,Gyro_y_Fil_9,Gyro_z_Fil_9,Acc_x_Fil_10,Acc_y_Fil_10,Acc_z_Fil_10,Gyro_x_Fil_10,Gyro_y_Fil_10,Gyro_z_Fil_10,Acc_x_Fil_11,Acc_y_Fil_11,Acc_z_Fil_11,Gyro_x_Fil_11,Gyro_y_Fil_11,Gyro_z_Fil_11,Acc_x_Fil_12,Acc_y_Fil_12,Acc_z_Fil_12,Gyro_x_Fil_12,Gyro_y_Fil_12,Gyro_z_Fil_12,Acc_x_Fil_13,Acc_y_Fil_13,Acc_z_Fil_13,Gyro_x_Fil_13,Gyro_y_Fil_13,Gyro_z_Fil_13,Acc_x_Fil_14,Acc_y_Fil_14,Acc_z_Fil_14,Gyro_x_Fil_14,Gyro_y_Fil_14,Gyro_z_Fil_14,Acc_x_Fil_15,Acc_y_Fil_15,Acc_z_Fil_15,Gyro_x_Fil_15,Gyro_y_Fil_15,Gyro_z_Fil_15,Acc_x_Fil_16,Acc_y_Fil_16,Acc_z_Fil_16,Gyro_x_Fil_16,Gyro_y_Fil_16,Gyro_z_Fil_16,Acc_x_Fil_17,Acc_y_Fil_17,Acc_z_Fil_17,Gyro_x_Fil_17,Gyro_y_Fil_17,Gyro_z_Fil_17,Acc_x_Fil_18,Acc_y_Fil_18,Acc_z_Fil_18,Gyro_x_Fil_18,Gyro_y_Fil_18,Gyro_z_Fil_18,Acc_x_Fil_19,Acc_y_Fil_19,Acc_z_Fil_19,Gyro_x_Fil_19,Gyro_y_Fil_19,Gyro_z_Fil_19,Acc_x_Fil_20,Acc_y_Fil_20,Acc_z_Fil_20,Gyro_x_Fil_20,Gyro_y_Fil_20,Gyro_z_Fil_20,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd
0609-1-01-97,Von Bauch in Stand,51.541,1.738,29.968,3.21,-41.85,-4.62,9.092,-0.171,-2.735,4.62,-114.21,43.38,-2.778,-0.942,-0.756,17.24,30.64,-5.79,-0.467,0.482,-1.73,23.35,30.35,15.8,-1.947,0.137,0.315,32.24,25.91,29.53,0.186,-0.786,-0.475,18.25,22.11,20.33,0.958,-0.546,-0.578,10.15,15.92,-5.91,0.367,-0.251,-0.575,7.7,26.96,-5.1,-0.056,-0.046,-0.02,4.8,29.94,5.39,0.201,-0.072,-0.987,1.5,31.31,15.07,0.015,-0.763,-0.218,2.49,30.48,0.3,-0.027,-0.775,-0.704,-3.43,32.33,-11.36,0.107,-0.395,0.25,-6.65,27.65,-13.76,-0.178,-0.055,-0.351,-4.68,14.81,-13.7,-0.322,-0.643,-0.933,-3.03,0.06,-9.0,-0.244,-0.025,-0.222,-7.02,-5.94,2.83,-1.892,0.553,-0.373,-9.33,-21.5,28.39,-3.608,0.728,0.076,-28.75,-39.16,-0.88,11.572,-1.502,6.199,-10.1,26.55,0.59,21.544,-2.321,33.125,25.67,256.19,-23.29,8.051,45.989,2.767,23.614,85.698,32.349
20191008-1207-FRANKFURT_2-01-172,Barani A,2.064,0.395,53.736,-34.49,-245.61,54.38,-12.11,2.441,-16.773,-88.97,-335.7,39.35,-4.959,5.272,-3.03,-47.17,-151.13,121.12,-7.056,1.307,-6.926,-45.16,-79.38,91.15,-4.368,0.523,-7.507,-44.62,-54.37,72.22,-2.065,-0.504,-6.09,-91.0,-117.09,88.81,-0.378,1.402,-9.033,-142.51,-153.64,134.72,-0.266,-0.512,-10.318,-207.56,-120.39,165.8,-0.53,-0.099,-10.512,-242.79,-88.34,154.7,-0.135,-0.535,-10.199,-254.97,-26.31,217.01,-3.391,-2.287,-9.499,-204.52,26.63,284.05,-3.2,-3.179,-9.354,-138.53,88.69,259.72,-3.176,-3.484,-7.44,-79.74,133.63,206.93,-3.381,-3.17,-7.019,-43.49,165.79,137.35,-4.714,-2.004,-6.123,-18.81,178.22,92.4,-5.532,-1.793,-4.919,-8.96,190.46,64.27,-6.315,-0.366,-3.677,9.58,208.54,23.7,-5.842,-0.626,-2.102,27.5,228.11,42.28,-0.929,-1.26,2.571,35.07,276.12,-12.45,-1.47,2.696,37.659,64.83,349.49,52.19,-122.441,37.053,185.687,151.448,278.929,209.674
20190930-1153-FRANKFURT_1-01-219,Salto A,1.255,-0.25,52.065,6.79,186.56,-19.26,-2.065,0.756,-0.518,18.94,221.2,-5.88,0.742,-0.107,-3.263,11.02,97.29,16.43,1.502,-1.898,-4.393,-5.12,76.86,25.91,-2.199,-1.113,-7.013,16.52,170.76,30.51,-2.778,-0.774,-5.816,29.56,221.12,-8.17,-1.748,0.46,-5.94,16.77,230.79,-6.7,-1.451,-0.141,-4.7,22.26,217.17,-15.03,-1.855,-0.737,-4.549,15.13,203.0,-1.58,-1.749,-0.521,-5.606,14.52,207.33,-1.22,-2.351,-0.375,-4.989,19.57,200.45,-1.0,-2.318,-0.501,-4.154,29.74,184.13,5.29,-2.268,-0.642,-2.843,18.5,145.01,-11.25,-2.584,0.522,-3.8,0.56,109.56,-8.08,-1.603,-0.523,-4.863,-7.01,82.13,11.81,-1.534,-0.612,-4.923,-10.32,104.21,8.36,-1.984,-0.067,-4.796,-4.65,144.49,8.89,-3.473,-0.023,-6.6,21.01,192.96,46.98,-6.427,-2.847,-5.515,50.48,286.67,22.62,3.747,1.842,39.695,62.34,317.82,-19.68,31.561,347.337,1.274,37.636,347.337,32.579
20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,-2.476,5.321,43.878,24.58,316.31,8.79,-0.847,-4.321,-7.205,-10.33,52.06,-9.72,-2.517,1.154,-14.045,5.59,49.7,-8.95,-10.607,-0.618,-19.293,10.79,124.61,-5.54,-23.389,1.472,-15.63,81.06,348.12,-20.75,-32.208,2.569,-13.605,66.15,692.55,-84.57,-32.604,1.122,-21.032,46.25,680.71,-59.8,-38.555,3.309,-24.724,56.87,688.5,-15.19,-39.548,4.108,-27.761,79.49,728.93,3.4,-41.868,4.892,-29.263,94.85,757.85,-16.32,-33.846,2.942,-31.079,111.36,784.4,-17.15,-31.326,3.998,-27.202,119.27,668.65,12.23,-20.045,2.869,-13.695,98.26,574.87,-38.93,-13.136,-1.311,-9.412,63.81,334.58,-62.71,-6.416,-0.444,-7.15,25.45,210.54,-57.95,-5.553,0.196,-8.75,16.33,166.24,-28.81,-7.95,-1.402,-9.822,5.34,182.74,24.43,-9.789,-2.129,-6.234,46.09,275.25,34.26,-6.249,-0.157,2.896,79.19,396.54,-20.7,11.407,2.408,48.232,136.74,371.6,-106.19,94.816,685.831,-34.503,99.807,691.934,69.468
0115-MORITZ-03-86,Doppelsalto B,9.637,-1.964,47.725,19.16,322.27,-1.36,-4.72,0.482,1.425,3.93,136.36,32.32,-10.662,1.5,-5.328,-13.28,23.18,43.45,-11.586,-1.172,-13.854,5.41,-71.34,12.04,-12.057,-1.433,-8.413,-18.12,129.36,-10.79,-28.895,-0.456,-3.657,-19.35,517.28,15.19,-41.194,-2.903,4.259,-12.72,678.87,22.98,-42.789,-3.32,4.3,-37.96,651.41,8.84,-42.098,-4.79,2.706,-54.69,658.86,7.2,-41.873,-3.816,-4.152,-62.69,715.88,15.07,-46.073,-3.759,-17.713,-48.61,779.08,9.35,-48.513,-2.317,-26.397,-26.83,854.38,9.61,-45.065,-5.43,-15.635,9.9,689.34,-28.13,-15.567,-2.5,-2.634,4.52,371.9,-60.09,-8.401,-0.517,-4.907,29.51,218.85,-27.79,-6.319,-2.87,-8.282,5.11,162.76,-1.18,-7.486,-2.148,-10.514,-45.66,180.54,-21.46,-10.162,0.959,-9.93,-32.48,275.44,-5.58,-6.353,1.069,-8.456,1.89,393.46,45.81,14.894,1.064,41.341,40.76,261.24,44.17,-22.838,709.015,8.854,53.346,726.318,45.845
20190930-1247-FRANKFURT_2-01-153,Schraubensalto,1.597,-0.374,53.498,-10.93,248.51,121.32,-1.691,-1.126,1.993,14.16,228.63,103.35,-0.771,-0.055,-4.107,63.16,185.13,100.53,0.852,1.82,-4.546,74.44,141.75,113.58,1.415,3.429,-3.114,120.2,87.52,163.61,-2.159,-1.041,-1.884,150.68,83.85,187.36,-3.603,-0.757,-1.072,199.72,67.17,200.2,-3.566,0.022,-2.127,199.26,-1.03,235.17,-5.09,0.195,-1.247,200.32,-70.34,262.11,-6.879,-0.921,-1.707,168.23,-107.92,317.3,-7.82,-2.419,-4.381,66.77,-129.33,336.1,-6.533,-1.076,-7.156,-26.9,-156.86,376.84,-7.48,-2.163,-9.467,-21.07,-123.79,443.66,-8.052,-5.224,-8.077,17.41,20.79,461.12,-6.472,-8.593,-4.518,-7.59,163.11,346.81,-2.212,-5.349,-4.962,-54.39,189.04,166.86,-2.465,-1.641,-5.789,-51.15,213.52,73.76,-2.134,-0.326,-6.468,-31.45,240.29,91.16,-1.924,-1.099,-8.265,-26.0,282.13,75.64,20.422,0.181,35.541,-34.74,241.43,0.97,88.255,169.979,365.451,138.72,278.016,369.336
0609-4-01-566,Barani C,16.31,5.076,53.054,40.43,-84.99,89.97,-3.867,-2.681,1.689,-7.48,-234.15,88.95,-12.171,1.709,2.652,-30.07,-408.31,26.45,-16.511,0.902,-1.529,-11.59,-434.6,62.56,-12.71,0.303,-7.192,-5.65,-391.9,107.42,-6.96,-1.546,-7.321,-17.24,-240.96,133.07,-5.348,2.801,-9.406,13.83,-80.11,187.16,-6.595,1.266,-6.103,-11.37,-43.83,187.12,-6.847,1.401,-8.591,-35.11,-42.95,265.51,-3.115,-2.743,-3.1,-82.89,-38.73,266.17,-3.189,-1.019,-7.355,-94.06,13.32,243.12,-3.18,-1.428,-5.773,-91.71,70.61,239.05,-2.919,-1.576,-4.715,-77.39,108.1,211.88,-2.769,-0.978,-4.177,-48.85,120.42,179.23,-2.45,-0.693,-3.986,-28.68,116.93,152.91,-3.067,-0.861,-3.862,-6.56,108.07,115.6,-4.294,-1.62,-4.289,7.17,96.17,74.16,-6.631,-1.479,-3.676,19.17,121.72,52.92,-0.958,-1.158,2.764,36.98,174.87,40.09,17.478,-0.689,38.081,2.3,245.0,-6.37,-37.148,-72.155,234.723,65.194,286.689,241.7
20191008-1157-FRANKFURT_1-01-281,3/4 Salto vw A,5.83,1.454,46.234,-6.45,-98.52,24.75,2.833,-1.547,-2.492,15.96,-122.74,-4.45,-5.342,-0.126,-4.605,17.62,32.51,24.77,1.079,-1.313,-2.439,-2.02,11.81,-3.93,1.478,-0.66,-1.823,-10.66,-12.12,24.9,1.441,-0.7,-0.034,-16.31,-44.97,22.24,0.737,-1.29,-0.517,-17.52,-90.22,-5.57,-0.523,-0.322,0.179,-14.18,-143.79,-8.89,-0.213,-0.575,-0.886,-8.44,-172.75,-6.77,0.013,-0.648,-1.693,-0.66,-190.08,-3.51,-0.602,-0.114,-1.37,1.91,-176.57,8.98,-0.903,-0.505,-1.061,-3.87,-181.98,21.09,-1.099,-0.877,-0.615,-5.23,-218.33,8.84,-3.604,-0.548,-0.862,2.29,-282.51,5.6,-6.32,-0.888,-2.392,10.54,-322.39,13.18,-6.688,-0.504,-4.873,5.25,-330.06,2.7,-7.255,-0.606,-4.561,6.31,-314.47,15.63,-3.128,-0.721,-6.753,-14.08,-283.1,10.18,-6.562,0.561,-13.527,1.22,-213.64,21.01,-42.775,2.067,13.665,-5.65,-232.69,37.78,-3.919,-278.386,17.129,18.802,311.161,35.042
0609-1-01-808,Doppelsalto C,5.977,-1.613,52.304,45.39,289.62,-53.18,0.955,1.249,9.403,8.3,185.8,-18.96,-0.254,-0.544,-8.816,-25.63,32.39,-46.07,-5.757,-0.647,-19.238,3.8,87.26,2.79,-19.712,-1.516,-16.157,2.24,240.92,9.5,-32.967,-1.226,-16.875,-23.12,586.93,-21.48,-47.482,-1.411,-13.228,-14.79,709.25,5.53,-47.063,-3.633,-17.338,-32.41,735.9,-33.29,-50.93,-1.11,-20.658,-33.77,779.29,3.27,-51.443,-2.272,-22.353,-35.29,826.35,-9.72,-44.627,-1.992,-29.107,-14.2,857.53,-3.04,-41.022,0.879,-30.433,54.57,814.23,13.77,-27.639,-0.801,-18.664,55.47,650.49,-10.12,-15.752,-0.101,-14.091,63.74,464.34,-38.94,-9.711,0.05,-10.515,40.76,311.28,-65.51,-6.062,-0.494,-7.82,8.79,224.35,-35.71,-8.162,-1.366,-9.973,-28.77,216.52,-38.85,-11.574,0.432,-7.155,-35.08,212.92,-6.51,-6.058,-0.398,1.186,7.09,247.78,11.71,15.545,-0.326,41.296,-13.1,271.56,9.6,2.194,705.058,-23.533,49.431,705.476,51.083
0609-1-01-796,Bauchsprung,6.233,0.183,52.402,3.74,45.32,16.54,0.354,-2.095,6.185,-8.72,-1.51,-13.56,2.038,1.826,-2.121,-1.36,-11.97,4.67,-0.878,-0.535,0.054,5.21,-27.83,15.46,-0.168,-1.017,-0.064,-2.76,-28.64,1.51,0.126,-0.202,0.336,-7.72,-50.07,-10.91,0.12,0.272,-0.074,0.97,-67.93,-5.25,0.078,0.491,0.132,5.36,-60.99,9.26,-0.661,0.207,-0.123,-10.89,-81.94,-4.97,-0.908,0.125,-0.324,-11.21,-97.77,-10.81,-0.676,-0.016,-0.156,-14.27,-90.12,-6.38,-0.548,-0.641,-0.639,-5.44,-88.1,-22.4,0.553,-0.16,-1.513,-1.67,-80.43,-12.63,0.067,-0.041,-0.896,7.45,-50.06,1.53,0.045,-0.386,-1.287,-5.47,-32.15,9.04,-0.27,-0.452,-0.202,-35.8,-12.97,7.85,0.039,-0.032,-0.497,-3.62,6.37,-20.66,-0.181,-0.032,-1.192,10.93,30.98,0.03,3.128,-0.424,-1.05,8.08,114.98,27.06,42.319,-0.424,20.001,-4.4,92.41,-50.57,-7.352,-39.853,-3.653,17.82,110.477,29.461
20191008-1207-FRANKFURT_2-01-28,Salto A,-1.488,6.567,46.828,45.51,251.85,-74.05,-2.199,0.325,-6.701,-19.41,123.36,-54.56,0.052,-0.72,0.306,-12.39,68.61,14.16,0.592,-1.966,-9.681,5.37,11.11,-12.19,-2.012,-1.624,-9.81,6.49,124.78,9.08,-6.437,-1.453,-7.553,9.11,257.15,-23.21,-6.813,0.246,-5.694,37.41,295.42,-30.52,-5.524,-0.663,-5.836,38.27,292.41,-38.74,-4.835,-1.94,-4.865,13.53,266.89,-58.92,-4.066,-0.111,-4.394,10.75,229.5,-45.26,-2.96,-1.324,-5.581,6.26,216.66,-13.46,-2.973,-0.714,-5.156,11.4,208.04,-11.68,-3.02,-1.077,-5.315,15.87,198.97,-12.05,-3.243,-1.079,-5.521,22.3,179.64,-24.81,-3.446,-2.046,-5.845,3.08,182.09,-37.7,-4.571,-0.566,-6.487,-1.22,191.9,-21.32,-6.872,-0.33,-4.046,-9.08,193.66,-15.85,-6.537,1.201,-1.884,-26.75,262.3,3.53,-1.388,-3.041,3.119,52.73,218.85,19.48,9.439,4.041,46.373,49.25,290.89,20.94,28.261,345.403,-31.503,42.191,348.843,62.884
0827-BK2-02-25,Salto C,6.722,1.342,53.287,27.09,181.43,-43.15,-2.283,2.385,4.264,27.23,18.8,11.11,-4.498,-0.876,-6.073,6.12,-63.2,15.8,-4.874,0.045,-8.245,-24.46,-29.3,-66.94,-0.471,0.189,-9.394,-15.29,202.61,-118.26,-13.865,-0.999,-17.715,-22.61,602.59,-69.8,-25.687,2.192,-13.354,15.17,624.5,-11.16,-23.548,1.543,-8.645,32.53,523.01,17.49,-6.204,0.391,2.214,28.24,324.84,-25.43,-3.004,0.527,-0.248,22.31,192.69,-36.92,-0.615,0.436,-1.774,24.65,122.97,-30.69,-0.968,0.651,-2.088,19.25,105.57,-32.16,-0.97,0.451,-3.179,16.99,111.81,-39.76,-0.408,0.588,-2.871,17.42,104.73,-39.46,-0.96,0.813,-3.065,14.74,97.89,-32.66,-1.131,0.598,-3.275,2.62,97.74,-34.06,-1.501,0.161,-3.394,0.11,89.33,-36.06,-4.681,0.398,-1.997,-33.26,84.9,14.67,-3.669,-1.804,2.554,6.51,127.76,49.29,14.369,0.651,42.841,20.27,165.78,-18.04,18.02,337.653,-48.517,36.502,358.913,71.256
20191008-1157-FRANKFURT_1-01-367,Salto B,-5.403,2.955,47.79,-9.27,286.03,4.81,-1.275,-1.689,1.497,-37.66,208.26,-42.48,0.897,-0.503,4.807,13.11,47.84,16.72,-7.875,-1.454,-11.443,21.43,-134.52,17.33,-12.683,-1.333,-14.105,-0.62,-198.5,3.66,2.494,-0.657,0.81,-1.33,22.64,-28.18,9.135,-0.465,-8.243,-25.28,370.25,8.7,-4.033,-2.829,-19.163,-34.52,552.4,-34.67,-13.595,-1.243,-19.84,-67.52,597.88,-21.9,-16.996,-1.392,-19.623,-36.33,482.88,-4.16,-11.968,-1.711,-0.416,34.03,396.05,-4.89,-5.671,-1.07,-0.28,4.64,227.22,18.95,-2.341,-1.693,-3.067,-24.47,141.57,9.04,-2.424,-1.063,-4.985,-11.89,100.94,-3.41,-3.778,-0.633,-4.211,7.98,105.83,-18.89,-4.801,-0.471,-3.025,15.22,137.25,-10.51,-4.064,-1.034,-0.579,13.71,166.77,-3.95,-3.363,-0.148,-0.243,-3.45,191.16,-13.67,2.353,0.195,3.439,1.16,262.64,-20.12,16.258,1.323,46.863,-24.92,163.64,-65.84,-13.788,335.691,-15.307,35.757,400.657,46.064
0609-1-01-874,Doppelsalto C,5.236,-0.437,49.675,22.94,316.46,-35.39,1.288,-0.39,6.963,-0.22,218.62,-8.94,-0.249,-1.84,-5.826,9.73,67.4,-36.21,-7.881,-1.866,-19.114,22.19,61.38,16.25,-23.454,-1.045,-16.339,16.55,252.5,-35.72,-36.973,-1.236,-16.637,-26.38,632.55,-48.97,-50.67,-0.863,-12.827,-12.21,757.02,-18.17,-51.923,-0.692,-17.473,-23.21,736.98,-24.01,-51.79,-1.87,-20.257,-8.25,800.66,-17.87,-48.152,-2.027,-26.976,-12.46,858.59,-24.29,-44.097,2.437,-32.011,33.22,835.45,51.59,-30.642,-0.105,-19.735,76.26,654.2,-3.57,-20.594,-1.055,-15.314,90.05,494.29,-31.69,-9.499,1.137,-7.783,60.63,321.84,-38.83,-5.691,-0.306,-8.056,23.22,224.23,-15.68,-5.521,-0.354,-10.058,18.07,198.77,-25.73,-4.965,-1.28,-9.886,11.14,186.3,-57.48,-8.079,0.801,-10.255,6.85,277.2,-22.46,-8.35,-0.322,-4.734,26.81,332.75,25.38,11.469,-0.134,41.573,5.06,269.59,-42.72,27.865,705.255,-33.501,47.428,705.255,54.806
0115-JANEIKE-01-19,Salto B,12.83,-2.097,39.925,7.62,208.71,-29.83,-5.347,1.933,-0.029,8.55,19.6,16.72,-3.828,-2.639,-4.2,-13.28,-85.06,-8.47,-5.58,0.579,-3.642,3.16,-105.63,-13.25,0.771,-1.308,0.248,8.12,15.31,-45.47,3.047,-0.541,-9.647,-28.85,318.67,-70.04,-14.901,1.349,-13.064,-31.63,564.96,-18.82,-17.423,1.233,-9.488,17.23,541.8,14.42,-17.268,-0.294,-11.219,66.87,510.86,30.82,-14.275,0.489,-3.968,77.98,405.22,1.24,-6.755,0.823,-2.586,66.76,323.43,-22.89,-4.368,0.583,-1.018,43.28,235.16,-20.06,-1.248,0.9,-1.506,36.01,137.22,-2.92,-1.389,0.457,-1.563,42.04,95.46,1.9,-0.267,-0.99,-3.312,28.5,100.51,-9.85,-1.811,-0.517,-4.366,37.73,98.55,-30.46,-2.769,0.234,-2.426,32.81,85.37,-23.86,-4.596,1.187,-2.253,-0.22,61.72,-3.46,-2.184,-0.313,5.441,-1.97,83.26,9.6,23.919,0.656,34.971,36.64,223.71,-1.45,41.355,350.961,-22.981,57.428,396.041,46.686
20190930-1153-FRANKFURT_1-01-108,Doppelsalto C,-1.827,-0.898,49.97,-8.18,300.38,11.49,0.328,-2.189,1.247,25.87,75.07,8.22,-4.577,-1.918,-12.491,8.06,-33.88,-0.26,-11.414,0.34,-14.47,16.53,59.53,-13.79,-22.167,1.675,-14.034,45.8,385.57,26.68,-36.365,3.53,-10.236,62.84,624.39,1.56,-34.158,5.238,-15.41,29.12,634.64,14.07,-41.246,3.039,-18.217,14.93,646.82,29.44,-44.035,3.058,-19.557,12.9,660.96,61.65,-46.92,3.418,-21.099,25.78,687.95,78.12,-42.023,3.469,-21.478,36.22,737.78,74.39,-38.485,1.475,-30.456,87.35,851.57,29.31,-27.13,0.857,-24.79,28.63,659.51,-1.95,-26.987,1.65,-6.022,20.8,448.1,-5.93,-6.359,-2.458,-4.855,11.14,201.97,-18.81,-2.207,-0.484,-7.446,-5.25,120.98,8.94,-3.348,-0.514,-9.916,-14.2,88.09,19.26,-6.319,-0.892,-7.655,5.8,147.92,4.34,-4.234,3.15,-1.271,1.13,253.86,27.22,11.8,-3.524,46.701,35.66,267.07,-2.4,38.208,710.705,32.403,45.969,716.612,59.848
20190930-1616-FRANKFURT_1-01-295,Barani A,3.921,4.568,61.783,-6.83,-116.18,79.63,-6.816,-1.498,-6.146,-43.8,-323.29,120.34,1.015,1.623,-3.228,-93.25,-166.23,109.39,-5.809,1.072,-5.16,-57.76,-72.13,67.72,-2.206,1.053,-5.369,-76.99,-73.22,66.99,-2.455,1.037,-6.92,-128.16,-144.51,92.5,-1.239,1.175,-8.614,-169.83,-146.49,131.37,0.369,1.376,-8.976,-191.07,-128.83,127.95,-0.388,-0.046,-9.178,-195.28,-74.09,142.17,-0.294,-1.509,-8.799,-193.14,-19.96,172.22,-0.574,-2.618,-8.266,-173.41,47.42,192.3,-0.138,-3.035,-7.666,-149.48,101.16,182.97,-1.355,-2.624,-7.279,-117.18,130.32,148.14,-2.217,-2.216,-7.043,-85.17,140.78,116.68,-3.262,-2.284,-6.625,-61.91,162.2,77.01,-4.094,-2.148,-6.683,-42.63,157.58,33.77,-6.304,-0.752,-5.327,-42.53,162.71,38.82,-7.188,-1.045,-3.565,-29.3,180.38,43.65,1.407,-2.312,4.258,-13.43,226.31,5.76,5.841,1.345,32.38,11.29,327.17,-13.64,-159.411,42.333,161.85,167.054,261.218,175.412
20190930-1247-FRANKFURT_2-01-110,Barani C,6.76,4.34,58.076,-19.27,-98.73,28.0,-6.456,-2.485,-5.208,-76.99,-284.22,94.58,-6.68,0.906,-0.02,-51.97,-327.12,12.28,-15.765,1.879,-2.469,-74.18,-398.37,15.13,-17.813,4.309,-9.768,-85.25,-479.33,44.64,-0.136,-0.171,-12.505,-97.38,-354.39,95.87,-2.566,1.244,-7.993,-96.12,-171.09,154.24,-1.976,2.433,-8.744,-66.39,-12.63,164.69,-4.814,7.024,-10.932,29.75,46.26,203.65,-1.767,-3.313,2.264,-66.47,30.34,87.97,0.524,-0.19,-6.163,-130.08,-4.57,118.2,-0.506,-1.35,-6.064,-141.77,13.72,145.32,-0.816,-2.476,-5.472,-119.47,44.94,162.5,-0.68,-2.222,-5.025,-94.15,72.32,154.99,-1.873,-2.481,-4.58,-64.12,94.24,135.38,-2.5,-2.403,-4.04,-53.37,110.07,120.3,-2.758,-2.042,-5.453,-50.76,125.45,102.76,-3.58,-2.048,-4.589,-62.92,119.84,75.18,7.647,-3.668,3.419,-38.78,192.55,7.54,7.886,-0.28,36.142,-24.69,309.03,-3.1,-121.132,-87.585,172.474,131.707,309.167,183.999
20191007-1159-FRANKFURT_1-01-61,Salto C,-5.04,-2.092,43.977,-22.08,293.66,-12.75,-3.187,3.438,-3.491,-5.59,262.1,20.46,2.351,-3.207,0.695,9.2,96.54,22.58,-0.44,-0.23,-10.139,4.22,73.95,-15.14,-2.142,-0.113,-8.078,3.6,149.07,4.2,-3.469,-1.014,-7.756,-9.71,208.86,7.94,-4.516,0.264,-8.035,5.46,260.98,47.51,-5.666,-0.708,-7.248,19.61,274.81,33.23,-5.665,-0.124,-7.051,14.43,281.5,19.05,-4.581,-0.131,-6.663,29.66,265.82,13.57,-4.387,-0.194,-5.755,29.09,240.46,-4.77,-4.874,-0.112,-6.589,26.34,212.64,-10.1,-5.342,0.171,-5.171,15.72,178.81,-1.35,-5.576,-0.029,-4.286,23.96,181.37,14.78,-5.964,-1.314,-2.764,23.69,184.77,11.47,-4.745,-0.345,-1.866,15.27,200.03,10.27,-4.439,-0.484,-3.013,32.02,235.02,4.24,-3.079,-0.758,-1.222,26.65,261.27,-15.92,-1.864,-0.822,0.207,15.82,321.58,-39.28,5.791,3.126,51.021,7.64,178.98,-46.29,19.417,356.236,6.7,31.787,356.236,34.264
20191007-1150-FRANKFURT_2-01-222,Fliffis B,4.45,6.517,51.754,-34.28,-506.99,94.93,-35.862,1.833,-10.963,-126.25,-624.04,69.95,-38.04,7.054,-18.956,-113.61,-728.4,58.59,-37.539,3.76,-16.018,-161.4,-739.35,44.62,-38.63,6.403,-1.306,-129.03,-655.92,-2.16,-43.098,4.685,-5.482,-90.6,-634.16,-18.28,-42.719,3.003,-5.208,-62.47,-648.33,-3.21,-43.076,2.376,-5.878,-30.09,-655.14,-1.08,-40.715,2.809,-7.138,-22.8,-630.69,47.05,-28.763,4.491,-10.88,-56.58,-493.19,133.94,-16.939,4.242,-8.408,-37.66,-298.13,226.65,-11.421,8.873,-12.53,-11.11,-97.12,365.08,-13.089,18.554,-15.333,78.82,-131.28,536.18,-11.856,-0.661,-15.828,76.05,163.5,518.22,-12.533,-5.286,-16.842,32.83,196.54,349.21,-13.332,-5.112,-14.106,-9.18,211.17,116.18,-14.876,1.262,-10.114,-69.57,317.09,80.66,-16.658,-1.006,-3.496,58.73,329.58,157.41,-9.212,-0.761,5.627,122.64,382.99,34.05,11.172,0.031,45.175,107.45,396.31,52.88,-35.926,-393.47,216.47,116.939,718.088,239.527
