SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,25_Acc_N_Fil,25_Gyro_x_R,25_Gyro_y_R,25_Gyro_z_R,25_Gyro_x_Fil,25_Gyro_y_Fil,25_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,75_Acc_N_Fil,75_Gyro_x_R,75_Gyro_y_R,75_Gyro_z_R,75_Gyro_x_Fil,75_Gyro_y_Fil,75_Gyro_z_Fil
0609-1-01-643,Doppelsalto C,2.209,699.217,-23.809,2.209,699.217,23.809,38.505,700.096,62.865,4.674,71.87,-3.541,-10.649,312.54,-9.173,8.065,217.393,-0.657,0.12,97.414,-10.438,4.674,71.87,3.541,1.301,312.54,9.173,-3.886,217.393,0.657,0.12,97.414,10.438,7.841,72.749,22.619,10.742,312.54,13.63,12.277,217.393,11.832,7.645,97.414,14.783,29.468,11.111,169.151,-8.342,10.525,173.815,-8.716,48.769,-25.054,737.835,-21.799,-24.076,732.617,-20.325,27.978,18.806,516.639,-1.536,17.884,516.783,-2.731,21.467,0.31,231.426,-24.332,0.782,229.853,-23.994
0609-4-01-510,Salto C,13.311,337.66,12.311,13.311,337.66,12.311,20.18,337.66,18.982,-0.655,88.229,4.369,1.325,76.778,2.575,4.737,75.958,3.188,7.903,96.695,2.179,0.655,88.229,4.369,0.016,76.778,2.575,4.737,75.958,3.188,7.903,96.695,2.179,4.354,88.229,6.566,3.186,76.778,4.998,4.737,75.958,3.387,7.903,96.695,4.03,25.441,-1.559,229.287,14.058,-1.104,228.656,14.463,7.57,3.544,199.774,9.434,3.492,199.267,9.414,7.363,12.338,197.659,11.015,12.227,197.9,10.932,16.674,20.573,251.429,8.393,20.172,248.01,8.241
20190930-1153-FRANKFURT_1-01-162,Cody C,54.934,396.25,16.426,54.934,396.25,16.426,64.19,482.471,48.817,3.587,28.138,16.058,32.225,197.207,3.828,2.967,83.233,-3.093,16.155,87.672,-0.367,3.587,28.138,16.058,32.225,197.207,3.828,2.967,83.233,-3.093,16.155,87.672,-0.367,12.844,114.359,19.182,32.225,197.207,10.288,2.967,83.233,3.118,16.155,87.672,16.229,39.151,7.168,59.142,37.017,7.773,63.589,36.194,18.186,68.098,418.863,10.996,67.592,418.879,10.202,5.912,5.871,176.822,-3.711,6.095,176.812,-3.362,16.131,34.283,187.362,1.253,34.036,186.211,1.714
0827-BK1-01-4,Salto C,6.606,356.118,9.29,6.606,356.118,9.29,21.629,389.448,29.9,1.664,37.054,4.951,2.559,196.232,1.052,0.668,73.44,-1.452,1.714,49.392,4.739,1.664,37.054,4.951,2.559,196.232,1.052,0.668,73.44,-1.452,1.714,49.392,4.739,8.133,70.384,11.273,7.063,196.232,7.37,1.748,73.44,2.102,4.685,49.392,9.156,31.344,3.329,74.108,9.902,2.909,77.607,9.007,13.902,5.118,392.463,2.103,5.028,389.279,1.856,2.982,1.342,147.471,-2.915,1.274,147.264,-2.718,16.621,3.454,99.252,9.486,3.421,98.47,9.018
20191007-1524-FRANKFURT_1-01-109,Fliffis- Rudi B,162.128,-355.791,556.811,260.248,703.61,587.359,162.128,355.791,556.811,-40.508,-263.601,30.522,31.226,-172.208,134.131,138.152,-73.996,330.264,33.258,154.014,61.894,40.508,263.601,30.522,-31.226,172.208,134.131,119.589,73.996,330.264,33.258,-154.014,61.894,41.385,263.601,33.884,47.454,172.208,134.131,138.152,113.787,330.264,33.258,154.014,89.081,47.267,-101.27,-659.002,76.304,-99.586,-655.06,75.647,33.445,80.166,-430.422,339.938,79.61,-422.891,340.501,33.902,345.089,-185.108,828.065,345.124,-188.327,823.3,22.067,83.752,389.03,148.838,81.974,376.938,157.964
20191007-1159-FRANKFURT_1-01-264,Salto A,-16.909,325.248,-27.504,16.909,325.248,27.504,28.266,326.333,36.272,-3.283,95.46,-2.632,1.327,82.075,-1.484,-2.253,68.723,-9.575,-12.701,78.99,-13.813,3.283,95.46,2.632,-1.327,82.075,1.484,2.253,68.723,9.575,12.701,78.99,13.813,7.008,95.46,9.268,4.075,82.075,3.258,4.467,68.723,9.575,12.716,80.076,14.171,21.244,-8.092,235.477,-6.584,-9.105,233.192,-6.566,7.81,3.237,202.962,-3.586,3.154,202.529,-3.644,7.555,-5.643,170.084,-23.623,-5.54,170.486,-23.462,23.541,-31.362,194.563,-34.391,-29.777,193.423,-33.809
0115-JANEIKE-01-20,Salto B,20.598,344.158,-33.325,20.598,344.158,33.325,49.102,395.001,64.269,9.886,18.427,-9.758,1.992,181.815,-9.3,12.976,83.641,-13.195,-4.256,60.275,-1.072,9.886,18.427,9.758,1.992,181.815,9.3,12.976,83.641,13.195,-4.256,60.275,1.072,13.699,68.675,20.257,13.472,182.41,20.541,13.526,83.641,13.438,8.405,60.275,10.032,28.603,20.946,39.04,-20.674,22.431,44.931,-19.627,15.993,4.238,386.841,-19.787,4.507,383.805,-18.819,4.792,27.609,177.96,-28.075,27.072,178.76,-27.809,21.424,-8.883,127.935,-2.038,-9.397,126.032,-1.269
20191007-1150-FRANKFURT_2-01-213,Salto B,35.707,355.859,-18.997,35.707,355.859,18.997,48.54,442.998,51.644,2.634,26.495,-14.383,11.607,150.711,-11.406,8.356,110.106,-1.89,13.111,68.547,8.682,2.634,26.495,14.383,11.607,150.711,11.406,8.356,110.106,1.89,13.111,68.547,-8.682,14.007,83.608,21.247,12.288,173.288,11.49,9.133,110.106,4.28,13.111,75.997,14.627,26.688,6.443,66.12,-30.825,8.063,68.887,-29.408,15.343,27.426,353.068,-24.403,27.383,350.357,-24.276,9.773,19.908,260.363,-1.706,19.537,261.422,-2.179,22.644,31.059,160.873,23.025,29.282,158.374,23.905
20190930-1153-FRANKFURT_1-01-220,Schraubensalto,48.897,81.0,381.967,48.897,81.0,381.967,146.716,299.017,384.009,35.952,76.436,72.83,45.925,-62.065,120.518,-43.461,-30.574,144.924,10.482,97.203,43.695,35.952,76.436,72.83,45.925,-62.065,120.518,-43.461,1.832,144.924,10.482,64.798,43.695,36.048,76.436,74.379,49.538,68.464,120.518,43.461,56.913,144.924,17.669,97.203,44.188,26.275,73.206,155.906,152.092,73.708,155.324,152.222,6.212,93.383,-128.903,250.841,92.252,-128.404,250.961,9.984,-89.882,-62.119,300.817,-88.847,-62.012,300.505,18.86,21.836,198.995,91.477,21.27,196.943,91.901
20191008-1157-FRANKFURT_1-01-56,Salto B,-12.855,321.486,-32.053,12.855,321.486,32.053,35.141,363.214,60.569,0.84,15.067,2.46,-1.573,139.313,-13.318,-2.26,76.621,-6.73,-9.861,90.485,-14.466,0.84,15.067,2.46,-0.107,139.313,8.397,2.26,76.621,6.73,9.861,90.485,14.466,9.073,52.252,20.862,6.39,143.857,15.227,3.755,76.621,7.611,15.923,90.485,16.869,25.353,2.019,36.22,5.914,2.337,36.274,7.132,13.849,-3.781,334.887,-32.014,-4.26,331.042,-32.553,6.915,-5.433,184.185,-16.177,-5.15,187.685,-15.744,13.538,-23.846,218.007,-35.374,-25.325,215.008,-35.158
20191008-1157-FRANKFURT_1-01-335,Rudi,168.199,55.807,516.491,168.199,55.807,516.491,177.5,354.076,550.404,11.463,-104.937,82.988,116.664,-28.001,288.494,28.143,60.455,153.266,11.929,128.29,-8.257,11.463,104.937,82.988,116.664,28.001,288.494,28.143,-60.455,153.266,11.929,-16.676,-8.257,17.293,108.354,90.419,116.664,49.959,288.494,28.143,67.472,153.266,15.4,128.29,18.225,28.529,28.209,-264.412,205.76,30.395,-265.692,211.149,17.632,294.34,-70.454,728.947,291.363,-66.556,725.135,11.977,71.71,151.066,388.454,72.655,148.9,387.264,18.714,30.306,324.376,-21.005,30.585,322.449,-20.85
20191007-1150-FRANKFURT_2-01-85,Schraubensalto A,116.806,204.3,329.913,116.806,204.3,329.913,169.738,309.272,340.88,50.446,77.863,28.137,74.133,-35.558,148.276,-20.482,51.304,137.859,12.71,110.69,15.641,50.446,77.863,28.137,74.133,-35.558,148.276,-20.482,51.304,137.859,12.71,110.69,15.641,50.446,77.863,30.871,74.133,53.503,148.276,26.596,67.216,137.981,18.563,110.69,23.751,25.733,125.655,194.744,72.947,125.829,194.73,73.368,9.041,184.579,-87.398,371.802,183.762,-84.695,372.119,14.324,-51.037,129.314,347.602,-50.12,128.333,347.074,16.021,32.178,277.527,41.717,31.002,276.181,41.309
0827-BK1-01-123,Salto A,8.582,351.171,-1.781,8.582,351.171,1.781,26.557,351.171,31.552,-2.379,74.077,1.457,4.066,101.017,-0.68,3.347,100.196,-1.715,3.549,75.881,-0.842,2.379,74.077,1.457,-0.693,101.017,-0.68,3.347,100.196,0.161,3.549,75.881,0.842,10.355,74.077,11.306,6.152,101.017,7.361,4.532,100.196,2.663,5.518,75.881,10.223,25.706,-4.916,153.051,3.011,-5.366,153.169,2.686,6.8,8.366,209.675,-1.438,8.311,209.397,-1.478,5.947,7.019,207.638,-3.509,6.882,207.468,-3.572,18.345,7.069,157.428,-2.01,6.8,156.537,-0.812
0609-1-01-481,Salto C,28.223,364.549,-19.984,28.223,364.549,19.984,46.722,385.836,43.963,3.569,35.51,-9.584,13.674,225.467,0.634,9.396,54.511,-6.741,1.584,49.061,-4.293,3.569,35.51,9.584,13.674,225.467,-0.634,9.396,54.511,6.741,1.584,49.061,4.293,10.135,56.797,13.962,18.312,225.467,13.839,9.55,54.511,6.841,8.725,49.061,9.321,26.478,7.498,74.601,-20.134,8.166,79.669,-19.91,15.074,28.849,475.669,1.337,28.226,469.796,1.619,2.844,19.822,115.003,-14.222,20.018,115.525,-14.472,21.776,3.507,103.596,-8.929,2.691,104.493,-9.535
0609-4-01-231,Schraubensalto C,78.437,171.383,389.818,78.437,171.383,389.818,158.935,277.2,390.767,41.268,76.219,60.336,63.589,-46.155,192.269,-31.957,62.265,118.001,5.536,79.055,19.213,41.268,76.219,60.336,63.589,-46.155,192.269,-31.957,62.265,118.001,5.536,79.055,19.213,41.268,76.219,60.336,76.543,57.034,192.269,31.957,64.892,118.001,9.167,79.055,20.162,22.26,90.532,168.97,135.086,90.978,168.681,135.433,11.959,140.095,-99.84,426.272,138.929,-98.36,424.967,10.092,-70.358,138.971,262.684,-70.048,137.451,262.517,11.831,12.388,177.183,44.742,11.681,173.872,44.952
20191001-1148-FRANKFURT_1-01-137,Strecksprung,1.433,-4.355,-5.408,1.433,4.355,5.408,13.663,97.397,47.112,1.204,26.019,4.023,-2.561,-11.187,-14.065,3.809,-28.766,6.416,-1.019,9.579,-1.784,1.204,26.019,4.023,0.153,-11.187,6.018,1.095,-0.897,-6.416,-1.019,-9.579,1.784,3.981,33.543,12.705,2.853,11.188,14.118,3.809,28.766,9.265,3.02,23.9,11.024,20.39,3.496,60.568,12.048,3.199,59.883,12.665,0.956,-5.424,-27.598,-30.814,-5.126,-27.175,-30.264,1.197,9.67,-69.26,17.829,9.701,-68.733,17.685,20.403,-1.884,23.877,-1.79,-1.719,24.245,-2.696
0827-BK1-01-94,Salto B,-8.494,354.046,3.08,8.494,354.046,3.08,23.035,396.088,40.012,1.809,11.635,-5.743,-5.305,202.151,4.372,-2.436,74.24,-2.097,-2.562,66.019,6.547,1.809,11.635,5.743,1.688,202.151,-4.372,2.436,74.24,2.097,2.562,66.019,-0.387,6.212,53.677,9.909,9.595,202.151,11.104,2.7,74.24,3.703,4.529,66.019,15.296,29.232,3.646,23.459,-11.579,3.094,26.302,-12.019,18.184,-10.695,407.564,8.815,-10.3,404.027,8.498,3.756,-4.933,150.247,-4.272,-5.129,151.069,-4.457,16.979,-4.831,133.602,13.245,-4.368,132.564,14.396
0609-4-01-97,Schraubensalto C,42.096,149.812,391.232,42.096,149.812,391.232,185.489,264.845,391.499,38.223,74.39,62.448,55.797,-49.304,177.484,-60.385,53.758,124.539,8.462,70.967,26.761,38.223,74.39,62.448,55.797,-49.304,177.484,-60.385,53.758,124.539,8.462,70.967,26.761,38.342,74.751,62.448,71.946,59.444,177.484,60.385,59.683,124.539,14.816,70.967,27.028,25.483,82.377,160.324,134.586,82.9,159.24,134.581,10.352,120.772,-106.718,384.165,119.314,-104.846,383.278,10.648,-130.704,116.36,269.566,-129.603,114.726,269.56,11.031,18.395,153.968,57.719,17.474,150.938,57.794
0115-MORITZ-03-39,1/2 ein 1/2 aus C,-182.541,-27.18,-227.057,182.541,27.18,227.057,376.71,534.396,326.487,-108.406,68.406,-90.352,-160.625,-264.673,14.841,75.228,64.691,-138.387,11.262,104.395,-13.158,108.406,68.406,90.352,160.625,127.861,-14.841,-75.228,-64.691,138.387,-11.262,-104.395,13.158,112.391,96.721,90.352,160.625,264.673,61.339,81.461,68.607,138.387,22.233,104.395,36.409,32.585,-220.338,139.037,-183.642,-218.13,136.23,-179.551,42.962,-326.473,-537.953,30.164,-325.666,-532.152,24.256,17.929,153.401,132.246,-281.901,150.769,129.479,-278.284,16.551,22.436,213.855,-27.057,22.943,209.695,-26.67
0609-4-01-15,Salto C,-4.581,368.769,2.272,4.581,368.769,2.272,21.146,386.676,29.121,-6.332,74.336,1.721,0.787,161.013,3.942,0.43,69.704,-0.115,0.534,63.716,-3.277,6.332,74.336,1.721,-0.787,161.013,3.942,-0.43,69.704,-0.115,-0.534,63.716,-3.277,8.138,92.243,11.604,5.749,161.013,6.706,1.749,69.704,1.092,5.51,63.716,9.72,28.086,-12.367,145.188,3.362,-12.806,145.64,3.784,11.537,1.537,314.478,7.7,1.57,313.501,7.341,3.362,0.839,136.589,-0.225,0.739,136.362,-0.212,11.352,1.123,126.027,-6.926,0.936,121.55,-6.045
0115-CHARI-05-4,Strecksprung,-6.332,-17.249,-28.66,6.332,17.249,28.66,17.939,105.694,37.894,-0.51,30.114,-12.283,-3.412,-17.042,-9.817,0.502,-28.3,0.25,-2.911,-2.02,-6.81,0.51,30.114,12.283,3.412,-17.042,9.817,-0.502,2.157,-0.25,2.911,2.02,6.81,8.074,31.177,15.698,3.412,17.042,9.817,2.496,28.3,4.596,3.957,29.175,7.783,21.185,-1.081,63.801,-26.023,-1.141,63.8,-25.504,0.888,-7.26,-36.26,-20.887,-7.042,-35.971,-20.652,0.834,1.069,-60.213,0.531,0.915,-60.143,0.295,17.07,-6.26,-3.897,-14.594,-6.288,-4.378,-14.916
20191007-1150-FRANKFURT_2-01-117,Barani A,-110.668,58.156,177.756,110.668,58.156,177.756,134.534,284.791,185.58,-17.806,-86.06,25.151,-68.38,-22.086,86.951,-32.697,57.708,49.617,8.215,108.594,16.037,17.806,86.06,25.151,68.38,22.086,86.951,32.697,-57.708,49.617,-8.215,7.717,16.037,18.224,86.06,27.112,68.38,32.428,86.951,32.697,57.708,49.639,15.233,108.594,21.877,30.205,-42.559,-205.498,63.117,-42.103,-204.778,64.164,11.608,-164.926,-51.972,212.686,-164.244,-50.929,211.497,10.708,-78.735,140.769,122.507,-78.992,140.187,123.654,19.896,20.086,263.156,41.414,19.869,262.254,40.941
0609-1-01-212,Bauchsprung,-3.992,-33.653,-6.878,3.992,33.653,6.878,23.044,112.189,36.44,-1.959,2.433,-0.357,-0.091,-28.894,-0.81,2.096,-29.06,-4.432,-4.038,21.868,-1.28,1.959,2.433,0.357,0.091,24.028,0.81,-2.004,29.06,4.432,3.946,-21.868,1.28,7.293,18.889,8.404,1.835,28.894,1.722,6.061,29.06,6.843,7.855,35.346,19.471,21.395,-4.032,5.007,-0.734,-3.914,4.86,-1.137,0.428,-0.191,-59.761,-1.683,-0.324,-59.692,-1.79,0.992,4.429,-60.012,-9.022,3.959,-60.248,-7.638,25.033,-8.569,44.677,-2.595,-7.796,44.117,-3.887
0609-1-01-343,Strecksprung,-4.223,9.973,-6.478,4.223,9.973,6.478,22.704,24.684,26.409,-5.08,1.9,-1.226,6.731,-1.476,-9.39,-1.114,2.226,-0.005,-4.761,7.323,4.143,5.08,1.9,1.226,-3.428,-1.476,9.39,-1.114,2.226,0.005,3.686,7.323,-4.143,6.681,12.157,6.824,6.731,2.463,9.39,2.018,2.688,1.64,7.275,7.376,8.555,28.536,-10.995,4.113,-2.653,-10.46,5.053,-3.172,0.612,14.624,-3.219,-20.37,14.285,-3.136,-20.19,0.635,-2.534,4.925,0.079,-2.466,4.59,0.064,13.932,-10.172,15.773,8.725,-10.082,14.627,9.339
0827-BK2-01-85,Salto B,0.587,331.304,-22.524,0.587,331.304,22.524,36.455,384.778,48.086,-0.355,4.57,-2.599,7.585,213.004,-5.119,1.418,54.674,-15.359,-8.06,59.056,0.553,0.355,4.57,2.599,6.874,213.004,5.119,1.418,54.674,15.359,-8.06,59.056,-0.553,10.745,55.646,14.791,8.932,215.403,11.22,7.363,54.674,15.359,9.414,59.056,6.716,29.693,-0.731,9.403,-5.347,-0.454,10.689,-4.934,18.004,15.606,438.28,-10.533,15.464,434.348,-10.433,3.738,2.817,112.399,-31.546,2.59,114.707,-31.273,17.568,-16.221,121.463,1.299,-15.901,120.57,0.75
20190930-1616-FRANKFURT_1-01-137,Strecksprung,70.02,0.643,149.11,70.02,0.643,149.11,70.036,28.604,149.11,26.963,8.52,55.117,13.787,-6.516,23.45,13.456,1.973,36.706,15.813,-3.334,33.837,26.963,8.52,55.117,13.787,-6.516,23.45,13.456,1.973,36.706,15.813,-3.334,33.837,26.963,13.416,55.117,13.787,6.74,23.45,13.456,2.003,36.706,15.829,6.445,33.837,26.6,70.396,21.359,146.918,69.653,21.686,144.81,1.104,36.346,-18.324,65.07,36.5,-18.047,65.428,0.627,35.273,4.058,99.142,35.14,4.101,99.081,18.03,41.471,-10.019,91.952,40.825,-10.373,91.226
20191007-1159-FRANKFURT_1-01-429,Strecksprung,-3.971,-1.908,4.973,3.971,1.908,4.973,17.922,113.814,43.408,-0.765,30.643,-4.721,3.612,-15.131,7.167,-5.533,-35.875,11.491,-1.284,18.454,-8.965,0.765,30.643,4.721,2.082,-15.131,-2.275,-0.16,4.85,11.491,1.284,-18.454,-8.965,4.287,30.643,12.31,4.436,16.939,8.447,6.265,35.875,13.026,2.933,30.357,9.625,18.567,-2.193,68.372,-7.814,-2.46,69.477,-7.865,0.968,7.711,-35.19,19.082,7.416,-35.276,19.342,1.828,-13.01,-81.885,28.689,-12.562,-81.526,28.69,21.791,-3.255,42.385,-17.716,-3.127,42.595,-17.508
0609-4-01-282,Fliffis C,-94.134,-268.101,249.127,94.134,268.101,249.127,108.737,619.217,266.074,-3.379,-181.023,8.495,-16.894,-243.294,66.387,-71.775,40.462,146.764,-2.085,115.754,27.481,3.379,181.023,8.495,16.894,243.294,66.387,71.775,-40.462,146.764,2.085,-115.754,27.481,10.183,187.805,23.509,19.866,243.294,66.387,71.775,72.364,146.764,6.913,115.754,29.413,50.032,-6.806,-367.506,20.164,-5.886,-361.61,19.71,44.0,-34.387,-494.591,138.312,-34.815,-497.256,140.173,15.904,-146.553,85.381,302.958,-145.687,86.905,300.163,16.158,-3.909,240.024,58.617,-4.09,235.703,58.587
0609-1-01-173,Bauchsprung,0.451,-38.05,-11.658,0.451,38.05,11.658,26.67,117.286,38.685,-2.76,-1.271,-4.286,0.384,-40.226,-5.972,3.368,-22.162,0.55,-0.541,25.609,-1.95,2.76,1.271,4.286,-0.384,40.226,5.972,-1.384,22.162,-0.55,-0.541,-25.609,1.95,6.211,20.724,7.391,6.045,40.226,7.948,3.858,22.162,9.63,10.557,34.173,13.716,21.347,-5.848,-2.692,-9.08,-5.266,-3.008,-9.115,0.907,0.814,-85.224,-12.653,0.616,-84.618,-12.49,1.163,7.167,-47.154,1.17,7.551,-48.07,0.417,21.424,-1.239,54.227,-4.158,-1.196,53.231,-3.574
0110-JANEIKE-01-128,Strecksprung,-2.358,-22.939,-19.486,2.358,22.939,19.486,14.872,50.276,23.913,-0.371,9.587,-5.67,-2.024,-8.606,-4.484,-0.774,-10.49,-0.959,0.812,-13.43,-8.373,0.371,9.587,5.67,2.024,-8.606,4.484,0.774,8.528,0.959,-0.812,13.43,8.373,6.44,15.541,7.814,2.025,8.606,4.484,3.66,10.49,2.737,2.747,15.639,8.878,28.355,-0.807,20.842,-12.327,-1.169,23.766,-13.43,0.69,-4.436,-18.799,-9.75,-4.458,-18.514,-9.639,0.666,-1.661,-22.949,-2.177,-1.519,-23.074,-2.43,13.609,1.695,-28.958,-18.064,1.576,-29.57,-17.699
0609-4-01-70,Fliffis B,-98.94,-92.144,244.098,98.94,92.144,244.098,146.607,598.934,279.85,5.115,-228.597,1.674,-12.382,-106.486,90.074,-79.358,99.262,131.795,-12.315,143.677,20.556,5.115,228.597,1.674,2.151,106.486,90.074,79.358,-99.262,131.795,12.315,-143.677,20.556,11.323,241.59,27.025,39.8,106.486,95.765,79.358,107.181,131.795,16.126,143.677,25.264,53.082,10.231,-457.194,3.347,10.732,-450.43,2.596,21.764,-24.863,-213.827,180.871,-25.47,-214.224,181.89,19.844,-159.353,199.321,264.649,-158.759,196.941,263.779,18.209,-24.63,290.896,40.714,-25.433,286.433,41.539
0609-1-01-580,Salto C,22.537,361.737,-16.478,22.537,361.737,16.478,34.183,381.737,48.114,2.991,27.697,-7.541,10.498,226.944,2.266,7.692,55.172,-10.84,1.356,51.924,-0.364,2.991,27.697,7.541,10.498,226.944,-2.266,7.692,55.172,10.84,1.356,51.924,0.364,7.258,47.696,12.102,13.093,226.944,12.068,7.692,55.172,10.983,6.14,51.924,12.96,29.029,6.284,58.187,-15.842,6.352,64.001,-14.852,15.742,22.055,476.773,4.762,21.909,470.391,3.682,2.6,16.145,115.769,-22.791,16.412,116.524,-22.376,21.759,3.086,110.486,-0.546,2.677,111.362,-0.701
20191008-1207-FRANKFURT_2-01-301,Strecksprung,-4.59,-2.472,3.418,4.59,2.472,3.418,36.385,112.709,56.889,9.767,34.803,13.112,-9.136,-21.29,-8.416,1.528,-27.483,11.184,-6.749,11.497,-12.462,9.767,34.803,13.112,-9.136,-21.29,-8.416,1.528,0.456,11.184,2.431,-11.497,-12.462,14.994,35.202,21.069,9.687,25.226,8.612,3.958,27.483,12.287,7.746,24.798,14.921,18.871,21.678,76.713,28.996,21.086,76.826,27.507,0.988,-20.199,-46.563,-18.535,-19.432,-46.341,-16.789,1.418,3.284,-60.787,24.564,3.242,-60.696,24.363,21.571,-14.972,25.614,-27.706,-14.344,25.333,-27.324
0609-1-01-139,Von Bauch in Stand,6.612,39.642,9.051,6.612,39.642,9.051,24.044,73.271,57.862,0.61,-7.587,3.291,0.806,1.572,2.802,-0.289,10.595,-0.172,5.486,35.061,3.13,0.61,7.587,3.291,0.806,-1.572,2.802,-0.289,-1.434,-0.172,5.486,35.061,3.13,8.129,21.329,20.457,3.581,3.867,19.323,4.004,13.014,7.153,8.331,35.061,10.929,25.419,1.385,-17.243,7.481,0.3,-16.274,6.083,1.161,1.792,3.531,6.481,1.947,3.47,6.376,1.635,-0.559,24.498,-0.628,-0.43,24.704,0.04,18.983,12.492,80.958,7.236,12.55,81.356,6.95
0115-JANEIKE-01-13,Triffis B,-159.852,-706.113,-185.653,159.852,706.113,185.653,319.948,968.958,281.005,-56.86,-292.03,23.227,-155.512,-365.954,5.073,-2.881,-176.961,-143.471,55.402,128.833,-70.482,56.86,292.03,23.227,155.512,365.954,5.073,2.881,176.961,86.87,-55.402,-128.833,70.482,56.907,294.096,35.581,155.512,365.954,26.893,52.126,180.075,143.471,55.402,128.833,75.06,58.725,-116.041,-595.979,47.403,-116.254,-594.763,47.041,54.588,-317.372,-746.846,10.353,-315.819,-746.392,10.79,31.605,-5.155,-359.434,-293.459,-6.147,-357.919,-292.068,31.296,113.19,263.427,-142.926,112.168,262.817,-145.111
0609-4-01-146,Schraubensalto C,75.258,177.382,388.44,75.258,177.382,388.44,162.1,282.486,392.592,50.714,73.494,71.454,48.238,-49.581,208.362,-30.725,67.151,98.953,7.031,86.318,9.67,50.714,73.494,71.454,48.238,-49.581,208.362,-30.725,67.151,98.953,7.031,86.318,9.67,50.714,73.494,71.454,72.661,55.524,208.362,30.728,67.151,98.953,7.996,86.318,13.822,22.363,109.453,160.119,156.777,109.924,158.503,157.387,13.981,104.116,-105.128,451.838,103.179,-103.184,449.392,8.643,-66.066,147.058,216.42,-66.033,145.564,217.143,24.28,15.089,187.675,22.904,14.544,187.504,23.195
20191008-1157-FRANKFURT_1-01-138,Salto A,-6.499,346.535,-1.812,6.499,346.535,1.812,20.74,346.535,35.136,-4.092,86.538,0.152,0.878,61.363,1.969,-3.157,77.709,-4.503,-0.128,120.924,0.569,4.092,86.538,0.152,-0.878,61.363,1.969,3.157,77.709,0.259,0.128,120.924,-0.569,8.386,86.538,15.005,3.128,61.363,6.107,3.494,77.709,5.808,5.732,120.924,8.215,20.019,-9.836,208.025,0.366,-10.054,206.874,-0.326,6.355,2.122,148.221,4.757,1.536,148.058,5.378,7.35,-7.625,187.703,-10.876,-6.953,187.963,-10.735,27.585,-0.487,291.367,1.566,-0.569,291.541,1.646
20191007-1159-FRANKFURT_1-01-299,Strecksprung,4.685,5.247,5.623,4.685,5.247,5.623,18.161,107.131,28.834,2.825,25.685,-0.614,2.226,-28.066,-2.583,-2.435,-18.624,9.864,2.068,26.252,-1.044,2.825,25.685,0.614,2.226,-23.305,2.583,-2.435,18.624,3.469,2.068,-15.757,-1.044,6.379,27.83,6.549,2.89,28.066,6.254,3.781,18.624,9.864,5.112,32.611,6.167,21.364,6.983,67.174,1.304,6.947,67.077,1.074,1.555,5.39,-75.781,-3.931,4.997,-75.505,-3.686,1.378,-7.041,-50.935,29.313,-6.939,-50.859,28.802,20.174,4.96,69.478,0.092,4.785,69.356,0.421
