SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-ACC_N,0-ACC_N_ROT_filtered,0-Acc_x_Fil,0-Acc_y_Fil,0-Acc_z_Fil,0-Gyro_x_Fil,0-Gyro_y_Fil,0-Gyro_z_Fil,10-ACC_N,10-ACC_N_ROT_filtered,10-Acc_x_Fil,10-Acc_y_Fil,10-Acc_z_Fil,10-Gyro_x_Fil,10-Gyro_y_Fil,10-Gyro_z_Fil,20-ACC_N,20-ACC_N_ROT_filtered,20-Acc_x_Fil,20-Acc_y_Fil,20-Acc_z_Fil,20-Gyro_x_Fil,20-Gyro_y_Fil,20-Gyro_z_Fil,30-ACC_N,30-ACC_N_ROT_filtered,30-Acc_x_Fil,30-Acc_y_Fil,30-Acc_z_Fil,30-Gyro_x_Fil,30-Gyro_y_Fil,30-Gyro_z_Fil,40-ACC_N,40-ACC_N_ROT_filtered,40-Acc_x_Fil,40-Acc_y_Fil,40-Acc_z_Fil,40-Gyro_x_Fil,40-Gyro_y_Fil,40-Gyro_z_Fil,50-ACC_N,50-ACC_N_ROT_filtered,50-Acc_x_Fil,50-Acc_y_Fil,50-Acc_z_Fil,50-Gyro_x_Fil,50-Gyro_y_Fil,50-Gyro_z_Fil,60-ACC_N,60-ACC_N_ROT_filtered,60-Acc_x_Fil,60-Acc_y_Fil,60-Acc_z_Fil,60-Gyro_x_Fil,60-Gyro_y_Fil,60-Gyro_z_Fil,70-ACC_N,70-ACC_N_ROT_filtered,70-Acc_x_Fil,70-Acc_y_Fil,70-Acc_z_Fil,70-Gyro_x_Fil,70-Gyro_y_Fil,70-Gyro_z_Fil,80-ACC_N,80-ACC_N_ROT_filtered,80-Acc_x_Fil,80-Acc_y_Fil,80-Acc_z_Fil,80-Gyro_x_Fil,80-Gyro_y_Fil,80-Gyro_z_Fil,90-ACC_N,90-ACC_N_ROT_filtered,90-Acc_x_Fil,90-Acc_y_Fil,90-Acc_z_Fil,90-Gyro_x_Fil,90-Gyro_y_Fil,90-Gyro_z_Fil
0609-4-01-155,Schraubensalto C,96.345,164.869,398.011,161.016,278.615,404.666,50.633,72.258,14.766,3.145,46.561,46.121,206.759,89.951,6.344,10.904,-1.866,1.124,-4.241,92.197,156.32,151.928,7.13,5.373,-5.724,2.432,0.441,224.529,54.872,289.811,13.274,11.613,-12.107,-3.716,1.119,236.525,-159.603,446.907,15.228,15.114,-11.657,-3.753,-8.452,-12.797,-125.078,471.299,10.391,12.492,-6.133,-3.887,-7.389,-78.089,80.65,329.14,7.343,7.637,-3.886,-0.79,-6.101,-46.771,160.58,203.349,7.023,7.271,-4.835,-0.638,-5.051,-2.224,160.479,109.396,6.939,6.916,-5.775,0.0,-2.906,32.199,171.486,42.975,46.605,20.394,16.185,0.644,42.858,19.137,180.55,-3.655
0609-1-01-207,Bauchsprung,-6.417,-37.126,-7.268,20.526,115.966,36.537,48.874,69.113,6.867,-1.644,46.928,-7.612,35.624,-11.125,3.679,8.931,0.843,0.85,-0.883,-9.748,-6.845,-6.161,1.223,1.264,0.199,-0.408,0.34,5.887,-31.143,1.615,1.133,0.846,-0.216,-0.417,0.237,4.687,-73.545,5.971,1.132,0.557,-0.093,-0.214,-0.1,-2.487,-63.129,-2.571,1.403,1.023,-0.95,0.105,0.393,-14.973,-56.311,3.464,2.686,2.317,-0.479,-0.232,-1.384,1.022,-85.208,2.324,3.469,2.338,0.386,-0.626,-0.939,9.467,-46.202,-36.63,3.591,3.544,-0.83,-0.241,-1.48,-1.736,25.856,16.465,53.409,24.58,41.766,0.375,32.311,-16.387,105.167,-12.77
0827-BK1-01-10,Salto C,-5.825,358.946,3.876,22.168,373.566,32.467,53.986,77.779,20.765,-0.894,47.516,5.462,87.488,-0.075,12.022,13.501,-5.801,-0.913,-7.447,-0.516,19.488,3.164,13.708,12.348,-7.174,-0.357,-9.59,-20.5,463.069,17.109,22.997,23.151,-15.139,-0.817,-6.975,-5.574,347.065,-7.281,4.207,6.328,-2.404,0.211,-2.168,8.957,175.864,-5.716,3.881,3.415,-1.922,-0.324,-2.702,-5.642,156.812,-3.134,3.615,3.249,-1.981,-0.4,-2.266,-4.686,145.946,7.42,3.316,2.776,-1.775,-0.288,-2.107,-3.116,115.274,-0.884,5.237,3.897,-4.002,0.337,-1.149,-9.602,79.612,5.586,46.164,20.916,19.918,-1.897,40.256,6.925,170.047,1.033
20191007-1524-FRANKFURT_1-01-33,Barani A,-159.017,10.423,166.004,165.206,259.725,196.076,58.299,80.397,2.919,11.629,45.035,-43.475,-223.507,98.729,12.527,21.125,-4.428,0.267,-4.781,-51.221,-141.962,80.4,7.805,8.613,-3.332,-0.715,-6.531,-77.436,-114.164,81.114,8.277,7.835,-0.018,0.539,-8.066,-143.212,-144.796,116.254,8.983,8.813,-0.75,-0.922,-8.804,-205.975,-90.44,154.394,9.256,9.251,-0.62,-2.734,-8.668,-197.049,-1.883,166.688,8.021,8.489,-2.52,-3.655,-6.669,-123.525,94.158,189.404,8.046,7.955,-3.682,-4.16,-5.64,-46.399,160.731,107.785,9.08,8.93,-5.801,-3.256,-4.512,-52.62,200.473,36.116,44.18,17.176,2.333,4.71,41.535,0.272,324.858,-36.996
0609-1-01-304,Von Bauch in Stand,2.799,41.022,5.3,18.249,94.126,33.534,59.193,82.882,45.899,2.049,34.354,11.188,-38.771,3.798,8.945,13.848,-1.833,-0.04,-0.713,22.419,-26.72,-6.995,2.904,5.283,-0.031,-0.291,-0.716,-0.963,16.57,-6.339,1.455,1.181,-0.391,-0.339,0.066,-2.625,11.777,6.629,1.444,1.264,-0.431,-0.197,-0.058,-1.778,-25.011,1.991,2.153,1.463,0.248,-0.369,-0.869,2.157,-27.812,-2.513,2.366,1.914,0.156,0.295,-1.548,-14.504,24.544,-6.118,1.467,1.734,0.436,-0.219,0.49,3.853,42.654,10.771,2.889,1.539,-1.231,-0.132,0.636,-4.652,64.159,22.204,43.46,20.084,17.665,-0.379,38.378,-2.308,192.17,2.008
0827-BK2-02-71,Salto B,18.019,339.648,-34.034,37.425,377.266,58.531,53.352,73.112,10.205,2.465,51.003,10.971,131.621,-17.404,7.834,11.608,-5.101,0.811,-1.963,6.164,-60.052,-31.403,8.775,9.213,-1.311,-0.732,-5.457,-26.522,71.853,-11.315,30.122,20.653,-15.232,2.653,-20.5,6.997,566.013,2.423,23.309,30.623,-20.993,1.228,-6.681,51.974,490.973,-12.827,4.627,7.945,-2.948,0.871,0.173,30.655,169.69,-20.895,4.343,3.607,-1.274,0.562,-3.276,11.45,89.896,-29.229,5.125,4.021,-1.741,0.479,-3.83,8.19,108.049,-49.416,5.565,4.742,-3.768,0.518,-2.457,-1.086,113.855,-27.428,43.91,18.85,16.856,0.384,40.364,-1.137,167.512,11.198
20191001-1202-FRANKFURT_2-01-157,Salto A,-38.881,-351.382,-16.46,44.419,359.235,62.477,51.963,75.65,-20.791,-5.447,43.83,-13.041,-267.446,32.847,8.856,15.089,2.312,-0.428,-1.787,-18.327,-186.492,-14.591,8.512,7.694,-1.035,-0.199,-7.026,-23.898,-130.407,-17.945,9.411,9.331,3.928,-0.308,-8.059,-3.537,-211.567,-12.369,7.964,8.408,4.223,-0.764,-6.545,-23.901,-239.326,8.608,7.646,7.755,4.261,-0.843,-6.315,-26.649,-207.792,-1.759,8.655,8.16,5.141,-0.982,-6.784,-31.888,-192.934,-12.155,8.941,8.808,6.567,-1.386,-5.87,-29.307,-212.868,-6.987,9.125,9.506,7.841,-1.3,-2.403,-39.879,-240.069,-2.832,56.113,24.695,-22.475,-1.778,44.656,-16.069,-194.241,-74.441
0609-4-01-262,Salto C,2.474,368.824,-6.734,26.44,377.105,31.228,49.897,73.153,26.919,-1.38,38.357,8.694,203.463,12.444,10.586,11.751,-4.435,-0.581,-7.816,-14.526,24.421,-4.036,12.34,9.899,-7.703,0.056,-8.098,10.769,411.511,24.811,14.144,16.165,-11.213,-0.273,-2.191,32.383,366.217,-7.524,4.138,6.413,-0.035,-0.658,-3.266,2.308,168.958,-9.294,3.561,3.627,-1.187,-0.776,-3.212,-0.835,137.278,0.559,2.994,3.16,-1.423,-0.769,-2.556,2.564,101.302,-3.023,3.529,3.338,-1.452,-0.775,-3.1,0.076,77.65,-8.632,6.589,5.243,-3.798,-0.588,-3.337,-19.758,98.812,-3.258,50.738,22.058,24.349,0.348,43.023,-9.745,210.686,-10.264
0827-BK2-02-127,Salto A,21.789,334.947,-40.372,25.321,334.947,43.164,50.684,74.268,7.094,1.338,48.214,1.807,204.725,-28.222,5.294,8.718,0.681,0.178,-3.274,11.287,165.094,-37.497,5.614,4.572,-1.126,0.728,-4.63,3.582,158.776,-20.184,6.83,5.753,-1.744,0.605,-5.71,10.739,205.862,-13.796,6.838,6.144,-2.075,0.344,-5.559,10.263,222.651,-18.042,6.287,5.732,-2.096,0.517,-5.053,18.255,207.209,-22.598,6.353,5.483,-1.919,0.385,-5.229,21.37,175.292,-16.12,7.497,6.279,-3.171,0.195,-5.801,20.706,154.465,-23.429,6.823,7.085,-5.651,1.223,-1.647,0.584,135.397,-26.895,45.976,20.635,14.756,0.609,43.387,18.58,161.926,-9.093
20191007-1159-FRANKFURT_1-01-340,Fliffis C,-13.611,-338.706,188.722,67.748,678.908,214.205,68.594,83.633,2.962,0.039,50.061,31.885,-410.884,23.41,34.488,39.345,-33.447,-2.513,-6.622,36.576,-702.671,-5.041,54.453,47.256,-51.66,-3.742,-12.969,26.353,-673.121,-7.723,58.365,56.167,-53.124,1.189,-23.192,14.045,-745.252,27.774,39.508,51.941,-25.931,3.797,-27.747,-49.227,-464.549,155.383,23.102,26.477,-10.569,3.054,-18.526,-94.203,-140.144,400.057,15.655,17.769,-7.659,-4.558,-12.519,-76.379,77.403,378.24,14.507,14.393,-9.334,-5.081,-9.806,-9.222,257.946,195.768,12.246,14.683,-9.755,-0.909,-4.812,-4.924,323.462,33.789,47.239,20.093,2.548,-0.428,43.914,34.408,376.762,-2.949
0827-BK2-02-67,Salto B,37.823,335.652,-63.287,53.011,369.842,75.534,51.972,73.395,8.049,0.675,50.036,0.183,143.993,-21.205,9.895,12.555,-6.177,0.805,-2.927,-0.223,-70.137,-30.506,13.402,11.584,2.011,-0.455,-8.449,4.983,155.086,-75.897,24.444,20.781,-15.716,2.709,-16.07,26.467,514.34,-8.65,15.012,20.623,-12.808,0.605,-6.417,89.713,385.6,-35.798,4.124,6.246,-3.195,1.487,-1.164,32.029,198.517,-58.609,4.6,3.451,-0.909,0.244,-3.495,19.489,102.271,-35.036,5.532,4.487,-1.748,0.342,-4.299,11.126,103.744,-47.205,6.049,5.004,-4.311,-0.048,-2.201,12.077,110.569,-23.529,44.137,19.017,14.997,0.828,41.412,8.115,171.412,-5.231
0827-BK1-01-103,Salto A,6.771,354.1,-10.301,16.789,354.1,29.088,52.251,75.203,13.265,-1.723,49.284,4.195,170.982,-20.75,9.887,11.844,-0.288,-0.555,-5.758,8.515,75.814,11.554,8.527,8.603,-3.939,-0.824,-6.481,7.429,220.796,0.053,6.794,6.563,-4.025,-0.644,-4.66,-9.515,209.518,-15.937,6.909,6.618,-4.203,-0.454,-4.613,-0.996,221.065,-9.167,6.022,5.638,-3.234,-0.213,-4.44,3.534,203.073,-6.229,6.08,5.575,-3.399,-0.222,-4.295,3.35,189.797,-3.65,4.928,4.971,-3.298,-0.025,-3.113,6.653,164.797,-0.236,6.895,5.466,-5.602,-0.112,-1.774,-0.638,80.75,8.702,44.485,20.647,19.691,-2.136,37.868,10.144,216.933,-16.688
20191008-1157-FRANKFURT_1-01-91,Barani A,-86.435,86.242,170.487,96.168,301.981,190.257,56.768,78.394,3.558,3.378,51.866,-8.873,-210.453,42.377,9.526,16.781,-5.755,1.524,-5.857,-27.246,-192.602,74.698,8.12,9.026,-4.103,1.244,-7.0,-91.499,-114.085,132.213,11.318,9.569,-3.193,0.891,-10.389,-175.408,-120.986,229.936,11.383,11.652,-3.579,-3.114,-9.914,-142.081,46.925,331.704,8.971,10.24,-3.231,-5.216,-6.373,-64.804,165.996,213.105,8.093,7.834,-3.045,-2.92,-6.659,-10.783,167.6,28.237,9.66,8.934,-7.204,-1.033,-5.919,-9.572,205.866,-16.857,8.352,9.65,-7.777,-0.316,0.222,-7.758,299.916,-0.615,45.936,19.413,6.762,0.895,44.385,18.412,280.139,-4.846
20190930-1616-FRANKFURT_1-01-312,Doppelsalto C,2.257,711.448,7.351,43.548,723.714,59.99,55.428,75.699,14.321,4.751,49.619,-33.925,201.193,20.499,21.589,21.799,-11.317,-0.495,-14.742,0.55,45.702,9.639,35.095,26.939,-31.99,-1.474,-11.446,-6.972,531.007,-6.481,44.202,43.064,-41.927,0.372,-14.521,-3.239,671.875,17.271,52.621,50.053,-47.09,1.443,-22.093,40.185,733.378,1.522,48.712,50.964,-38.686,0.712,-29.514,6.842,752.121,4.432,27.628,38.876,-15.377,-0.267,-5.765,-8.327,376.091,-24.729,10.029,11.978,-2.639,-1.282,-8.316,-4.658,179.816,16.925,9.342,10.042,-6.665,-0.442,-4.721,-12.28,161.099,4.388,42.389,17.256,11.269,2.703,39.979,27.432,203.81,20.505
0609-1-01-185,Doppelsalto C,58.59,703.968,-13.489,63.873,707.668,53.414,49.326,67.966,8.067,-0.907,46.353,27.515,241.854,-5.054,16.57,17.503,-3.744,-0.571,-11.851,8.857,58.487,-17.409,32.396,24.171,-27.201,1.412,-14.715,16.86,435.399,-6.985,51.543,47.367,-48.719,0.989,-15.636,22.435,779.821,-14.153,56.148,55.466,-47.611,2.68,-27.612,46.748,858.584,21.914,38.604,46.35,-28.828,3.666,-24.115,106.574,680.873,15.985,13.107,20.846,-8.058,0.685,-8.03,66.013,326.166,-22.368,7.852,7.451,-3.129,-0.357,-6.27,26.288,176.801,-22.937,8.455,7.537,-2.113,-0.399,-7.363,2.211,168.233,-28.9,43.597,19.885,16.8,2.277,36.674,0.531,169.375,6.267
0609-1-01-592,Doppelsalto B,-8.352,705.915,-28.089,77.152,741.72,67.131,50.01,73.284,5.832,3.692,45.03,10.185,288.069,-52.919,16.34,13.881,-5.672,-0.826,-7.831,-0.648,17.934,-20.381,18.825,20.303,-14.729,-1.164,-6.306,-43.983,196.123,-8.794,35.698,29.278,-34.583,-4.691,-2.079,-80.67,674.706,-3.152,38.596,37.156,-34.805,-4.032,-13.151,-71.24,747.753,5.782,47.577,45.715,-35.54,-1.334,-29.282,13.426,784.812,11.259,22.859,33.475,-17.067,0.219,-13.582,86.249,511.538,-34.213,10.622,10.878,-3.397,-0.174,-9.551,20.53,202.935,-44.237,14.139,12.476,-6.62,-0.824,-10.27,6.388,169.553,-22.279,45.149,22.246,13.433,-0.686,37.974,15.44,243.312,17.593
20190930-1616-FRANKFURT_1-01-33,Salto A,-8.336,346.846,20.025,16.857,347.364,31.143,47.887,68.818,25.7,1.73,37.912,-2.559,25.143,23.195,6.868,13.929,-1.921,-0.867,-4.817,-11.818,132.977,31.62,9.996,8.445,-8.901,-0.74,-3.713,-19.0,254.282,24.187,8.658,9.213,-7.676,-0.937,-4.099,-2.71,275.634,20.015,10.733,9.819,-9.268,-1.013,-4.845,6.287,323.472,17.575,9.681,10.104,-7.987,-0.734,-5.135,-6.663,327.54,9.527,7.991,9.156,-6.197,-0.356,-5.124,-2.139,279.828,1.272,8.3,7.695,-5.292,-0.903,-6.387,-6.115,278.476,-3.556,10.853,10.393,-7.533,0.08,-5.006,-0.057,300.462,22.815,46.166,24.407,16.682,0.209,40.702,-9.758,88.117,-15.088
20191007-1159-FRANKFURT_1-01-347,Salto C,-14.651,343.118,-28.146,37.771,401.857,52.287,48.201,71.26,5.61,-0.132,45.663,3.324,202.436,12.871,14.366,15.973,-7.028,-0.33,-8.719,6.747,-137.174,7.629,11.88,12.612,-2.586,-1.35,-7.416,4.674,493.148,-28.263,21.043,16.155,-9.865,-1.683,-17.392,-4.825,576.902,-24.294,15.862,22.38,-4.539,-0.308,-2.695,19.641,243.884,-41.065,4.421,6.059,-0.904,-1.129,-3.544,-14.646,88.316,-23.661,5.409,5.2,-2.551,-0.987,-4.258,-15.753,70.116,-16.505,4.026,4.576,-2.661,-1.099,-2.272,-25.345,144.368,-4.254,4.026,3.74,-2.836,-1.127,-0.833,-29.041,190.979,-2.769,46.563,18.205,11.676,0.229,44.276,-38.676,173.242,-20.091
0827-BK2-02-123,Salto A,10.248,342.504,-49.619,27.841,342.724,57.931,50.014,72.328,6.259,-0.591,48.017,7.279,218.794,-45.033,6.747,10.235,1.274,0.56,-3.379,13.9,142.722,-32.534,7.309,6.497,-1.958,0.628,-6.016,6.678,165.238,-25.581,7.178,6.658,-3.122,0.594,-5.509,13.022,231.84,-12.818,6.736,6.057,-2.147,0.132,-5.206,4.22,223.616,-33.188,6.493,5.995,-2.531,0.414,-5.094,14.088,202.134,-19.99,6.733,5.682,-2.262,-0.24,-5.292,11.731,184.247,-42.756,7.501,6.44,-3.423,-0.061,-5.624,-2.146,169.449,-41.215,7.763,7.407,-6.098,0.806,-1.052,-25.883,141.64,-15.742,44.503,19.443,9.833,1.294,43.245,11.698,157.962,3.637
20190930-1616-FRANKFURT_1-01-255,Salto C,2.92,351.209,-0.384,34.492,380.095,56.838,53.82,77.132,13.58,4.175,48.498,11.188,89.341,23.123,12.767,15.806,-7.066,-0.612,-6.286,-19.834,-53.911,13.913,11.029,8.914,-5.395,-1.099,-8.605,-18.829,290.62,-28.698,18.938,17.408,-15.625,-0.85,-10.46,-3.073,530.754,8.876,19.698,21.121,-12.916,-0.864,-6.428,-4.754,415.354,-24.224,4.964,8.639,-1.142,-0.518,-2.355,-9.681,111.557,5.156,3.544,3.816,-0.729,-0.583,-3.415,3.787,112.943,21.363,4.112,3.9,-2.645,-0.647,-2.829,6.41,93.44,17.729,4.614,4.406,-3.432,-0.194,0.095,12.778,93.377,11.2,49.709,21.724,16.282,3.482,44.223,37.59,125.455,-16.443
0609-4-01-48,Salto C,26.375,365.211,-4.64,30.97,365.211,34.343,52.21,74.712,23.48,0.741,44.117,-6.496,155.474,-16.609,5.856,10.69,-2.29,0.057,-3.46,19.895,69.286,33.089,7.561,6.993,-4.623,-1.002,-5.79,16.512,152.603,-4.718,9.9,8.833,-8.719,0.03,-4.448,19.651,301.796,-16.626,9.491,10.492,-8.716,0.088,-2.989,16.164,311.274,-21.613,7.134,7.435,-6.067,-0.388,-3.59,6.144,268.777,-14.171,6.178,6.662,-5.56,-0.341,-2.682,8.201,205.805,-1.153,4.439,5.084,-3.457,-0.428,-2.735,6.231,169.766,6.398,4.636,4.235,-2.657,-0.145,-3.462,27.044,195.498,21.917,44.084,19.169,23.464,-0.987,34.337,32.455,186.211,-10.309
0609-1-01-178,Doppelsalto C,32.709,710.184,-23.224,55.374,714.565,66.127,49.375,67.756,6.487,-0.065,46.934,28.354,250.181,-17.853,17.698,17.589,-2.23,0.486,-13.934,1.512,59.704,-24.864,36.276,28.185,-30.656,1.422,-16.705,35.313,465.482,-7.79,53.752,49.635,-49.636,0.722,-19.024,25.566,797.701,-38.7,60.202,59.314,-49.329,-1.539,-32.894,-28.428,866.046,-19.12,43.889,52.215,-33.522,0.423,-25.562,28.638,713.984,26.583,11.406,19.385,-6.484,-0.037,-7.875,70.47,356.053,-8.569,9.296,8.388,-1.921,-0.972,-8.173,16.905,178.782,-32.871,11.214,10.013,-6.528,-0.107,-6.576,-15.383,121.93,-6.415,46.899,22.734,17.529,-2.18,42.774,19.953,186.434,3.465
20191007-1534-FRANKFURT_2-01-80,Schraubensalto A,91.308,191.744,353.822,172.528,262.831,368.128,49.339,69.026,2.566,8.73,46.088,25.182,233.314,17.552,8.796,14.952,-3.183,1.779,-3.505,146.3,225.249,153.668,7.733,6.872,-6.791,-1.292,-0.336,222.072,44.428,350.388,11.239,9.777,-10.558,-2.81,-1.384,210.289,-110.859,430.071,15.055,14.035,-10.034,-3.964,-9.588,-40.646,-92.433,455.434,10.969,12.74,-5.277,-3.461,-9.0,-137.21,40.328,346.637,9.617,10.096,-5.167,-3.102,-7.419,-43.854,120.69,245.637,7.985,8.543,-5.408,-1.914,-5.484,34.242,181.625,142.936,8.901,8.652,-6.263,-1.404,-5.017,36.437,274.78,22.173,44.467,19.163,10.994,4.898,40.935,100.845,252.908,-4.915
0609-1-01-440,Salto C,28.342,362.467,-11.64,38.226,387.052,34.427,53.262,75.219,13.942,1.438,48.723,18.489,118.929,-21.522,10.561,13.018,-4.666,0.099,-6.663,-0.225,-28.914,-0.012,17.949,13.299,-8.804,-0.751,-11.841,-3.843,369.611,-27.294,23.625,23.144,-19.608,0.469,-11.556,24.602,589.69,1.057,7.851,14.611,-6.195,0.419,-2.136,32.7,312.566,5.48,3.039,2.735,-0.431,-0.064,-2.195,30.511,150.347,-2.99,3.414,2.801,-0.042,-0.224,-2.725,23.497,122.683,-3.952,4.365,3.146,-1.411,-0.347,-3.217,13.435,70.85,-5.879,5.031,4.653,-3.961,-0.024,-0.473,-0.5,39.915,-16.832,45.263,20.014,17.459,0.281,40.52,12.533,168.295,9.187
0115-MORITZ-03-149,Voll- ein- voll- aus A,-211.89,264.413,-707.385,351.456,534.049,734.171,49.425,68.597,1.86,-7.115,37.337,-34.349,471.397,-184.188,18.277,18.813,-15.18,-2.369,-8.103,-305.957,171.489,-429.97,41.566,32.064,-32.708,7.91,-17.631,-177.618,-231.913,-793.235,56.892,54.761,-33.945,5.441,-43.534,182.638,211.088,-680.78,31.642,43.006,-28.809,-4.499,-7.211,-415.723,318.289,-461.596,32.872,26.483,-27.26,10.541,-11.384,-491.03,-327.021,-455.835,47.036,44.903,-30.233,2.964,-34.646,41.711,-89.547,-719.66,30.691,37.529,-19.482,4.741,-23.261,39.567,288.975,-353.889,23.996,26.044,-19.203,-0.279,-12.769,-65.028,369.421,-14.202,43.339,26.182,6.959,-4.272,37.216,10.387,326.023,50.709
20191007-1159-FRANKFURT_1-01-386,Salto C,-17.014,334.797,-7.35,34.73,382.725,49.42,50.555,72.365,3.98,0.304,48.263,-7.615,226.71,7.553,13.519,16.345,-3.728,-1.249,-7.672,0.946,-43.207,38.021,10.246,12.089,-0.72,-0.846,-6.68,5.727,201.174,14.71,17.724,14.363,-5.871,-1.669,-16.19,2.312,593.134,-38.071,31.074,27.81,-9.826,-0.749,-8.665,-3.087,375.629,-38.275,4.759,14.123,-1.225,-0.759,-1.44,-15.996,133.985,-8.51,3.91,3.509,-1.565,-0.947,-3.506,-12.524,31.09,3.97,5.076,5.036,-1.03,-0.597,-4.607,-17.25,39.487,2.92,4.099,3.944,-2.441,-0.631,-1.733,-30.112,231.725,3.472,48.373,19.272,13.197,1.306,44.693,-32.918,213.938,-2.328
0609-4-01-42,Fliffis B,-109.446,-154.858,248.746,145.459,606.335,264.17,61.218,82.869,9.075,0.326,41.515,5.902,-340.517,33.783,40.595,37.821,-36.855,-0.431,-0.712,-6.623,-708.482,-0.02,34.211,40.469,-32.369,-1.236,-5.567,35.161,-508.841,27.785,18.814,21.22,-14.488,1.959,-10.617,-0.814,-78.892,140.622,20.464,18.664,-10.728,2.249,-16.42,-166.389,-220.514,291.171,23.709,23.585,-10.314,-1.572,-21.001,-228.353,35.33,358.872,18.562,20.586,-9.689,-3.976,-15.304,-148.011,246.23,237.946,15.329,15.641,-9.121,-1.789,-12.253,-39.912,253.321,109.569,16.896,16.602,-13.927,-1.874,-7.918,-2.005,273.778,53.172,47.894,23.347,11.806,0.142,42.757,3.029,284.846,-10.222
20190930-1616-FRANKFURT_1-01-272,Barani A,-162.792,-6.544,174.047,166.6,249.145,181.955,56.331,78.358,7.684,1.345,51.122,-19.324,-140.825,73.118,7.502,12.324,-2.19,0.26,-4.581,-57.908,-139.301,51.797,6.008,5.656,-3.119,1.297,-4.753,-86.18,-121.549,58.798,8.068,7.868,-1.39,1.255,-7.815,-132.486,-157.235,98.156,8.82,8.427,-0.458,0.319,-8.715,-192.939,-115.254,143.972,8.678,8.972,-1.129,-1.068,-8.515,-193.293,13.98,182.214,7.652,7.971,-1.796,-1.933,-7.136,-121.763,101.233,173.022,7.268,7.222,-3.413,-1.985,-6.088,-46.125,127.641,119.902,6.634,7.457,-4.065,-1.79,-3.561,-22.871,147.198,47.894,42.448,16.417,11.904,2.384,39.318,-11.15,252.458,20.159
20190930-1247-FRANKFURT_2-01-263,3/4 Salto rw A,23.391,319.773,-4.308,35.007,322.925,51.418,50.763,75.222,7.357,-1.787,47.047,8.294,151.058,31.188,4.415,6.726,0.134,-0.337,-2.292,13.439,119.166,0.306,3.189,3.376,0.157,-0.537,-2.982,12.157,116.744,-14.853,3.914,3.753,-0.999,-0.697,-3.552,10.51,146.645,-11.962,3.67,3.592,-0.394,-0.799,-3.248,8.731,136.917,-5.84,3.667,3.777,-0.834,-0.885,-3.398,4.263,163.521,-6.35,3.68,3.644,-0.778,-0.88,-3.477,-1.114,154.108,-17.216,4.229,3.975,-0.291,-0.677,-4.064,-10.04,198.696,0.797,5.37,5.708,-1.809,-0.083,-4.243,21.774,236.186,45.254,53.48,23.387,38.051,-3.843,32.307,48.621,139.339,-21.241
0609-1-01-142,Von Bauch in Stand,6.695,41.026,9.061,24.127,74.655,57.875,60.143,82.262,50.108,1.154,26.557,-9.592,-60.12,19.707,6.505,15.071,-1.499,0.835,-1.862,3.577,8.713,25.947,3.127,3.484,-0.516,-0.556,-1.229,9.054,21.773,-66.996,1.372,1.584,-0.759,0.36,0.644,5.191,2.046,1.733,2.071,1.545,0.334,-0.603,-0.74,-2.332,-4.544,50.969,2.304,1.996,-0.044,-0.712,-0.174,-4.481,7.723,14.019,2.14,2.008,1.353,0.155,0.099,-3.67,28.259,-1.847,3.068,2.236,0.039,-0.042,-2.079,20.904,54.702,-19.096,5.705,4.345,-3.68,-1.011,0.953,2.697,35.553,15.779,44.396,21.252,21.979,-0.542,37.378,15.734,145.135,7.458
20191007-1534-FRANKFURT_2-01-28,Barani A,-120.439,72.455,196.116,131.016,262.11,209.434,56.024,74.565,6.775,12.2,49.322,-34.91,-197.953,124.545,8.973,17.36,-4.667,0.001,-5.713,-31.007,-217.237,117.359,8.893,8.635,-4.913,0.52,-7.274,-65.932,-70.32,124.857,10.329,9.665,-2.943,-0.364,-9.725,-174.015,-74.928,213.765,10.994,10.772,-1.442,-2.945,-10.044,-200.514,17.164,244.932,9.598,10.271,-2.401,-3.686,-8.534,-153.305,95.581,191.47,9.197,9.341,-4.212,-3.231,-7.391,-64.291,173.529,146.562,8.615,8.81,-5.587,-2.484,-6.075,-15.455,204.54,48.743,9.443,9.125,-7.693,-1.106,-3.116,-13.011,236.489,-13.33,45.015,20.449,9.119,9.553,41.806,25.324,270.431,-20.419
0115-MORITZ-03-144,Fliffis aus B,127.772,-220.466,-161.686,179.136,594.439,208.712,65.204,84.147,8.739,-4.015,45.589,22.026,-199.949,-24.723,34.68,33.389,-29.385,0.328,-12.591,17.236,-642.969,29.674,45.194,43.584,-43.204,1.391,-9.905,-49.879,-769.66,24.691,20.136,30.881,-16.512,-0.339,-7.784,-23.362,-324.739,-30.166,20.856,19.49,-12.998,-8.109,-10.76,13.176,-1.636,-247.028,20.053,18.374,-3.75,1.37,-18.779,279.716,-11.166,-227.346,16.045,18.272,-1.901,4.463,-15.289,258.487,168.453,-147.347,12.571,13.4,-5.191,2.362,-11.089,112.588,180.264,-128.372,13.878,13.056,-8.644,2.097,-9.995,-4.347,162.565,-31.52,45.175,22.636,7.517,-3.861,37.383,4.83,361.587,-15.982
