SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil
0827-BK2-01-25,Salto C,15.065,341.579,-15.697,15.065,341.579,15.697,34.245,372.429,39.089,4.184,14.768,-2.127,5.746,218.987,-3.206,5.442,53.481,-4.191,-0.308,54.342,-6.173,4.184,14.768,2.127,5.746,218.987,3.206,5.442,53.481,4.191,-0.308,54.342,6.173,11.868,45.618,11.24,11.149,218.987,12.35,5.442,53.481,5.027,5.786,54.342,10.473,70.311,-27.68,70.48,29.92,-3.77,76.14,12.9,11.858,-9.2,-89.92,-22.96,-10.47,-80.66,-25.62,20.375,-1.6,499.04,77.84,-4.55,460.62,50.83,2.996,9.2,104.0,-19.6,8.42,102.66,-16.78,2.487,12.32,81.6,-20.64,8.9,77.12,-18.0
0827-BK2-01-28,Salto C,0.737,336.06,-13.467,0.737,336.06,13.467,33.94,360.351,38.477,-0.671,29.777,-5.66,0.092,205.672,1.637,-0.308,40.145,-3.357,1.623,60.467,-6.087,0.671,29.777,5.66,-0.092,205.672,-1.637,0.308,40.145,3.357,-0.149,60.467,6.087,9.472,54.068,16.045,9.431,205.672,8.335,5.557,40.145,4.117,9.48,60.467,9.981,111.558,-13.12,37.2,44.88,2.49,47.36,27.01,6.739,7.28,-16.88,-44.56,4.76,17.2,-39.9,19.45,-16.72,527.2,59.36,-20.11,480.17,34.84,2.574,11.44,93.68,-2.32,8.91,90.29,-3.59,3.003,19.2,80.56,-14.64,19.38,78.64,-18.03
0827-BK2-01-31,Salto C,27.948,334.579,-15.228,27.948,334.579,15.228,38.941,368.864,37.632,6.879,25.904,-1.15,13.127,192.666,-3.805,4.995,53.668,-5.359,2.946,62.341,-4.915,6.879,25.904,1.15,13.127,192.666,3.805,4.995,53.668,5.359,2.946,62.341,4.915,11.78,59.579,10.667,16.145,193.276,13.141,6.375,53.668,6.006,4.64,62.341,7.818,107.544,15.36,35.04,-22.72,9.15,55.81,-4.88,9.297,7.52,-80.56,-8.0,16.02,-40.42,-17.09,22.895,75.2,348.88,-14.8,49.7,313.38,17.53,2.715,11.2,120.24,-8.24,8.87,121.07,-10.98,3.301,16.96,97.36,-14.88,15.28,94.9,-14.12
0827-BK2-01-34,Salto C,24.156,337.847,-15.427,24.156,337.847,15.427,41.911,369.5,42.265,2.587,19.677,-2.426,8.021,201.937,-9.184,7.712,53.222,2.188,5.836,63.011,-6.004,2.587,19.677,2.426,8.021,201.937,9.184,7.712,53.222,-2.188,5.836,63.011,6.004,9.731,51.331,15.956,17.739,201.937,13.387,8.387,53.222,4.534,6.053,63.011,8.388,101.324,-11.84,48.16,16.24,-9.47,66.48,20.2,11.024,0.4,-50.96,-28.8,1.4,-54.33,-32.65,20.655,-10.88,491.12,12.16,-11.19,451.81,7.07,3.066,5.92,118.4,-0.0,7.93,113.88,3.59,3.062,14.0,83.44,-4.4,12.37,86.25,-7.68
0827-BK2-01-35,Strecksprung,-8.118,-33.635,-31.296,8.118,33.635,31.296,16.411,77.705,37.67,0.747,1.618,-3.985,-4.52,-20.673,-10.873,-3.317,-8.736,-13.044,-1.029,-5.844,-3.394,0.747,1.618,3.985,3.025,17.438,10.873,3.317,8.736,13.044,1.029,5.844,3.394,5.17,10.199,6.091,4.599,20.673,11.256,3.336,8.736,13.044,3.307,38.097,7.279,107.178,49.52,37.68,-21.36,27.6,61.06,-10.16,1.049,-5.92,-23.92,-9.44,-8.2,-23.67,-10.36,0.595,-10.08,-46.64,-25.44,-10.78,-46.47,-19.86,0.653,-2.64,-10.88,-11.44,-4.7,-14.25,-15.14,1.291,4.48,-46.64,-18.24,4.06,-44.61,-19.31
0827-BK2-01-37,Salto C,-1.128,339.912,-25.452,1.128,339.912,25.452,24.472,371.06,42.939,2.504,28.272,-2.577,3.311,202.989,-9.806,-1.944,56.059,-9.732,-4.999,52.592,-3.337,2.504,28.272,2.577,3.311,202.989,9.806,-1.944,56.059,9.732,-2.742,52.592,3.337,8.561,59.42,15.964,6.91,202.989,10.957,3.145,56.059,9.732,5.856,52.592,6.286,102.217,28.72,63.2,43.68,19.73,69.32,41.27,7.434,-6.64,-54.32,-26.96,0.17,-25.38,-34.7,15.778,-17.44,450.32,2.0,-14.18,397.16,-1.5,2.47,-5.68,111.68,-26.24,-6.34,113.88,-26.16,2.976,-18.88,86.24,-9.76,-17.58,88.07,-11.04
0827-BK2-01-38,Strecksprung,-9.896,-26.148,-30.199,9.896,26.148,30.199,15.727,89.294,33.903,-0.93,1.416,-6.167,-0.172,-14.444,-8.914,-7.227,-36.819,-6.233,-1.567,23.699,-8.885,0.93,1.416,6.167,0.172,11.612,8.914,7.227,36.819,6.233,1.567,-23.699,8.885,3.826,12.797,7.464,1.574,14.444,8.914,7.227,36.819,6.236,3.099,25.233,11.289,109.638,0.88,49.36,-8.96,-1.17,58.64,-4.7,0.931,4.96,-16.56,-22.16,4.04,-18.1,-19.63,0.73,1.6,-28.88,-25.36,3.14,-28.82,-23.75,0.349,-7.6,-88.24,-5.68,-8.32,-90.92,-6.04,1.061,-1.92,-0.48,-21.04,-1.86,0.76,-20.64
0827-BK2-01-40,Salto C,3.955,335.515,-19.96,3.955,335.515,19.96,30.393,358.96,35.763,2.549,25.299,-5.985,4.396,200.157,-4.434,2.065,56.936,-7.998,-5.056,53.123,-1.544,2.549,25.299,5.985,4.396,200.157,4.434,2.065,56.936,7.998,-5.056,53.123,1.544,10.529,48.744,15.596,8.216,200.157,7.295,4.502,56.936,8.018,7.146,53.123,4.854,100.646,29.28,13.36,-22.0,15.1,35.87,1.53,8.445,6.4,-16.4,-35.2,9.0,-6.59,-37.51,17.286,-5.68,299.76,14.72,-3.01,299.52,-0.81,2.786,19.68,113.36,-17.6,16.31,113.32,-18.67,2.933,-19.28,102.0,-11.2,-18.16,104.05,-10.03
0827-BK2-01-43,Salto C,1.139,339.86,-20.315,1.139,339.86,20.315,28.499,371.937,39.984,2.088,24.673,-2.941,4.732,213.539,-11.905,-5.306,39.523,-5.211,-0.376,62.126,-0.259,2.088,24.673,2.941,4.732,213.539,11.905,-5.306,39.523,5.211,-0.376,62.126,0.259,6.363,56.749,15.817,9.938,213.539,12.672,5.928,39.523,6.521,6.27,62.126,4.973,107.484,8.56,53.6,38.4,19.88,59.72,37.67,6.534,-9.12,-72.56,4.96,-5.6,-33.24,-3.22,17.969,0.32,521.76,-6.4,-1.09,489.75,-14.16,2.316,-2.16,103.28,-10.88,-5.65,100.87,-9.42,2.978,-7.2,59.52,-1.52,-8.8,62.37,-1.06
0827-BK2-01-46,Salto C,-11.938,341.449,-24.963,11.938,341.449,24.963,40.185,382.606,51.974,4.606,22.776,-4.21,2.457,198.894,-9.859,-8.344,61.465,-15.508,-10.657,58.314,4.614,4.606,22.776,4.21,2.457,198.894,9.859,-5.783,61.465,15.508,10.657,58.314,-4.614,10.59,63.933,13.856,6.98,198.894,12.932,10.256,61.465,15.508,12.358,58.314,9.678,103.962,32.96,59.28,-1.44,12.83,74.62,31.74,10.486,23.04,-75.2,-15.6,19.54,-48.42,-14.99,18.331,-38.88,436.72,43.52,-26.64,391.59,17.5,2.99,-30.48,130.64,-36.72,-29.46,128.33,-38.13,3.454,-28.56,90.16,-13.84,-28.46,90.09,-12.69
0827-BK2-01-53,Strecksprung,-7.59,-12.858,-20.313,7.59,12.858,20.313,26.695,116.993,39.612,-5.09,13.812,1.495,-3.482,-16.385,-10.373,-5.433,-13.446,-5.885,6.415,3.162,-5.55,5.09,13.812,1.495,3.482,-11.238,7.384,5.433,13.446,5.885,-6.415,-3.162,5.55,9.801,41.29,13.447,3.666,16.385,11.725,5.433,13.446,5.885,7.795,45.871,8.556,82.006,-42.64,162.32,-61.28,-41.44,169.79,-49.74,0.563,-3.36,-34.88,0.72,0.58,-52.36,0.11,0.517,-9.92,-25.6,-31.6,-8.54,-26.69,-31.58,0.694,-4.64,-28.56,-16.0,-5.94,-29.98,-17.21,1.215,0.08,-59.28,-16.16,-0.14,-58.4,-21.98
0827-BK2-01-57,Salto B,-0.614,342.934,-15.148,0.614,342.934,15.148,19.915,431.755,35.336,2.802,-14.978,-0.225,0.149,241.008,-2.273,-1.074,50.358,-8.579,-2.493,66.547,-4.071,2.802,14.978,0.225,0.149,211.051,2.273,-1.074,50.358,8.579,-1.264,66.547,4.071,7.899,73.77,7.352,4.995,241.08,11.524,3.544,50.358,8.579,3.477,66.547,7.881,108.127,22.64,109.6,-2.24,22.83,120.94,3.63,10.762,4.72,-175.36,-14.56,-1.18,-181.52,-2.16,26.565,13.04,590.88,-18.72,10.03,580.23,-8.6,3.401,6.96,100.16,-11.12,5.77,97.98,-12.66,3.675,-5.92,89.68,14.96,-2.13,88.25,7.86
0827-BK2-01-59,Salto B,0.378,339.65,-40.681,0.378,339.65,40.681,31.77,413.625,56.939,1.832,-11.677,-3.424,8.713,237.632,-15.224,-2.547,51.722,-18.363,-7.62,61.973,-3.67,1.832,11.677,3.424,8.713,214.278,15.224,-2.547,51.722,18.363,-7.62,61.973,3.67,7.178,62.298,14.694,11.048,237.632,17.944,5.876,51.722,18.363,7.668,61.973,5.938,106.999,11.52,104.0,36.32,13.53,107.2,28.66,11.375,14.96,-160.16,-29.76,10.48,-154.36,-30.92,26.88,18.0,617.36,-28.08,15.74,607.33,-25.23,3.356,3.52,91.52,-11.92,-1.89,92.97,-15.76,3.978,-17.44,108.8,-10.8,-16.99,107.11,-9.11
0827-BK2-01-61,Salto B,13.637,340.719,-13.143,13.637,340.719,13.143,31.86,408.597,37.092,4.806,-9.803,1.75,8.587,229.393,-9.078,-0.897,65.911,-2.409,1.141,55.218,-3.406,4.806,9.803,1.75,8.587,209.786,5.577,-0.897,65.911,2.409,1.141,55.218,3.406,9.933,58.059,8.555,11.706,229.393,13.794,7.28,65.911,8.021,2.941,55.234,6.721,109.073,19.76,101.2,-27.92,16.24,103.29,-9.65,10.377,6.32,-153.36,-9.12,2.91,-156.18,1.7,28.95,14.08,566.24,-27.2,14.74,551.0,-21.54,3.875,18.48,138.16,28.48,15.96,135.44,21.73,4.359,8.32,93.92,-17.92,7.62,95.59,-17.28
0827-BK2-01-63,Salto B,9.047,340.104,-26.341,9.047,340.104,26.341,38.985,410.294,45.642,-0.295,-9.09,-4.518,4.522,224.123,-7.903,4.401,57.194,-8.742,0.418,67.877,-5.177,0.295,9.09,4.518,3.933,205.943,7.903,4.401,57.194,8.742,0.418,67.877,5.177,14.834,59.924,11.895,7.159,225.299,13.531,8.496,57.194,9.3,8.496,67.877,10.916,105.909,71.28,72.32,30.32,55.57,78.73,41.77,13.876,-22.96,-138.16,-17.2,-25.3,-155.46,-28.95,25.148,20.0,534.08,0.4,20.48,534.26,1.16,3.618,-2.96,106.72,-25.36,-3.93,108.5,-19.47,3.851,31.2,95.12,12.0,23.82,92.22,4.0
0827-BK2-01-65,Salto B,0.119,337.803,-5.277,0.119,337.803,5.277,27.719,400.917,28.376,3.17,-9.227,-1.845,-1.418,229.109,-0.342,-2.127,60.789,-0.845,0.494,57.131,-2.244,3.17,9.227,1.845,-1.418,210.656,0.342,-1.378,60.789,0.845,-0.256,57.131,2.244,8.699,53.888,7.591,7.006,229.109,7.712,6.873,60.789,6.821,5.141,57.131,6.252,103.394,-9.76,24.48,-52.08,-4.16,48.95,-29.68,11.462,-11.04,-134.16,-1.52,-5.29,-145.5,-5.91,26.893,15.2,571.04,-11.28,11.76,572.01,-8.51,3.558,-15.04,109.84,17.04,-15.46,113.36,15.12,3.721,9.76,102.08,-17.52,10.85,97.14,-16.45
0827-BK2-01-67,Salto B,14.006,337.835,-29.041,14.006,337.835,29.041,42.419,404.135,50.74,4.584,-7.597,-4.413,13.095,221.183,-3.481,3.375,65.058,-17.636,-7.048,59.192,-3.511,4.584,7.597,4.413,13.095,205.988,3.481,3.375,65.058,17.636,-7.048,59.192,3.511,8.979,58.467,14.535,15.663,221.418,11.979,8.614,65.058,18.096,9.162,59.192,6.129,102.118,66.48,45.36,2.56,43.67,68.43,25.87,13.164,3.12,-149.44,-7.84,-2.08,-156.64,-21.39,24.144,50.48,506.0,56.0,48.34,491.43,29.53,3.443,-22.56,107.52,-28.96,-19.7,111.89,-34.6,3.566,-11.12,99.6,-21.76,-13.21,96.35,-19.17
0827-BK2-01-69,Salto B,-5.621,341.53,-18.826,5.621,341.53,18.826,34.429,392.469,36.282,0.131,5.075,-1.852,3.964,211.779,-3.128,-4.263,58.306,-6.067,-5.453,66.37,-7.779,0.131,5.075,1.852,3.964,211.779,3.128,-3.925,58.306,6.067,5.453,66.37,7.779,14.407,55.894,10.099,6.838,211.899,10.393,4.424,58.306,7.293,8.76,66.37,8.497,100.427,44.08,58.8,5.28,32.64,67.48,0.25,14.96,-50.96,-186.08,-64.32,-45.69,-160.1,-29.4,30.845,19.92,581.04,22.56,15.93,556.71,20.05,4.333,-12.32,131.36,-9.68,-11.12,131.82,-9.88,3.386,14.64,92.24,-22.64,10.8,93.18,-20.24
0827-BK2-01-71,Salto B,-15.082,339.292,-31.876,15.082,339.292,31.876,39.973,418.45,54.791,0.958,-14.485,-4.316,-8.147,231.604,-13.649,-2.868,56.516,-12.686,-5.025,65.656,-1.226,0.958,14.485,4.316,6.23,202.635,13.649,2.868,56.516,12.686,5.025,65.656,1.226,8.371,64.51,20.262,9.94,231.768,14.478,13.548,56.516,14.76,8.115,65.656,5.291,104.822,-31.44,80.4,26.4,-18.13,85.25,13.62,14.163,-12.48,-207.36,-16.96,-9.8,-198.46,-29.64,27.053,-14.96,575.36,-28.08,-16.01,577.3,-19.92,3.599,-16.08,107.6,-55.28,-20.04,105.89,-51.05,4.125,-16.96,100.48,-8.0,-18.9,105.66,-5.63
0827-BK2-01-73,Salto B,-21.234,336.676,-27.055,21.234,336.676,27.055,35.702,407.456,43.186,0.657,-12.725,-7.804,-5.241,228.284,-14.204,-7.67,54.303,-7.349,-8.98,66.814,2.302,0.657,12.725,7.804,3.927,202.833,14.204,7.67,54.303,7.349,8.98,66.814,-2.302,8.178,58.055,13.411,9.349,228.284,14.857,7.67,54.303,8.19,10.504,66.814,6.729,102.828,-7.92,88.32,33.84,3.31,97.79,20.97,12.3,-4.88,-161.92,-22.24,-7.26,-167.5,-26.56,25.713,6.24,624.88,-49.2,-2.79,603.51,-46.5,3.048,-9.2,104.24,-37.52,-8.84,105.3,-31.27,3.6,-15.84,82.64,-6.16,-16.41,86.64,-5.79
0827-BK2-01-75,Salto B,-13.265,334.716,-24.091,13.265,334.716,24.091,38.182,409.714,59.103,1.132,-12.331,-1.098,-11.844,217.396,-16.937,1.094,62.653,-0.913,-3.647,66.998,-5.144,1.132,12.331,1.098,9.58,192.735,16.937,-1.094,62.653,0.913,3.647,66.998,5.144,9.033,62.483,15.251,19.364,217.58,26.442,4.631,62.653,9.446,5.154,66.998,7.965,98.088,56.8,56.88,27.76,39.27,66.97,27.46,13.888,-28.08,-206.72,33.76,-24.83,-187.81,22.18,27.147,-58.24,541.6,-58.4,-51.82,545.98,-54.62,3.641,-17.6,126.32,-15.84,-14.41,125.66,-16.0,3.908,0.32,98.64,-10.0,0.32,94.65,-8.25
