SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil
0827-BK1-01-94,Salto B,-8.494,354.046,3.08,8.494,354.046,3.08,23.035,396.088,40.012,1.809,11.635,-5.743,-5.305,202.151,4.372,-2.436,74.24,-2.097,-2.562,66.019,6.547,1.809,11.635,5.743,1.688,202.151,-4.372,2.436,74.24,2.097,2.562,66.019,-0.387,6.212,53.677,9.909,9.595,202.151,11.104,2.7,74.24,3.703,4.529,66.019,15.296,35.353,4.414,28.366,-8.325,3.891,30.419,-9.502,15.177,-14.945,333.947,12.558,-14.361,331.803,11.814,10.737,0.095,251.35,-6.492,-0.359,251.84,-5.73,3.484,-6.229,143.222,-11.095,-6.284,142.832,-10.664,20.516,-4.287,136.098,21.125,-3.704,134.965,22.114
0827-BK1-01-102,Strecksprung,1.278,10.544,2.298,1.278,10.544,2.298,21.186,89.852,29.95,3.419,24.135,-5.255,2.334,-16.325,9.083,0.238,-7.053,0.09,-4.714,9.787,-1.62,3.419,24.135,5.255,2.334,-16.325,-1.427,0.238,-7.053,0.09,-4.714,9.787,-1.62,8.903,29.836,6.13,5.005,16.325,12.105,1.736,7.068,4.589,5.542,36.623,7.126,26.183,12.323,61.86,-9.936,11.687,62.733,-9.858,0.951,2.909,-37.48,6.957,2.992,-37.802,6.918,0.872,-1.907,-11.924,14.261,-1.645,-12.04,14.474,0.303,1.865,-15.824,-2.057,1.76,-15.955,-1.891,19.268,-12.094,30.23,-3.555,-11.76,29.792,-2.824
0827-BK1-01-103,Salto A,6.581,356.178,-10.239,6.581,356.178,10.239,16.979,356.178,29.151,2.87,68.428,-1.517,-1.131,112.942,-5.154,1.886,99.017,-1.873,2.956,75.791,-1.694,2.87,68.428,1.517,-1.131,112.942,5.154,1.886,99.017,1.873,2.956,75.791,1.694,4.673,68.428,10.058,4.583,112.942,5.751,1.978,99.017,2.301,5.745,75.791,11.04,33.447,5.595,122.941,-4.615,5.354,124.154,-5.769,7.131,-0.679,211.456,-7.355,-0.691,210.915,-6.75,5.929,1.286,212.796,-7.414,1.289,212.515,-7.743,5.048,4.923,179.175,-1.943,4.833,178.361,-2.054,24.353,4.968,149.444,-3.715,4.866,148.652,-3.911
0827-BK1-01-105,Salto A,1.777,358.448,-3.598,1.777,358.448,3.598,19.549,358.448,32.908,2.057,79.542,1.084,-0.186,106.269,-5.188,0.909,104.538,-1.395,-1.002,68.1,1.9,2.057,79.542,1.084,-0.186,106.269,3.02,0.909,104.538,1.395,-1.002,68.1,-1.9,7.772,79.542,13.858,5.37,106.269,8.176,1.587,104.538,2.595,4.82,68.1,8.279,32.807,1.879,141.11,2.711,2.012,142.99,1.29,6.762,3.635,211.083,-6.182,3.46,209.157,-5.479,6.175,0.232,215.844,-8.102,0.256,215.611,-8.14,5.271,0.084,190.545,-3.75,0.304,190.03,-3.805,21.974,-1.507,133.512,6.421,-1.221,132.718,5.753
0827-BK1-01-107,Salto A,-4.175,360.788,-8.997,4.175,360.788,8.997,25.683,361.52,28.378,4.243,73.76,-0.612,-5.791,106.178,-7.565,-3.018,100.322,-1.739,0.391,80.528,0.918,4.243,73.76,0.612,-2.695,106.178,7.565,3.018,100.322,1.739,-0.391,80.528,-0.918,8.652,74.491,9.701,9.118,106.178,7.601,3.034,100.322,1.748,4.88,80.528,9.329,32.73,7.612,131.068,-0.747,7.547,133.359,-1.292,6.726,-2.32,203.439,-15.512,-2.851,201.646,-15.212,6.0,-12.641,213.883,-6.295,-12.337,213.621,-6.373,5.146,-1.492,181.408,-2.912,-1.698,181.038,-2.795,24.136,-1.318,159.822,3.302,-1.042,158.46,2.974
0827-BK1-01-109,Salto A,4.007,357.361,0.176,4.007,357.361,0.176,20.421,358.613,24.7,-0.6,74.57,4.595,0.835,108.008,-2.718,2.717,105.228,-1.968,1.054,69.555,0.267,0.6,74.57,4.595,-0.364,108.008,-2.718,2.717,105.228,-1.787,1.054,69.555,0.086,9.462,75.822,11.121,4.254,108.008,4.292,2.722,105.228,2.176,3.984,69.555,7.113,33.224,-3.686,135.256,9.343,-3.655,137.38,8.153,6.765,2.351,201.97,-2.534,2.355,200.226,-1.945,6.063,5.596,219.867,-5.935,5.555,219.603,-6.157,5.077,3.842,185.379,-2.365,3.899,184.908,-2.484,20.273,1.68,135.763,1.833,1.761,134.181,2.587
0827-BK1-01-111,Salto A,14.068,359.057,1.895,14.068,359.057,1.895,27.154,359.209,28.899,-0.079,75.322,3.296,5.171,105.701,-2.365,5.067,104.577,0.786,3.909,73.456,0.178,0.079,75.322,3.296,5.013,105.701,-2.365,5.067,104.577,0.786,3.909,73.456,0.178,10.662,75.474,14.332,6.447,105.701,3.577,5.067,104.577,2.34,4.979,73.456,8.65,32.659,-4.94,145.075,6.593,-4.453,146.72,6.624,6.386,14.528,193.688,-0.36,14.235,192.316,-0.218,6.293,6.651,215.461,-5.483,6.488,215.063,-5.377,5.304,11.329,188.791,2.144,11.301,188.275,2.171,20.865,6.77,140.742,1.745,6.875,139.218,2.133
0827-BK1-01-113,Salto A,11.414,357.685,-1.573,11.414,357.685,1.573,23.216,358.198,29.177,2.707,72.136,-1.887,0.485,103.977,-2.534,5.296,105.351,1.252,2.926,76.221,1.596,2.707,72.136,1.887,0.485,103.977,2.534,5.296,105.351,-1.252,2.926,76.221,-1.596,6.707,72.649,13.761,5.02,103.977,5.062,5.313,105.351,1.584,6.176,76.221,8.77,32.833,5.206,143.022,-7.46,5.167,144.583,-7.647,7.081,5.135,184.365,-0.093,4.748,183.128,0.341,6.281,0.798,212.153,-2.504,0.83,211.653,-2.725,5.502,13.188,194.685,2.636,12.982,194.44,2.506,22.321,3.692,142.919,3.564,3.896,141.33,4.344
0827-BK1-01-115,Salto A,10.932,351.933,-3.012,10.932,351.933,3.012,20.012,351.933,29.542,1.105,73.307,-2.675,1.537,102.1,-2.52,3.645,102.4,-0.638,4.646,74.126,2.822,1.105,73.307,2.675,1.537,102.1,2.52,3.645,102.4,0.638,4.646,74.126,-2.822,5.07,73.307,13.455,4.923,102.1,4.425,3.647,102.4,1.585,6.373,74.126,10.078,33.235,1.213,146.273,-9.902,1.096,147.137,-10.406,6.49,8.269,182.557,0.753,8.046,181.2,1.289,6.077,-1.141,218.189,-5.322,-0.929,218.345,-5.575,5.321,10.056,185.449,1.545,9.948,184.942,1.413,22.536,8.812,142.58,5.471,9.33,141.863,6.443
0827-BK1-01-117,Salto A,5.584,349.568,5.926,5.584,349.568,5.926,22.83,349.568,31.417,-2.506,73.533,5.173,4.258,102.654,0.647,4.218,101.568,-0.535,-0.387,71.814,0.641,2.506,73.533,5.173,-0.754,102.654,0.647,4.218,101.568,-0.535,-0.387,71.814,0.641,7.929,73.533,17.185,6.474,102.654,4.662,4.218,101.568,0.993,4.208,71.814,8.577,34.094,-8.276,152.677,2.055,-8.662,153.245,1.823,6.333,12.233,189.869,15.878,11.982,189.212,15.342,6.124,4.441,207.786,-4.061,4.47,208.318,-3.756,5.429,7.713,183.209,-1.938,7.652,182.838,-2.043,21.193,-2.063,145.948,3.502,-1.135,144.121,4.329
0827-BK1-01-119,Salto A,20.868,348.36,-3.465,20.868,348.36,3.465,28.028,348.36,30.487,4.611,74.784,-1.67,5.99,103.324,-5.559,4.841,98.336,-0.819,5.426,71.916,4.583,4.611,74.784,1.67,5.99,103.324,5.559,4.841,98.336,0.819,5.426,71.916,-4.583,7.929,74.784,11.082,8.228,103.324,6.38,5.184,98.336,2.952,6.687,71.916,10.073,32.724,11.107,148.502,-9.28,10.07,149.316,-9.182,6.648,14.904,197.957,-2.379,14.808,197.482,-2.548,6.232,2.599,209.278,-8.82,2.836,209.05,-9.176,5.373,12.087,182.852,-1.67,12.062,182.591,-1.581,21.226,12.293,145.119,13.564,12.105,144.048,13.432
0827-BK1-01-121,Salto A,-5.759,350.96,-7.668,5.759,350.96,7.668,24.471,351.24,35.448,1.422,74.12,-0.904,-0.506,104.324,-8.002,-5.062,94.347,-2.71,-1.613,78.169,3.949,1.422,74.12,0.904,-0.506,104.324,8.002,3.23,94.347,2.71,1.613,78.169,-3.949,5.538,74.4,10.836,6.411,104.324,8.926,5.062,94.347,3.877,7.46,78.169,11.809,32.82,1.581,149.237,-1.151,1.179,150.821,-1.572,6.671,8.423,200.316,-7.622,8.198,198.372,-7.22,6.399,-12.612,214.784,-21.229,-12.559,214.532,-21.103,5.45,-10.616,176.12,-1.101,-10.702,176.004,-1.066,21.49,-1.513,161.332,11.287,-1.62,159.187,12.877
0827-BK1-01-123,Salto A,8.582,351.171,-1.781,8.582,351.171,1.781,26.557,351.171,31.552,-2.379,74.077,1.457,4.066,101.017,-0.68,3.347,100.196,-1.715,3.549,75.881,-0.842,2.379,74.077,1.457,-0.693,101.017,-0.68,3.347,100.196,0.161,3.549,75.881,0.842,10.355,74.077,11.306,6.152,101.017,7.361,4.532,100.196,2.663,5.518,75.881,10.223,30.426,-3.984,150.142,-2.042,-4.913,151.398,-2.035,6.753,4.015,198.135,11.085,4.439,196.262,10.944,6.652,3.906,215.023,-12.015,3.723,215.581,-12.114,5.725,11.288,188.745,-0.104,11.171,188.356,-0.497,21.568,6.65,157.442,-1.911,6.313,156.373,-0.317
0827-BK1-01-125,Salto A,8.226,342.509,-2.774,8.226,342.509,2.774,15.39,342.909,27.733,1.341,72.707,5.668,4.33,102.24,-5.636,1.288,99.255,-2.506,1.268,68.307,-0.3,1.341,72.707,5.668,4.33,102.24,-5.636,1.288,99.255,2.442,1.268,68.307,0.3,4.838,73.108,9.791,4.655,102.24,6.551,1.75,99.255,2.781,4.148,68.307,8.61,32.176,1.076,146.682,11.439,0.467,148.456,9.874,6.527,10.798,197.069,-0.259,11.077,195.592,-0.344,6.246,4.037,214.434,-16.191,3.899,213.91,-15.833,5.169,2.352,190.728,-2.856,2.248,190.003,-3.051,22.194,2.919,137.38,0.632,3.228,136.106,1.933
0827-BK1-01-127,Salto A,10.106,349.964,-3.198,10.106,349.964,3.198,20.431,349.964,23.761,0.196,81.49,2.589,4.313,95.413,-4.39,0.514,95.095,-0.322,5.084,77.965,-1.074,0.196,81.49,2.589,4.313,95.413,-0.787,0.514,95.095,0.322,5.084,77.965,1.074,5.617,81.49,7.913,6.029,95.413,5.994,3.045,95.095,2.423,5.74,77.965,7.431,30.507,3.151,178.483,5.703,2.614,179.764,4.403,5.907,8.188,186.13,1.146,8.248,184.761,0.818,6.215,-1.832,206.898,-14.263,-1.735,207.055,-13.867,5.26,6.323,178.873,1.452,6.163,178.737,1.412,22.007,10.441,165.012,-2.784,10.599,163.882,-1.139
0827-BK1-01-129,Salto A,-9.395,348.904,-1.781,9.395,348.904,1.781,23.799,354.519,24.463,1.464,70.761,-0.757,-3.718,106.058,-1.575,-0.734,101.674,0.196,-6.407,70.411,0.355,1.464,70.761,0.757,0.79,106.058,1.575,0.734,101.674,-0.196,6.407,70.411,-0.355,6.468,76.376,10.784,7.681,106.058,5.231,1.472,101.674,1.939,8.178,70.411,6.509,33.321,2.898,139.962,-0.352,2.787,142.595,-2.583,7.101,-2.366,191.967,-3.349,-2.267,190.271,-1.716,6.693,-6.263,227.141,-3.81,-6.382,226.202,-4.098,5.675,-3.875,194.591,-0.151,-3.915,193.91,-0.124,22.137,-14.785,143.214,3.005,-13.878,142.486,3.032
0827-BK1-01-131,Salto A,3.451,356.255,-7.894,3.451,356.255,7.894,19.485,356.263,42.613,-1.393,71.426,0.42,2.32,100.07,-1.029,4.51,107.081,-4.12,-1.985,77.678,-3.166,1.393,71.426,0.42,-0.467,100.07,0.188,4.51,107.081,4.12,-1.985,77.678,3.166,5.494,71.433,19.962,5.441,100.07,7.572,4.516,107.081,5.381,4.034,77.678,9.698,31.965,-2.838,161.6,-8.582,-2.603,161.199,-10.04,7.214,5.807,159.089,16.711,4.954,160.62,16.464,7.577,2.918,234.854,-18.726,3.545,233.766,-18.13,6.272,7.506,198.479,-4.645,7.605,198.173,-4.778,25.701,-4.609,153.8,-4.836,-4.0,153.011,-3.923
0827-BK2-01-1,Strecksprung,-5.721,-15.739,-27.957,5.721,15.739,27.957,12.856,107.87,31.461,0.694,5.409,-7.86,-1.626,-38.287,-9.875,-1.39,-13.153,-3.803,-3.4,30.291,-6.42,0.694,5.409,7.86,0.237,27.468,9.875,1.39,13.153,3.803,3.4,-30.291,6.42,3.511,24.769,7.891,2.227,38.287,9.875,2.297,14.024,5.6,4.822,30.79,8.094,28.438,3.856,30.496,-16.204,3.517,30.233,-16.112,1.069,-3.243,-79.554,-24.136,-3.11,-78.425,-24.205,0.791,-7.962,-72.894,-7.411,-7.96,-72.607,-7.636,0.608,1.342,-1.828,-18.561,1.336,-2.128,-18.256,21.194,-9.983,81.334,-11.598,-9.615,80.932,-12.432
0827-BK2-01-4,Salto C,13.396,345.043,-13.697,13.396,345.043,13.697,26.512,367.629,29.852,1.975,30.884,-3.292,6.823,192.55,-3.156,1.123,47.339,-9.529,3.475,74.27,2.28,1.975,30.884,3.292,6.823,192.55,3.156,1.123,47.339,9.529,3.475,74.27,-2.28,7.949,53.47,8.619,8.042,192.55,5.515,4.844,47.339,9.642,5.678,74.27,6.076,36.811,-1.144,26.668,-6.592,-0.933,28.992,-5.681,17.268,21.741,460.191,-3.956,21.537,452.99,-4.954,3.508,-0.125,133.313,-9.219,-0.475,137.878,-8.827,2.903,8.919,76.924,-17.799,8.898,77.43,-17.766,20.004,4.694,166.881,3.437,5.228,165.213,3.62
0827-BK2-01-7,Salto C,7.833,335.385,-18.831,7.833,335.385,18.831,26.509,370.53,40.149,4.638,39.63,-6.026,5.902,189.296,-3.434,-0.728,39.466,-6.792,-1.979,66.992,-2.579,4.638,39.63,6.026,5.902,189.296,3.434,-0.728,39.466,6.792,-1.979,66.992,2.579,7.943,74.776,15.021,8.595,189.296,8.362,5.221,39.466,7.231,4.75,66.992,9.536,28.661,2.543,0.651,-6.313,3.374,5.763,-7.281,16.865,23.746,491.136,-10.452,23.159,479.563,-10.55,3.233,-3.972,130.916,-17.347,-3.979,135.912,-16.429,2.117,2.654,60.447,-4.788,2.433,60.983,-5.073,21.136,-5.039,150.377,-7.955,-5.037,149.619,-8.369
0827-BK2-01-10,Salto C,-0.494,331.426,-1.235,0.494,331.426,1.235,38.409,349.547,38.421,3.073,34.638,2.693,-1.609,179.646,-1.873,0.024,41.344,-3.962,-1.982,75.798,1.906,3.073,34.638,2.693,-1.609,179.646,-1.873,0.024,41.344,2.321,-0.994,75.798,-1.906,13.238,52.758,14.732,14.467,179.646,11.702,5.154,41.344,6.298,5.55,75.798,5.69,33.515,-2.401,22.005,7.341,-0.923,24.673,7.782,15.745,14.615,438.409,-3.179,14.767,429.616,-5.432,3.296,-14.296,128.776,-9.926,-14.911,133.96,-8.151,2.808,6.816,60.436,1.359,6.597,61.527,0.953,22.471,-5.26,169.568,1.144,-5.031,168.014,1.407
0827-BK2-01-12,Strecksprung,-5.259,3.344,-28.398,5.259,3.344,28.398,22.136,53.835,52.57,-2.319,13.788,-1.241,2.496,-11.445,-17.335,-3.401,-7.443,-1.069,-2.036,8.444,-8.753,2.319,13.788,1.241,-2.141,-11.445,17.335,3.046,2.757,1.069,2.036,-1.756,8.753,9.021,16.608,9.062,5.076,11.445,24.705,3.69,7.461,7.594,4.348,18.322,11.209,26.238,-9.794,36.665,0.368,-9.664,36.87,-0.222,1.652,7.395,-22.67,-51.334,6.987,-22.428,-50.588,0.815,-2.508,-11.565,12.005,-2.31,-11.615,11.355,0.582,-2.828,-20.11,-12.282,-2.951,-19.953,-12.206,20.48,-4.736,26.124,-18.359,-4.845,26.628,-18.182
0827-BK2-01-13,Salto C,-4.152,337.023,-9.089,4.152,337.023,9.089,33.322,374.239,41.195,-0.707,27.275,-0.058,6.206,197.864,-7.066,-9.585,37.683,-6.462,-0.066,74.202,4.497,0.707,27.275,0.058,4.791,197.864,7.066,-1.412,37.683,6.462,0.066,74.202,-4.497,8.934,64.49,13.881,7.581,197.864,11.869,9.585,37.683,7.599,7.222,74.202,7.846,35.64,-9.953,21.476,-4.542,-9.349,23.081,-3.415,15.73,21.388,439.136,0.26,21.053,434.027,-1.6,3.359,-10.017,141.429,-21.211,-10.225,144.321,-20.348,2.442,-13.748,58.983,-6.57,-13.729,59.609,-6.643,21.244,2.81,162.952,9.973,3.267,161.149,9.371
0827-BK2-01-16,Salto C,6.716,334.967,-10.616,6.716,334.967,10.616,28.523,370.937,44.115,1.749,26.614,-0.08,3.286,198.797,-4.587,2.834,50.152,-7.294,-1.153,59.404,1.346,1.749,26.614,0.08,3.286,198.797,4.587,2.834,50.152,7.294,-1.153,59.404,-1.346,8.121,62.584,12.872,12.054,198.797,15.299,3.459,50.152,7.45,4.889,59.404,8.493,36.547,-3.539,12.1,4.755,-2.908,14.309,3.898,18.112,11.76,470.595,-7.573,12.219,463.037,-9.005,3.358,6.301,136.262,-12.937,5.332,141.05,-11.545,2.4,2.794,71.196,-10.623,2.982,71.724,-11.07,20.543,-0.58,131.796,0.837,0.153,130.454,0.447
0827-BK2-01-18,Strecksprung,-7.897,6.183,-30.533,7.897,6.183,30.533,22.876,67.597,53.113,-0.521,23.032,-2.18,-0.6,-13.557,-10.6,-5.181,-8.238,-14.166,-1.595,4.945,-3.587,0.521,23.032,2.18,0.6,-13.557,10.6,5.181,-8.238,14.166,1.595,4.945,3.587,6.639,24.414,11.036,6.466,13.728,17.233,5.181,8.238,14.166,4.59,21.217,10.678,32.294,1.26,53.347,-3.953,0.872,54.054,-3.967,1.728,2.969,-22.957,1.294,3.293,-22.972,0.442,1.061,-11.186,-16.84,-42.942,-11.007,-16.811,-42.382,0.663,-12.273,-17.578,-23.203,-12.205,-17.756,-22.999,20.997,0.23,19.234,-4.652,-0.098,20.068,-4.368
0827-BK2-01-19,Salto C,19.344,342.134,-15.91,19.344,342.134,15.91,35.4,381.519,40.589,5.649,31.776,-0.216,10.134,194.93,-6.93,4.046,60.61,-8.866,-0.484,54.817,0.102,5.649,31.776,0.216,10.134,194.93,6.93,4.046,60.61,8.866,-0.484,54.817,-0.102,11.922,71.161,10.729,15.829,194.93,14.863,4.282,60.61,9.023,3.368,54.817,5.973,35.541,3.505,16.92,4.433,4.205,19.308,4.303,17.6,40.332,463.488,-12.278,39.248,457.005,-14.271,3.347,-0.012,135.668,-18.907,0.455,138.854,-16.99,2.614,3.982,102.535,-15.227,4.112,102.402,-15.416,21.69,-0.437,113.034,3.495,-0.379,112.532,2.826
0827-BK2-01-20,Strecksprung,-6.743,-37.258,-31.304,6.743,37.258,31.304,21.173,82.969,46.591,2.101,-0.926,-2.6,-7.077,-15.793,-17.211,-2.935,-17.733,-16.413,1.168,-2.807,4.921,2.101,0.926,2.6,2.875,15.793,17.211,2.935,17.733,16.413,-1.168,2.807,-4.921,6.946,15.76,5.156,7.077,15.793,17.211,4.463,17.733,16.624,2.688,33.684,7.6,31.697,7.693,3.299,-2.511,7.452,4.234,-2.085,0.682,-10.548,-25.704,-29.005,-10.599,-25.819,-28.774,0.726,-15.882,-39.511,-41.092,-15.755,-39.318,-40.883,0.879,-0.767,-27.12,-12.889,-0.81,-27.496,-13.141,19.543,3.256,-0.805,9.784,3.31,-1.211,10.04
0827-BK2-01-22,Salto C,1.013,341.46,-25.545,1.013,341.46,25.545,31.502,375.964,44.52,3.274,25.502,-4.193,8.718,206.601,-9.12,-5.203,52.525,-12.329,-5.777,56.831,0.097,3.274,25.502,4.193,8.718,206.601,9.12,-5.203,52.525,12.329,-5.777,56.831,-0.097,10.925,60.007,12.87,8.734,206.601,12.701,5.3,52.525,12.329,6.542,56.831,6.62,35.687,7.295,23.092,-4.218,7.107,23.78,-3.993,16.021,15.122,434.34,-17.778,15.253,430.455,-17.817,4.028,2.249,164.023,-22.987,2.337,166.389,-23.168,2.307,-12.598,81.905,-19.404,-12.442,82.102,-19.499,23.16,-9.364,119.185,2.721,-9.259,118.234,2.439
0827-BK2-01-25,Salto C,15.065,341.579,-15.697,15.065,341.579,15.697,34.245,372.429,39.089,4.184,14.768,-2.127,5.746,218.987,-3.206,5.442,53.481,-4.191,-0.308,54.342,-6.173,4.184,14.768,2.127,5.746,218.987,3.206,5.442,53.481,4.191,-0.308,54.342,6.173,11.868,45.618,11.24,11.149,218.987,12.35,5.442,53.481,5.027,5.786,54.342,10.473,46.122,5.5,24.739,3.468,5.482,28.309,3.316,17.059,21.429,419.916,-16.155,20.227,416.639,-15.556,4.914,4.141,169.203,-2.123,4.789,171.274,-2.546,2.793,6.733,90.242,-14.01,6.773,90.186,-14.012,21.535,-1.803,107.058,-8.459,-1.767,106.503,-8.302
0827-BK2-01-28,Salto C,0.737,336.06,-13.467,0.737,336.06,13.467,33.94,360.351,38.477,-0.671,29.777,-5.66,0.092,205.672,1.637,-0.308,40.145,-3.357,1.623,60.467,-6.087,0.671,29.777,5.66,-0.092,205.672,-1.637,0.308,40.145,3.357,-0.149,60.467,6.087,9.472,54.068,16.045,9.431,205.672,8.335,5.557,40.145,4.117,9.48,60.467,9.981,32.848,-5.75,6.048,-9.393,-5.317,9.333,-9.931,16.307,12.905,457.277,-2.159,11.987,452.389,-2.451,4.686,-2.981,158.322,1.569,-2.729,159.724,1.765,2.416,-5.478,73.483,-13.796,-5.117,73.959,-13.677,22.328,3.475,133.794,-9.456,3.369,132.366,-9.652
0827-BK2-01-31,Salto C,27.948,334.579,-15.228,27.948,334.579,15.228,38.941,368.864,37.632,6.879,25.904,-1.15,13.127,192.666,-3.805,4.995,53.668,-5.359,2.946,62.341,-4.915,6.879,25.904,1.15,13.127,192.666,3.805,4.995,53.668,5.359,2.946,62.341,4.915,11.78,59.579,10.667,16.145,193.276,13.141,6.375,53.668,6.006,4.64,62.341,7.818,34.746,3.747,16.079,1.282,4.737,17.974,1.44,18.064,44.047,462.578,-8.269,43.65,453.404,-10.433,4.553,1.146,128.776,-10.29,1.153,135.119,-8.474,2.874,16.738,88.557,-9.389,16.639,88.867,-9.531,21.568,3.629,131.823,-11.046,3.563,130.871,-11.032
0827-BK2-01-34,Salto C,24.156,337.847,-15.427,24.156,337.847,15.427,41.911,369.5,42.265,2.587,19.677,-2.426,8.021,201.937,-9.184,7.712,53.222,2.188,5.836,63.011,-6.004,2.587,19.677,2.426,8.021,201.937,9.184,7.712,53.222,-2.188,5.836,63.011,6.004,9.731,51.331,15.956,17.739,201.937,13.387,8.387,53.222,4.534,6.053,63.011,8.388,36.955,-2.448,28.326,0.33,-1.729,29.596,0.35,16.613,40.177,421.326,-26.387,39.369,417.083,-26.651,5.275,-8.64,160.526,4.759,-8.365,163.048,4.649,2.824,19.516,91.715,-3.598,19.591,91.803,-3.563,21.3,11.672,134.749,-13.516,11.445,133.604,-13.981
0827-BK2-01-37,Salto C,-1.128,339.912,-25.452,1.128,339.912,25.452,24.472,371.06,42.939,2.504,28.272,-2.577,3.311,202.989,-9.806,-1.944,56.059,-9.732,-4.999,52.592,-3.337,2.504,28.272,2.577,3.311,202.989,9.806,-1.944,56.059,9.732,-2.742,52.592,3.337,8.561,59.42,15.964,6.91,202.989,10.957,3.145,56.059,9.732,5.856,52.592,6.286,37.103,2.171,20.866,1.232,2.539,22.711,0.999,18.518,9.385,468.36,-20.631,9.219,461.693,-20.978,4.055,2.615,146.08,-21.684,2.591,150.486,-21.271,2.633,-7.504,97.41,-18.21,-7.657,97.543,-18.065,23.457,-9.437,108.171,-3.693,-9.846,107.895,-4.137
0827-BK2-01-40,Salto C,3.955,335.515,-19.96,3.955,335.515,19.96,30.393,358.96,35.763,2.549,25.299,-5.985,4.396,200.157,-4.434,2.065,56.936,-7.998,-5.056,53.123,-1.544,2.549,25.299,5.985,4.396,200.157,4.434,2.065,56.936,7.998,-5.056,53.123,1.544,10.529,48.744,15.596,8.216,200.157,7.295,4.502,56.936,8.018,7.146,53.123,4.854,38.71,-3.806,21.737,-3.88,-3.319,23.519,-3.464,18.644,21.927,459.217,-17.456,21.854,451.294,-17.806,3.641,-2.592,138.623,-13.936,-2.804,144.627,-13.522,2.836,4.31,105.52,-11.67,3.997,105.506,-11.827,21.169,-9.917,104.977,-2.354,-9.772,103.969,-2.271
0827-BK2-01-43,Salto C,1.139,339.86,-20.315,1.139,339.86,20.315,28.499,371.937,39.984,2.088,24.673,-2.941,4.732,213.539,-11.905,-5.306,39.523,-5.211,-0.376,62.126,-0.259,2.088,24.673,2.941,4.732,213.539,11.905,-5.306,39.523,5.211,-0.376,62.126,0.259,6.363,56.749,15.817,9.938,213.539,12.672,5.928,39.523,6.521,6.27,62.126,4.973,35.452,4.667,3.61,-9.482,4.902,5.745,-10.556,17.962,14.064,470.975,-17.109,14.225,466.604,-17.121,4.377,-3.345,151.84,-9.282,-3.568,153.64,-9.452,2.313,-17.994,68.642,-12.836,-17.72,69.069,-12.76,21.484,5.667,138.356,-1.064,5.585,136.875,-0.892
