SprungID,Sprungtyp,std_Acc_N_Fil,std_Gyro_x_R,std_Gyro_y_R,std_Gyro_z_R,std_Gyro_x_Fil,std_Gyro_y_Fil,std_Gyro_z_Fil
20191008-1207-FRANKFURT_2-01-294,Strecksprung,21.238,29.425,96.166,64.782,23.52,88.671,52.523
0609-1-01-139,Von Bauch in Stand,23.804,18.071,60.222,46.087,14.031,54.018,34.963
20191008-1207-FRANKFURT_2-01-22,Strecksprung,24.509,21.687,62.119,25.101,18.199,59.124,16.571
0609-4-01-146,Schraubensalto C,21.692,110.586,137.014,164.849,108.818,133.058,163.26
20191008-1157-FRANKFURT_1-01-321,Salto A,20.84,32.565,79.575,43.52,21.532,67.485,21.156
0115-JANEIKE-01-13,Triffis B,20.861,176.294,439.556,177.393,173.697,435.27,172.838
20190930-1616-FRANKFURT_1-01-78,Fliffis C,20.977,72.336,392.903,146.309,65.86,384.617,125.153
0110-JANEIKE-01-166,Schraubensalto,17.319,111.156,166.142,130.657,108.615,163.141,129.443
0609-1-01-105,Strecksprung,23.01,20.301,21.463,26.43,18.842,20.927,22.995
20191007-1524-FRANKFURT_1-01-82,Strecksprung,23.66,22.911,94.362,33.024,17.778,87.501,22.092
0609-1-01-234,Von Bauch in Stand,24.627,15.429,92.617,26.833,11.704,83.74,16.555
20191007-1159-FRANKFURT_1-01-160,Strecksprung,22.22,14.747,66.159,26.728,13.103,61.471,24.499
20191003-1152-FRANKFURT_1-01-100,Strecksprung,21.535,17.205,45.713,28.021,15.875,43.399,24.831
0609-1-01-404,Salto C,23.493,22.11,187.694,27.779,18.105,180.879,20.148
20190930-1153-FRANKFURT_1-01-170,Strecksprung,24.158,18.918,24.354,28.504,17.286,18.208,24.702
0609-1-01-424,Salto C,23.724,21.409,188.381,30.708,18.129,181.479,22.504
20191007-1159-FRANKFURT_1-01-21,Salto C,25.229,21.842,211.084,35.979,14.836,199.462,26.89
0115-JANEIKE-01-16,Salto B,25.053,28.171,169.021,41.031,24.704,160.467,30.408
0609-4-01-582,Barani C,22.914,29.939,208.727,92.164,26.505,204.626,88.883
20191007-1150-FRANKFURT_2-01-121,Strecksprung,21.711,18.097,43.258,39.497,14.514,40.118,32.511
20191008-1207-FRANKFURT_2-01-145,Salto C,22.962,38.756,165.455,62.335,32.658,153.457,35.904
20191003-1152-FRANKFURT_1-01-118,Fliffis C,21.153,84.652,398.792,116.499,80.721,393.811,112.913
20191007-1159-FRANKFURT_1-01-16,Strecksprung,23.104,23.614,67.979,28.017,19.931,65.563,23.205
20190930-1153-FRANKFURT_1-01-105,Salto A,26.379,28.417,182.566,28.234,25.723,175.517,20.84
0827-BK2-02-71,Salto B,25.326,25.161,198.579,33.134,22.947,193.476,27.302
20191001-1148-FRANKFURT_1-01-94,Barani A,22.694,66.656,192.842,103.601,64.791,187.264,96.586
0110-JANEIKE-01-38,Strecksprung,25.753,14.857,62.227,22.76,13.195,56.961,18.563
0609-1-01-770,Bauchsprung,25.308,14.474,87.426,27.233,11.114,81.33,17.004
0110-MORITZ-01-143,Voll- ein- voll- aus C,20.74,222.774,289.982,282.026,216.558,279.507,274.155
20191007-1159-FRANKFURT_1-01-106,Strecksprung,23.653,16.839,55.217,22.734,14.108,49.158,16.811
0609-4-01-503,Fliffis B,23.084,82.544,371.1,142.445,79.559,363.532,138.02
0609-4-01-406,Salto C,20.028,27.904,65.537,32.877,24.598,59.752,30.08
20191007-1534-FRANKFURT_2-01-106,Salto C,21.115,25.864,191.673,44.04,22.486,185.12,36.663
20191007-1524-FRANKFURT_1-01-51,Barani A,24.942,49.609,203.259,132.201,45.064,195.714,112.596
20190930-1616-FRANKFURT_1-01-43,Barani C,23.537,38.591,207.905,83.639,32.835,202.338,70.442
20191001-1202-FRANKFURT_2-01-196,Salto A,19.606,20.783,72.273,79.39,16.192,53.042,28.523
0609-4-01-393,Fliffis B,18.06,95.696,367.075,126.137,93.552,355.398,123.212
0609-1-01-794,Von Bauch in Stand,25.986,26.199,70.334,39.915,23.54,59.083,31.141
0115-JANEIKE-01-138,Voll- ein- voll- aus C,18.061,256.203,378.654,347.028,248.067,363.631,332.621
20190930-1616-FRANKFURT_1-01-180,Salto C,21.171,23.199,192.832,36.951,17.163,185.948,27.005
0609-1-01-886,Bauchsprung,23.913,13.891,72.871,19.33,11.432,68.119,13.123
0609-1-01-614,Salto C,22.041,25.742,148.161,35.187,22.75,141.015,25.886
0609-1-01-21,Fliffis C,25.081,142.028,370.699,112.241,139.912,366.252,109.477
0609-1-01-755,Strecksprung,23.14,9.928,25.901,23.222,8.495,22.767,22.015
0827-BK1-01-81,Salto B,25.731,25.543,190.411,31.734,23.933,184.395,28.019
0827-BK1-01-76,Salto B,23.735,20.101,179.106,23.423,18.2,172.93,14.73
0609-4-01-114,Schraubensalto C,18.234,107.003,143.122,144.731,105.281,139.2,143.865
0827-BK1-01-93,Strecksprung,24.927,15.894,56.828,24.063,14.227,51.982,20.388
0609-4-01-560,Barani C,22.377,26.728,217.165,94.865,23.231,213.436,90.965
20191007-1534-FRANKFURT_2-01-30,Barani A,19.507,79.978,186.39,99.247,77.964,182.01,95.024
20191007-1524-FRANKFURT_1-01-115,Fliffis C,19.811,77.941,406.76,187.347,69.847,394.772,141.097
0115-MORITZ-03-164,Voll- ein- voll- aus B,20.943,285.04,330.302,299.755,278.367,315.693,292.931
20191007-1159-FRANKFURT_1-01-343,Salto A,22.066,16.72,81.956,32.001,12.996,69.52,22.347
0609-1-01-5,Salto C,18.475,27.517,170.173,25.913,25.104,163.604,20.127
0609-4-01-186,Schraubensalto C,23.091,108.273,130.922,173.718,106.328,125.837,171.766
20191007-1524-FRANKFURT_1-01-268,Fliffis B,19.571,117.029,449.881,205.968,110.448,440.936,175.571
0110-MORITZ-01-113,Voll- ein- halb- aus B,20.534,241.123,372.863,251.637,236.302,364.425,243.013
0110-MORITZ-01-142,Voll- ein- halb- aus B,23.312,262.064,380.819,233.01,256.108,369.972,224.455
20191008-1157-FRANKFURT_1-01-200,Barani A,20.601,76.083,197.042,124.261,74.187,192.072,120.183
20191007-1534-FRANKFURT_2-01-29,Strecksprung,24.881,22.762,56.751,23.624,18.217,54.153,14.923
20190930-1153-FRANKFURT_1-01-219,Salto A,22.301,19.761,67.856,22.845,17.554,62.658,17.738
0827-BK1-01-119,Salto A,23.027,14.647,50.044,24.915,11.891,41.932,17.406
20190930-1247-FRANKFURT_2-01-295,Salto A,23.23,20.643,41.568,33.97,16.521,35.575,18.312
0609-1-01-519,Doppelsalto B,19.33,37.791,277.859,41.847,34.57,269.814,30.206
0110-MORITZ-01-110,Salto C,24.325,20.527,160.589,25.589,17.489,153.828,19.969
20191008-1207-FRANKFURT_2-01-362,Doppelsalto C,19.229,84.095,248.971,85.617,80.828,240.512,61.556
20190930-1247-FRANKFURT_2-01-292,Salto B,23.137,27.533,221.552,43.667,18.58,211.781,24.837
20190930-1247-FRANKFURT_2-01-118,Strecksprung,22.626,12.606,76.645,24.978,9.952,73.13,21.954
0609-4-01-289,Salto C,20.276,15.686,167.467,19.328,11.577,158.422,11.393
20191007-1524-FRANKFURT_1-01-39,Barani A,21.816,64.662,198.762,121.885,60.934,191.657,98.827
0609-1-01-387,Doppelsalto B,20.975,40.509,289.055,41.772,36.531,282.295,26.422
20191007-1159-FRANKFURT_1-01-449,Salto B,24.378,42.589,215.43,50.117,39.352,205.373,38.156
0609-1-01-880,Bauchsprung,23.976,14.522,75.18,27.835,12.524,68.387,16.19
20191003-1152-FRANKFURT_1-01-69,Strecksprung,20.125,16.162,52.806,16.763,14.604,50.667,13.617
0115-CHARI-05-87,Salto B,21.104,21.992,188.996,38.776,18.917,181.812,33.281
20190930-1247-FRANKFURT_2-01-343,Salto C,22.076,19.336,104.16,21.645,15.919,94.072,11.68
0609-1-01-602,Salto C,23.347,20.825,193.163,26.871,17.35,186.422,19.614
0609-4-01-171,Schraubensalto C,21.411,102.369,131.902,166.47,100.586,128.586,165.025
20191007-1524-FRANKFURT_1-01-57,Barani A,26.135,72.63,183.709,107.888,70.542,176.954,84.539
20191008-1157-FRANKFURT_1-01-235,Strecksprung,26.164,22.647,62.819,42.681,15.862,57.712,34.902
0609-1-01-612,Doppelsalto B,20.145,55.452,281.577,45.422,51.242,270.327,28.98
0609-4-01-285,Salto C,20.176,15.256,147.203,20.136,10.694,137.018,11.795
20191001-1148-FRANKFURT_1-01-72,Fliffis aus C,22.48,36.66,448.965,177.917,32.164,443.956,170.707
20190930-1616-FRANKFURT_1-01-27,Salto C,22.25,14.329,176.406,20.871,11.615,170.188,14.94
20190930-1153-FRANKFURT_1-01-125,Salto A,26.406,37.315,183.619,29.605,35.359,176.714,25.342
0609-4-01-572,Barani C,23.981,38.319,187.771,99.084,36.39,182.291,97.182
20191007-1159-FRANKFURT_1-01-200,Barani B,19.792,33.694,262.891,167.2,28.739,258.922,163.746
0609-4-01-361,Salto C,21.055,20.223,143.423,19.412,14.804,132.767,14.633
20191007-1524-FRANKFURT_1-01-110,Doppelsalto C,22.897,46.396,265.283,80.524,42.569,244.584,41.556
20191001-1148-FRANKFURT_1-01-163,Barani C,24.348,48.245,224.391,132.066,43.487,218.788,127.017
20190930-1247-FRANKFURT_2-01-198,Rudi,23.077,167.19,212.246,218.157,163.79,207.23,212.481
20191001-1202-FRANKFURT_2-01-197,Salto A,20.539,22.908,94.313,90.633,17.511,71.964,22.597
20191008-1207-FRANKFURT_2-01-171,Salto C,20.707,38.061,237.194,50.831,33.597,228.993,31.27
20191008-1207-FRANKFURT_2-01-173,Salto A,25.83,34.879,95.506,42.847,25.819,84.601,28.787
20190930-1616-FRANKFURT_1-01-57,Barani C,21.204,35.124,223.478,87.867,31.146,218.792,78.26
20190930-1247-FRANKFURT_2-01-89,Salto A,19.469,12.269,47.503,24.674,9.028,36.64,17.499
0827-BK2-01-35,Strecksprung,25.616,9.625,48.163,15.339,8.404,42.929,13.567
0609-1-01-646,Bauchsprung,24.329,13.337,84.105,32.374,10.327,75.456,23.407
20191008-1157-FRANKFURT_1-01-316,Strecksprung,23.077,23.277,82.033,40.408,20.679,77.766,36.353
0110-MORITZ-01-15,1/2 ein 1/2 aus C,23.159,233.584,332.712,193.396,230.373,327.725,186.583
20191007-1150-FRANKFURT_2-01-131,Salto A,21.467,22.539,65.278,28.793,20.021,53.94,20.563
20190930-1616-FRANKFURT_1-01-44,Salto C,21.221,24.511,182.034,48.415,20.876,176.658,43.469
20191008-1207-FRANKFURT_2-01-288,Salto B,22.432,47.231,247.932,63.319,42.972,239.819,47.615
0827-BK2-02-7,Salto C,22.263,21.299,196.54,36.199,19.02,190.45,31.435
20191008-1207-FRANKFURT_2-01-255,Fliffis C,17.611,78.583,430.227,192.335,70.516,421.319,175.592
0609-4-01-358,Strecksprung,22.048,14.603,68.213,18.898,12.325,63.373,15.987
0609-4-01-456,Fliffis B,22.729,99.072,360.494,115.283,96.641,354.21,112.773
0115-MORITZ-03-152,Strecksprung,23.157,15.113,79.904,20.549,13.6,75.529,17.009
20191007-1159-FRANKFURT_1-01-348,3/4 Salto vw A,26.145,13.97,157.789,62.832,9.865,120.791,13.831
0609-1-01-173,Bauchsprung,24.182,17.862,78.336,28.101,15.119,69.056,21.325
20191001-1202-FRANKFURT_2-01-173,Salto A,20.924,22.454,109.396,99.094,15.058,84.373,29.972
20191008-1207-FRANKFURT_2-01-286,Strecksprung,27.092,39.153,76.616,50.56,29.594,69.323,36.704
0609-1-01-820,Doppelsalto C,20.687,32.422,290.549,41.961,28.663,284.969,29.866
0827-BK1-01-115,Salto A,23.693,12.175,53.326,23.284,8.969,46.869,14.829
20191003-1152-FRANKFURT_1-01-66,Salto A,20.051,19.259,100.744,30.643,15.572,95.773,26.707
0609-1-01-843,Doppelsalto C,20.966,27.975,281.455,32.682,23.938,275.793,23.449
0110-MORITZ-01-125,Salto C,23.662,23.919,168.972,17.701,21.605,162.324,10.565
20190930-1153-FRANKFURT_1-01-205,Doppelsalto C,21.485,41.469,257.257,72.636,34.182,249.218,53.897
0827-BK2-01-22,Salto C,25.596,19.227,178.848,22.304,17.088,172.195,18.517
0827-BK2-01-85,Salto B,23.906,21.882,200.482,28.959,20.166,194.585,24.815
0609-1-01-838,Strecksprung,19.886,17.154,21.816,22.724,16.345,20.061,20.996
20191003-1152-FRANKFURT_1-01-160,Fliffis C,22.16,97.096,400.479,98.722,91.527,395.747,91.898
0609-4-01-541,Strecksprung,22.768,17.946,53.919,23.915,15.278,43.334,19.452
0827-BK1-01-133,Strecksprung,22.731,16.965,86.647,51.267,14.913,83.588,48.631
20191007-1150-FRANKFURT_2-01-109,Schraubensalto A,16.417,112.501,163.28,184.222,109.907,158.421,181.461
20190930-1247-FRANKFURT_2-01-88,Barani C,24.161,40.614,226.292,79.214,35.548,221.051,71.186
0110-JANEIKE-01-23,Halb ein Triffis C,26.877,259.336,451.198,205.12,257.008,445.97,200.328
20190930-1247-FRANKFURT_2-01-268,Schraubensalto,22.888,87.745,157.615,155.736,84.321,153.997,152.295
0609-1-01-247,Strecksprung,20.745,11.898,67.815,20.403,10.473,65.191,16.344
0609-4-01-610,Barani C,22.292,23.024,225.993,99.284,20.604,222.903,97.363
20191008-1207-FRANKFURT_2-01-101,Barani A,22.48,84.593,196.446,100.806,79.263,183.338,68.557
0609-4-01-267,Fliffis C,25.621,87.596,354.633,110.139,85.596,346.351,104.463
20191008-1207-FRANKFURT_2-01-254,Doppelsalto C,21.089,30.061,255.311,57.206,24.04,248.384,36.447
0827-BK1-01-16,Salto C,24.132,16.735,168.28,22.769,12.967,160.824,13.838
20191001-1202-FRANKFURT_2-01-130,Salto A,20.812,23.807,116.636,98.478,15.208,86.758,24.635
20191001-1202-FRANKFURT_2-01-94,Salto C,22.344,29.702,192.72,79.1,23.977,178.151,29.315
20190930-1247-FRANKFURT_2-01-330,Strecksprung,25.654,14.425,75.681,24.224,13.207,72.301,20.543
20191008-1157-FRANKFURT_1-01-369,Salto A,24.106,21.346,82.462,42.07,16.587,70.263,21.548
20190930-1153-FRANKFURT_1-01-198,Strecksprung,24.265,10.413,70.598,20.011,8.479,68.387,16.892
0609-1-01-182,Doppelsalto C,22.597,35.772,290.924,36.444,33.727,285.926,24.718
20190930-1616-FRANKFURT_1-01-209,Strecksprung,24.161,10.279,69.949,29.008,7.268,67.74,24.543
0609-1-01-530,Doppelsalto B,20.717,38.876,282.659,38.98,35.003,273.355,26.3
20191008-1207-FRANKFURT_2-01-225,Strecksprung,23.467,16.568,71.546,29.983,14.102,67.812,25.375
20191001-1148-FRANKFURT_1-01-246,Fliffis aus C,21.649,49.842,458.506,194.134,40.647,452.72,186.534
0115-CHARI-05-22,Doppelsalto B,21.493,27.758,266.206,21.079,25.671,261.131,17.51
0609-1-01-586,Doppelsalto B,21.579,36.489,292.831,44.033,31.732,282.436,27.477
20191007-1159-FRANKFURT_1-01-333,Strecksprung,21.308,25.071,86.912,38.586,21.046,82.669,33.228
20191008-1207-FRANKFURT_2-01-144,Schraubensalto A,22.863,89.836,195.082,163.398,83.946,179.247,148.166
0827-BK1-01-131,Salto A,23.569,12.727,63.159,28.927,9.722,54.763,21.204
0609-1-01-795,Doppelsalto C,22.278,30.063,274.468,33.191,25.799,268.866,22.062
0609-4-01-350,Salto C,25.443,18.345,162.512,24.203,15.299,154.679,18.16
20191001-1202-FRANKFURT_2-01-131,Salto A,19.849,16.617,98.054,80.217,11.611,68.831,20.104
20191007-1534-FRANKFURT_2-01-90,Fliffis B,18.776,45.407,438.845,134.758,39.552,434.614,130.836
0609-1-01-828,Bauchsprung,23.957,13.501,66.933,32.556,11.842,60.923,18.454
0609-1-01-719,Bauchsprung,25.171,12.763,81.764,21.481,8.765,75.209,16.769
0115-CHARI-05-39,Salto B,25.346,21.978,200.14,29.247,18.395,193.518,24.182
0110-MORITZ-01-20,Voll- ein- Rudi- aus B,19.399,235.08,397.401,289.655,229.715,386.4,279.396
0115-CHARI-05-75,Salto B,20.835,17.206,190.662,31.767,13.559,184.203,26.817
20191003-1152-FRANKFURT_1-01-29,Grätschwinkel,21.844,31.789,129.369,34.32,26.912,126.102,24.907
20190930-1247-FRANKFURT_2-01-148,3/4 Salto rw A,27.246,19.711,67.146,31.165,16.14,60.176,21.455
0609-1-01-697,Bauchsprung,23.102,16.783,76.787,26.963,14.297,72.772,20.432
20191008-1207-FRANKFURT_2-01-141,Salto B,23.647,32.21,250.621,44.591,26.104,240.698,26.701
20190930-1616-FRANKFURT_1-01-133,Fliffis C,22.928,78.856,379.909,125.921,71.875,374.115,109.354
0115-JANEIKE-01-109,Triffis B,21.927,166.024,437.237,182.826,163.116,430.567,178.038
20191008-1207-FRANKFURT_2-01-204,Salto A,23.898,25.104,96.932,46.623,18.816,88.615,19.396
0609-4-01-15,Salto C,20.525,14.195,149.449,23.677,10.349,140.307,16.749
0115-CHARI-05-92,Strecksprung,22.521,17.387,73.773,16.919,15.22,71.945,14.451
0609-4-01-392,Salto C,26.419,16.6,150.107,20.914,12.45,141.238,14.6
0609-1-01-399,Salto C,22.841,23.323,187.511,23.589,20.4,180.398,16.611
0609-1-01-524,Doppelsalto B,21.929,59.179,285.965,47.415,54.507,278.035,33.467
20191001-1202-FRANKFURT_2-01-129,Salto A,21.232,21.537,73.737,91.048,15.699,52.104,28.287
0609-4-01-590,Barani C,22.488,21.39,220.322,91.848,19.759,216.968,89.544
0609-1-01-437,Salto C,23.43,17.486,204.396,25.122,15.215,196.376,14.786
20190930-1247-FRANKFURT_2-01-244,Salto A,20.876,26.034,52.558,26.457,18.006,41.131,18.084
0609-1-01-667,Doppelsalto C,20.362,27.745,260.378,36.321,24.328,255.705,27.004
20191003-1152-FRANKFURT_1-01-106,Salto C,20.008,19.374,195.137,24.965,15.72,189.752,12.972
20191007-1159-FRANKFURT_1-01-33,Salto C,18.95,36.571,219.113,59.892,30.889,195.321,38.175
0609-1-01-475,Salto C,22.275,21.309,193.38,34.792,18.321,185.01,25.055
0609-1-01-842,Von Bauch in Stand,24.023,18.283,64.034,30.378,14.065,59.276,19.892
20191008-1157-FRANKFURT_1-01-138,Salto A,21.948,17.293,83.032,29.601,12.565,73.188,19.325
20191007-1524-FRANKFURT_1-01-97,Fliffis C,21.93,77.101,403.968,185.983,68.999,393.983,155.859
20191007-1159-FRANKFURT_1-01-247,Barani B,22.285,23.534,253.676,153.333,20.343,249.158,150.18
20190930-1247-FRANKFURT_2-01-28,Salto C,23.513,21.256,172.354,37.5,15.406,165.829,25.014
0609-4-01-588,Barani C,22.351,24.535,226.42,108.544,21.366,222.223,104.413
0609-4-01-69,Salto C,20.98,22.601,141.743,23.355,18.608,133.429,18.543
20191007-1524-FRANKFURT_1-01-94,Salto B,24.281,35.295,191.571,118.169,27.821,183.69,74.276
20191007-1159-FRANKFURT_1-01-368,Schraubensalto A,21.022,128.651,264.416,311.505,125.697,254.378,307.683
0110-MORITZ-01-10,Strecksprung,29.696,14.916,65.807,22.917,13.519,61.507,18.522
0609-1-01-870,Von Bauch in Stand,22.837,21.872,68.513,33.257,17.513,62.529,26.929
0609-1-01-539,Doppelsalto B,20.328,52.24,282.621,42.188,48.866,273.432,24.701
0609-1-01-360,Salto C,22.109,26.667,204.93,23.886,23.912,198.853,18.101
0609-1-01-748,Doppelsalto C,20.776,32.672,276.54,32.614,29.494,269.988,21.45
0609-1-01-622,Von Bauch in Stand,22.42,18.987,71.924,33.487,14.986,66.122,23.424
20190930-1247-FRANKFURT_2-01-29,Salto B,22.44,20.076,209.898,36.889,15.75,202.548,28.28
0609-4-01-126,Schraubensalto C,17.935,113.555,131.761,167.923,111.464,127.466,165.973
0609-1-01-366,Salto C,23.228,22.518,204.142,25.912,18.736,197.044,19.114
0609-1-01-14,Fliffis C,24.3,151.19,380.869,120.972,148.546,376.227,116.608
0609-1-01-438,Doppelsalto B,22.61,41.538,285.97,48.132,36.855,278.813,31.173
0827-BK1-01-94,Salto B,23.659,15.466,171.376,27.658,13.264,165.256,20.849
20190930-1153-FRANKFURT_1-01-162,Cody C,25.079,37.38,224.924,35.729,34.721,217.403,29.995
20191003-1152-FRANKFURT_1-01-88,Barani A,20.418,96.562,162.399,62.67,95.105,159.951,58.94
20191007-1534-FRANKFURT_2-01-94,Barani A,18.367,77.765,187.886,112.297,76.396,184.39,109.886
20191007-1150-FRANKFURT_2-01-119,Salto A,20.131,22.156,55.879,27.297,18.76,48.785,18.963
20190930-1247-FRANKFURT_2-01-224,Salto C,22.523,25.159,91.62,30.328,20.006,87.852,20.855
0609-1-01-481,Salto C,23.566,27.727,199.794,27.835,25.376,193.172,19.821
0609-4-01-36,Salto C,21.04,18.7,165.279,27.91,14.311,156.894,20.107
20191001-1202-FRANKFURT_2-01-95,3/4 Salto vw A,21.958,16.564,138.586,39.398,12.349,132.61,21.871
20190930-1616-FRANKFURT_1-01-325,Barani A,23.25,75.029,153.826,70.712,72.495,147.897,58.894
0609-1-01-765,Bauchsprung,20.963,18.415,79.408,35.975,11.525,68.113,17.41
0609-1-01-17,Strecksprung,23.745,17.96,56.438,25.954,14.951,53.608,17.678
0115-CHARI-05-6,Strecksprung,24.132,12.199,59.398,19.359,10.542,57.681,16.61
20190930-1616-FRANKFURT_1-01-199,Salto C,26.649,19.039,187.959,35.866,14.0,178.981,23.772
0110-MORITZ-01-140,Fliffis B,21.663,77.931,369.912,117.216,75.366,363.941,113.552
0110-MORITZ-01-12,Triffis C,23.819,61.459,449.64,164.39,52.654,445.493,159.711
20191007-1159-FRANKFURT_1-01-306,Salto A,20.421,16.827,72.023,28.593,13.072,60.168,14.785
20191007-1159-FRANKFURT_1-01-397,Grätschwinkel,24.146,18.967,144.384,29.374,13.004,137.482,18.007
0609-1-01-93,Bauchsprung,19.535,11.18,73.473,18.798,9.332,67.818,9.878
20190930-1616-FRANKFURT_1-01-50,Barani C,21.787,30.2,197.896,101.676,27.03,195.138,97.48
20191001-1148-FRANKFURT_1-01-66,Strecksprung,23.179,15.902,90.354,30.02,12.325,87.237,26.166
20191008-1157-FRANKFURT_1-01-241,Grätschwinkel,22.975,28.376,170.975,58.17,18.914,152.131,35.149
0115-MORITZ-03-84,1/2 ein 1/2 aus C,20.836,257.88,324.242,172.851,254.879,316.962,164.53
0110-MORITZ-01-36,Strecksprung,25.791,18.338,25.364,24.707,16.2,20.84,21.597
0609-4-01-367,Fliffis B,23.291,83.099,364.921,123.812,81.25,352.192,119.172
20190930-1153-FRANKFURT_1-01-202,Rudi,22.469,126.542,150.762,221.638,122.403,147.108,219.49
20190930-1616-FRANKFURT_1-01-177,Strecksprung,23.706,12.206,66.728,25.969,10.387,63.534,22.328
0115-JANEIKE-01-112,Salto B,24.615,33.365,200.364,37.157,30.676,188.307,26.051
0827-BK2-01-114,Salto A,21.92,15.009,52.06,22.047,12.799,47.321,17.928
20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,23.264,176.052,394.9,367.372,162.915,387.141,356.286
20191007-1159-FRANKFURT_1-01-166,Strecksprung,20.248,17.174,81.438,28.113,14.302,77.251,21.48
0115-JANEIKE-01-29,Strecksprung,25.585,15.718,67.0,21.622,13.177,62.973,16.597
20191008-1207-FRANKFURT_2-01-11,Salto A,20.423,25.586,137.94,68.917,18.585,117.194,33.647
0827-BK1-01-74,Salto B,26.563,25.697,167.058,25.476,23.094,160.603,20.85
0609-1-01-865,Von Bauch in Stand,21.822,17.87,81.633,35.059,14.889,76.874,26.946
0115-MORITZ-03-132,Doppelsalto C,23.525,29.726,253.439,36.937,25.726,247.038,28.619
0115-CHARI-05-165,Strecksprung,23.334,17.36,73.363,13.815,15.485,70.885,11.117
20191001-1148-FRANKFURT_1-01-144,3/4 Salto vw A,24.754,11.038,166.216,60.38,7.211,121.372,16.472
0609-4-01-458,Salto C,20.466,16.82,164.568,20.487,13.951,157.414,14.709
0115-MORITZ-03-57,Salto C,24.976,16.997,161.597,20.885,14.694,153.798,16.871
0609-1-01-392,Doppelsalto B,23.135,41.891,277.539,40.362,38.896,270.802,28.338
20191007-1159-FRANKFURT_1-01-203,Strecksprung,21.66,13.46,36.53,23.059,11.824,33.019,18.486
20191007-1150-FRANKFURT_2-01-212,Fliffis B,16.446,87.565,432.201,172.63,82.916,426.332,167.657
0115-MORITZ-03-32,Strecksprung,25.95,19.755,65.046,16.357,18.632,58.778,12.198
0609-1-01-175,Doppelsalto C,22.561,35.32,298.51,42.863,30.9,292.525,29.658
20191007-1159-FRANKFURT_1-01-177,Barani B,23.656,47.15,265.846,149.783,43.407,258.94,145.316
0115-CHARI-05-50,Salto B,23.604,16.061,192.515,25.858,12.444,186.829,21.332
0609-1-01-551,Salto C,22.436,23.384,171.493,22.575,20.122,165.347,16.082
0609-4-01-294,Fliffis C,24.342,48.546,366.269,134.858,45.771,356.616,129.02
20191008-1207-FRANKFURT_2-01-115,Cody C,25.47,57.755,260.8,90.083,42.018,237.05,55.389
0827-BK2-01-19,Salto C,24.979,22.323,187.499,24.29,20.199,179.506,18.848
20191003-1152-FRANKFURT_1-01-46,Barani A,20.622,83.068,175.191,77.807,81.754,172.51,74.289
0609-1-01-75,Fliffis C,24.367,158.075,378.026,118.868,155.122,372.503,113.77
0609-1-01-877,Doppelsalto C,22.236,29.194,296.415,38.732,25.252,288.996,23.049
20191008-1207-FRANKFURT_2-01-138,3/4 Salto rw A,22.903,20.919,69.456,42.99,18.068,65.122,32.982
20191001-1148-FRANKFURT_1-01-96,Rudi,20.048,142.226,278.769,303.956,138.523,266.368,301.03
20190930-1153-FRANKFURT_1-01-76,Salto C,23.613,29.527,197.405,28.759,26.172,190.621,21.71
0609-1-01-214,Doppelsalto B,18.815,40.294,279.197,46.752,35.39,272.515,33.173
0609-4-01-346,Fliffis B,20.97,99.646,364.79,121.235,97.464,350.042,114.967
20191001-1202-FRANKFURT_2-01-65,Barani A,21.619,76.847,170.634,116.147,74.059,159.417,103.154
0609-4-01-47,Fliffis B,25.258,49.547,361.264,135.664,45.245,358.693,127.854
0609-1-01-41,Fliffis C,23.517,159.987,365.751,113.074,157.739,360.613,108.098
20190930-1616-FRANKFURT_1-01-224,Fliffis C,26.321,75.189,374.791,120.364,69.26,367.651,110.903
20191007-1534-FRANKFURT_2-01-137,Schraubensalto A,22.344,104.015,159.959,183.082,101.564,154.701,180.577
0609-4-01-536,Barani C,19.207,40.196,203.291,107.959,37.919,198.639,105.002
20191007-1159-FRANKFURT_1-01-176,Strecksprung,18.431,16.105,58.488,24.308,13.288,53.621,16.133
0827-BK1-01-83,Salto B,24.927,21.362,186.456,21.36,19.517,181.093,15.752
0609-4-01-427,Salto C,22.045,18.212,154.165,24.874,15.09,145.36,15.548
20191007-1159-FRANKFURT_1-01-264,Salto A,21.436,25.367,72.129,27.614,20.342,57.379,19.219
0609-1-01-111,Bauchsprung,25.962,17.459,77.874,21.78,11.849,69.949,15.975
0609-4-01-402,Salto C,19.72,19.268,131.685,20.034,15.946,122.166,13.683
20191008-1157-FRANKFURT_1-01-238,Barani A,21.71,68.826,197.456,117.09,66.248,193.171,113.812
0110-MORITZ-01-34,Voll- ein- voll- aus B,20.761,236.321,364.027,299.974,229.107,351.418,292.741
20190930-1247-FRANKFURT_2-01-272,Fliffis C,24.59,73.344,373.188,145.969,64.887,361.125,120.738
0110-MORITZ-01-16,Fliffis- Rudi B,21.013,237.282,399.113,299.528,232.385,392.135,293.213
20191007-1150-FRANKFURT_2-01-97,Schraubensalto A,19.02,107.627,175.391,181.045,104.587,167.953,176.252
0827-BK2-01-106,Salto A,23.904,12.651,60.224,15.422,10.589,54.386,11.522
0609-1-01-24,Strecksprung,23.721,11.365,29.986,13.145,10.208,28.292,11.579
0609-4-01-229,Schraubensalto C,20.181,113.042,134.497,164.798,111.172,128.578,163.075
