SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,5_Acc_N_Fil,5_Gyro_x_R,5_Gyro_y_R,5_Gyro_z_R,5_Gyro_x_Fil,5_Gyro_y_Fil,5_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,15_Acc_N_Fil,15_Gyro_x_R,15_Gyro_y_R,15_Gyro_z_R,15_Gyro_x_Fil,15_Gyro_y_Fil,15_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,25_Acc_N_Fil,25_Gyro_x_R,25_Gyro_y_R,25_Gyro_z_R,25_Gyro_x_Fil,25_Gyro_y_Fil,25_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,35_Acc_N_Fil,35_Gyro_x_R,35_Gyro_y_R,35_Gyro_z_R,35_Gyro_x_Fil,35_Gyro_y_Fil,35_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,45_Acc_N_Fil,45_Gyro_x_R,45_Gyro_y_R,45_Gyro_z_R,45_Gyro_x_Fil,45_Gyro_y_Fil,45_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,55_Acc_N_Fil,55_Gyro_x_R,55_Gyro_y_R,55_Gyro_z_R,55_Gyro_x_Fil,55_Gyro_y_Fil,55_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,65_Acc_N_Fil,65_Gyro_x_R,65_Gyro_y_R,65_Gyro_z_R,65_Gyro_x_Fil,65_Gyro_y_Fil,65_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,75_Acc_N_Fil,75_Gyro_x_R,75_Gyro_y_R,75_Gyro_z_R,75_Gyro_x_Fil,75_Gyro_y_Fil,75_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,85_Acc_N_Fil,85_Gyro_x_R,85_Gyro_y_R,85_Gyro_z_R,85_Gyro_x_Fil,85_Gyro_y_Fil,85_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil,95_Acc_N_Fil,95_Gyro_x_R,95_Gyro_y_R,95_Gyro_z_R,95_Gyro_x_Fil,95_Gyro_y_Fil,95_Gyro_z_Fil
20190930-1616-FRANKFURT_1-01-8,Strecksprung,-1.423,1.691,9.345,1.423,1.691,9.345,25.324,77.362,28.986,-0.727,21.316,0.046,2.486,-11.285,5.931,-6.441,-15.765,-2.873,3.26,7.426,6.241,0.727,21.316,0.046,1.031,-11.285,5.931,2.924,-4.297,-2.873,-3.26,-4.043,6.241,8.338,25.117,8.042,2.886,11.285,5.931,6.485,15.765,5.15,7.616,25.194,9.863,90.594,-19.32,86.68,-22.56,-21.92,95.9,-20.77,52.63,-11.04,118.64,-23.12,-11.06,110.97,-19.12,4.694,28.52,94.2,32.4,24.98,88.24,13.79,1.999,-31.32,-29.6,19.64,-18.04,-4.3,10.25,0.375,8.24,7.64,12.8,6.29,3.67,9.75,0.954,6.92,-23.88,12.28,6.58,-22.15,11.77,0.888,5.36,-25.0,9.52,6.3,-22.35,11.0,0.922,14.4,-21.88,23.48,13.88,-22.31,21.08,0.752,8.44,-23.52,9.96,7.87,-25.23,11.57,0.478,-0.28,-26.04,14.92,-0.51,-27.09,14.0,0.706,-2.88,-30.0,6.04,-3.15,-29.98,9.23,0.646,-3.72,-30.6,7.32,-2.71,-32.12,7.5,1.219,-11.4,-33.32,-1.64,-11.85,-33.58,-1.13,1.25,-20.44,-28.72,-9.56,-20.61,-30.03,-9.95,0.833,-31.48,-47.04,-28.52,-28.41,-46.01,-25.93,0.997,-10.52,-44.64,-17.2,-14.31,-43.39,-13.3,0.488,-15.44,-38.84,9.16,-14.54,-38.92,7.95,0.881,1.72,-25.36,15.88,0.19,-24.63,24.41,11.343,42.68,-11.12,42.04,29.46,2.44,40.35,36.574,36.16,113.84,-9.92,29.89,112.24,-4.1
20190930-1616-FRANKFURT_1-01-10,Salto C,-16.135,354.514,29.713,16.135,354.514,29.713,29.782,390.992,42.949,-0.246,7.904,10.372,-6.216,216.333,9.848,-5.372,44.954,8.163,-4.302,85.323,1.33,0.246,7.904,10.372,6.216,216.333,9.848,5.372,44.954,8.163,4.302,85.323,1.33,7.056,44.382,12.485,11.245,216.333,16.288,5.372,44.954,8.982,6.109,85.323,5.193,96.339,-23.44,94.44,-7.28,-11.94,96.58,3.26,57.978,8.88,161.84,73.4,3.51,139.18,65.7,3.717,-44.64,-53.04,50.72,-31.25,-49.45,28.62,13.926,25.2,47.24,17.16,11.25,-32.62,7.15,9.223,15.96,-18.92,24.8,13.49,-21.09,15.27,11.569,13.32,218.56,24.36,9.84,238.28,22.33,21.374,-25.24,599.04,39.68,-21.08,566.37,37.73,22.269,23.48,539.08,-6.04,3.11,545.01,13.05,22.566,-29.76,519.44,14.76,-36.16,528.11,28.88,17.269,28.36,459.96,9.2,12.22,437.12,18.14,5.721,-42.2,208.8,-19.0,-27.99,218.49,-20.79,1.573,-3.4,118.08,34.52,-8.75,117.32,33.76,3.787,-22.28,101.4,24.44,-19.06,93.36,22.01,3.963,-2.0,75.56,15.88,-4.79,75.9,15.78,4.427,-11.64,91.12,18.72,-9.41,89.4,17.04,4.318,-7.52,106.88,11.2,-7.71,106.75,11.9,4.696,-11.44,128.16,3.44,-10.28,125.66,3.83,5.154,-11.48,148.2,7.12,-11.47,149.93,3.55,6.297,-21.2,243.32,-8.2,-20.33,234.58,-3.96,48.459,9.16,275.44,-27.68,-0.89,280.83,-11.29
20190930-1616-FRANKFURT_1-01-11,Salto C,-2.591,353.172,27.244,2.591,353.172,27.244,21.147,379.002,37.69,-2.436,13.95,4.288,-3.111,211.169,11.896,-1.823,58.08,5.963,4.779,69.973,5.096,2.436,13.95,4.288,3.111,211.169,11.896,1.823,58.08,5.963,-4.779,69.973,5.096,6.809,39.781,9.643,5.896,211.169,13.209,2.831,58.08,5.994,5.611,69.973,8.843,97.513,13.64,210.04,48.44,14.19,225.54,28.87,43.172,11.76,164.6,58.36,9.94,147.89,42.78,4.397,-31.36,-48.56,-0.0,-21.55,-41.92,11.84,10.426,14.8,-15.92,8.68,0.33,-46.3,-2.36,10.125,-5.4,-7.6,-10.76,-11.16,-17.48,-1.51,8.784,-3.44,146.6,-28.84,-10.42,159.33,-18.62,17.165,-23.04,496.56,5.28,-21.17,483.88,13.6,20.852,-1.76,575.08,32.08,-7.47,562.93,33.57,22.04,-8.56,496.2,31.96,-7.12,516.34,32.59,25.308,-3.68,474.72,56.92,-0.07,467.18,48.75,11.484,1.24,327.96,36.32,5.46,306.84,28.77,3.746,17.6,145.04,10.36,3.12,152.98,17.67,3.876,-7.24,119.68,13.84,-8.28,119.32,13.87,3.298,2.28,107.28,9.04,0.31,107.33,8.87,3.158,-4.24,97.72,1.88,-3.05,98.1,1.74,3.808,1.92,93.68,2.2,1.56,93.08,2.25,4.514,4.96,100.92,4.72,2.84,100.25,6.04,5.873,3.68,98.48,14.6,2.4,106.51,14.8,6.769,22.2,225.52,-44.88,13.56,184.55,-15.84,30.579,30.16,316.92,45.2,26.79,290.98,28.9
20190930-1616-FRANKFURT_1-01-12,Salto B,0.476,348.099,13.728,0.476,348.099,13.728,20.552,397.425,35.37,-1.106,3.354,8.387,6.381,194.432,2.963,-1.983,77.529,0.393,-2.817,72.784,1.985,1.106,3.354,8.387,4.17,194.432,2.963,-1.983,77.529,0.393,-2.817,72.784,1.985,6.129,52.68,14.872,6.547,194.432,5.31,2.87,77.529,4.6,5.006,72.784,10.587,100.28,-5.8,170.12,40.12,11.38,158.31,33.44,55.887,15.24,208.6,68.4,8.96,194.14,51.89,3.64,0.8,-33.72,6.24,-8.24,-12.75,12.51,7.679,0.56,-44.24,-73.68,-12.72,-81.58,-29.42,12.349,9.68,-145.8,23.24,5.81,-133.54,16.75,7.058,14.96,61.16,23.84,15.0,64.24,20.56,12.355,17.12,331.04,2.32,20.25,323.87,1.9,22.144,-4.28,487.88,1.52,7.96,500.75,-5.41,22.319,16.32,531.04,13.6,15.34,530.23,10.93,24.739,6.88,514.76,14.44,9.27,516.41,15.63,17.899,0.88,437.24,15.48,4.52,433.38,11.41,8.16,-10.0,220.88,-21.2,-7.16,233.46,-15.28,2.447,-5.88,124.32,-3.32,-7.16,130.88,-2.42,4.84,-1.96,112.56,14.16,-2.71,112.85,12.31,4.755,-5.64,128.4,9.16,-5.63,130.41,8.05,4.45,-3.6,115.8,-6.76,-4.57,116.06,-3.85,4.9,-4.8,109.04,22.8,-6.11,110.14,17.33,6.327,-10.24,113.24,29.6,-11.51,115.13,30.51,5.344,-3.04,117.84,21.4,-2.59,130.93,15.68,11.819,-19.4,196.16,3.8,-7.29,223.04,-18.8
20190930-1616-FRANKFURT_1-01-13,Salto B,10.119,364.033,11.398,10.119,364.033,11.398,29.068,424.925,32.648,-1.14,8.02,4.466,11.525,190.004,0.122,-2.971,79.376,-0.818,2.705,86.633,7.627,1.14,8.02,4.466,9.245,190.004,0.122,-2.971,79.376,-0.818,2.705,86.633,7.627,5.903,65.288,10.384,11.525,193.627,7.7,4.428,79.376,6.053,7.212,86.633,8.51,72.967,29.88,242.84,-12.16,8.82,240.49,-7.36,87.311,-6.92,180.0,-12.88,-9.64,176.84,-2.29,21.447,-17.72,158.28,25.28,-15.79,130.37,14.87,11.221,-0.24,54.72,-34.04,-0.11,-25.96,-0.49,15.82,2.52,-239.16,-1.68,0.77,-198.92,2.28,8.678,23.68,-91.4,33.52,21.33,-70.74,28.63,11.391,2.84,160.2,20.64,10.75,177.66,13.04,21.157,43.52,463.08,-11.8,32.03,444.44,-13.26,21.685,29.8,537.68,-21.44,32.4,552.25,-18.06,25.109,31.16,585.52,-5.76,28.19,576.28,-1.73,21.884,13.36,468.76,0.8,10.62,480.48,0.29,11.361,-6.12,269.64,-17.56,-6.67,288.46,-16.48,2.086,-34.36,133.72,-14.72,-27.8,127.56,-13.69,4.483,-5.56,80.52,21.68,-5.37,76.79,17.63,4.216,5.84,70.88,7.88,3.93,73.15,8.69,4.634,3.4,97.08,10.08,5.46,96.11,8.38,5.184,8.88,118.8,11.56,8.9,117.27,12.49,6.56,3.0,135.6,17.96,1.9,137.45,17.74,2.267,-16.08,213.84,23.52,-14.65,211.99,20.54,23.319,9.08,398.08,21.64,4.24,346.77,19.57
20190930-1616-FRANKFURT_1-01-14,Salto A,9.463,354.938,8.876,9.463,354.938,8.876,27.109,354.938,32.258,1.956,85.985,10.088,7.501,91.913,0.245,-1.051,81.055,-0.377,1.056,95.984,-1.08,1.956,85.985,10.088,7.501,91.913,0.245,-1.051,81.055,-0.377,1.056,95.984,-1.08,12.227,85.985,15.351,7.882,91.913,6.358,2.113,81.055,2.094,4.887,95.984,8.455,101.647,11.28,202.96,36.84,14.65,199.64,24.27,56.549,-12.96,261.4,42.32,-14.63,248.39,40.83,2.087,-32.28,166.72,32.4,-19.99,185.85,42.49,7.921,61.08,168.2,52.32,53.56,194.32,34.06,4.022,-28.76,114.44,-24.28,-11.77,134.95,-18.14,6.152,-0.48,152.84,-10.12,8.09,154.24,-10.12,6.504,15.88,185.84,20.12,15.29,187.05,19.32,6.958,10.28,201.84,7.32,10.72,202.15,12.1,6.835,19.92,218.88,5.76,21.56,216.45,-2.16,6.646,31.44,218.08,-21.04,27.84,217.71,-18.43,6.212,12.0,226.48,-13.68,10.46,223.75,-11.18,6.33,-5.64,207.56,-8.32,-4.18,207.89,-6.53,6.447,-8.64,187.08,4.4,-7.21,185.28,3.05,6.562,-0.44,164.48,4.4,-0.14,165.39,4.47,6.714,-2.64,147.68,1.68,-2.85,152.71,0.89,7.047,-4.76,150.36,1.44,-4.74,150.61,-0.15,7.564,-2.2,144.08,13.44,-2.22,145.8,9.08,9.266,-8.28,146.92,24.92,-7.17,152.4,20.96,5.601,11.16,207.12,6.92,5.04,209.09,-1.33,8.703,-11.12,303.24,-31.64,-5.22,302.35,-21.2
20190930-1616-FRANKFURT_1-01-15,Salto A,3.88,357.617,3.9,3.88,357.617,3.9,19.443,357.617,34.639,-1.011,85.08,7.124,5.545,89.19,-1.923,-1.268,90.001,-2.362,0.614,93.347,1.062,1.011,85.08,7.124,3.522,89.19,-1.923,-1.268,90.001,-2.362,0.614,93.347,1.062,7.376,85.08,14.848,6.331,89.19,7.461,1.678,90.001,2.499,4.059,93.347,9.83,83.005,-12.52,157.36,-1.24,17.88,249.31,-0.13,80.573,-17.84,237.72,28.52,-17.68,237.57,21.76,12.654,-25.16,207.36,86.96,-19.0,198.33,65.13,12.278,18.84,350.92,25.0,21.32,236.59,22.27,2.805,6.4,136.76,9.76,8.35,132.87,-2.07,6.562,-12.64,119.92,-12.04,-4.92,119.45,-12.35,6.413,12.6,158.24,11.4,10.56,157.94,7.33,6.888,4.84,187.44,20.88,5.57,191.84,16.28,6.487,37.4,198.8,-6.0,30.67,204.92,-4.97,6.306,13.76,221.08,-30.88,15.75,218.1,-26.76,6.208,-3.4,223.24,-15.24,-1.76,224.08,-13.01,6.614,4.16,232.28,-5.32,2.02,226.78,-6.27,6.729,-2.4,204.28,-1.84,-2.51,203.09,-2.34,6.816,-6.2,179.0,-9.44,-5.79,181.0,-8.17,6.717,-3.96,156.88,-1.64,-3.94,160.33,-2.12,6.996,-1.0,166.52,-15.32,-2.21,164.65,-10.67,6.77,-5.4,150.6,14.84,-3.72,155.42,9.33,7.439,-3.8,159.24,21.08,-3.98,160.26,20.29,3.75,13.52,243.0,0.8,7.13,236.66,-2.13,34.464,3.72,395.2,-34.8,5.82,306.94,-23.41
20190930-1616-FRANKFURT_1-01-17,Strecksprung,-1.858,-3.8,-2.899,1.858,3.8,2.899,31.942,39.546,23.244,2.714,-0.622,-0.706,0.757,-7.218,0.036,-11.575,4.633,4.04,6.246,-0.592,-6.268,2.714,0.622,0.706,0.757,7.218,-0.036,4.634,-4.633,2.7,-6.246,0.592,-0.471,6.314,14.456,7.156,5.577,11.116,3.351,11.575,4.633,4.04,8.477,9.342,8.698,90.614,12.32,7.32,-17.88,14.26,13.83,-10.37,68.014,41.24,26.44,21.96,34.38,27.15,19.38,11.011,-24.2,50.04,13.68,-11.97,39.35,11.05,1.296,-3.08,-24.2,-36.88,-6.63,-23.0,-17.48,1.095,7.68,-40.96,-22.4,4.45,-37.41,-19.84,0.522,5.64,-41.12,-11.48,6.39,-44.6,-9.67,1.725,6.84,-51.76,-3.76,8.66,-47.64,-6.76,1.44,16.12,-26.6,-8.28,15.3,-25.96,-7.38,1.439,5.96,2.08,3.52,5.92,0.53,3.68,0.365,-17.56,11.6,8.12,-15.86,11.1,8.46,0.603,-25.48,13.36,8.04,-25.26,12.75,8.99,0.534,-29.84,10.44,7.92,-29.5,11.07,8.06,0.685,-31.88,8.68,8.4,-31.74,9.62,8.75,0.912,-27.08,10.4,10.52,-27.37,9.47,10.73,1.013,-20.44,9.56,9.68,-20.43,10.04,10.02,0.904,-13.12,11.88,6.08,-13.29,12.05,5.92,1.004,-6.16,12.36,-2.48,-5.83,13.36,-1.34,1.107,5.6,12.12,-3.12,6.63,13.34,-2.69,1.735,30.4,-18.52,32.76,31.92,-16.7,6.35,35.285,15.92,-22.8,-77.6,26.13,-27.5,-59.07
20190930-1616-FRANKFURT_1-01-26,Salto C,1.562,349.249,25.548,1.562,349.249,25.548,19.285,376.422,41.136,-2.532,7.003,11.404,1.669,210.106,8.367,-2.492,54.033,4.053,4.917,78.106,1.724,2.532,7.003,11.404,-1.669,210.106,8.367,2.492,54.033,4.053,-1.793,78.106,1.724,7.088,34.176,14.64,2.884,210.106,9.42,3.961,54.033,7.577,5.351,78.106,9.499,92.792,-0.04,100.56,21.28,11.11,115.88,23.27,54.149,4.16,170.12,56.96,0.92,149.48,54.92,4.183,-28.32,-13.6,57.44,-24.18,-4.73,44.27,10.661,60.52,-49.44,88.24,16.96,-54.9,37.27,9.122,4.76,-81.6,11.44,-5.06,-73.74,3.84,8.664,2.2,66.28,-6.0,-0.99,114.19,-1.07,16.694,-3.76,548.72,-0.96,-3.42,521.0,4.23,21.561,3.84,554.08,20.68,3.99,553.1,23.55,18.743,10.72,534.52,33.0,6.9,538.07,34.47,17.026,8.8,475.16,23.6,9.19,475.83,22.09,12.989,14.44,326.72,-43.56,11.44,337.33,-23.81,6.015,-2.44,171.28,23.44,0.07,169.93,19.47,3.543,-5.64,74.04,10.24,-4.91,85.55,13.05,2.623,-14.68,82.4,16.76,-13.7,83.45,17.32,4.49,-12.96,72.72,2.24,-12.3,76.67,7.78,4.164,-0.96,89.92,16.84,-1.18,92.44,16.09,4.304,3.76,112.0,28.56,4.52,110.48,24.03,4.019,9.6,119.92,8.36,5.07,128.08,6.52,5.731,5.6,179.56,-2.6,4.79,210.01,-8.74,28.98,66.96,373.28,-66.2,41.36,323.25,-28.98
20190930-1616-FRANKFURT_1-01-27,Salto C,4.205,359.968,22.606,4.205,359.968,22.606,18.337,383.808,33.859,-3.119,14.003,4.136,3.635,187.416,8.469,-2.305,72.74,4.401,5.994,85.81,5.6,3.119,14.003,4.136,-2.602,187.416,8.469,1.273,72.74,4.401,2.416,85.81,5.6,4.99,37.842,9.259,3.908,187.416,8.472,3.162,72.74,5.149,6.277,85.81,10.979,95.397,16.56,174.24,-4.08,17.57,187.38,4.0,58.59,-3.64,149.16,51.64,-5.81,152.84,44.45,3.969,-18.6,29.76,7.04,-20.53,23.02,7.85,8.184,21.12,19.84,-34.04,4.23,-18.35,-23.35,9.158,-13.84,-84.24,11.32,-9.19,-74.77,6.99,6.892,-1.32,21.76,7.44,-0.86,33.71,5.88,11.245,2.24,366.24,14.2,3.49,348.11,11.08,18.952,1.52,531.96,15.88,3.79,522.35,18.83,19.188,15.92,538.04,34.44,13.73,528.43,32.72,17.371,28.84,450.28,22.44,21.56,458.48,23.47,13.663,-6.6,352.24,26.8,0.13,365.57,22.09,6.393,-5.72,222.72,44.48,-3.56,243.36,29.08,4.445,-9.68,144.24,14.72,-10.53,146.99,12.46,3.638,-5.76,106.24,-2.56,-6.36,110.49,1.95,3.638,-4.96,95.32,-3.44,-5.6,96.08,-2.65,3.786,0.92,98.52,9.24,-0.93,102.76,8.3,4.338,3.12,133.92,33.96,4.52,135.65,31.82,5.152,25.04,157.08,16.32,20.36,157.05,17.08,3.148,-6.8,280.12,11.56,1.78,245.06,10.09,33.969,46.08,442.88,-69.64,27.74,346.26,-25.49
20190930-1616-FRANKFURT_1-01-28,Salto B,14.164,358.259,20.434,14.164,358.259,20.434,34.071,413.325,36.783,-2.652,3.162,3.424,12.679,201.41,7.884,-3.352,84.928,1.523,7.488,68.759,7.602,2.652,3.162,3.424,7.376,201.41,7.884,-3.352,84.928,1.523,7.488,68.759,7.602,6.374,57.886,7.354,12.888,201.752,10.771,7.085,84.928,7.283,7.723,68.759,11.374,98.287,29.72,154.52,11.0,23.38,174.65,7.68,57.024,3.64,214.72,17.2,-1.15,195.16,14.4,3.809,-29.2,17.36,-0.24,-27.44,16.49,5.56,8.017,2.8,-26.92,-53.72,-7.68,-83.71,-20.67,13.514,26.16,-104.96,5.28,16.48,-129.45,14.07,4.857,-3.64,8.6,-1.76,-0.26,22.29,5.06,11.656,28.0,309.0,24.0,25.17,302.82,31.89,21.623,33.68,455.24,35.24,45.09,486.84,17.71,22.807,22.08,602.44,3.4,26.32,592.62,-1.2,27.198,22.68,570.6,29.36,22.25,574.85,25.77,22.818,51.12,482.4,0.12,38.37,483.93,8.81,11.537,7.0,289.72,-38.88,1.86,292.88,-26.3,2.773,-13.76,155.12,-14.76,-18.63,155.84,-3.37,4.878,-21.0,115.04,27.12,-21.18,114.37,25.66,4.92,-7.4,111.0,11.36,-7.8,111.44,13.17,4.918,-5.28,110.6,7.0,-4.74,113.18,10.56,6.11,1.16,112.84,34.88,2.04,111.16,31.24,6.931,3.36,114.0,32.04,5.54,115.56,30.12,4.015,27.96,149.36,14.08,24.47,153.45,2.05,22.568,69.24,283.76,13.8,48.02,262.34,10.91
20190930-1616-FRANKFURT_1-01-29,Salto B,11.199,344.969,10.484,11.199,344.969,10.484,30.826,385.422,29.942,-2.561,7.963,3.891,11.042,173.087,3.57,0.274,90.895,-1.001,2.444,73.025,4.024,2.561,7.963,3.891,5.92,173.087,3.57,0.274,90.895,-1.001,2.444,73.025,4.024,9.753,48.3,8.683,11.048,173.202,5.286,6.19,90.895,6.885,3.834,73.025,9.088,96.513,27.48,130.52,-14.04,22.17,149.92,9.55,66.267,22.96,197.96,20.2,15.9,185.05,13.7,8.717,-38.28,33.36,15.44,-36.1,33.91,8.91,10.913,-0.76,-29.56,-21.48,-8.59,-40.9,-6.16,14.118,8.8,-160.72,27.6,3.61,-129.99,17.69,6.586,7.48,-16.88,3.84,5.0,1.14,10.74,7.329,12.96,146.28,6.12,13.02,159.41,5.56,16.241,42.16,442.96,23.24,39.83,420.83,13.46,22.162,31.56,602.28,4.4,33.74,560.73,1.14,25.754,22.08,575.6,-1.24,22.47,565.03,6.56,27.167,44.12,522.88,10.56,37.09,518.3,8.38,15.55,19.24,386.24,-26.16,16.19,364.8,-22.03,3.285,-9.4,177.88,-13.28,-7.43,173.0,-16.34,4.453,-14.88,90.84,17.4,-13.36,98.21,16.52,5.003,-8.92,95.84,10.08,-9.08,95.99,12.39,5.108,-3.44,99.76,7.48,-4.44,100.59,8.16,5.735,-1.2,110.48,19.6,-0.8,108.07,17.57,6.034,-1.16,114.72,17.56,-1.41,112.24,17.75,3.819,5.76,132.44,32.04,5.12,144.33,24.69,10.854,11.92,254.92,3.72,14.51,252.25,7.81
20190930-1616-FRANKFURT_1-01-30,Salto A,5.001,364.016,-4.795,5.001,364.016,4.795,30.632,364.016,33.475,3.369,90.325,5.465,3.371,88.163,-0.8,1.834,82.373,-4.59,-3.574,103.154,-4.869,3.369,90.325,5.465,3.371,88.163,-0.8,1.834,82.373,-4.59,-3.574,103.154,4.72,13.116,90.325,11.371,5.079,88.163,5.343,4.199,82.373,6.18,8.238,103.154,10.581,71.376,27.64,210.04,-25.0,30.44,243.31,-14.03,86.395,19.52,222.48,40.12,17.82,218.01,31.54,20.982,10.16,244.28,6.8,6.11,244.47,17.95,11.674,-28.56,215.24,49.44,-16.54,219.18,28.29,2.911,22.64,212.64,12.4,20.15,182.1,-8.08,8.548,13.64,122.44,-23.08,-0.47,122.98,-24.37,6.29,4.68,171.8,-2.48,1.72,170.62,-3.35,7.123,2.64,199.6,18.84,4.57,201.82,15.67,7.425,14.4,212.84,3.36,13.82,215.46,4.72,6.969,13.52,217.24,-4.84,13.36,214.11,-4.42,6.347,5.48,197.0,-16.72,5.86,205.58,-17.52,6.242,4.76,211.08,-14.36,6.64,211.25,-14.39,6.979,13.76,212.16,9.16,13.14,209.07,7.14,6.94,12.2,177.16,-4.44,10.96,175.44,-4.05,6.997,-5.96,150.56,-21.2,-5.89,149.49,-20.16,7.406,-13.24,136.84,-15.04,-13.76,138.81,-13.5,8.313,-13.48,157.6,16.48,-15.08,153.77,11.15,9.0,-19.76,173.2,3.92,-18.54,176.73,4.84,5.005,-14.04,225.84,-4.84,-12.4,238.73,-12.7,5.569,-11.32,320.84,-0.88,-5.29,318.56,-0.48
20190930-1616-FRANKFURT_1-01-31,Salto A,16.341,341.499,5.388,16.341,341.499,5.388,28.481,341.501,44.926,2.321,86.195,5.815,5.278,82.527,0.733,1.147,84.951,2.441,7.595,87.826,-3.601,2.321,86.195,5.815,5.278,82.527,0.733,1.147,84.951,2.441,7.595,87.826,-3.601,8.778,86.195,17.617,7.05,82.527,6.704,2.591,84.951,2.956,10.062,87.829,17.65,78.42,-20.72,153.84,12.12,16.25,264.01,-20.58,81.863,13.44,233.28,47.56,10.03,245.84,40.44,16.038,9.48,234.92,34.28,7.76,215.42,40.32,13.0,-11.88,332.32,57.52,-4.35,245.17,4.81,2.882,-3.16,118.0,16.88,1.58,118.57,6.28,7.692,24.56,100.0,-43.2,8.14,99.8,-38.91,6.256,4.48,170.28,9.24,-1.57,157.96,5.41,6.874,9.2,190.96,25.48,10.32,186.13,25.82,6.552,33.96,192.72,-6.6,29.67,193.99,1.06,6.708,22.08,200.4,-23.4,20.48,199.93,-13.09,6.533,-6.76,230.24,2.04,-3.93,223.32,0.01,6.487,0.56,206.32,-2.44,1.29,208.91,-1.09,6.671,16.12,192.36,8.88,12.7,193.03,4.92,6.858,-4.76,178.96,4.96,-2.78,175.88,5.17,6.953,1.52,156.0,10.64,2.29,158.23,11.37,7.289,5.32,168.16,14.28,5.42,167.74,13.22,7.309,6.48,193.36,32.72,8.42,192.8,24.44,8.158,26.44,214.32,28.12,21.87,225.18,25.75,5.144,15.36,270.76,14.4,18.85,255.29,12.93,39.454,37.92,148.52,-219.6,36.78,168.0,-85.68
