SprungID,Sprungtyp,0_mean_Acc_N_Fil,0_std_Acc_N_Fil,0_mean_Gyro_x_R,0_std_Gyro_x_R,0_mean_Gyro_y_R,0_std_Gyro_y_R,0_mean_Gyro_z_R,0_std_Gyro_z_R,0_mean_Gyro_x_Fil,0_std_Gyro_x_Fil,0_mean_Gyro_y_Fil,0_std_Gyro_y_Fil,0_mean_Gyro_z_Fil,0_std_Gyro_z_Fil,20_mean_Acc_N_Fil,20_std_Acc_N_Fil,20_mean_Gyro_x_R,20_std_Gyro_x_R,20_mean_Gyro_y_R,20_std_Gyro_y_R,20_mean_Gyro_z_R,20_std_Gyro_z_R,20_mean_Gyro_x_Fil,20_std_Gyro_x_Fil,20_mean_Gyro_y_Fil,20_std_Gyro_y_Fil,20_mean_Gyro_z_Fil,20_std_Gyro_z_Fil,40_mean_Acc_N_Fil,40_std_Acc_N_Fil,40_mean_Gyro_x_R,40_std_Gyro_x_R,40_mean_Gyro_y_R,40_std_Gyro_y_R,40_mean_Gyro_z_R,40_std_Gyro_z_R,40_mean_Gyro_x_Fil,40_std_Gyro_x_Fil,40_mean_Gyro_y_Fil,40_std_Gyro_y_Fil,40_mean_Gyro_z_Fil,40_std_Gyro_z_Fil,60_mean_Acc_N_Fil,60_std_Acc_N_Fil,60_mean_Gyro_x_R,60_std_Gyro_x_R,60_mean_Gyro_y_R,60_std_Gyro_y_R,60_mean_Gyro_z_R,60_std_Gyro_z_R,60_mean_Gyro_x_Fil,60_std_Gyro_x_Fil,60_mean_Gyro_y_Fil,60_std_Gyro_y_Fil,60_mean_Gyro_z_Fil,60_std_Gyro_z_Fil,80_mean_Acc_N_Fil,80_std_Acc_N_Fil,80_mean_Gyro_x_R,80_std_Gyro_x_R,80_mean_Gyro_y_R,80_std_Gyro_y_R,80_mean_Gyro_z_R,80_std_Gyro_z_R,80_mean_Gyro_x_Fil,80_std_Gyro_x_Fil,80_mean_Gyro_y_Fil,80_std_Gyro_y_Fil,80_mean_Gyro_z_Fil,80_std_Gyro_z_Fil
20190930-1153-FRANKFURT_1-01-201,Schraubensalto,28.435,34.255,51.223,39.862,176.37,57.414,141.085,64.536,51.008,32.043,176.276,50.938,139.828,60.78,4.321,1.138,167.48,36.003,17.754,72.053,258.075,51.729,166.711,33.144,16.841,71.554,258.186,49.57,11.427,1.5,-44.613,107.913,-146.523,65.995,373.178,14.866,-44.207,106.082,-144.663,62.952,372.219,14.116,9.095,1.187,-128.214,65.634,90.303,47.125,253.692,43.431,-127.579,63.561,89.406,46.052,253.673,43.522,19.537,22.599,8.341,26.578,175.899,55.245,48.747,63.322,8.256,23.021,172.047,38.677,49.802,56.479
0609-1-01-57,Salto C,29.481,32.618,6.18,23.488,38.842,126.007,-15.509,27.149,6.766,17.626,40.109,117.704,-16.238,15.723,20.142,5.029,-11.61,22.46,492.715,227.521,-25.468,41.66,-11.265,17.476,488.817,208.808,-23.705,32.571,4.828,4.698,24.374,26.231,229.487,115.221,-13.588,15.522,24.056,21.763,232.188,114.295,-14.233,10.602,2.789,0.497,7.576,9.103,104.861,25.241,-5.099,10.269,7.202,7.119,104.537,24.231,-4.984,8.328,26.168,32.914,-4.979,28.04,54.06,52.936,0.328,26.697,-6.027,19.296,52.603,40.915,0.656,16.658
20191008-1207-FRANKFURT_2-01-255,Fliffis C,39.125,25.121,4.982,53.109,-502.042,209.696,17.47,142.734,4.655,34.476,-495.037,160.016,15.199,62.803,45.859,5.129,34.798,17.313,-623.934,59.766,29.387,43.948,33.639,11.89,-623.542,49.247,29.305,26.422,42.158,9.367,-112.14,76.307,-531.487,168.428,238.207,138.35,-108.107,68.734,-526.424,167.507,240.282,131.184,21.206,3.188,-11.797,41.928,126.275,163.36,383.596,97.388,-14.324,31.655,122.17,162.222,379.624,88.285,28.92,19.757,59.962,53.397,377.894,78.791,11.233,146.517,58.397,39.415,372.951,65.558,13.61,115.322
0115-JANEIKE-01-21,Fliffis B,47.731,26.163,-99.896,57.33,-458.183,269.196,33.289,43.455,-98.916,52.096,-455.518,260.405,32.347,32.212,41.768,7.521,-179.37,47.874,-685.658,93.932,2.431,68.095,-178.57,43.052,-679.291,78.157,2.665,58.131,18.311,3.883,37.377,108.258,-112.183,65.567,-242.61,177.789,37.976,104.325,-118.134,70.838,-242.256,168.392,16.31,2.282,207.171,91.481,65.432,65.09,-276.35,53.948,205.152,87.149,64.835,63.296,-275.494,55.057,26.496,22.932,40.164,19.367,276.809,130.749,-69.314,42.876,39.737,13.945,277.088,111.38,-69.475,30.28
0115-MORITZ-03-30,Strecksprung,26.449,31.559,15.232,14.329,62.073,36.146,-15.045,13.164,14.799,12.704,62.0,33.697,-14.118,8.239,0.934,0.34,-4.534,13.858,-17.225,11.72,40.412,12.99,-4.508,11.445,-16.293,11.008,39.153,10.291,0.877,0.123,-7.327,5.197,-35.473,12.05,2.004,14.148,-7.25,4.848,-35.587,10.713,2.353,13.151,0.644,0.081,-0.818,3.258,-29.842,7.375,-4.197,6.833,-0.94,2.752,-30.218,5.513,-4.187,5.843,24.037,29.189,-12.525,20.635,19.025,137.311,8.11,14.554,-12.432,17.265,18.8,124.522,8.102,8.636
20191001-1202-FRANKFURT_2-01-141,Salto A,33.52,31.034,-3.179,15.148,-208.386,99.756,16.87,60.245,-4.495,9.325,-205.443,72.421,12.289,22.604,8.224,0.905,-11.175,18.612,-189.953,45.865,-20.268,17.327,-10.065,13.32,-189.584,40.461,-20.13,9.309,7.559,0.55,-16.916,10.356,-181.718,33.61,-11.492,11.28,-16.71,9.225,-182.508,31.33,-11.396,8.62,10.192,1.164,-21.636,9.054,-236.015,28.698,-17.185,18.297,-21.868,6.847,-235.343,26.679,-17.094,16.872,22.681,22.606,-13.814,19.343,-267.712,76.028,-52.601,166.798,-13.579,8.962,-262.588,23.446,-45.583,21.506
20191008-1207-FRANKFURT_2-01-60,Salto A,30.777,36.791,-0.448,16.383,159.145,77.173,-58.756,69.601,1.764,12.601,159.126,65.63,-59.918,41.936,10.099,1.373,2.552,18.31,168.159,135.167,-5.678,31.761,2.218,16.175,169.221,126.693,-5.529,22.658,5.996,1.331,24.177,8.173,224.259,54.666,-46.24,9.444,24.005,6.408,224.882,53.156,-46.685,6.146,6.742,0.665,-4.677,9.401,163.855,11.437,-33.498,28.809,-3.976,9.221,163.966,8.796,-33.236,26.758,24.156,30.961,34.715,51.311,275.793,151.528,-71.637,158.844,32.928,32.403,279.535,101.558,-56.055,82.904
20191007-1150-FRANKFURT_2-01-160,Strecksprung,27.358,32.015,-5.54,22.701,98.133,60.158,2.384,26.836,-5.263,19.389,99.514,41.32,2.622,17.399,1.375,0.953,6.151,12.999,32.536,37.494,-4.831,22.234,5.002,7.607,30.991,34.161,-4.439,13.276,0.864,0.09,1.885,2.869,-47.348,7.922,-12.202,3.852,1.823,2.123,-47.186,7.945,-11.967,3.161,0.977,0.1,11.619,9.538,-63.351,4.67,5.546,6.549,11.615,8.839,-63.008,3.773,5.186,5.71,20.973,25.563,5.116,14.06,-4.21,57.378,8.982,14.667,5.346,12.284,-4.664,51.626,9.032,7.697
20191003-1152-FRANKFURT_1-01-14,3/4 Salto rw A,29.506,33.14,-4.772,5.523,106.698,39.849,9.443,17.57,-4.591,4.869,107.121,32.678,9.156,11.157,4.236,0.774,-8.568,6.897,107.633,41.621,-2.085,6.887,-8.585,5.151,108.799,41.332,-2.405,3.383,4.879,0.66,-7.905,10.298,279.787,29.892,-3.354,12.387,-7.806,7.118,278.161,27.963,-3.192,8.172,4.697,0.741,-16.697,9.448,197.089,21.04,19.203,30.545,-16.394,7.533,197.547,18.177,19.198,26.887,23.51,32.985,13.686,29.234,168.014,69.29,-17.589,52.731,14.268,22.565,164.393,68.407,-16.499,45.075
20190930-1616-FRANKFURT_1-01-57,Barani C,32.391,31.399,-36.598,28.383,-212.757,152.468,51.903,60.416,-36.118,25.585,-213.892,144.889,52.316,46.338,14.823,3.233,-65.811,14.23,-381.367,112.749,119.286,72.777,-65.789,13.318,-376.303,107.32,118.245,70.673,6.71,2.209,-15.513,53.482,-4.162,39.91,201.347,31.539,-15.568,47.286,-5.314,40.446,202.149,19.22,4.941,0.448,-43.602,9.675,91.466,34.643,148.984,60.555,-43.434,8.602,90.914,34.426,148.977,56.746,21.578,27.244,-30.729,29.574,169.872,73.737,46.979,88.594,-31.191,19.471,167.297,53.308,46.892,51.23
20191008-1207-FRANKFURT_2-01-174,Schraubensalto A,28.082,33.655,92.279,45.052,201.32,101.006,135.247,103.527,94.542,31.626,199.708,81.077,134.574,81.654,5.556,0.89,164.457,31.645,-29.268,77.517,228.26,39.163,162.187,30.34,-30.759,70.409,232.799,23.248,10.206,1.632,-21.726,98.399,-120.071,58.205,371.323,39.855,-20.461,96.611,-117.687,55.05,369.744,35.73,9.229,0.86,-79.205,50.194,126.328,56.322,268.486,39.981,-78.548,49.189,124.243,55.051,268.161,40.294,24.616,31.201,54.271,42.027,284.455,119.918,42.799,83.087,51.586,31.717,282.498,98.126,42.679,60.796
20191007-1159-FRANKFURT_1-01-99,Strecksprung,27.641,29.962,-7.044,24.302,71.203,41.305,-7.686,12.963,-6.991,22.574,71.995,24.822,-7.267,9.33,1.15,0.462,18.286,7.013,-27.639,33.174,2.96,14.002,18.133,5.692,-27.485,31.581,3.05,11.761,1.346,0.159,3.958,9.097,-73.782,5.09,35.392,10.992,4.06,8.494,-73.4,4.264,34.765,9.649,1.168,0.251,-5.684,3.874,-38.354,23.001,9.073,20.955,-6.017,2.993,-38.833,21.432,9.583,19.704,22.415,26.312,-11.919,8.993,79.122,78.789,-18.282,15.414,-11.998,6.726,79.137,71.95,-18.284,11.113
20191003-1152-FRANKFURT_1-01-28,Cody C,44.272,37.522,16.179,34.314,-103.643,90.432,19.154,34.627,14.026,21.323,-96.16,70.411,18.826,17.032,30.953,9.045,-39.797,17.999,548.557,181.122,3.585,25.382,-39.786,10.802,543.19,166.524,3.661,16.625,9.022,2.244,-39.758,9.787,312.67,92.805,-8.822,11.13,-39.461,8.426,313.161,90.343,-8.964,7.912,7.542,1.206,-23.099,5.976,156.511,19.88,-7.132,11.693,-23.325,4.908,157.295,18.425,-6.576,9.895,16.975,18.538,-39.321,17.144,213.304,48.571,-13.965,30.277,-38.571,12.606,210.13,40.845,-12.762,22.228
0609-1-01-646,Bauchsprung,27.833,30.797,-0.371,10.041,-5.197,56.022,-1.777,17.99,-0.178,6.052,-5.339,50.555,-1.797,14.703,0.615,0.218,0.606,9.643,-61.847,20.197,-6.617,7.518,0.496,8.37,-62.129,20.437,-6.535,6.599,1.355,0.42,-0.811,8.913,-96.836,18.035,9.427,16.785,-0.779,7.797,-96.241,14.877,9.092,15.232,2.029,0.442,7.873,16.522,-42.512,28.186,1.963,14.574,7.788,13.879,-41.98,25.754,2.584,9.38,28.379,34.101,-5.925,15.756,92.236,99.327,-22.388,61.889,-5.597,9.062,91.377,63.393,-22.625,40.011
20191007-1159-FRANKFURT_1-01-348,3/4 Salto vw A,26.747,32.945,13.874,20.22,-40.32,84.3,8.654,28.263,13.438,15.11,-39.854,65.869,8.984,15.47,1.647,0.677,-1.147,6.26,-47.746,56.809,16.11,11.689,-1.139,5.189,-47.944,54.853,15.391,7.308,1.488,0.314,4.945,4.48,-188.276,24.706,8.591,6.941,4.911,3.873,-188.357,24.534,8.848,5.126,6.008,2.201,7.753,6.529,-306.162,30.71,12.798,5.775,8.086,4.683,-305.095,29.334,12.961,3.108,34.465,37.145,8.105,18.669,-186.424,251.314,21.472,136.638,7.644,9.094,-188.682,120.958,21.622,22.779
0110-MORITZ-01-78,Fliffis- Rudi B,53.93,29.783,-8.326,14.572,-469.012,298.656,16.287,34.167,-8.711,11.712,-466.785,292.327,16.126,20.114,32.524,13.997,-190.553,145.016,-404.897,313.394,-210.99,293.777,-187.931,132.827,-402.566,304.637,-213.531,286.174,36.878,8.502,-380.324,118.364,-111.267,265.108,-617.978,141.932,-379.606,109.282,-110.333,245.704,-615.8,131.381,21.225,7.205,136.8,93.314,67.009,148.883,-375.022,118.133,133.1,89.323,63.956,145.888,-373.233,115.759,28.476,29.1,-24.036,26.814,287.474,157.618,-22.873,75.796,-23.522,23.507,286.268,140.361,-25.569,72.404
20191008-1157-FRANKFURT_1-01-158,Barani A,30.734,33.376,12.902,17.864,-210.251,93.627,59.215,59.608,11.677,11.123,-209.878,78.821,60.923,51.597,8.293,1.5,-97.854,47.239,-117.929,31.131,182.84,45.53,-96.772,45.331,-116.927,26.335,183.689,45.762,9.387,0.877,-73.846,44.088,82.647,77.222,301.814,59.659,-73.698,42.964,81.534,75.908,298.655,57.509,8.537,1.246,6.459,6.503,219.041,38.172,20.133,53.686,5.753,4.754,219.144,36.289,22.339,52.919,31.986,33.39,4.738,31.802,297.345,86.6,-17.163,44.03,5.044,17.923,299.618,59.495,-16.629,28.174
0609-1-01-289,Doppelsalto B,25.834,25.272,13.166,22.722,163.338,147.708,-13.731,51.714,13.609,14.293,160.561,134.603,-15.38,20.714,24.157,9.578,-10.886,12.916,394.343,301.226,-2.131,36.025,-10.851,5.993,395.535,284.537,-0.333,17.16,40.738,6.687,-4.977,19.208,766.449,78.582,-11.915,29.662,-4.608,11.958,764.672,70.629,-11.07,16.073,24.765,15.759,49.718,26.653,479.703,210.022,-4.681,31.483,49.016,22.789,480.468,205.98,-5.383,21.223,20.924,22.212,13.624,21.08,192.286,43.415,-23.429,26.9,13.587,14.719,190.713,31.082,-21.979,17.586
20191007-1534-FRANKFURT_2-01-48,Barani A,29.611,30.729,-11.194,24.421,-222.206,110.203,77.363,36.126,-11.227,20.608,-219.903,95.971,73.703,24.406,8.875,0.577,-81.55,53.349,-94.629,16.123,183.676,49.153,-81.265,52.101,-94.45,15.615,183.617,47.577,9.076,0.248,-142.622,25.037,32.659,38.12,238.155,32.372,-141.819,23.885,32.143,38.688,237.125,31.454,9.294,0.309,-35.065,32.789,181.586,41.772,111.59,38.834,-35.675,31.941,181.795,41.928,111.642,38.797,26.38,25.855,-7.995,17.03,310.216,71.575,-38.81,53.418,-7.313,9.83,306.161,62.502,-36.161,34.476
20191008-1157-FRANKFURT_1-01-296,Grätschwinkel,23.29,30.882,-1.075,17.843,44.554,82.781,6.699,31.189,-0.758,13.682,37.589,60.974,5.643,19.683,7.531,4.234,9.856,19.082,-241.01,82.915,10.356,37.305,9.311,15.883,-237.178,74.901,12.223,29.506,9.829,4.561,-14.46,15.645,112.891,114.921,3.799,27.924,-14.978,11.087,109.713,112.646,2.172,21.854,3.36,2.262,-0.698,9.268,46.284,80.024,13.7,13.615,-0.217,5.65,47.329,76.267,14.007,7.383,23.808,31.433,-2.199,20.374,10.489,31.008,-0.8,23.977,-1.953,9.835,8.51,18.921,-0.633,10.46
0827-BK2-02-71,Salto B,30.748,32.475,9.33,11.928,37.201,114.332,-23.52,37.452,8.795,8.371,37.18,107.366,-23.706,29.369,18.344,11.712,-8.8,35.084,328.25,279.845,-2.692,41.804,-8.234,30.462,327.47,270.651,-4.128,31.927,12.3,11.181,40.037,14.03,311.673,186.945,-19.22,15.565,39.809,12.939,311.897,181.037,-18.241,11.919,4.01,0.456,9.137,3.762,100.143,11.076,-40.518,12.452,9.307,3.322,100.231,10.272,-40.75,11.569,32.033,36.422,-3.249,12.425,137.599,57.373,-2.994,31.083,-3.041,8.146,137.441,46.978,-3.484,25.1
20191007-1159-FRANKFURT_1-01-400,3/4 Salto vw A,24.174,32.01,9.845,13.37,-29.933,65.416,1.248,28.057,9.105,8.599,-29.192,49.068,2.067,12.565,1.295,0.521,1.723,3.169,-35.916,55.291,6.149,6.706,1.451,1.451,-36.219,53.715,6.033,3.586,1.369,0.641,3.274,6.162,-190.461,35.781,15.847,8.857,3.556,3.732,-191.451,36.803,15.651,7.032,7.301,1.741,14.719,7.558,-331.804,16.031,18.1,11.978,14.58,4.499,-330.438,13.07,18.115,5.505,31.729,35.729,-1.561,13.88,-189.612,225.142,6.996,70.134,-1.179,7.217,-191.065,112.714,7.076,16.935
20191007-1524-FRANKFURT_1-01-51,Barani A,38.783,36.458,-53.753,54.932,-157.991,125.947,67.99,130.631,-50.63,36.31,-162.071,91.28,67.365,56.978,8.057,1.517,-48.098,13.846,-166.621,42.987,69.195,45.346,-49.422,13.334,-166.496,36.588,71.625,43.127,9.173,0.594,-127.331,17.829,-37.608,69.06,267.525,22.401,-126.246,16.417,-36.459,68.427,265.309,22.284,8.254,0.321,-45.166,31.648,166.789,35.026,167.976,67.455,-45.356,31.043,164.467,34.69,167.841,66.139,26.117,31.874,-9.104,18.375,288.012,139.59,-42.293,92.923,-8.89,10.412,288.275,108.579,-33.893,45.262
0609-4-01-346,Fliffis B,45.03,27.797,-28.661,46.322,-512.042,290.319,38.455,97.261,-28.024,37.847,-507.618,218.213,39.146,61.508,29.251,10.462,38.742,20.431,-368.278,267.413,63.697,54.29,37.43,19.044,-370.628,254.179,63.573,49.575,19.345,4.246,-169.234,89.124,-140.517,97.535,271.843,59.372,-168.264,86.567,-137.687,90.245,270.572,57.835,17.663,3.218,-151.489,74.239,194.099,56.202,227.385,78.609,-151.365,72.967,192.522,54.064,227.256,77.198,31.016,28.52,-11.837,20.225,294.329,109.364,43.206,38.942,-12.795,14.288,293.262,92.462,43.833,35.425
0609-1-01-214,Doppelsalto B,27.277,27.963,22.025,26.494,193.718,156.641,-10.69,42.617,22.783,19.771,191.758,139.094,-12.521,15.483,24.21,8.51,-8.225,18.903,353.523,313.663,-23.521,45.623,-9.316,8.722,354.658,298.103,-21.388,24.703,42.355,7.186,-10.774,21.336,778.384,83.824,7.152,30.507,-8.345,11.492,775.405,73.933,9.471,19.469,24.062,14.699,77.338,35.826,437.189,199.845,8.717,69.482,74.818,28.716,440.481,195.909,6.169,57.374,19.507,18.692,15.866,16.251,228.972,44.499,-16.549,21.802,17.245,12.07,225.436,37.233,-16.488,14.764
20191008-1207-FRANKFURT_2-01-229,Salto A,27.229,32.791,14.05,24.181,178.265,98.36,-11.583,36.994,14.901,17.821,180.454,85.95,-8.991,17.014,8.535,0.846,9.974,11.297,177.6,61.065,-17.979,8.778,9.99,10.733,176.207,59.557,-17.054,5.888,7.372,0.516,7.83,11.255,216.225,10.371,-28.037,13.435,7.863,8.539,216.142,8.121,-28.102,10.775,7.737,0.56,7.467,6.048,191.82,10.708,-15.691,11.444,7.317,4.528,192.052,9.843,-16.246,9.877,26.778,32.562,13.227,26.707,285.185,94.673,-23.473,49.654,12.698,8.912,285.334,79.209,-24.766,30.536
0609-1-01-557,Salto C,30.456,32.262,9.068,16.47,48.409,125.442,-9.496,38.089,9.78,12.076,52.763,111.404,-10.187,23.291,17.804,5.586,11.247,28.412,477.447,170.968,-0.623,44.454,11.351,23.206,471.784,159.699,-0.502,37.044,3.512,2.338,38.344,12.477,197.869,78.559,-3.576,11.84,37.857,11.313,198.948,76.368,-3.385,10.27,3.375,0.592,15.493,5.207,99.464,21.812,-12.17,8.738,15.193,4.043,99.233,21.359,-12.091,5.557,26.786,34.275,11.67,25.629,121.355,83.812,-3.496,21.881,10.607,19.027,121.931,75.346,-3.227,12.238
0609-1-01-251,Bauchsprung,28.232,33.854,-8.462,12.606,15.052,41.748,0.844,21.438,-8.123,9.594,15.104,32.683,0.215,16.915,0.449,0.3,4.26,4.061,-46.883,22.052,-10.65,10.287,4.011,3.212,-46.577,20.811,-10.476,9.293,1.253,0.514,-12.447,10.561,-91.528,27.9,-10.441,24.907,-11.992,9.628,-90.744,24.859,-10.175,22.509,1.803,0.536,23.541,18.22,-30.862,29.229,12.578,37.119,22.92,17.086,-31.869,27.669,11.81,33.774,29.713,37.382,-11.569,25.821,60.953,96.427,-25.507,57.019,-10.594,19.915,60.704,62.206,-24.347,26.193
0609-4-01-444,Strecksprung,29.077,36.944,-4.643,17.386,47.697,75.267,7.944,17.796,-4.828,15.241,47.753,72.477,8.575,14.201,1.023,0.334,0.139,7.597,-24.611,10.204,14.581,10.788,0.121,6.914,-24.388,8.658,14.152,9.616,0.969,0.401,-5.817,8.889,-21.532,10.624,-13.739,12.468,-5.808,7.391,-21.119,8.681,-13.381,10.702,0.94,0.137,4.479,4.921,-12.935,7.504,2.462,5.845,4.606,4.112,-13.602,7.254,2.326,4.238,21.845,30.104,-0.887,15.471,31.018,121.188,-5.769,21.925,-0.786,11.148,31.179,108.132,-5.546,11.499
0609-1-01-31,Salto C,30.991,32.551,19.195,28.28,33.889,117.12,-20.165,29.059,19.502,26.543,35.556,106.329,-21.29,21.356,19.425,6.343,-4.402,21.969,500.413,220.475,-25.637,40.765,-4.542,18.469,496.415,203.933,-25.026,30.645,3.364,2.647,29.31,15.013,206.667,84.85,0.863,16.878,29.454,11.38,208.864,84.684,1.513,13.367,2.856,0.238,14.1,6.846,106.076,23.707,-13.492,6.337,14.107,5.107,105.036,23.307,-12.704,3.891,25.065,32.351,6.369,30.16,75.601,77.534,8.699,19.029,5.31,25.218,74.366,67.562,7.775,10.827
20190930-1247-FRANKFURT_2-01-44,Salto B,30.527,33.446,4.696,24.046,114.826,90.76,9.964,34.998,3.879,12.232,117.565,81.397,9.332,24.494,8.241,0.799,6.967,3.244,152.944,76.567,-4.481,6.929,6.629,1.835,152.958,75.18,-4.675,4.4,10.328,0.767,-0.587,7.112,296.268,18.475,-10.927,8.549,-0.599,4.666,295.315,16.027,-10.562,5.398,7.661,0.692,-4.793,4.129,241.485,10.958,0.409,5.816,-4.759,3.449,241.901,10.593,0.255,4.75,20.958,26.195,-8.09,15.926,260.79,51.687,3.507,45.61,-6.969,10.498,259.786,40.556,4.025,25.482
20191007-1524-FRANKFURT_1-01-211,Fliffis- Rudi B,58.691,29.394,-44.668,58.534,-564.171,315.379,77.074,58.114,-44.818,53.465,-562.05,293.244,75.489,31.701,38.144,10.0,-75.531,25.312,-602.678,158.412,105.722,97.725,-73.536,26.588,-599.796,153.844,112.879,99.406,38.164,6.178,369.888,173.364,-102.552,222.554,902.369,174.857,359.694,154.708,-102.861,175.245,895.153,168.164,28.782,10.621,-113.917,152.219,70.027,189.181,579.968,210.31,-104.782,140.073,67.013,182.679,578.463,201.736,35.728,32.752,131.733,50.685,358.708,95.953,14.207,109.306,129.093,41.242,360.516,69.897,16.1,101.63
0609-1-01-880,Bauchsprung,28.144,30.907,-3.439,4.489,1.578,50.711,2.156,11.623,-3.496,2.539,1.816,45.154,2.209,5.924,0.66,0.111,-6.553,2.934,-47.601,19.844,-4.582,10.101,-6.327,1.826,-48.117,18.485,-4.878,8.923,1.61,0.492,13.102,10.292,-102.914,36.815,-15.233,9.386,12.892,8.951,-102.469,32.828,-14.909,7.492,1.359,0.294,6.801,12.307,-39.682,13.564,7.993,16.676,6.578,11.231,-38.764,9.099,7.999,11.464,26.961,33.056,-11.24,19.288,74.409,80.137,-14.457,53.584,-10.596,13.993,72.319,54.376,-11.71,25.51
0609-4-01-205,Schraubensalto C,29.814,33.233,72.007,18.803,189.269,112.594,126.393,43.619,72.396,18.408,189.132,99.326,126.317,34.953,10.789,3.46,227.522,70.429,-42.922,124.781,383.882,116.347,224.737,66.239,-42.673,118.951,383.294,112.845,13.028,2.542,-47.433,42.212,15.419,126.593,397.625,96.439,-45.587,42.668,15.135,124.377,396.67,94.55,6.942,0.28,-30.723,20.18,168.897,20.068,123.917,46.124,-30.766,18.286,168.268,18.73,124.861,46.093,23.561,29.843,13.66,11.457,182.747,66.62,16.098,29.342,13.234,8.723,181.671,51.678,16.511,23.211
0609-4-01-258,Salto C,32.017,33.212,-15.228,15.205,100.282,151.672,13.409,18.528,-14.448,9.498,105.704,135.52,13.45,8.854,12.88,4.303,5.864,11.165,389.978,89.262,12.896,19.207,5.036,8.709,381.203,84.784,12.967,13.564,4.024,0.853,5.661,5.274,163.502,17.56,11.016,7.429,5.72,3.326,166.147,12.242,10.943,5.902,3.207,0.461,11.733,5.437,119.115,30.372,0.415,7.616,11.619,4.805,118.61,30.063,0.353,7.227,24.067,32.417,0.989,18.869,129.27,94.044,-11.421,25.428,1.749,12.426,127.796,80.852,-11.461,18.467
20191007-1534-FRANKFURT_2-01-120,Salto C,32.728,29.011,-12.974,29.108,69.216,94.758,-10.931,55.515,-10.923,22.031,70.948,83.069,-8.79,44.214,18.783,6.045,27.525,14.546,430.779,240.07,-18.687,35.898,27.357,6.667,425.37,226.324,-18.878,32.186,8.093,5.483,7.319,16.629,261.914,116.884,-30.74,27.573,7.092,13.216,264.656,115.09,-29.803,23.037,6.554,0.629,-4.876,10.305,146.199,31.883,-0.751,18.565,-4.881,9.194,145.53,27.553,-0.744,14.982,24.266,26.681,18.756,22.74,201.394,90.095,-13.766,29.477,16.973,13.874,194.99,75.909,-15.189,16.158
20191008-1207-FRANKFURT_2-01-361,Fliffis B,46.683,19.098,-156.295,112.031,-561.784,187.718,190.266,179.617,-154.388,86.138,-556.793,179.203,179.779,115.367,43.904,2.559,-144.399,31.817,-668.2,38.461,151.683,46.572,-144.989,27.685,-667.343,29.572,152.665,41.053,26.424,9.951,-109.98,85.852,-318.324,234.689,222.29,63.901,-109.351,77.984,-318.683,227.954,227.177,43.543,18.642,3.321,-43.722,69.462,175.756,46.147,369.625,77.146,-43.204,58.246,175.191,43.396,361.237,68.188,30.97,26.095,64.649,41.477,364.429,118.019,-20.54,131.014,62.38,33.848,363.621,89.694,-19.422,111.951
20191008-1207-FRANKFURT_2-01-118,Barani A,37.87,36.816,-44.236,54.252,-147.952,197.482,101.07,107.665,-43.602,46.513,-154.664,130.528,90.013,42.482,8.752,1.497,-59.435,27.969,-177.229,35.091,90.265,60.728,-59.864,27.324,-177.323,31.947,92.434,60.442,11.459,0.922,-143.455,15.761,-10.857,111.31,325.156,23.744,-142.279,14.719,-10.476,108.192,321.674,22.785,8.575,0.561,-32.534,46.198,194.963,21.047,171.211,54.149,-33.294,45.038,194.46,18.527,170.845,55.375,24.747,29.88,28.66,36.765,252.388,140.077,-40.565,100.576,28.232,11.471,258.973,78.092,-29.037,31.741
0609-4-01-168,Schraubensalto C,30.569,34.234,62.458,25.9,183.872,67.316,109.939,33.327,62.635,24.837,183.251,59.103,109.909,29.041,10.156,3.433,212.309,67.829,-35.047,133.021,360.487,102.551,209.809,63.621,-35.408,128.777,359.691,100.941,14.066,2.426,-62.077,50.641,-52.924,124.979,408.176,71.843,-59.847,51.229,-52.184,121.93,406.868,70.476,6.559,0.429,-31.673,27.373,151.726,4.744,143.365,53.419,-31.687,26.136,151.005,2.803,144.352,51.979,24.374,31.026,19.965,17.617,172.497,63.398,34.43,29.813,19.477,14.505,171.601,47.385,34.469,22.274
0115-MORITZ-03-86,Doppelsalto B,33.511,32.893,-0.015,23.079,133.186,141.756,10.031,36.488,0.096,17.089,133.713,133.105,9.165,26.718,30.272,11.835,-18.529,13.579,427.164,284.183,8.325,19.981,-18.587,11.231,427.543,271.118,8.968,14.31,46.848,5.389,-49.704,15.931,746.331,77.34,11.972,11.599,-48.729,15.172,744.367,71.007,11.79,4.066,21.242,15.826,8.631,24.121,356.89,221.999,-26.577,27.471,7.392,18.548,359.415,213.873,-27.074,22.43,24.315,22.361,-4.363,38.094,270.729,103.961,18.895,32.957,-3.99,35.444,267.433,93.557,19.155,28.07
