SprungID,Sprungtyp,0_mean_Acc_N_Fil,0_std_Acc_N_Fil,0_mean_Gyro_x_R,0_std_Gyro_x_R,0_mean_Gyro_y_R,0_std_Gyro_y_R,0_mean_Gyro_z_R,0_std_Gyro_z_R,0_mean_Gyro_x_Fil,0_std_Gyro_x_Fil,0_mean_Gyro_y_Fil,0_std_Gyro_y_Fil,0_mean_Gyro_z_Fil,0_std_Gyro_z_Fil,25_mean_Acc_N_Fil,25_std_Acc_N_Fil,25_mean_Gyro_x_R,25_std_Gyro_x_R,25_mean_Gyro_y_R,25_std_Gyro_y_R,25_mean_Gyro_z_R,25_std_Gyro_z_R,25_mean_Gyro_x_Fil,25_std_Gyro_x_Fil,25_mean_Gyro_y_Fil,25_std_Gyro_y_Fil,25_mean_Gyro_z_Fil,25_std_Gyro_z_Fil,50_mean_Acc_N_Fil,50_std_Acc_N_Fil,50_mean_Gyro_x_R,50_std_Gyro_x_R,50_mean_Gyro_y_R,50_std_Gyro_y_R,50_mean_Gyro_z_R,50_std_Gyro_z_R,50_mean_Gyro_x_Fil,50_std_Gyro_x_Fil,50_mean_Gyro_y_Fil,50_std_Gyro_y_Fil,50_mean_Gyro_z_Fil,50_std_Gyro_z_Fil,75_mean_Acc_N_Fil,75_std_Acc_N_Fil,75_mean_Gyro_x_R,75_std_Gyro_x_R,75_mean_Gyro_y_R,75_std_Gyro_y_R,75_mean_Gyro_z_R,75_std_Gyro_z_R,75_mean_Gyro_x_Fil,75_std_Gyro_x_Fil,75_mean_Gyro_y_Fil,75_std_Gyro_y_Fil,75_mean_Gyro_z_Fil,75_std_Gyro_z_Fil
0827-BK2-01-1,Strecksprung,23.158,29.521,1.543,9.005,12.021,61.25,-17.466,8.306,1.454,7.174,12.526,58.741,-17.417,5.327,0.756,0.263,-3.612,4.205,-85.081,14.069,-21.944,8.736,-3.818,3.671,-85.16,12.259,-21.728,7.312,0.704,0.158,-3.076,6.212,-29.164,29.093,-8.548,10.839,-2.948,5.825,-28.89,28.109,-8.859,9.862,17.06,25.889,-7.646,12.968,68.268,77.067,-14.371,15.348,-7.354,11.48,67.929,68.082,-14.909,8.917
0827-BK2-01-4,Salto C,31.782,33.686,3.951,20.163,61.768,132.136,-6.584,22.219,3.597,14.672,65.786,123.785,-6.386,17.839,13.012,7.947,13.635,14.944,385.631,209.285,-6.345,11.455,13.974,13.058,381.5,198.52,-6.293,7.258,2.934,0.312,2.356,13.643,94.757,27.16,-19.124,13.46,2.152,12.506,95.097,25.924,-18.556,11.659,16.665,27.561,7.336,13.863,148.872,70.058,4.711,19.074,7.692,11.462,147.448,61.267,4.309,13.295
0827-BK2-01-7,Salto C,25.624,28.284,9.203,17.708,78.632,193.182,-11.957,32.891,9.42,15.108,79.287,178.916,-11.889,26.043,12.349,7.355,11.711,17.466,375.587,188.382,-6.813,20.791,11.647,14.736,374.026,179.556,-7.03,13.216,2.241,0.476,-1.466,11.519,78.499,26.492,-13.41,9.411,-1.409,10.536,78.721,25.493,-13.176,9.071,17.434,29.858,-3.576,12.58,133.238,72.967,-5.319,21.819,-3.768,7.953,132.614,64.852,-6.08,16.062
0827-BK2-01-10,Salto C,28.835,33.519,6.074,30.182,68.454,140.04,5.322,38.02,6.768,25.756,70.793,129.368,4.955,32.251,12.1,7.436,-3.179,31.463,355.032,184.706,-3.701,29.357,-3.245,27.524,352.311,172.104,-3.731,18.556,2.801,0.288,0.106,13.592,81.569,32.871,-7.737,12.697,-0.047,12.065,81.908,31.554,-7.419,10.208,18.632,29.83,-3.508,15.538,149.949,66.769,3.537,15.379,-3.159,11.012,148.894,59.857,3.481,10.108
0827-BK2-01-12,Strecksprung,21.242,33.701,-4.529,20.992,26.929,28.37,-2.424,20.876,-4.86,17.984,27.516,26.205,-3.245,16.204,1.519,0.647,4.848,10.544,-22.383,11.51,-33.689,42.648,4.922,8.78,-22.44,8.853,-33.336,40.397,0.549,0.284,-6.62,4.781,-14.666,10.116,-2.332,17.361,-6.444,3.965,-14.701,7.913,-1.97,15.696,16.534,29.683,-3.729,9.97,16.991,52.095,-17.051,21.179,-3.897,6.555,17.341,46.772,-17.14,15.722
0827-BK2-01-13,Salto C,30.508,34.661,-1.382,22.486,53.272,152.719,-0.113,31.59,-1.419,19.523,56.547,139.494,-0.046,24.94,12.241,6.996,12.169,17.171,387.968,184.02,-13.855,24.643,12.044,15.657,384.387,174.277,-13.958,18.273,2.409,0.235,-18.794,7.974,73.888,28.416,-12.671,10.708,-18.533,7.122,74.247,27.261,-12.726,9.353,17.458,29.723,0.425,18.459,145.228,74.238,8.907,20.437,0.753,14.654,143.72,64.765,8.557,13.385
0827-BK2-01-16,Salto C,31.52,34.573,3.429,19.768,52.185,156.012,-0.157,32.069,3.394,15.737,55.779,143.485,-1.171,27.128,13.825,8.476,6.466,27.576,390.366,221.332,-8.963,35.843,6.455,20.836,386.577,208.409,-8.795,26.997,2.479,0.248,5.587,5.886,98.344,32.15,-14.399,9.334,5.574,4.545,98.418,31.27,-14.031,8.118,16.941,28.646,-2.095,11.18,116.514,65.445,3.081,22.788,-1.2,8.425,115.519,55.95,2.167,17.755
0827-BK2-01-18,Strecksprung,26.288,37.216,-1.002,14.876,44.293,38.227,-4.192,24.284,-0.775,9.759,44.24,35.228,-3.939,20.466,1.313,0.741,-1.159,13.482,-26.171,15.211,-20.463,33.719,-1.407,12.607,-25.82,12.957,-20.846,31.334,0.875,0.513,-10.001,7.253,-15.903,6.205,-27.347,8.877,-9.974,6.274,-15.877,5.174,-27.46,7.087,16.919,29.911,-3.045,10.967,9.94,54.545,-6.862,25.051,-3.17,8.11,10.72,49.661,-6.473,16.329
0827-BK2-01-19,Salto C,30.713,33.697,10.99,25.288,61.822,168.55,-0.42,25.963,11.258,22.224,64.633,155.709,-0.603,20.355,13.329,8.269,19.715,31.315,379.242,213.99,-13.483,33.452,19.455,28.922,375.866,203.798,-13.856,24.729,2.759,0.315,7.839,7.77,117.8,15.168,-17.29,8.12,7.929,6.86,117.687,14.232,-16.942,5.905,17.934,29.945,-0.605,10.397,106.76,65.819,0.486,16.222,-0.488,7.456,106.188,54.18,-0.168,11.582
0827-BK2-01-20,Strecksprung,25.446,38.668,4.071,16.685,-1.794,36.944,-5.039,11.461,3.917,14.323,-1.041,34.693,-4.599,9.471,0.696,0.154,-13.714,4.422,-30.606,7.386,-33.354,4.071,-13.637,3.97,-30.722,6.741,-33.254,3.13,0.821,0.215,-5.688,8.002,-34.365,10.307,-31.809,22.119,-5.825,7.726,-34.284,9.588,-31.578,21.019,15.78,27.458,2.314,7.594,-5.172,79.542,9.587,17.337,2.405,5.611,-5.708,67.293,9.509,12.665
0827-BK2-01-22,Salto C,30.633,34.736,6.321,26.052,49.233,136.105,-8.095,27.973,6.432,23.173,52.744,126.899,-8.128,24.282,12.816,6.843,16.831,9.627,398.844,175.374,-17.605,22.99,16.628,6.506,394.612,166.028,-17.44,17.267,2.529,0.356,-10.071,4.874,101.303,26.605,-23.838,4.813,-9.976,4.061,101.55,25.563,-23.919,3.966,18.983,30.992,-10.872,12.042,109.623,54.179,0.201,18.061,-10.641,6.717,108.814,44.025,-0.147,12.041
0827-BK2-01-25,Salto C,38.616,38.067,7.955,26.091,28.075,104.065,-4.044,25.321,7.477,21.302,35.199,95.506,-3.91,21.198,14.805,7.689,10.925,20.865,416.326,181.685,-6.095,30.218,11.021,17.806,410.781,171.822,-5.941,24.006,2.622,0.288,10.37,5.734,102.024,17.235,-8.061,8.935,10.296,5.133,102.5,16.877,-8.561,7.53,17.83,29.997,-0.398,15.347,103.206,59.733,-11.681,21.96,-0.342,10.861,102.539,47.847,-11.325,17.046
0827-BK2-01-28,Salto C,28.695,32.55,-1.32,22.382,58.616,148.556,-11.141,35.267,-1.365,19.61,61.273,138.318,-11.494,30.106,13.267,6.565,0.182,23.466,406.466,164.806,3.235,21.333,0.012,20.629,403.282,155.856,3.13,13.241,2.509,0.464,-0.608,12.542,79.338,12.637,-6.634,7.802,-0.324,11.383,79.62,9.053,-6.661,6.571,18.378,30.697,3.491,22.141,119.357,61.72,-12.041,19.323,3.44,18.283,118.661,53.118,-12.126,13.895
0827-BK2-01-31,Salto C,29.904,33.404,13.594,27.872,51.193,143.856,-2.272,24.414,13.739,22.586,54.631,132.85,-2.677,20.527,14.635,8.836,25.944,28.106,380.764,221.918,-7.519,34.631,26.125,25.322,377.039,204.969,-7.248,25.376,2.919,0.427,9.912,10.981,106.483,25.247,-10.633,8.213,9.942,10.109,106.386,24.232,-10.737,6.31,17.886,29.355,5.93,10.15,123.43,63.009,-9.769,15.981,5.921,7.088,122.581,52.904,-9.778,11.759
0827-BK2-01-34,Salto C,31.469,34.859,4.922,24.319,37.662,111.416,-4.783,35.624,5.242,20.515,42.434,104.795,-4.366,29.749,14.446,7.481,16.061,42.225,400.46,191.176,-18.181,33.194,16.051,40.172,395.466,176.37,-18.583,25.647,2.882,0.249,15.297,12.564,105.511,17.466,4.282,10.235,15.221,11.222,105.457,16.104,4.068,9.205,17.64,28.871,11.913,10.019,125.001,62.459,-12.052,18.125,11.706,5.341,124.088,52.159,-12.478,12.925
0827-BK2-01-37,Salto C,32.041,34.475,4.949,19.15,55.874,143.329,-5.093,34.367,5.099,16.879,59.816,133.156,-5.675,30.527,14.452,8.312,6.543,14.772,401.165,207.218,-19.379,18.303,6.341,12.237,397.081,195.067,-18.805,13.854,2.687,0.387,-3.858,5.633,111.229,15.407,-19.309,6.111,-3.705,5.311,111.12,14.548,-19.519,4.783,19.323,30.65,-9.852,9.235,104.129,52.307,-6.67,13.758,-10.259,6.413,103.951,39.178,-6.824,7.966
0827-BK2-01-40,Salto C,32.96,35.776,5.038,26.692,49.998,120.029,-11.829,37.589,4.815,22.124,54.329,112.559,-11.467,30.468,14.616,9.051,8.688,18.777,395.568,210.286,-8.762,18.138,8.77,17.135,390.868,197.701,-8.904,14.352,2.823,0.185,4.098,10.495,112.969,10.996,-15.869,5.791,4.158,9.406,113.385,10.785,-15.654,4.654,17.492,28.237,-9.896,13.161,105.209,50.935,-3.018,11.742,-9.788,11.231,104.259,38.913,-3.124,7.312
0827-BK2-01-43,Salto C,31.073,34.093,4.095,15.732,48.378,151.927,-5.766,36.527,4.864,12.607,51.325,139.128,-7.178,28.616,14.087,7.356,9.278,25.022,418.703,189.906,-23.343,18.265,8.6,20.012,415.28,179.812,-22.67,11.768,2.396,0.367,-10.515,8.907,77.747,15.564,-10.267,11.484,-10.635,8.216,78.006,14.108,-10.274,10.202,17.715,29.36,-0.411,16.361,121.91,67.754,-0.444,13.769,-0.09,13.294,120.935,59.176,-0.503,5.799
0827-BK2-01-46,Salto C,30.906,34.063,9.104,22.866,45.012,150.706,-8.32,32.345,9.314,16.193,48.546,140.155,-8.389,25.221,15.628,8.75,4.856,17.465,393.071,224.738,-19.484,23.178,4.917,14.168,389.195,210.138,-19.285,14.869,2.893,0.392,-16.47,13.866,121.353,8.753,-30.593,10.351,-16.431,12.602,120.774,8.502,-30.694,9.135,18.582,29.386,-20.674,20.708,115.164,53.677,9.444,21.107,-20.683,17.977,115.082,41.665,9.706,17.947
0827-BK2-01-57,Salto B,28.346,34.048,5.474,19.026,-29.254,158.13,-0.44,18.508,5.886,16.448,-24.795,147.635,-0.118,12.019,17.83,5.372,0.292,11.237,470.718,155.688,-4.438,31.635,-0.314,7.746,464.154,152.96,-5.083,22.909,3.194,0.591,-2.125,7.952,98.29,17.341,-16.69,7.22,-1.857,6.248,100.018,20.533,-16.046,5.295,19.234,29.848,-4.862,6.631,129.794,62.164,-8.114,15.93,-4.726,4.769,129.784,52.484,-8.757,12.484
0827-BK2-01-59,Salto B,24.748,29.276,3.65,17.291,-23.26,141.881,-6.82,33.283,4.387,12.195,-19.819,131.937,-6.718,26.716,19.077,5.752,17.356,21.128,473.37,143.031,-30.327,38.166,16.587,16.393,467.188,139.797,-30.987,31.393,3.265,0.549,-5.093,14.254,103.444,15.442,-36.726,21.936,-4.628,13.504,105.603,17.65,-35.912,18.066,18.016,27.571,-15.136,6.567,123.604,45.055,-7.283,11.929,-15.0,3.9,122.639,36.103,-7.754,6.918
0827-BK2-01-61,Salto B,27.676,33.453,9.268,24.025,-19.391,129.529,3.452,20.986,9.625,20.175,-16.206,120.119,2.975,14.071,16.586,7.855,16.825,19.944,446.532,160.184,-17.694,32.587,16.317,19.194,441.896,154.095,-18.082,27.021,3.657,0.592,-1.7,20.211,128.628,10.73,-4.712,18.489,-1.327,17.892,129.415,11.563,-4.24,15.429,20.204,30.814,2.25,7.342,107.577,51.785,-6.452,13.951,2.052,5.822,107.731,37.589,-5.7,12.53
0827-BK2-01-63,Salto B,28.21,33.88,-0.582,37.328,-17.965,129.613,-8.929,26.681,-0.304,34.094,-15.243,120.941,-8.349,20.81,17.912,5.208,8.938,14.245,442.931,168.39,-15.619,33.795,9.278,10.284,437.48,162.018,-15.808,29.915,3.324,0.95,8.605,23.298,112.921,28.933,-17.401,17.324,7.79,20.821,115.194,32.683,-16.75,14.572,20.336,31.483,1.247,20.567,134.356,72.116,-10.275,23.4,1.288,15.446,134.24,60.591,-10.313,18.199
0827-BK2-01-65,Salto B,30.129,35.103,6.291,22.54,-18.307,122.86,-3.661,18.361,6.487,17.983,-15.279,111.637,-4.115,9.965,17.619,6.583,-2.766,15.805,455.367,154.912,-0.7,19.184,-2.709,12.626,450.091,150.736,-0.956,13.886,3.355,0.472,-4.194,15.293,120.646,18.991,-1.678,15.367,-4.03,14.122,122.431,21.605,-1.544,13.544,17.669,28.044,1.076,12.947,113.451,58.401,-4.26,14.464,1.341,11.09,113.044,47.769,-4.561,12.391
0827-BK2-01-67,Salto B,30.611,35.072,9.046,20.748,-14.93,130.666,-8.637,32.24,9.329,16.963,-12.48,119.621,-8.519,25.853,16.59,5.98,25.824,26.578,437.565,159.211,-7.101,26.89,25.735,24.447,432.584,151.051,-7.137,21.432,3.64,1.188,6.877,23.466,129.713,36.778,-34.778,13.956,6.593,21.128,131.744,38.467,-34.541,11.282,19.119,29.245,-13.784,16.915,117.649,48.096,-6.997,12.521,-14.051,13.826,117.172,35.908,-7.456,10.357
0827-BK2-01-69,Salto B,31.204,34.976,0.316,35.69,10.45,129.042,-3.72,23.997,0.584,32.567,13.034,119.303,-3.535,16.276,18.045,7.841,7.974,15.812,428.568,162.658,-6.376,26.317,7.443,12.38,423.996,152.47,-7.02,16.929,3.71,0.573,-8.696,8.057,118.442,15.889,-12.42,14.006,-8.631,6.477,120.068,13.778,-12.004,9.691,13.389,20.547,-11.211,19.545,134.739,66.948,-15.777,13.574,-10.248,15.785,132.023,56.605,-16.014,7.321
0827-BK2-01-71,Salto B,27.807,32.109,1.916,19.806,-28.969,145.959,-8.631,44.77,2.342,15.365,-25.665,135.384,-9.149,38.469,18.911,6.229,-16.359,18.915,465.069,167.072,-27.408,25.455,-15.396,15.928,458.732,162.796,-27.226,17.366,3.737,1.278,-5.76,30.975,113.487,25.502,-25.473,22.005,-6.451,27.138,116.272,27.717,-25.554,18.588,20.487,31.063,-9.881,15.935,131.565,66.16,-2.58,13.321,-10.606,12.559,131.059,54.535,-2.535,8.462
0827-BK2-01-73,Salto B,24.294,28.522,1.346,20.361,-26.076,133.728,-15.992,30.551,2.353,15.801,-22.916,124.483,-15.253,20.352,18.182,5.754,-10.74,20.503,467.795,159.42,-29.106,24.403,-11.176,16.703,461.9,155.739,-29.533,16.271,3.436,1.273,-15.717,10.081,111.278,43.295,-15.059,16.577,-15.617,8.695,113.335,44.835,-15.328,14.456,18.932,29.371,-18.248,15.633,137.099,80.254,4.654,18.986,-18.471,12.56,137.187,65.775,4.782,11.523
0827-BK2-01-75,Salto B,31.654,34.517,2.264,22.134,-24.661,142.877,-2.195,35.633,3.042,18.24,-20.639,131.806,-2.063,22.811,16.474,6.846,-23.783,44.624,436.539,164.648,-34.009,54.017,-23.284,40.795,430.86,160.114,-33.707,47.439,3.498,0.357,2.198,12.379,125.809,19.365,-1.833,22.206,1.391,10.037,127.008,20.779,-1.682,20.843,17.999,28.537,-7.319,14.208,134.041,72.822,-10.51,18.912,-7.105,9.226,133.809,60.018,-10.51,12.51
0827-BK2-01-77,Salto B,28.283,33.107,6.028,19.107,-14.196,114.193,-10.706,23.602,6.159,16.215,-12.045,105.987,-10.281,14.4,16.589,7.054,10.885,17.941,441.556,157.724,-4.529,25.053,10.507,15.197,436.477,153.523,-4.977,19.815,4.0,1.595,-0.274,12.67,70.768,61.165,-17.815,19.528,0.101,10.696,73.452,62.039,-17.482,16.851,18.49,26.478,-7.033,9.335,181.379,84.746,-4.019,14.477,-7.125,6.382,180.031,77.219,-3.621,10.148
0827-BK2-01-79,Salto B,36.761,35.46,8.372,19.941,2.607,119.695,1.031,30.336,7.603,14.837,4.634,111.525,1.091,25.693,17.492,8.33,12.835,21.644,409.789,256.321,-9.044,26.177,12.958,15.525,407.215,245.352,-9.123,16.14,4.679,2.668,-2.432,13.466,133.959,58.392,-11.145,21.627,-2.522,11.16,135.828,58.333,-10.878,19.915,18.476,28.796,-3.396,18.039,142.448,74.362,0.527,20.228,-3.159,13.275,141.475,60.98,0.162,13.886
0827-BK2-01-81,Salto B,25.248,29.54,6.767,33.117,-17.646,118.424,-11.342,33.356,6.979,29.236,-14.735,109.342,-11.501,22.082,16.731,6.303,21.707,16.468,448.622,152.246,-12.646,31.238,21.233,13.111,443.319,146.016,-12.573,25.82,4.015,1.349,3.604,9.834,121.292,44.352,-17.814,10.419,3.863,9.459,122.961,43.673,-17.92,8.347,16.439,24.918,-2.392,18.034,139.572,60.698,-12.763,23.697,-2.071,15.41,138.662,47.799,-12.698,17.387
0827-BK2-01-83,Salto B,37.371,36.873,5.688,12.675,11.481,100.542,-5.37,21.878,5.558,6.855,14.024,92.432,-5.352,16.265,16.221,6.883,21.787,23.283,363.781,239.775,-21.886,14.809,21.338,20.802,361.521,233.11,-21.471,8.822,5.649,4.075,-16.423,42.408,116.513,109.763,7.319,28.727,-15.812,40.68,118.082,106.502,6.634,24.628,18.694,28.081,18.715,14.181,169.41,78.019,-1.179,21.097,19.105,9.257,168.75,67.938,-0.979,15.629
0827-BK2-01-85,Salto B,29.693,33.383,-0.731,25.487,9.403,129.433,-5.347,35.426,-0.454,23.236,10.689,121.066,-4.934,30.177,18.004,6.57,15.606,12.729,438.28,183.215,-10.533,29.378,15.464,10.182,434.348,173.769,-10.433,24.377,3.738,1.743,2.817,18.948,112.399,63.968,-31.546,18.54,2.59,17.955,114.707,64.367,-31.273,15.546,17.568,28.188,-16.221,15.308,121.463,55.915,1.299,17.219,-15.901,12.877,120.57,43.332,0.75,11.677
0827-BK2-01-93,Strecksprung,20.824,30.902,10.345,15.129,6.974,43.913,-8.203,25.849,9.665,13.791,7.208,40.515,-7.685,22.424,0.703,0.243,-12.935,7.125,-31.145,10.443,-29.014,11.314,-12.373,5.195,-31.076,8.418,-29.639,9.904,0.736,0.306,-1.478,8.083,-38.159,10.627,-14.481,17.491,-1.696,6.757,-37.997,8.096,-14.454,15.708,15.942,24.119,0.162,8.675,20.868,94.366,-12.924,21.721,0.066,7.418,19.777,82.332,-12.329,12.553
0827-BK2-01-96,Salto A,25.89,33.672,13.564,13.534,131.12,60.698,-4.99,17.151,13.674,9.235,131.101,52.354,-5.273,11.297,6.345,1.239,0.433,14.071,237.004,17.107,-25.555,7.425,0.351,13.161,235.867,15.787,-25.316,5.463,5.533,0.437,-2.356,22.795,180.076,17.307,-10.932,4.962,-2.064,20.633,180.373,16.69,-10.712,3.498,16.08,22.61,-13.761,7.87,141.862,33.911,-14.374,15.349,-13.63,5.612,140.601,26.007,-14.466,11.984
0827-BK2-01-98,Salto A,28.174,35.365,15.623,13.089,122.082,66.257,-2.504,22.855,15.074,9.056,122.207,55.421,-2.366,18.386,6.261,0.848,-4.646,18.415,219.625,16.646,-14.978,21.646,-4.711,15.124,219.012,15.737,-14.907,19.132,5.329,0.226,4.675,13.404,182.106,21.874,-9.738,9.679,4.729,12.37,181.943,21.499,-9.517,9.476,16.079,22.648,-8.645,5.397,153.972,46.449,-6.737,11.371,-8.181,4.235,152.337,36.224,-6.564,7.435
0827-BK2-01-100,Salto A,21.768,29.761,13.916,17.747,133.999,57.149,-12.026,28.715,14.051,15.986,133.7,48.177,-11.995,21.286,5.597,1.176,4.442,12.952,223.064,24.355,-23.288,9.914,4.229,11.239,222.356,22.237,-23.368,7.697,5.013,0.174,-7.306,10.338,170.823,12.673,-22.768,6.449,-7.079,9.207,170.72,11.955,-22.604,5.348,20.959,30.397,-15.077,12.649,137.773,55.142,-16.083,14.576,-15.095,7.861,137.904,41.802,-15.191,11.506
0827-BK2-01-102,Salto A,27.407,34.496,17.029,30.464,121.886,65.284,-10.885,27.158,17.41,26.259,121.64,54.443,-11.086,21.459,5.964,1.519,3.832,11.022,234.888,28.366,-25.075,8.238,3.987,9.545,233.633,27.262,-25.148,5.564,4.945,0.315,-9.865,8.902,156.593,16.065,-16.606,8.032,-10.01,8.15,156.747,15.932,-16.42,6.692,17.219,26.243,-9.225,10.121,162.996,74.626,-5.29,17.794,-8.895,7.038,161.679,63.59,-6.052,15.442
0827-BK2-01-104,Salto A,23.393,30.468,13.452,19.34,122.364,91.525,-8.365,34.828,13.925,11.343,122.529,80.495,-7.562,27.62,5.823,1.447,3.454,24.791,224.071,25.364,-5.64,11.85,3.323,22.53,223.045,23.675,-6.195,10.725,4.846,0.32,6.873,16.418,158.36,21.29,-7.917,10.298,6.824,15.355,158.126,20.998,-7.941,8.543,17.841,28.48,8.192,12.821,171.247,82.641,-12.81,19.203,7.712,9.099,170.121,69.982,-12.977,12.297
0827-BK2-01-106,Salto A,29.635,36.809,15.453,12.776,123.749,70.989,-4.747,19.41,14.981,9.437,124.551,60.672,-3.465,11.928,6.576,0.875,12.322,12.933,224.725,21.478,-0.782,14.186,12.488,11.136,223.936,20.409,-1.224,9.333,5.614,0.308,13.707,10.594,182.518,21.845,-0.043,15.973,13.794,9.698,182.344,21.454,-0.2,14.847,16.256,23.735,6.787,12.543,151.318,54.077,-8.128,8.863,6.774,10.148,149.5,41.819,-8.269,6.603
0827-BK2-01-108,Salto A,27.715,35.201,4.708,13.833,123.805,51.207,-1.262,20.323,5.113,9.996,123.577,43.342,-2.054,14.204,6.209,0.95,9.692,8.529,232.945,24.112,-17.394,13.685,9.656,7.224,231.967,23.807,-17.173,10.37,5.447,0.198,-2.234,3.483,165.978,12.536,-11.938,9.211,-2.207,2.722,166.279,12.473,-11.756,7.602,16.566,22.94,7.726,11.075,160.825,47.245,-8.799,13.631,8.201,5.806,159.278,35.83,-9.283,8.217
0827-BK2-01-109,Strecksprung,28.812,39.609,-2.852,8.922,14.156,36.647,-1.778,17.525,-3.392,6.107,15.695,35.797,-1.365,13.389,1.106,0.464,-3.387,15.219,-30.215,15.089,-33.845,43.406,-3.571,13.255,-30.347,13.071,-33.071,40.23,0.887,0.493,-9.168,16.827,-11.551,14.102,-11.196,23.241,-8.794,15.136,-11.397,10.979,-12.151,18.794,21.284,34.44,-4.188,14.478,16.512,43.466,-2.87,21.592,-4.493,12.287,17.519,38.465,-2.833,15.275
0827-BK2-01-110,Salto A,22.432,30.773,15.292,12.405,143.229,55.906,-7.659,18.7,15.312,6.945,142.722,47.216,-7.641,10.931,5.965,1.207,4.617,14.959,208.834,13.862,-25.79,22.454,4.852,12.366,208.3,7.698,-25.699,17.318,5.464,0.268,-1.861,8.891,185.12,12.522,-8.22,10.442,-1.755,7.853,184.869,12.687,-8.111,8.693,15.65,22.843,5.972,13.153,154.629,54.639,-8.715,11.987,6.215,10.834,152.868,43.437,-8.709,9.092
0827-BK2-01-112,Salto A,29.342,35.377,13.874,21.276,113.632,63.675,-20.459,28.331,13.542,15.253,114.102,53.811,-20.021,20.103,6.725,1.651,4.936,10.91,247.313,21.664,-20.534,8.53,5.053,9.647,246.007,20.23,-20.546,7.242,5.366,0.203,-0.724,7.011,178.783,13.07,-15.161,5.491,-0.424,5.87,178.814,13.158,-15.212,4.901,15.902,23.171,5.924,9.366,145.678,47.126,-12.967,12.064,5.783,6.584,144.058,36.846,-13.01,10.266
0827-BK2-01-114,Salto A,26.224,33.255,21.107,19.466,127.853,56.68,-15.326,32.575,20.506,16.598,128.158,47.973,-15.787,26.712,6.547,0.843,4.131,11.732,224.395,9.555,-12.965,20.459,4.242,8.712,223.578,7.547,-12.99,17.124,5.944,0.106,14.816,4.06,188.167,10.632,-4.712,10.818,14.827,3.25,188.063,10.489,-4.61,10.117,17.141,23.247,5.79,13.407,147.751,43.488,-16.846,16.294,6.322,11.088,146.601,31.765,-17.43,9.093
0827-BK2-01-116,Salto A,27.223,34.673,10.386,20.236,124.167,54.823,-8.523,26.495,10.512,14.853,124.91,45.777,-7.806,22.764,6.623,0.664,12.498,11.286,223.437,18.033,-15.569,15.231,12.383,10.278,222.586,18.165,-15.334,11.577,5.456,0.369,-2.233,14.072,177.225,31.913,-9.436,6.852,-1.989,13.463,177.56,31.111,-9.623,5.385,19.41,27.131,4.21,13.608,168.983,61.078,-4.674,10.9,4.488,10.609,168.774,47.346,-4.7,6.035
0827-BK2-01-118,Salto A,28.5,34.915,15.653,20.368,116.121,62.171,-6.918,18.786,15.422,14.483,116.296,51.693,-6.226,13.513,6.175,0.842,13.305,8.07,214.304,15.199,-24.621,13.789,13.203,6.078,213.587,13.421,-24.376,10.456,5.633,0.258,-0.655,9.281,178.464,18.965,-14.3,10.264,-0.473,8.712,178.336,18.359,-14.552,9.147,18.95,27.049,-3.728,13.451,167.089,68.694,-2.149,16.703,-3.77,10.579,165.712,55.462,-3.177,11.282
0827-BK2-01-120,Salto A,28.337,34.877,12.444,18.105,112.045,49.077,-7.59,20.161,12.332,16.055,112.547,40.018,-7.887,14.971,6.863,1.154,10.069,12.782,221.247,26.33,-25.492,14.412,9.994,10.116,219.928,24.125,-25.475,10.162,5.816,0.214,-10.27,14.142,186.127,22.376,-8.435,14.069,-10.238,13.092,186.237,22.425,-8.357,13.388,18.735,27.334,8.899,15.104,177.41,80.535,-11.704,27.032,9.012,7.107,176.409,65.627,-11.694,14.501
0827-BK2-01-122,Salto A,26.962,35.396,10.667,23.493,115.521,46.569,-15.532,31.178,10.668,20.961,116.352,39.339,-14.736,24.939,6.221,0.564,5.976,15.431,228.413,16.71,-16.574,15.309,5.956,13.673,227.232,17.132,-16.656,12.648,5.595,0.407,6.587,10.323,178.619,27.304,-21.91,3.822,6.286,9.638,178.611,26.683,-21.611,2.268,16.807,24.208,-12.999,8.24,158.352,50.452,-7.771,19.646,-12.172,5.973,157.123,40.143,-8.44,12.398
0827-BK2-01-124,Salto A,26.268,32.959,24.433,23.778,117.457,91.607,-10.877,35.311,24.611,18.512,117.139,75.951,-11.006,26.085,6.456,1.168,-5.374,17.942,216.404,39.405,-17.812,21.363,-4.957,11.636,215.645,37.002,-18.351,17.731,5.047,0.573,9.164,8.883,169.848,37.707,-11.86,3.717,9.194,7.686,169.949,37.207,-11.708,2.636,15.07,22.218,-34.758,50.074,160.165,70.911,-32.187,26.507,-34.128,45.338,158.408,62.511,-31.146,20.082
0827-BK2-02-2,Strecksprung,23.434,31.395,-14.211,15.541,51.976,52.852,-21.488,29.285,-14.0,13.365,51.787,48.753,-21.809,24.788,1.211,0.404,2.062,8.052,-40.689,24.16,1.729,21.487,1.857,7.384,-40.074,23.065,1.763,20.414,0.714,0.164,-7.953,3.263,-38.688,5.419,-11.576,13.693,-7.848,2.527,-38.925,4.353,-11.624,12.917,13.287,22.212,-0.481,12.088,-3.935,59.435,-11.933,25.776,-0.52,6.54,-3.979,55.264,-11.822,14.872
