SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil
20191007-1524-FRANKFURT_1-01-2,Strecksprung,3.269,-3.263,5.602,19.523,89.577,31.987,3.269,3.263,5.602,3.012,22.389,3.341,0.019,-19.225,-4.814,0.409,-17.541,0.393,-0.172,11.114,6.683,3.012,22.389,3.341,0.019,-19.225,-1.867,0.409,11.213,-0.393,-0.172,-11.114,4.522,10.825,33.993,14.246,3.32,19.225,6.676,2.946,17.541,1.924,2.433,18.818,9.142,84.4,1.4,112.04,-38.32,7.87,110.88,-16.31,7.607,34.8,122.28,15.0,26.78,120.86,31.6,5.199,-45.76,-92.4,16.56,-33.89,-33.7,0.11,2.865,-1.88,-41.16,-16.32,-3.45,-40.62,-11.26,0.587,-1.08,-52.72,-19.2,-0.4,-53.25,-20.0,0.988,4.96,-52.84,-0.32,2.26,-55.35,-1.16,0.766,5.96,-44.28,-0.2,4.01,-46.96,0.28,0.576,5.64,-34.2,-3.4,4.95,-30.89,-1.64,0.766,0.32,-19.84,8.2,-0.74,-18.63,8.67,5.01,8.16,27.68,35.04,3.43,21.96,36.51
0827-BK2-01-108,Salto A,9.791,336.88,-19.3,9.791,336.88,19.3,17.768,336.88,28.736,2.305,61.253,-0.662,4.799,114.734,-8.552,-1.102,81.702,-5.887,3.789,79.192,-4.198,2.305,61.253,0.662,4.799,114.734,8.552,-1.102,81.702,5.887,3.789,79.192,4.198,5.31,61.253,8.413,5.436,114.734,8.757,1.608,81.702,6.238,5.414,79.192,5.328,102.509,6.08,54.72,-10.72,3.91,75.11,-2.01,4.604,8.08,101.52,24.16,11.68,120.87,23.29,7.414,9.52,84.8,-30.08,9.19,82.98,-22.73,7.668,17.68,226.96,0.64,16.65,225.69,-5.07,5.196,4.88,257.84,-21.68,9.52,258.09,-24.73,5.381,-1.44,188.24,-28.56,-1.24,195.71,-24.29,5.382,1.2,171.36,-8.8,1.39,170.1,-6.73,5.371,-5.28,161.2,-22.0,-5.74,157.42,-20.62,5.912,8.24,146.08,5.92,10.08,145.93,2.46,7.624,16.96,134.72,-13.28,14.51,140.13,-12.92
20191007-1150-FRANKFURT_2-01-168,Barani A,-111.416,56.568,178.079,111.416,56.568,178.079,134.499,267.256,180.688,-20.737,-73.627,23.573,-65.276,-29.589,80.055,-32.279,54.942,57.932,6.877,104.842,16.52,20.737,73.627,23.573,65.276,29.589,80.055,32.279,-54.942,57.932,-6.877,8.294,16.52,21.348,73.644,26.061,65.276,33.829,80.055,32.279,54.942,58.05,15.596,104.842,16.522,86.345,37.96,4.56,28.96,43.45,-35.36,9.73,12.331,-63.68,-390.4,55.04,-61.48,-337.59,43.82,8.557,-81.88,-165.52,101.92,-79.4,-152.97,110.76,9.142,-148.8,-85.16,166.36,-143.73,-94.3,161.96,13.358,-197.56,-104.96,227.08,-190.45,-104.62,222.35,12.979,-162.76,80.96,294.36,-167.79,78.99,296.73,9.749,-66.2,167.64,160.52,-75.45,163.18,169.52,10.919,-32.16,125.16,17.68,-32.07,124.35,40.4,9.258,-40.0,197.6,107.24,-30.78,202.07,83.21,3.346,37.24,336.56,3.48,34.67,334.78,19.98
20190930-1247-FRANKFURT_2-01-148,3/4 Salto rw A,36.364,327.927,-7.248,36.364,327.927,7.248,41.387,329.097,38.505,6.171,57.854,2.412,2.613,67.027,-1.211,8.591,103.96,-3.028,18.989,99.086,-5.422,6.171,57.854,2.412,2.613,67.027,-1.211,8.591,103.96,0.626,18.989,99.086,5.422,10.282,57.899,13.489,3.385,67.027,6.456,8.591,103.96,4.089,19.13,100.211,14.471,73.173,44.08,-9.28,-14.48,39.62,104.43,1.65,14.696,18.32,173.36,-5.56,19.06,166.42,-2.26,2.834,-9.44,56.6,-24.32,-3.7,61.6,-19.7,3.302,20.92,68.84,-13.68,17.48,73.1,-15.38,2.822,4.52,156.4,8.4,2.46,156.52,6.4,3.991,5.44,175.6,-7.68,5.09,179.21,-2.38,4.983,18.24,196.0,-10.0,17.32,197.64,-8.9,5.114,17.36,204.76,5.48,19.06,210.92,2.09,4.113,29.08,181.28,-9.48,28.43,190.4,-7.15,2.935,31.24,211.08,25.24,33.6,224.4,23.42
0609-4-01-514,Barani C,-51.618,-66.537,216.439,51.618,66.537,216.439,76.75,289.054,228.601,-6.211,-120.153,22.408,-20.592,-52.078,89.929,-30.842,41.064,86.287,6.027,64.629,17.816,6.211,120.153,22.408,20.592,52.078,89.929,30.842,-41.064,86.287,-6.027,-64.629,17.816,13.785,130.888,31.143,23.762,52.078,89.929,30.842,41.459,86.287,8.361,64.629,21.242,96.776,-15.0,75.92,15.12,-7.23,77.36,23.44,5.011,52.4,-332.04,-82.12,17.42,-246.68,3.99,18.344,-21.32,-454.72,104.56,-28.94,-443.73,87.02,8.164,-60.6,-193.24,107.16,-58.31,-191.69,115.66,10.12,-10.72,-58.52,248.04,-5.76,-57.85,233.43,8.701,-100.48,-13.32,282.92,-99.3,-14.49,280.92,6.311,-84.32,106.12,213.6,-82.38,106.04,210.85,4.312,-41.44,117.36,132.72,-40.82,114.94,132.04,4.694,-4.92,94.32,67.56,-4.94,95.7,69.77,3.215,32.36,128.52,30.12,32.71,135.41,27.47
20191008-1207-FRANKFURT_2-01-7,Salto A,-3.744,330.231,-52.777,3.744,330.231,52.777,25.222,335.407,59.072,-2.26,51.982,-5.393,7.619,97.231,-11.258,-1.252,75.749,-16.155,-7.851,105.269,-19.971,2.26,51.982,5.393,3.099,97.231,11.258,-1.252,75.749,16.155,-0.363,105.269,19.971,3.755,54.18,10.51,8.703,97.231,11.357,3.033,75.749,16.155,9.731,108.247,21.05,96.101,0.64,112.28,-63.64,10.63,137.16,-25.19,5.869,-23.76,46.28,45.2,-16.35,102.55,1.88,11.821,-5.6,-12.96,-1.76,-4.07,21.99,-6.21,8.89,6.56,202.08,-26.96,1.91,198.39,-26.28,7.376,33.2,276.4,-11.12,33.8,272.03,-13.44,7.093,16.52,240.92,-58.96,15.9,241.12,-56.18,6.263,-5.88,195.08,-41.2,-6.44,192.61,-41.36,6.63,-7.2,147.32,-37.44,-6.84,149.09,-33.34,7.633,-15.76,160.2,-79.52,-14.82,161.74,-71.97,7.459,-8.04,347.0,11.08,-17.48,348.8,-2.13
0609-4-01-406,Salto C,-24.43,357.807,26.321,24.43,357.807,26.321,44.737,358.428,47.561,-5.304,106.185,-8.198,-14.372,73.868,3.07,-9.061,90.822,13.404,4.307,86.932,18.045,5.304,106.185,8.198,14.372,73.868,-3.07,9.061,90.822,3.149,-4.307,86.932,18.045,9.463,106.185,8.894,14.372,73.868,7.218,9.061,90.822,13.404,11.841,87.553,18.045,92.824,1.88,6.68,-13.4,9.04,27.88,-16.3,2.385,-17.52,325.92,11.4,-10.95,318.96,2.08,8.217,-29.08,278.6,-39.84,-30.27,277.58,-38.49,3.896,-24.84,169.84,15.44,-27.2,171.14,6.17,7.057,-46.6,144.2,16.32,-42.6,150.09,16.69,7.479,-28.32,227.4,24.2,-28.48,224.78,22.95,7.306,-22.44,214.2,41.44,-22.53,213.91,40.85,7.499,-17.48,220.44,34.88,-17.5,219.37,34.52,7.706,-20.52,227.36,27.48,-18.54,233.09,24.89,6.971,2.24,259.68,33.96,3.77,247.99,43.73
0110-MORITZ-01-80,Fliffis B,30.932,-285.781,-183.246,30.932,285.781,183.246,89.033,666.053,220.036,3.981,-180.994,3.646,-4.091,-275.067,-25.817,30.424,42.04,-147.028,0.618,128.239,-14.046,3.981,180.994,3.646,-3.872,275.067,18.526,30.205,-42.04,147.028,0.618,-128.239,14.046,13.453,205.356,17.767,12.723,275.067,33.512,51.147,57.391,147.028,11.709,128.239,21.729,77.572,19.24,329.84,-107.48,13.35,317.93,-45.8,21.753,70.12,-290.68,-74.52,40.85,-307.29,-6.39,37.913,11.52,-644.88,33.28,7.57,-664.9,32.46,44.212,-38.2,-750.36,26.0,-36.68,-758.76,21.61,28.876,15.36,-606.56,-44.72,9.44,-582.59,-44.19,22.59,-11.72,-21.6,-266.0,-21.24,-35.93,-265.71,16.532,133.44,99.72,-281.88,133.33,85.27,-300.57,12.311,83.72,163.52,-248.48,82.92,168.87,-242.83,12.012,-13.28,203.6,-24.92,-12.86,200.93,-41.1,16.505,-38.12,324.6,12.4,-27.42,312.97,13.67
20191008-1157-FRANKFURT_1-01-112,Salto A,-13.416,345.884,-8.659,13.416,345.884,8.659,30.117,345.884,48.459,-2.887,92.473,-16.805,-3.23,65.322,2.733,-7.329,86.185,2.178,0.031,101.904,3.235,2.887,92.473,16.805,3.23,65.322,-2.733,7.329,86.185,-2.178,-0.031,101.904,-3.235,9.175,92.473,17.437,6.852,65.322,10.061,7.68,86.185,6.209,6.41,101.904,14.752,96.297,23.0,176.24,-26.36,16.22,205.71,-30.26,5.297,12.92,327.92,-109.96,7.71,265.6,-96.25,4.658,-18.4,159.6,-19.24,-25.86,150.53,-19.19,7.315,-26.6,164.08,27.56,-19.51,166.87,18.52,6.291,-8.24,150.64,35.36,3.13,147.74,26.87,6.217,-35.4,145.52,-15.0,-29.64,152.9,-21.86,7.681,-18.32,203.6,17.56,-16.51,206.46,17.33,8.719,-17.6,220.6,3.0,-14.69,221.23,-0.54,9.107,5.68,257.6,5.76,3.68,257.07,11.25,6.794,24.48,243.92,-130.68,10.65,260.48,-71.36
0609-4-01-88,Schraubensalto C,88.31,180.868,399.809,88.31,180.868,399.809,155.628,280.357,400.177,44.296,74.657,61.808,62.189,-44.468,212.098,-25.71,66.758,107.264,7.534,83.921,18.639,44.296,74.657,61.808,62.189,-44.468,212.098,-25.71,66.758,107.264,7.534,83.921,18.639,44.296,74.657,61.808,77.581,54.998,212.098,25.71,66.78,107.264,8.041,83.921,19.006,100.078,16.04,129.88,69.72,18.32,144.38,69.13,6.11,63.16,174.68,157.04,69.68,191.79,146.1,4.843,122.16,82.12,163.28,127.89,94.23,158.36,11.193,287.88,-6.92,430.68,287.54,-18.8,427.62,16.484,90.88,-200.2,509.0,93.61,-193.32,505.67,14.841,-96.44,-4.4,445.4,-92.62,-4.18,442.4,8.135,-51.8,168.32,244.04,-55.1,166.49,245.92,6.472,-26.76,163.6,130.2,-28.92,167.37,129.64,6.464,10.0,155.16,55.88,9.53,152.35,56.49,6.943,26.56,185.16,4.08,23.37,181.51,11.93
0609-4-01-538,Barani C,-27.325,-84.729,206.016,27.325,84.729,206.016,66.916,301.589,240.56,9.14,-121.05,17.739,-7.428,-62.034,78.441,-27.101,33.639,93.687,-1.936,64.715,16.148,9.14,121.05,17.739,-7.428,62.034,78.441,23.677,-33.639,93.687,1.936,-64.715,16.148,12.595,133.185,26.746,13.881,67.589,78.441,27.101,36.1,93.687,13.34,64.715,41.685,93.598,-13.64,83.12,42.6,-13.13,84.2,35.65,5.93,52.36,-198.52,-24.12,41.46,-206.27,-22.6,18.573,22.6,-493.92,86.16,26.68,-479.44,91.8,8.751,-43.16,-285.6,68.8,-38.68,-280.76,77.2,12.475,0.6,1.16,180.48,10.3,5.91,177.99,11.128,-56.28,-45.92,303.16,-59.19,-59.17,295.9,6.798,-73.0,86.72,222.96,-72.79,84.59,221.54,3.794,-28.04,110.48,149.04,-31.65,110.77,151.93,4.46,-24.16,82.84,101.68,-21.94,82.0,102.58,3.529,38.28,145.08,36.44,34.18,158.46,36.71
0115-MORITZ-03-11,Salto C,1.233,344.845,22.131,1.233,344.845,22.131,27.626,384.706,42.522,-3.236,50.571,5.328,-2.096,177.371,13.824,5.543,72.759,2.275,1.021,44.144,0.704,3.236,50.571,5.328,2.096,177.371,13.824,-5.121,72.759,2.275,1.021,44.144,0.704,8.885,83.925,13.535,6.361,177.371,13.891,5.576,72.759,2.524,6.803,50.65,12.572,114.02,7.2,88.44,8.84,2.74,97.64,-0.22,3.62,18.08,-67.56,37.92,12.72,-48.93,47.44,9.157,-27.6,113.84,13.6,-25.31,135.88,2.16,14.054,-21.72,510.52,39.32,-19.41,514.86,33.59,6.928,-11.68,244.72,20.12,-7.95,238.07,27.3,3.404,2.0,154.32,6.88,1.91,153.62,7.59,3.064,15.6,143.44,4.76,13.99,142.82,5.5,2.903,13.72,125.44,2.72,13.29,124.78,2.07,1.993,-0.12,61.08,-6.52,-0.8,62.05,-5.31,5.436,-14.08,-8.6,40.76,-7.9,5.2,43.55
0115-CHARI-05-88,Fliffis- Rudi B,180.303,-270.495,497.533,180.303,270.495,497.533,257.995,668.621,561.741,16.632,-238.288,2.107,87.651,-160.074,199.946,73.708,-17.454,298.528,2.311,145.322,-3.048,16.632,238.288,2.107,87.651,160.074,199.946,73.708,17.454,298.528,2.311,-145.322,-3.048,18.003,239.873,15.255,93.466,176.044,199.946,135.228,107.382,298.528,11.297,145.322,48.013,96.962,-52.72,32.0,-58.16,-30.54,39.88,-69.99,13.321,64.4,-617.76,-2.32,66.11,-569.2,30.19,48.742,18.96,-742.0,13.76,17.77,-742.41,2.08,40.403,-21.12,-663.52,132.48,-15.47,-657.09,136.63,26.911,243.6,-256.16,444.48,235.71,-234.12,477.56,33.194,631.84,124.88,825.76,616.64,99.49,835.72,32.74,162.32,-391.6,793.28,167.5,-359.92,771.43,24.057,-149.36,258.32,468.08,-141.81,248.08,472.47,15.534,37.12,216.08,109.44,32.2,230.4,116.27,14.838,13.68,323.6,-78.32,10.39,328.22,-86.12
0827-BK2-02-81,Salto B,4.532,322.935,-47.242,4.532,322.935,47.242,32.907,354.54,59.225,-0.698,10.462,-12.85,-4.547,168.433,-8.33,6.942,87.327,-16.224,2.836,56.713,-9.838,0.698,10.462,12.85,4.547,168.433,8.33,-3.549,87.327,16.224,2.836,56.713,9.838,8.07,41.827,17.942,13.957,168.673,14.983,6.942,87.327,16.224,3.937,56.713,10.077,95.566,32.96,128.72,10.56,33.13,130.84,-8.55,8.259,-18.72,33.6,-37.12,-7.75,39.84,-49.05,10.575,-42.24,-102.4,40.16,-30.61,-95.74,24.86,6.96,-32.08,164.4,-82.56,-36.61,170.69,-76.42,25.375,-16.0,525.2,13.68,-10.71,522.94,14.43,16.656,25.68,436.16,-12.0,28.01,430.92,-11.81,4.575,19.52,231.28,-65.84,18.86,226.69,-59.78,2.873,9.52,73.68,-21.2,7.9,74.19,-20.56,4.188,-2.64,68.0,-19.12,-2.97,70.06,-17.36,3.742,23.92,185.84,4.24,18.67,177.99,-5.48
20190930-1247-FRANKFURT_2-01-244,Salto A,4.691,347.925,-15.433,4.691,347.925,15.433,26.944,347.925,36.092,2.052,88.921,-1.421,1.321,95.44,-8.353,-1.93,82.67,-4.515,3.249,80.895,-1.144,2.052,88.921,1.421,1.321,95.44,8.353,-1.93,82.67,4.515,3.249,80.895,1.144,12.531,88.921,12.969,4.135,95.44,9.018,2.631,82.67,4.573,7.647,80.895,9.531,107.019,20.0,167.48,74.56,15.13,220.37,62.75,3.942,-15.88,199.16,32.88,-16.05,219.17,28.79,5.036,38.76,106.44,-49.12,29.35,125.58,-37.57,7.295,-5.24,225.56,8.76,0.07,217.5,2.47,6.873,7.72,229.96,-5.28,10.31,229.91,-16.21,6.764,5.36,177.36,-21.6,1.17,178.44,-18.86,6.74,1.32,200.04,-7.6,-0.46,198.3,-6.33,6.567,-4.36,169.4,-6.96,-4.86,169.62,-6.89,7.041,-0.44,123.92,13.56,-2.66,130.56,6.98,3.316,4.64,148.52,-5.96,4.57,154.68,-8.07
20190930-1616-FRANKFURT_1-01-226,Barani A,-146.708,3.528,166.912,146.708,3.528,166.912,156.804,243.211,177.112,-23.006,-69.094,20.387,-59.379,-45.282,60.029,-55.954,41.853,70.205,-8.368,76.05,16.291,23.006,69.094,20.387,59.379,45.282,60.029,55.954,-41.853,70.205,8.368,-68.995,16.291,31.746,79.543,30.269,59.379,45.282,60.029,55.954,42.335,70.205,9.725,76.05,16.609,104.567,85.08,103.2,25.2,58.21,104.94,45.31,12.693,-107.96,-354.48,125.12,-77.81,-339.02,71.14,6.632,-39.28,-117.8,41.44,-46.45,-133.44,34.56,7.181,-89.08,-127.4,105.6,-89.84,-125.1,100.01,7.956,-151.28,-97.76,150.4,-152.25,-107.25,147.24,8.665,-196.04,-13.28,186.4,-192.72,-13.89,187.72,8.207,-134.52,90.08,183.44,-135.33,88.51,183.26,7.058,-78.52,141.52,121.92,-78.58,140.41,122.59,6.624,-30.8,135.84,60.28,-31.87,138.91,59.45,4.39,-10.0,209.28,22.92,-8.28,207.38,23.04
20191008-1157-FRANKFURT_1-01-199,Salto B,0.119,344.983,-19.025,0.119,344.983,19.025,33.165,402.248,53.194,2.28,18.467,-7.577,3.423,159.704,-1.63,-0.316,88.88,-3.144,-5.269,77.931,-6.675,2.28,18.467,7.577,3.423,159.704,1.63,-0.316,88.88,3.144,-5.269,77.931,6.675,10.543,70.528,15.462,10.028,161.936,18.054,5.164,88.88,5.939,7.43,80.904,13.739,95.784,19.48,172.44,-16.72,21.14,207.5,-13.05,4.025,-58.04,138.8,-25.68,-34.16,124.42,-34.75,13.829,39.4,-203.2,51.36,33.07,-201.36,15.11,5.787,-17.68,66.32,57.36,-12.48,85.35,44.78,23.348,58.24,624.84,-51.72,46.35,616.15,-39.29,27.494,20.24,573.0,-51.24,6.27,506.15,-31.22,5.247,-6.6,196.76,3.4,-7.9,209.1,1.83,5.595,11.88,99.44,-10.04,9.91,91.62,-8.83,4.397,4.68,154.28,-18.52,3.13,159.45,-14.67,8.005,-15.4,295.6,-72.0,-15.75,285.07,-61.73
0827-BK2-02-123,Salto A,9.391,339.049,-49.11,9.391,339.049,49.11,26.985,339.269,57.403,3.805,77.262,-16.582,4.185,102.963,-11.148,5.798,87.329,-16.015,-4.397,71.495,-5.365,3.805,77.262,16.582,4.185,102.963,11.148,5.798,87.329,16.015,-4.397,71.495,5.365,4.992,77.262,16.664,5.426,102.963,11.826,5.82,87.329,16.015,10.747,71.715,12.898,97.5,13.84,174.08,-25.6,15.46,183.99,-29.83,3.031,25.52,256.88,-11.12,19.64,243.44,-19.9,6.48,-5.68,62.32,-26.4,-1.65,72.04,-25.06,6.927,8.32,233.12,-11.84,9.72,229.31,-11.15,5.584,-3.52,248.72,-35.12,-1.18,242.85,-28.19,5.9,6.4,212.08,-40.0,8.71,211.83,-33.21,5.208,17.92,189.52,-26.0,17.45,189.54,-25.24,6.096,12.64,195.12,-56.24,13.31,188.06,-55.24,7.344,-22.96,159.44,-27.28,-21.85,159.69,-28.5,6.753,-33.2,131.44,-14.64,-31.59,130.52,-5.9
0827-BK2-02-133,Salto A,14.224,340.469,-50.229,14.224,340.469,50.229,22.114,340.469,53.845,4.782,79.955,-19.763,4.048,101.693,-9.905,1.644,82.76,-14.516,3.749,76.061,-6.045,4.782,79.955,19.763,4.048,101.693,9.905,1.644,82.76,14.516,3.749,76.061,6.045,5.67,79.955,19.763,5.973,101.693,9.905,3.124,82.76,14.516,7.348,76.061,9.661,96.865,11.76,152.0,-2.4,11.68,161.2,-11.56,4.246,11.36,181.84,-26.08,12.82,185.71,-34.62,6.065,-0.88,89.52,-45.2,-2.17,104.42,-42.86,5.311,-2.48,230.08,-31.12,-3.65,221.45,-26.92,5.885,26.48,226.8,-0.96,26.48,219.0,-11.3,5.359,-2.08,238.32,-38.32,0.59,229.61,-35.17,5.318,-0.72,182.24,-21.84,-1.94,182.68,-24.56,5.317,18.0,144.08,-28.56,14.24,145.78,-28.63,6.35,10.56,145.6,-42.24,10.42,145.0,-42.34,5.472,-7.2,168.64,5.44,-6.8,177.44,-1.23
20191003-1152-FRANKFURT_1-01-91,Barani C,66.935,-38.341,-202.818,66.935,38.341,202.818,83.231,291.183,207.765,9.171,-106.588,-12.856,32.677,-57.11,-87.028,31.23,38.114,-83.162,-6.143,87.243,-19.773,9.171,106.588,12.856,32.677,57.11,87.028,31.23,-38.114,83.162,-6.143,-87.243,19.773,11.486,108.013,15.09,32.677,57.282,87.028,31.23,38.221,83.162,7.839,87.668,22.486,81.841,-2.88,73.48,44.64,-8.43,72.02,32.2,25.646,20.16,-297.72,-13.44,11.05,-281.63,-7.66,10.755,59.28,-372.84,-53.52,57.2,-376.21,-56.21,11.226,94.44,-258.04,-188.0,89.68,-257.83,-171.86,11.846,88.08,-100.56,-242.04,89.13,-97.7,-241.73,9.463,77.84,-10.4,-272.68,76.22,0.47,-269.68,8.946,104.08,72.72,-232.08,104.37,79.03,-229.51,8.892,51.24,165.36,-164.76,49.09,151.82,-161.56,7.911,-6.36,209.88,-78.84,-5.86,210.12,-86.91,3.751,-25.92,276.84,17.12,-23.28,283.75,4.97
20191007-1150-FRANKFURT_2-01-68,Grätschwinkel,0.764,2.085,-5.66,0.764,2.085,5.66,30.486,140.896,38.947,-4.942,-35.233,-2.123,3.206,-7.702,1.333,2.594,24.893,-10.35,-0.094,20.128,5.48,4.942,35.233,2.123,-3.206,7.702,-1.333,-0.878,-24.893,10.35,-0.094,-15.957,-5.48,10.9,39.091,10.367,8.959,49.519,3.644,4.024,29.514,12.615,6.603,22.772,12.321,86.411,20.88,118.92,-22.24,24.58,1.03,16.79,16.619,-8.8,-16.44,-2.88,-7.38,-9.27,9.72,9.856,-28.96,-172.36,-27.32,-33.07,-181.91,-17.86,4.256,-7.64,-142.64,4.44,-9.5,-146.5,4.82,13.707,29.28,40.8,2.72,27.32,44.54,1.55,4.545,20.0,144.72,24.0,21.59,143.79,16.02,5.066,-16.6,88.84,-8.68,-5.69,83.6,-18.72,0.755,6.84,-14.56,-49.24,4.31,-13.01,-46.51,1.839,-2.56,33.84,24.2,-1.58,36.12,19.83,2.262,-17.32,72.0,60.8,-13.15,69.8,45.38
20191007-1524-FRANKFURT_1-01-116,Salto A,32.417,353.085,-43.164,43.127,376.278,88.914,32.417,353.085,43.164,9.733,97.694,-3.741,-0.967,68.464,-13.787,3.981,83.14,-1.282,19.671,103.787,-24.354,9.733,97.694,3.741,-0.967,68.464,13.787,3.981,83.14,1.282,19.671,103.787,24.354,16.159,107.893,38.926,2.816,68.464,13.99,4.408,83.14,5.561,19.745,116.78,30.437,88.381,-121.28,314.64,19.8,23.27,390.14,-125.45,10.587,-26.64,497.2,120.32,-7.76,414.74,86.11,1.68,25.88,164.76,-30.16,18.29,198.63,-28.15,6.904,0.84,149.36,-14.44,1.92,156.79,-25.83,6.646,1.36,173.64,-19.92,-3.6,170.58,-21.07,6.959,-8.6,166.92,-28.8,-7.6,161.99,-29.37,8.005,11.72,203.68,6.12,9.64,201.08,3.33,8.101,12.08,219.44,-5.6,15.01,216.6,-0.09,11.332,52.96,271.4,-18.44,47.88,275.83,-15.42,6.71,21.36,286.56,-14.96,32.77,286.45,-31.77
20191007-1159-FRANKFURT_1-01-261,Strecksprung,-6.104,-7.461,11.409,6.104,7.461,11.409,21.698,94.826,32.212,-4.681,28.491,0.751,5.917,-8.863,11.686,-1.256,-33.419,3.599,-6.084,6.33,-4.627,4.681,28.491,0.751,-3.445,-8.863,11.686,-1.216,-5.837,3.599,6.084,-6.33,-4.627,6.494,29.48,7.64,5.917,9.094,11.772,2.876,33.419,5.704,6.411,22.832,7.095,94.447,-6.72,138.32,-15.16,-15.36,151.92,-9.57,1.82,9.64,86.76,42.12,5.87,68.97,23.12,1.666,-20.88,34.88,7.48,-19.21,37.83,5.07,1.161,13.32,0.52,8.44,16.1,-3.59,7.87,0.609,7.48,-19.2,43.0,8.68,-18.67,39.3,0.55,6.48,-59.24,34.2,6.51,-59.19,33.72,1.96,-12.8,-86.32,5.32,-10.77,-87.17,3.73,1.189,7.4,-77.84,9.8,5.4,-77.38,7.6,1.106,-12.8,-46.68,0.04,-11.89,-46.04,-1.7,5.705,-9.6,27.92,-1.32,-13.0,29.03,-9.89
