SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-mean_ACC_N,0-std_ACC_N,0-mean_ACC_N_ROT_filtered,0-std_ACC_N_ROT_filtered,0-mean_Acc_x_Fil,0-std_Acc_x_Fil,0-mean_Acc_y_Fil,0-std_Acc_y_Fil,0-mean_Acc_z_Fil,0-std_Acc_z_Fil,0-mean_Gyro_x_Fil,0-std_Gyro_x_Fil,0-mean_Gyro_y_Fil,0-std_Gyro_y_Fil,0-mean_Gyro_z_Fil,0-std_Gyro_z_Fil,25-mean_ACC_N,25-std_ACC_N,25-mean_ACC_N_ROT_filtered,25-std_ACC_N_ROT_filtered,25-mean_Acc_x_Fil,25-std_Acc_x_Fil,25-mean_Acc_y_Fil,25-std_Acc_y_Fil,25-mean_Acc_z_Fil,25-std_Acc_z_Fil,25-mean_Gyro_x_Fil,25-std_Gyro_x_Fil,25-mean_Gyro_y_Fil,25-std_Gyro_y_Fil,25-mean_Gyro_z_Fil,25-std_Gyro_z_Fil,50-mean_ACC_N,50-std_ACC_N,50-mean_ACC_N_ROT_filtered,50-std_ACC_N_ROT_filtered,50-mean_Acc_x_Fil,50-std_Acc_x_Fil,50-mean_Acc_y_Fil,50-std_Acc_y_Fil,50-mean_Acc_z_Fil,50-std_Acc_z_Fil,50-mean_Gyro_x_Fil,50-std_Gyro_x_Fil,50-mean_Gyro_y_Fil,50-std_Gyro_y_Fil,50-mean_Gyro_z_Fil,50-std_Gyro_z_Fil,75-mean_ACC_N,75-std_ACC_N,75-mean_ACC_N_ROT_filtered,75-std_ACC_N_ROT_filtered,75-mean_Acc_x_Fil,75-std_Acc_x_Fil,75-mean_Acc_y_Fil,75-std_Acc_y_Fil,75-mean_Acc_z_Fil,75-std_Acc_z_Fil,75-mean_Gyro_x_Fil,75-std_Gyro_x_Fil,75-mean_Gyro_y_Fil,75-std_Gyro_y_Fil,75-mean_Gyro_z_Fil,75-std_Gyro_z_Fil
20191007-1159-FRANKFURT_1-01-246,Barani B,3.734,-38.454,193.967,52.294,323.234,216.367,32.93,29.101,43.928,28.305,-2.566,16.336,-1.585,1.601,15.769,34.246,29.645,31.2,-384.88,111.732,26.684,58.726,9.728,3.091,9.692,2.55,-6.801,2.465,2.408,3.014,-5.392,1.384,17.625,43.637,-50.473,86.913,254.809,152.534,8.579,0.955,8.844,0.919,-5.182,1.083,-2.604,0.753,-5.992,1.349,-39.417,26.086,131.726,18.874,191.515,118.47,23.177,31.647,11.958,13.208,5.071,12.817,-0.72,1.216,18.124,29.535,1.146,11.406,207.765,77.007,12.225,23.524
20191007-1159-FRANKFURT_1-01-247,Barani B,1.212,-20.966,174.182,28.013,321.136,203.394,32.09,26.47,42.93,27.174,-3.402,18.032,-0.031,2.106,14.229,31.515,1.618,13.961,-364.594,158.954,6.741,23.777,9.203,4.183,9.715,3.05,-5.828,3.103,2.477,3.494,-4.909,1.337,12.048,31.628,-51.444,81.68,246.422,149.515,7.749,0.934,7.974,0.488,-4.307,0.699,-2.783,1.35,-5.48,0.492,-2.026,13.179,119.49,40.755,195.893,116.914,24.709,31.153,13.189,12.301,2.746,13.069,-0.775,1.652,16.674,31.199,-8.153,8.847,243.081,87.153,-17.551,26.33
20191007-1159-FRANKFURT_1-01-248,Barani A,-33.296,55.376,179.569,55.697,307.365,206.626,26.921,31.611,38.186,33.118,1.161,13.429,1.437,1.759,16.496,32.506,-7.066,19.605,-201.737,84.518,43.327,41.207,9.342,1.438,9.237,0.849,-4.949,0.442,1.239,1.276,-7.547,1.474,-87.057,32.812,-92.97,80.73,275.745,70.862,8.295,1.393,8.507,1.304,-4.471,1.221,-2.942,1.714,-5.929,0.82,8.829,9.94,155.657,43.483,137.839,134.793,25.522,31.017,14.231,11.926,0.795,12.117,-0.958,0.774,16.668,32.177,3.433,17.963,274.962,91.943,-20.18,16.592
20191007-1159-FRANKFURT_1-01-249,Barani A,-54.307,54.216,166.68,83.876,309.419,205.079,27.547,31.266,39.13,32.612,0.439,11.609,-0.532,3.501,16.022,33.341,-3.603,29.856,-174.223,106.054,40.021,84.056,8.819,2.174,8.47,1.353,-2.758,0.887,0.811,0.807,-8.184,1.633,-136.359,33.837,-134.225,52.881,202.437,65.118,9.157,1.099,9.445,1.05,-5.379,0.773,-3.051,1.158,-6.483,1.118,-3.393,26.732,155.785,61.583,183.771,124.002,23.248,30.927,12.476,10.893,-2.141,6.61,-0.198,1.547,16.122,31.981,10.691,15.131,287.766,74.156,-16.466,19.809
20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125,28.294,31.917,39.633,33.18,-0.472,10.09,1.316,0.831,17.125,34.869,-4.203,49.416,-181.457,105.189,75.764,63.185,9.558,1.345,9.649,0.468,-2.454,0.621,0.066,1.315,-9.094,0.776,-134.165,11.776,-107.362,89.563,211.069,64.021,9.067,0.978,9.049,0.424,-4.201,0.752,-2.919,0.913,-7.293,0.576,-46.231,44.102,155.615,37.402,152.507,111.47,23.774,30.404,13.308,10.667,-3.683,5.696,-0.885,1.415,16.761,31.077,-19.914,15.972,286.783,71.612,-16.266,29.269
20191007-1159-FRANKFURT_1-01-264,Salto A,-16.656,326.401,-26.764,28.396,327.342,36.461,24.703,28.866,35.567,30.777,-0.417,5.099,-0.175,1.534,15.292,31.386,-8.893,12.717,233.024,58.254,-6.298,18.985,7.933,1.004,8.279,0.68,-1.057,1.164,-1.465,0.558,-7.497,0.726,3.081,9.418,202.184,9.846,-3.378,7.265,7.61,0.811,7.509,0.499,-3.738,1.569,-1.217,0.503,-6.196,0.868,-5.277,11.351,170.921,17.439,-23.589,7.685,23.133,32.356,11.725,12.851,3.44,12.492,-0.808,0.715,17.483,30.693,-29.751,26.363,195.011,83.607,-33.529,20.288
20191007-1159-FRANKFURT_1-01-265,Schraubensalto A,283.287,3.082,486.161,283.583,377.062,536.27,32.364,28.845,42.869,30.332,-3.814,15.101,2.267,3.511,17.142,33.43,43.483,56.856,-248.119,121.119,233.765,233.21,16.124,10.143,17.484,7.385,-13.359,8.148,-2.28,5.506,1.513,2.188,383.336,34.619,-94.569,148.026,627.448,130.699,10.326,3.255,10.519,2.493,-8.719,3.575,-1.93,2.142,-3.621,0.889,208.388,76.883,39.148,232.155,367.424,209.819,24.594,28.384,13.789,10.631,-0.543,11.215,-0.731,2.285,13.521,30.453,74.713,29.396,313.977,91.913,-4.044,119.926
20191007-1159-FRANKFURT_1-01-291,Barani A,-75.75,89.069,176.532,82.234,300.543,194.905,28.754,32.189,40.239,33.395,1.12,13.992,1.441,1.226,16.658,34.279,-17.278,26.826,-190.585,109.086,82.995,66.166,10.317,1.361,10.196,0.936,-3.499,0.634,-0.937,2.32,-9.186,1.153,-121.86,29.193,-23.872,114.584,256.405,48.8,8.28,0.816,8.42,0.551,-4.121,1.568,-2.336,0.757,-6.566,0.508,-41.544,39.52,160.722,10.328,94.513,78.469,22.766,29.768,12.412,10.984,-0.278,8.0,-0.613,1.721,16.947,30.085,-3.462,7.343,273.728,60.677,-5.05,33.332
20191007-1159-FRANKFURT_1-01-292,Salto A,-5.956,344.56,-5.313,19.996,345.687,27.148,24.058,28.823,34.159,30.887,1.209,4.284,0.042,2.074,14.3,31.491,-18.441,8.68,227.957,70.752,-1.353,14.376,8.121,1.616,8.722,1.565,-2.131,0.919,-0.727,0.35,-7.634,1.359,0.698,11.85,222.634,18.606,13.228,6.44,7.095,0.678,7.086,0.26,-3.666,1.263,-0.507,0.202,-5.74,0.958,1.967,3.778,169.452,29.076,-2.619,6.134,22.782,33.685,11.331,13.752,2.586,9.19,-0.347,1.284,17.759,31.927,1.849,8.398,200.66,82.694,-22.046,27.045
20191007-1159-FRANKFURT_1-01-293,Schraubensalto A,209.999,91.277,532.958,217.057,343.563,549.87,30.97,29.082,41.621,31.23,-3.585,13.131,3.911,1.699,17.432,33.159,30.281,76.629,-245.551,109.166,218.792,222.4,18.944,7.501,18.778,4.872,-15.134,5.325,2.922,4.417,2.721,2.71,350.174,68.965,56.247,126.103,602.575,127.55,12.744,4.546,14.114,3.516,-10.308,4.599,-4.423,2.079,-4.592,0.891,91.382,42.174,92.755,109.782,435.252,219.419,24.541,28.087,14.153,11.225,2.364,13.272,-1.909,3.561,10.532,29.743,38.825,16.679,319.987,89.32,40.796,59.224
20191007-1159-FRANKFURT_1-01-305,Barani A,-85.871,55.909,164.074,102.475,307.364,184.525,28.326,31.745,39.671,33.041,-0.402,9.326,0.422,1.502,16.801,34.994,5.74,25.086,-185.727,121.246,50.654,42.799,8.993,2.724,8.845,2.024,-3.042,0.794,0.841,1.06,-8.198,2.851,-155.35,24.891,-122.818,70.299,201.707,76.777,8.998,1.528,9.276,1.236,-3.65,0.743,-3.381,0.988,-7.238,1.193,-55.691,39.806,147.143,37.94,173.258,113.585,25.006,30.83,13.893,12.654,-2.668,5.892,-1.07,0.99,15.648,33.289,-8.058,14.196,297.459,95.432,-8.652,16.448
20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527,24.79,29.412,35.978,30.968,0.327,3.689,-1.201,1.161,14.389,32.045,11.012,21.709,231.364,67.674,3.484,20.75,7.794,0.957,8.031,0.661,-1.107,0.751,-0.816,0.408,-7.517,0.765,5.163,10.771,213.094,9.675,-3.835,10.134,7.222,0.833,7.206,0.253,-3.534,1.29,-0.783,0.424,-5.962,0.835,1.718,2.728,165.517,20.369,-9.991,9.665,21.917,32.866,10.587,12.404,2.565,10.343,0.346,1.917,16.845,31.303,3.851,7.935,200.741,85.456,-6.308,12.792
20191007-1159-FRANKFURT_1-01-307,Schraubensalto A,254.441,43.463,507.476,262.682,338.373,547.132,32.504,29.831,43.153,31.004,-2.641,15.089,4.671,2.476,17.469,33.795,19.037,51.446,-227.437,136.598,235.29,218.654,20.235,5.091,20.326,2.807,-17.073,3.22,-2.679,6.022,3.086,5.81,340.549,58.437,-35.911,118.027,644.772,80.574,11.48,3.138,12.539,2.495,-8.481,3.192,-4.276,2.558,-5.022,0.524,169.724,50.588,50.399,193.529,399.89,203.792,25.536,27.846,14.98,10.653,0.097,13.048,0.568,1.124,12.694,30.559,101.85,32.224,321.236,94.091,0.624,82.05
20191007-1159-FRANKFURT_1-01-323,Barani A,-72.612,94.728,172.263,90.78,309.542,189.924,27.448,32.982,38.895,34.039,1.037,11.377,-0.11,2.374,17.564,34.534,9.857,33.714,-181.908,87.662,73.972,54.379,9.662,1.373,9.232,1.069,-3.254,0.517,-0.522,2.034,-8.664,1.083,-115.386,27.149,-44.256,105.475,253.325,75.712,8.405,1.027,8.661,0.958,-3.601,0.949,-3.128,1.497,-6.662,0.516,-53.737,39.459,175.864,12.25,106.382,89.552,23.41,30.055,12.879,10.901,-1.933,7.344,-0.831,0.775,16.909,30.986,-17.724,12.644,278.285,71.169,-8.395,13.241
20191007-1159-FRANKFURT_1-01-324,Salto A,-12.238,345.094,-23.722,25.687,345.695,37.481,24.279,29.608,34.853,31.529,0.602,3.575,-0.69,0.835,15.08,32.105,0.643,17.015,233.347,56.267,-25.556,16.034,7.721,1.314,8.124,1.124,-0.87,1.144,-0.803,0.429,-7.478,0.946,-11.572,10.387,213.136,16.552,8.06,14.772,7.292,0.936,7.194,0.481,-3.207,1.489,-0.684,0.49,-6.196,0.723,-3.563,2.006,167.163,25.322,-3.387,8.092,21.795,32.16,10.821,12.097,1.461,8.861,-0.539,0.848,17.181,31.082,-16.492,29.913,202.427,83.115,-24.524,22.651
20191007-1159-FRANKFURT_1-01-325,Schraubensalto A,187.056,87.863,528.314,190.034,351.348,576.49,33.612,30.081,43.576,31.07,-4.087,12.567,1.931,4.501,18.296,35.117,67.535,46.61,-258.009,137.6,177.69,246.183,24.522,4.552,23.385,3.229,-21.777,2.548,3.899,5.656,2.701,6.02,316.553,56.666,9.646,124.883,765.641,50.247,11.579,2.836,13.891,5.021,-8.797,3.067,-3.365,2.234,-6.267,0.463,41.391,30.464,153.256,102.811,347.655,214.764,25.173,29.668,14.573,10.242,-1.796,10.281,-1.336,1.727,15.549,31.633,29.389,23.723,308.845,75.764,18.729,59.82
20191007-1159-FRANKFURT_1-01-340,Fliffis C,-13.611,-338.706,188.722,67.748,678.908,214.205,52.153,24.069,57.426,23.463,-22.511,28.469,-1.958,2.078,15.742,36.43,33.154,12.459,-577.668,164.784,7.803,27.831,50.068,12.189,53.929,5.586,-42.0,15.403,1.446,2.6,-23.813,5.112,-8.998,36.42,-621.589,164.909,69.14,86.982,18.269,5.183,20.603,5.39,-8.949,1.934,-1.704,5.021,-14.38,3.994,-68.552,43.325,22.557,156.882,360.063,65.86,26.852,29.602,16.753,9.798,-4.949,8.272,-1.464,2.18,13.75,33.425,8.614,26.88,336.39,108.662,41.111,61.149
20191007-1159-FRANKFURT_1-01-341,Salto B,-7.375,339.332,-21.24,33.689,440.465,52.911,27.702,29.44,37.576,31.022,-0.189,8.788,0.721,3.051,15.834,32.752,4.081,21.208,19.461,203.997,-16.021,17.637,17.426,9.809,15.634,6.452,-5.74,9.662,-1.638,0.96,-11.844,8.112,-8.36,17.465,414.182,276.617,-10.528,24.092,8.614,6.102,11.807,8.217,-6.193,5.569,-0.545,1.018,-3.892,3.445,-3.195,14.903,192.146,126.614,14.422,24.666,23.446,32.236,11.92,13.255,4.147,12.699,-0.005,1.172,18.338,30.413,-10.632,24.709,186.914,91.863,-26.298,11.71
20191007-1159-FRANKFURT_1-01-342,Barani A,-53.771,75.267,170.927,66.832,303.512,203.397,27.574,31.397,39.271,32.936,1.286,14.315,0.835,1.439,16.222,32.73,4.906,14.961,-182.379,98.343,43.934,51.967,10.777,1.634,10.426,1.042,-4.625,1.17,0.094,1.032,-9.292,1.721,-117.19,27.314,-85.898,94.581,283.651,54.9,9.025,1.465,9.303,1.318,-4.616,1.292,-3.531,1.889,-6.344,0.832,-13.389,14.543,165.269,19.208,121.121,136.515,23.087,30.048,12.595,10.596,-2.602,6.383,-0.349,1.557,17.064,30.639,-10.812,9.054,286.634,71.416,-17.869,23.219
20191007-1159-FRANKFURT_1-01-343,Salto A,-20.27,335.618,-19.901,27.199,337.444,37.992,24.316,29.602,35.017,31.103,0.472,2.899,-0.265,1.273,15.646,31.981,-14.43,13.081,236.113,58.857,-11.972,28.005,7.698,1.127,7.965,0.779,-0.456,1.059,-0.873,0.329,-7.459,0.871,-12.893,12.03,214.975,14.14,8.431,4.399,7.225,0.991,6.944,0.654,-3.073,1.71,-1.199,0.402,-6.146,0.465,-4.387,9.807,141.261,28.268,-15.465,13.067,23.621,32.106,12.423,12.758,3.649,13.315,-0.174,1.58,17.804,30.31,-18.201,12.688,212.774,97.388,-18.677,24.15
20191007-1159-FRANKFURT_1-01-344,Schraubensalto A,230.697,51.793,492.847,250.323,368.331,498.079,32.593,28.85,42.693,30.659,-3.168,17.088,4.729,1.912,16.415,32.66,36.992,68.438,-248.75,130.003,235.614,215.817,16.759,5.426,17.495,3.379,-14.891,4.246,0.822,2.345,3.962,3.245,416.999,55.649,-75.096,159.229,632.945,89.05,11.724,2.912,12.49,2.414,-9.16,3.657,-3.198,1.51,-5.366,1.419,114.108,76.973,143.543,133.705,342.967,193.976,25.029,28.89,14.55,9.866,-1.967,9.528,-0.504,1.546,16.175,30.774,2.412,29.81,306.926,73.238,25.095,19.523
20191007-1159-FRANKFURT_1-01-346,Barani C,-4.394,-22.82,175.582,43.714,326.5,210.044,34.496,28.805,45.066,28.261,-3.928,16.716,-2.52,1.787,16.986,34.941,30.883,34.022,-351.336,131.448,18.896,50.97,10.791,4.391,11.307,2.428,-5.381,1.927,1.614,2.811,-7.985,2.393,-41.841,22.163,-73.487,93.257,265.336,96.459,7.272,1.365,7.483,0.909,-4.013,1.169,-2.647,1.863,-4.884,0.566,-4.618,18.995,113.158,31.195,174.992,152.107,22.365,31.279,11.214,11.724,0.434,7.242,-0.746,1.265,17.848,30.825,2.397,9.008,254.616,62.748,-13.424,18.389
20191007-1159-FRANKFURT_1-01-347,Salto C,-14.651,343.118,-28.146,37.771,401.857,52.287,26.924,28.566,37.551,29.653,-1.15,7.357,-0.323,1.134,13.772,33.015,7.481,10.857,104.505,247.628,0.361,23.209,17.587,8.341,17.776,5.219,-6.218,4.732,-1.196,1.261,-10.017,8.113,4.409,22.53,447.02,176.346,-29.737,32.748,4.817,1.241,5.49,1.524,-1.964,1.029,-1.085,0.383,-3.596,1.298,-17.25,6.573,87.559,26.362,-17.948,7.402,20.922,31.672,9.612,12.588,3.041,8.272,-0.562,0.744,16.894,30.565,-32.098,6.674,179.029,58.596,-8.986,14.336
20191007-1159-FRANKFURT_1-01-348,3/4 Salto vw A,12.813,-273.498,18.703,20.449,301.918,37.877,23.629,32.287,34.868,33.585,3.012,6.767,-0.606,1.084,17.053,32.679,12.412,13.478,-29.668,63.128,12.02,15.357,1.785,0.855,1.849,0.58,0.514,0.894,-0.689,0.207,-0.75,0.652,-1.663,3.662,-106.271,62.515,9.471,5.985,3.778,2.561,2.843,1.746,-3.132,2.388,-0.638,0.16,-1.789,0.926,9.359,2.456,-257.593,50.043,13.205,2.391,30.374,38.522,18.91,18.107,-21.091,29.014,-0.188,1.238,3.713,17.533,6.49,8.722,-230.37,113.603,18.658,20.561
20191007-1159-FRANKFURT_1-01-349,Baby- Fliffis C,-21.566,-80.493,163.738,59.76,411.329,219.641,35.576,31.568,45.717,32.167,-29.889,23.526,0.224,3.076,5.787,18.701,-13.7,43.209,-277.761,199.812,-8.832,39.56,20.799,7.903,22.793,5.946,-13.501,8.733,1.833,3.866,-13.486,2.232,-20.386,60.136,-297.479,197.792,176.75,115.77,10.177,2.221,10.993,1.614,-5.51,1.856,-3.247,3.232,-6.896,1.269,-10.616,33.485,62.184,96.841,270.877,165.332,25.791,28.222,15.305,9.672,-2.014,11.089,-0.117,2.321,14.339,30.88,-9.953,20.095,310.428,103.055,-24.547,38.52
20191007-1159-FRANKFURT_1-01-364,Fliffis C,20.243,-348.787,172.627,86.082,698.302,229.454,51.775,24.352,56.681,23.628,-22.151,27.603,-3.44,3.427,14.579,37.565,54.712,30.995,-567.243,166.323,-6.506,25.0,50.001,10.314,53.381,4.298,-41.374,11.995,0.515,5.181,-25.546,3.97,10.175,84.781,-656.081,126.358,104.243,131.391,17.93,5.381,20.922,6.158,-9.644,2.895,-1.194,6.323,-12.989,4.556,-19.089,47.984,69.356,147.87,341.978,147.403,24.841,31.54,14.634,10.036,-4.849,5.874,-1.213,1.588,15.61,32.412,0.565,24.967,311.107,84.531,-7.892,58.955
20191007-1159-FRANKFURT_1-01-365,Salto B,4.235,335.356,-28.525,29.637,413.162,63.462,27.54,29.07,37.771,31.245,-3.146,4.931,-0.975,0.973,16.967,33.101,2.901,16.348,17.24,185.325,7.349,13.734,17.429,8.08,15.325,5.871,-3.999,9.249,-2.025,1.356,-12.296,8.965,6.257,14.072,383.748,242.483,-34.195,29.765,9.812,9.617,13.262,10.199,-6.668,6.93,-1.121,1.269,-3.38,4.737,-4.546,16.866,193.761,141.251,-6.811,40.588,21.63,31.93,10.354,11.504,3.131,10.88,-0.683,1.26,15.745,30.663,2.343,18.254,204.382,95.797,-23.252,32.123
20191007-1159-FRANKFURT_1-01-366,Barani A,-57.631,97.608,159.139,79.802,301.301,211.95,28.582,33.193,39.8,33.92,1.02,12.852,0.691,1.731,17.875,34.936,16.624,32.308,-159.414,79.673,57.023,89.544,9.508,1.788,9.284,0.852,-3.251,1.347,-0.623,1.315,-8.476,1.325,-118.717,34.184,-71.255,88.696,273.704,71.692,8.49,0.847,8.698,0.586,-4.648,1.172,-3.186,1.224,-6.021,0.727,-21.023,8.979,177.131,30.286,86.905,113.475,22.762,30.68,12.201,10.707,-2.082,6.192,-0.991,0.916,16.526,30.953,-16.508,9.572,281.957,61.432,-26.364,34.926
20191007-1159-FRANKFURT_1-01-367,Salto A,0.865,336.442,-13.799,36.452,339.652,42.92,25.15,30.868,35.96,32.059,1.391,2.484,-0.761,0.889,15.528,33.607,-3.067,21.006,232.76,62.484,-16.624,30.14,7.512,1.458,7.85,0.766,-0.76,0.878,-0.616,0.529,-7.281,0.948,-13.379,9.331,223.353,12.016,15.045,7.87,7.221,0.755,7.065,0.581,-3.301,1.759,-0.58,0.649,-5.949,1.093,19.081,6.413,145.936,19.212,9.648,8.849,23.454,33.826,11.691,13.634,3.271,12.425,0.192,1.483,18.171,31.945,-2.025,32.256,198.493,98.212,-31.266,21.289
20191007-1159-FRANKFURT_1-01-368,Schraubensalto A,242.96,18.582,513.166,244.744,362.369,533.14,32.096,29.667,42.734,31.714,-3.191,16.482,3.365,3.116,16.389,33.032,60.014,55.982,-239.179,140.823,221.499,231.814,24.802,5.753,24.826,4.127,-22.555,3.928,-0.292,5.131,4.514,6.769,334.947,76.654,-125.004,197.498,733.163,78.838,12.521,4.013,13.81,3.79,-10.452,4.036,-2.827,1.27,-5.059,0.94,149.466,53.056,121.456,151.884,330.43,191.856,22.897,30.402,12.377,10.734,-0.296,8.631,-0.708,1.014,16.377,30.53,57.498,23.664,288.792,81.74,3.926,36.997
20191007-1159-FRANKFURT_1-01-370,Barani C,-15.313,-15.267,191.444,53.561,327.849,206.845,34.674,29.273,45.542,28.752,-3.853,18.126,0.253,2.862,16.654,34.524,23.894,25.413,-368.666,128.589,41.0,48.107,11.549,4.511,12.012,2.927,-6.012,2.125,1.482,3.446,-8.347,2.621,-29.558,47.196,-44.553,82.979,285.171,62.818,7.438,0.663,7.496,0.43,-4.128,1.13,-2.416,0.727,-5.397,1.012,-31.412,28.307,123.033,16.695,148.014,89.325,22.654,30.85,11.742,11.584,0.004,6.291,-1.21,1.716,18.167,30.199,-2.512,11.623,251.787,70.983,11.031,25.251
20191007-1159-FRANKFURT_1-01-371,Salto C,-16.979,340.101,-8.862,33.197,408.208,48.077,27.492,28.608,38.171,29.452,-2.046,5.819,-0.248,1.093,14.842,33.6,-4.813,11.926,42.401,187.687,9.99,38.771,19.665,12.867,15.778,7.117,-7.012,3.977,-1.002,1.27,-8.888,7.783,-13.843,16.761,510.073,161.905,6.042,7.808,5.522,4.218,10.059,9.951,-1.528,1.129,-0.863,0.39,-3.375,1.612,6.714,12.028,93.482,42.176,-15.063,16.13,22.675,32.443,10.891,13.025,3.1,9.193,-0.953,0.767,18.097,31.555,-31.571,11.822,167.711,65.237,-11.579,28.521
20191007-1159-FRANKFURT_1-01-372,3/4 Salto vw A,7.84,-277.763,16.335,19.734,298.028,33.924,22.868,32.067,34.616,34.075,3.285,7.266,-1.317,1.416,16.416,31.932,16.289,17.054,-21.151,63.324,4.91,11.419,1.442,0.522,1.519,0.325,0.259,0.864,-0.6,0.265,-0.303,0.355,-1.644,2.061,-110.596,64.758,16.335,6.506,5.705,2.671,4.642,2.641,-5.136,2.356,-0.541,0.497,-2.064,1.286,-2.689,5.102,-300.975,48.365,19.688,6.581,27.965,37.826,16.642,17.532,-19.321,29.004,-0.857,0.575,3.59,16.242,3.943,11.46,-203.813,79.278,8.869,20.216
20191007-1159-FRANKFURT_1-01-373,Baby- Fliffis C,53.102,-121.054,189.795,77.723,473.873,224.938,44.704,39.195,55.907,29.184,-30.215,23.785,-1.789,2.296,8.9,19.798,3.866,28.245,-238.647,224.173,7.894,25.733,23.147,8.473,24.541,5.751,-18.139,9.005,-0.427,2.041,-12.348,2.84,26.008,29.148,-445.812,199.041,162.527,109.061,10.193,2.465,11.008,1.531,-6.351,2.575,-2.955,3.984,-5.226,2.087,89.106,47.473,46.652,64.152,305.486,142.344,22.426,26.378,12.496,10.088,2.17,10.741,0.345,2.617,9.422,28.231,13.958,27.89,320.624,138.934,18.945,54.115
20191007-1159-FRANKFURT_1-01-385,Barani C,-27.956,-6.846,165.37,69.689,328.998,205.592,32.917,30.274,44.063,29.929,-3.421,16.038,-2.01,1.517,17.102,34.736,33.69,23.706,-353.214,125.626,6.623,47.525,12.131,4.1,12.139,2.691,-6.251,1.977,1.104,3.546,-8.147,2.787,-25.837,58.756,-34.004,97.281,283.516,105.676,6.848,1.313,7.238,0.813,-3.135,0.921,-2.956,1.214,-4.999,0.848,-39.497,31.256,107.834,11.373,130.823,100.903,22.656,31.498,11.559,11.208,-0.977,5.987,-1.446,0.867,17.637,30.888,-37.854,11.65,261.02,78.989,-4.054,33.92
20191007-1159-FRANKFURT_1-01-386,Salto C,-17.014,334.797,-7.35,34.73,382.725,49.42,27.708,28.734,38.181,29.986,-1.086,6.473,-0.403,1.171,14.737,33.682,-5.506,11.718,58.25,161.335,23.118,26.952,21.525,11.627,18.962,8.274,-5.391,7.331,-1.282,1.284,-11.177,9.75,4.844,16.31,484.153,135.128,-29.67,23.119,4.647,2.042,8.053,7.569,-1.411,0.778,-0.856,0.524,-3.001,1.666,-14.135,2.46,69.161,65.504,-1.265,7.286,21.798,32.756,10.295,13.121,4.172,10.999,0.202,2.524,16.317,31.205,-29.349,18.72,190.636,106.658,1.07,25.768
20191007-1159-FRANKFURT_1-01-387,3/4 Salto vw A,-1.166,-270.495,3.077,19.177,312.588,27.898,22.907,31.978,34.529,33.887,5.207,10.697,-0.202,1.53,15.963,31.005,1.13,12.954,-6.773,63.542,6.813,13.455,1.881,0.965,1.962,0.324,0.369,0.981,-0.606,0.406,-0.208,0.531,-4.013,4.005,-99.389,71.101,3.08,6.291,5.23,2.873,4.1,2.65,-4.586,2.496,-0.399,0.374,-1.879,1.539,3.313,4.333,-281.38,54.953,11.589,7.412,29.98,40.267,18.189,16.706,-22.3,27.568,0.123,1.901,3.075,17.613,-4.776,16.975,-228.272,136.355,-2.168,9.885
20191007-1159-FRANKFURT_1-01-388,Baby- Fliffis C,-7.166,-180.079,176.383,72.412,440.102,232.598,36.194,31.68,46.498,32.061,-28.82,23.119,-0.401,3.814,8.68,19.181,-52.445,31.205,-262.162,198.644,6.859,45.046,21.26,6.913,22.938,5.147,-17.083,8.144,3.086,1.583,-10.019,2.16,-35.823,22.657,-423.654,166.099,68.005,108.815,9.714,2.364,10.653,1.96,-6.531,1.878,-1.132,3.13,-5.942,1.66,32.344,17.742,-18.289,107.95,309.356,104.05,21.298,27.557,11.386,11.037,1.774,10.387,-1.051,1.214,14.216,27.678,35.684,40.214,265.915,77.639,53.18,118.738
20191007-1159-FRANKFURT_1-01-398,Barani C,-30.385,-0.652,183.71,74.645,314.705,204.951,32.824,30.506,44.384,30.505,-4.828,13.184,-0.45,2.212,16.76,36.187,30.955,16.429,-336.042,125.025,29.646,45.705,11.233,4.352,11.247,2.989,-5.178,2.204,0.696,3.097,-8.13,2.926,-45.688,72.262,-24.919,75.636,277.299,63.019,6.922,1.087,7.07,0.589,-3.47,0.939,-2.391,0.651,-5.201,0.792,-43.999,35.089,134.559,17.935,138.49,83.547,23.013,33.328,11.393,13.416,2.086,8.737,-1.077,2.164,18.267,32.281,-15.64,19.66,221.67,76.408,6.566,32.534
20191007-1159-FRANKFURT_1-01-399,Salto C,14.955,351.413,-19.87,30.91,398.336,42.178,26.155,29.025,37.675,31.085,1.699,10.437,-0.671,0.729,12.721,32.546,10.844,13.389,71.694,173.008,10.49,16.495,13.825,4.143,13.355,3.211,-7.499,3.203,-0.64,0.784,-9.387,4.456,29.817,7.262,472.813,141.161,-16.062,8.454,4.302,1.79,5.285,2.701,-1.974,0.695,-0.849,0.251,-3.087,1.342,1.887,9.998,101.204,39.412,-17.34,9.157,23.032,34.092,10.838,13.946,2.7,8.797,0.303,1.827,18.532,33.135,-9.689,13.065,176.105,60.404,-12.477,25.482
