ACC_N,ACC_N_ROT_filtered,Acc_x_Fil,Acc_y_Fil,Acc_z_Fil,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd
85.472,80.616,26.17,0.759,76.184,4.391,-184.424,-0.821,20191007-1159-FRANKFURT_1-01-189,Barani B,22.636,-11.292,170.358,67.271,358.93,204.996
29.684,70.608,-1.658,-2.03,24.898,13.19,-375.636,-23.245,20191007-1159-FRANKFURT_1-01-189,Barani B,22.636,-11.292,170.358,67.271,358.93,204.996
23.11,31.682,-20.278,-0.286,-3.767,39.715,-524.13,25.33,20191007-1159-FRANKFURT_1-01-189,Barani B,22.636,-11.292,170.358,67.271,358.93,204.996
18.567,21.363,-12.955,-1.074,-10.516,12.066,-450.746,56.01,20191007-1159-FRANKFURT_1-01-189,Barani B,22.636,-11.292,170.358,67.271,358.93,204.996
11.308,17.03,0.864,-3.096,-8.761,-46.808,-362.238,2.805,20191007-1159-FRANKFURT_1-01-189,Barani B,22.636,-11.292,170.358,67.271,358.93,204.996
4.712,9.56,-2.163,-0.869,-1.382,-37.817,-219.972,-14.448,20191007-1159-FRANKFURT_1-01-189,Barani B,22.636,-11.292,170.358,67.271,358.93,204.996
8.902,6.076,-6.677,3.041,-3.602,31.117,-94.033,73.239,20191007-1159-FRANKFURT_1-01-189,Barani B,22.636,-11.292,170.358,67.271,358.93,204.996
14.228,10.275,-9.387,8.078,-4.307,111.805,-62.432,272.476,20191007-1159-FRANKFURT_1-01-189,Barani B,22.636,-11.292,170.358,67.271,358.93,204.996
10.79,13.035,-9.7,3.024,-3.669,123.82,-29.44,441.399,20191007-1159-FRANKFURT_1-01-189,Barani B,22.636,-11.292,170.358,67.271,358.93,204.996
10.778,11.287,-8.13,-2.024,-5.755,63.01,13.594,468.939,20191007-1159-FRANKFURT_1-01-189,Barani B,22.636,-11.292,170.358,67.271,358.93,204.996
8.604,10.022,-5.083,-3.964,-5.734,39.035,40.282,396.717,20191007-1159-FRANKFURT_1-01-189,Barani B,22.636,-11.292,170.358,67.271,358.93,204.996
8.382,8.721,-4.039,-4.641,-5.221,22.082,97.371,246.468,20191007-1159-FRANKFURT_1-01-189,Barani B,22.636,-11.292,170.358,67.271,358.93,204.996
6.757,7.771,-3.768,-2.247,-5.186,12.49,123.407,127.999,20191007-1159-FRANKFURT_1-01-189,Barani B,22.636,-11.292,170.358,67.271,358.93,204.996
6.674,6.844,-4.388,-1.111,-4.898,6.691,172.939,64.287,20191007-1159-FRANKFURT_1-01-189,Barani B,22.636,-11.292,170.358,67.271,358.93,204.996
7.948,7.01,-4.771,-1.126,-6.274,-2.603,239.56,25.438,20191007-1159-FRANKFURT_1-01-189,Barani B,22.636,-11.292,170.358,67.271,358.93,204.996
11.103,8.812,-8.064,-1.506,-6.743,-43.188,293.778,5.072,20191007-1159-FRANKFURT_1-01-189,Barani B,22.636,-11.292,170.358,67.271,358.93,204.996
12.724,11.314,-11.768,-0.665,-2.145,-36.532,317.097,33.033,20191007-1159-FRANKFURT_1-01-189,Barani B,22.636,-11.292,170.358,67.271,358.93,204.996
9.494,11.965,-7.59,-2.496,4.043,21.004,360.012,40.646,20191007-1159-FRANKFURT_1-01-189,Barani B,22.636,-11.292,170.358,67.271,358.93,204.996
18.392,11.336,4.231,-2.519,19.339,4.387,360.794,-47.278,20191007-1159-FRANKFURT_1-01-189,Barani B,22.636,-11.292,170.358,67.271,358.93,204.996
77.663,33.183,9.43,-1.15,72.631,-55.391,148.238,-71.499,20191007-1159-FRANKFURT_1-01-189,Barani B,22.636,-11.292,170.358,67.271,358.93,204.996
91.4,99.285,31.193,-4.125,81.917,2.331,110.315,-2.389,0115-MORITZ-03-57,Salto C,-7.878,343.542,15.007,22.678,382.112,31.571
17.371,58.581,3.684,-1.212,16.025,6.612,72.422,2.668,0115-MORITZ-03-57,Salto C,-7.878,343.542,15.007,22.678,382.112,31.571
11.329,13.768,-6.163,-1.355,-5.436,11.403,-90.559,4.763,0115-MORITZ-03-57,Salto C,-7.878,343.542,15.007,22.678,382.112,31.571
12.461,11.684,-4.952,-0.895,-9.858,-11.737,39.831,-6.084,0115-MORITZ-03-57,Salto C,-7.878,343.542,15.007,22.678,382.112,31.571
14.232,12.101,-2.181,0.236,-12.759,-51.431,459.314,29.831,0115-MORITZ-03-57,Salto C,-7.878,343.542,15.007,22.678,382.112,31.571
14.675,14.861,-11.808,-1.557,-8.323,-25.872,519.035,39.05,0115-MORITZ-03-57,Salto C,-7.878,343.542,15.007,22.678,382.112,31.571
27.584,18.554,-16.395,-0.811,-17.872,-5.969,395.933,21.472,0115-MORITZ-03-57,Salto C,-7.878,343.542,15.007,22.678,382.112,31.571
15.175,24.776,-10.352,-1.339,1.384,-9.403,282.115,17.489,0115-MORITZ-03-57,Salto C,-7.878,343.542,15.007,22.678,382.112,31.571
3.972,9.662,-2.361,-0.584,-1.56,1.645,172.926,7.328,0115-MORITZ-03-57,Salto C,-7.878,343.542,15.007,22.678,382.112,31.571
3.767,3.935,-1.55,-0.511,-3.369,4.832,163.985,8.232,0115-MORITZ-03-57,Salto C,-7.878,343.542,15.007,22.678,382.112,31.571
3.731,3.765,-1.527,-0.579,-3.243,3.564,166.193,8.834,0115-MORITZ-03-57,Salto C,-7.878,343.542,15.007,22.678,382.112,31.571
3.318,3.523,-1.406,-0.634,-2.969,1.658,152.609,4.638,0115-MORITZ-03-57,Salto C,-7.878,343.542,15.007,22.678,382.112,31.571
3.356,3.404,-1.446,-0.607,-2.983,-0.278,145.648,0.561,0115-MORITZ-03-57,Salto C,-7.878,343.542,15.007,22.678,382.112,31.571
3.314,3.333,-1.422,-0.622,-2.833,-0.177,142.745,0.468,0115-MORITZ-03-57,Salto C,-7.878,343.542,15.007,22.678,382.112,31.571
2.677,3.02,-1.296,-0.686,-2.2,-1.759,126.004,-1.324,0115-MORITZ-03-57,Salto C,-7.878,343.542,15.007,22.678,382.112,31.571
2.367,2.46,-1.248,-0.407,-2.031,3.748,75.55,0.558,0115-MORITZ-03-57,Salto C,-7.878,343.542,15.007,22.678,382.112,31.571
3.903,2.984,-2.443,-0.626,-2.793,-4.148,27.347,-0.159,0115-MORITZ-03-57,Salto C,-7.878,343.542,15.007,22.678,382.112,31.571
5.673,4.305,-4.689,-0.968,-1.359,-7.317,5.978,27.886,0115-MORITZ-03-57,Salto C,-7.878,343.542,15.007,22.678,382.112,31.571
11.755,6.663,7.757,-1.825,7.01,11.933,127.501,13.246,0115-MORITZ-03-57,Salto C,-7.878,343.542,15.007,22.678,382.112,31.571
86.946,35.924,41.008,-4.967,73.089,-6.103,170.028,-35.979,0115-MORITZ-03-57,Salto C,-7.878,343.542,15.007,22.678,382.112,31.571
78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712,20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527
14.493,59.93,-2.946,-1.513,13.474,1.249,297.876,20.943,20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527
15.341,17.696,0.462,-0.26,-1.093,26.851,234.338,-17.955,20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527
7.359,11.485,2.99,-1.067,-5.298,35.718,164.415,23.29,20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527
8.65,8.908,2.036,-0.874,-8.169,10.904,167.925,7.372,20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527
9.177,8.883,-0.051,-1.232,-8.878,-9.511,198.036,-18.063,20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527
7.408,8.676,-1.002,-0.58,-7.411,-4.986,214.57,-11.015,20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527
7.584,7.605,-0.97,-0.317,-7.286,14.042,214.625,7.17,20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527
7.566,7.458,-1.203,-0.936,-7.277,15.235,221.041,1.979,20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527
7.248,7.546,-2.279,-1.011,-6.751,10.893,217.098,0.645,20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527
6.951,7.186,-1.892,-1.103,-6.53,5.602,198.279,3.025,20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527
7.05,6.876,-2.417,-1.258,-6.572,0.668,176.909,-7.493,20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527
7.614,7.312,-3.497,-0.737,-6.625,3.38,157.813,-18.958,20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527
7.184,7.48,-4.658,-0.469,-5.409,-0.333,147.477,-20.796,20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527
7.312,7.176,-5.209,-0.346,-4.675,-0.727,147.107,-5.736,20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527
6.428,7.003,-5.116,-0.534,-3.288,3.588,179.799,7.866,20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527
4.906,5.972,-4.357,-0.214,-1.934,10.302,223.504,-6.173,20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527
3.51,4.676,-2.937,-0.147,-0.231,4.168,264.215,-9.156,20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527
10.591,4.067,4.052,-0.627,14.482,-8.815,275.081,-6.054,20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527
84.568,31.332,21.353,3.264,75.655,9.853,60.548,-18.025,20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527
75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456,0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993
24.987,59.597,0.157,-1.799,26.243,-7.111,0.187,-14.47,0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993
5.129,17.744,1.84,-0.918,0.719,2.233,-59.656,-11.401,0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993
3.245,4.978,-0.192,0.814,-1.153,-0.907,-36.148,2.078,0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993
1.037,2.105,-0.476,-0.046,0.031,-3.343,-41.999,2.453,0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993
0.958,0.566,-0.39,-0.07,0.09,-6.872,-48.33,-4.749,0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993
0.878,0.578,-0.464,-0.139,0.409,-1.408,-68.61,-10.988,0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993
0.897,0.796,-0.538,-0.059,0.669,14.1,-92.563,-13.77,0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993
1.51,1.137,-0.687,-0.193,-0.346,7.742,-113.982,-13.433,0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993
1.711,1.157,-1.165,-0.115,-0.33,-2.77,-98.476,7.374,0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993
2.571,1.629,-1.682,-0.137,-0.821,2.086,-97.637,21.204,0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993
2.252,1.988,-0.678,-0.501,-1.039,-10.807,-74.125,22.108,0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993
2.603,1.845,0.385,0.098,-1.482,-9.124,-67.887,1.485,0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993
2.143,2.102,1.338,0.257,-1.005,2.896,-57.39,9.369,0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993
3.374,2.181,1.322,-1.408,-0.867,24.063,-37.148,1.552,0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993
3.789,2.831,-1.088,-0.658,-1.725,13.97,-6.685,-2.482,0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993
3.752,3.378,-1.748,-0.88,-1.763,-7.366,53.828,3.339,0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993
3.104,3.203,-0.255,0.116,-0.861,-12.047,107.965,-10.241,0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993
24.104,7.126,22.065,-1.974,11.388,-1.036,161.619,-75.404,0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993
81.352,43.087,62.744,3.95,48.648,-3.019,43.876,-9.224,0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993
89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408,0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695
22.967,66.34,0.45,2.377,24.404,33.537,216.951,-43.27,0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695
5.563,16.297,-1.339,-0.01,0.315,17.576,-41.735,-58.477,0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695
11.159,7.167,-5.739,0.808,-5.054,-23.49,-152.039,-8.854,0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695
12.149,11.851,-8.621,-0.29,-4.966,-27.688,-122.601,18.643,0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695
6.381,9.294,3.481,-1.189,-1.111,-29.557,4.855,-35.68,0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695
17.375,10.638,2.193,-0.893,-13.213,-45.627,320.14,-61.616,0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695
22.14,18.03,-13.773,-0.288,-15.736,-46.103,531.644,-6.395,0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695
28.509,23.83,-24.027,-0.03,-14.282,-14.048,600.591,47.776,0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695
27.563,29.258,-24.215,-0.893,-7.935,22.556,551.572,22.074,0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695
10.5,21.122,-10.41,-0.317,1.529,45.12,369.855,-9.77,0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695
3.36,8.104,-2.667,0.061,1.043,25.297,214.893,-32.625,0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695
1.861,2.629,-0.977,0.105,-0.695,18.625,130.87,-22.668,0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695
3.025,2.09,-2.125,-0.129,-0.907,24.715,68.998,-11.777,0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695
4.533,3.25,-1.991,-0.553,-3.28,21.76,19.848,-7.264,0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695
6.544,4.767,-1.294,-0.905,-5.17,2.098,25.391,0.558,0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695
4.449,4.986,0.767,-0.789,-3.206,-2.487,53.769,1.024,0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695
6.698,4.714,4.522,0.139,-1.161,7.787,137.585,34.758,0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695
15.497,9.364,7.027,-4.112,-1.725,39.778,310.925,-30.918,0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695
74.84,31.801,41.644,-2.047,58.641,13.446,211.18,-41.845,0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695
97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287,0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432
39.389,71.118,-14.932,-3.659,-1.175,59.483,-470.057,-6.443,0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432
22.86,33.205,-17.156,-4.767,-10.191,57.309,-523.582,-117.199,0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432
25.277,23.742,-19.038,-13.63,-10.938,-210.803,-322.106,-503.484,0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432
34.988,30.125,-29.312,-7.724,-13.488,-433.052,55.504,-856.272,0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432
29.366,32.372,-26.68,1.556,1.733,-630.384,220.666,-712.166,0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432
42.886,32.74,-27.721,26.769,-6.332,-722.528,-246.986,-348.271,0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432
52.12,48.537,-23.673,19.694,-36.065,-446.515,-594.049,-182.103,0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432
23.613,40.728,-4.152,-1.766,-22.741,-384.131,-345.108,-324.396,0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432
44.001,30.262,-28.701,-27.618,-8.096,-494.761,40.73,-774.473,0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432
54.912,48.711,-46.818,-16.147,7.569,-574.371,253.664,-780.607,0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432
38.628,49.034,-27.019,13.048,20.019,-818.164,-11.471,-500.466,0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432
39.89,38.586,-29.19,18.254,-12.093,-601.153,-414.48,-443.339,0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432
38.444,39.645,-29.259,3.508,-24.286,-223.733,-353.141,-720.217,0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432
33.01,37.45,-22.948,7.105,-20.772,-43.769,38.732,-660.971,0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432
19.424,27.196,-12.322,3.32,-14.228,-36.816,230.127,-372.16,0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432
19.442,18.828,-12.315,-1.405,-14.993,-65.223,237.422,-172.342,0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432
23.321,21.092,-17.953,-1.518,-13.027,-50.804,296.623,-32.398,0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432
16.672,21.396,-12.427,0.55,0.594,8.606,439.926,39.411,0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432
77.195,33.474,29.202,-4.56,65.573,30.023,328.384,-37.409,0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432
95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599,0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178
30.782,64.007,-14.535,-0.353,5.258,-33.786,-495.52,100.859,0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178
34.543,32.71,-32.206,1.76,0.959,-70.171,-694.413,40.985,0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178
44.984,40.688,-43.794,2.041,-4.619,-39.495,-703.985,39.466,0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178
37.046,42.386,-36.453,1.279,-3.939,-32.563,-563.686,59.496,0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178
27.325,33.424,-25.727,1.227,-8.204,4.58,-345.788,44.307,0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178
21.722,24.846,-17.584,4.936,-11.832,24.883,-161.526,187.358,0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178
20.201,21.49,-14.946,6.218,-12.469,-6.102,-119.21,321.918,0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178
24.313,21.159,-14.72,3.243,-18.418,-122.276,-84.904,437.052,0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178
27.465,25.769,-14.348,-1.015,-23.098,-198.534,98.722,444.77,0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178
25.12,26.87,-13.983,-3.905,-20.284,-145.936,266.696,365.686,0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178
19.906,23.298,-12.212,-3.603,-15.494,-68.838,313.484,234.025,0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178
17.867,18.973,-10.784,-2.535,-13.835,-19.303,300.348,137.288,0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178
15.46,17.073,-10.705,-0.768,-11.016,0.426,303.95,79.616,0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178
13.089,14.528,-9.652,1.144,-8.902,2.337,298.924,31.92,0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178
12.648,12.951,-9.033,0.477,-8.698,23.884,240.609,40.208,0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178
12.758,12.434,-9.507,-0.749,-8.509,23.385,215.89,24.322,0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178
13.979,13.385,-11.24,-0.114,-7.372,20.59,285.171,-4.784,0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178
9.176,12.17,-4.647,0.356,2.487,19.763,377.885,-22.837,0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178
85.55,31.409,31.491,3.218,74.518,7.18,242.76,-7.877,0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178
82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332,20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76
39.558,70.767,-14.913,1.911,24.5,-110.591,-540.582,12.706,20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76
36.348,42.121,-31.387,5.528,-12.609,-118.535,-606.78,24.209,20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76
36.04,36.08,-34.983,5.077,-8.143,-114.548,-659.273,26.149,20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76
42.088,37.522,-41.259,5.084,-9.478,-126.068,-626.474,5.993,20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76
51.028,44.454,-49.042,5.333,-9.413,-96.283,-585.139,-5.646,20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76
51.402,50.41,-50.038,5.242,-12.613,-83.553,-640.445,-44.927,20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76
59.607,53.364,-56.408,4.924,-15.966,-41.866,-649.311,-53.616,20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76
63.304,59.769,-58.488,3.077,-23.077,-7.054,-682.657,-6.306,20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76
61.246,62.968,-53.03,4.419,-28.697,-40.087,-664.761,67.436,20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76
51.196,59.056,-38.133,11.521,-30.389,-79.337,-534.458,224.057,20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76
34.693,47.511,-20.409,6.49,-27.176,-115.35,-226.668,412.689,20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76
26.549,33.329,-7.924,5.659,-24.733,-150.214,-57.488,461.195,20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76
25.916,27.313,-11.208,1.46,-20.233,-49.875,7.553,444.523,20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76
17.214,22.968,-6.107,-5.262,-15.519,-50.77,96.918,371.843,20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76
19.414,18.488,-10.992,-5.005,-14.679,-18.677,164.899,243.483,20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76
19.253,19.468,-14.086,-2.818,-10.967,-38.779,242.682,90.345,20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76
11.724,17.199,-10.78,-1.553,-2.292,17.785,323.531,109.506,20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76
14.985,12.271,1.903,-5.24,11.694,83.902,356.134,52.112,20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76
62.524,25.43,19.468,-2.053,56.529,26.013,261.259,-13.436,20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76
90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729,20191008-1207-FRANKFURT_2-01-91,Barani A,-102.309,25.945,201.649,126.14,300.898,226.062
29.435,71.69,-2.973,3.6,13.274,-89.356,-301.297,141.522,20191008-1207-FRANKFURT_2-01-91,Barani A,-102.309,25.945,201.649,126.14,300.898,226.062
16.128,29.395,-0.89,-0.592,-4.417,-110.066,-234.772,102.203,20191008-1207-FRANKFURT_2-01-91,Barani A,-102.309,25.945,201.649,126.14,300.898,226.062
9.988,14.561,-7.001,1.939,-4.518,-64.182,-135.025,64.603,20191008-1207-FRANKFURT_2-01-91,Barani A,-102.309,25.945,201.649,126.14,300.898,226.062
8.021,9.188,-5.663,0.648,-5.585,-54.903,-126.468,33.604,20191008-1207-FRANKFURT_2-01-91,Barani A,-102.309,25.945,201.649,126.14,300.898,226.062
