SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-ACC_N,0-ACC_N_ROT_filtered,0-Acc_x_Fil,0-Acc_y_Fil,0-Acc_z_Fil,0-Gyro_x_Fil,0-Gyro_y_Fil,0-Gyro_z_Fil,5-ACC_N,5-ACC_N_ROT_filtered,5-Acc_x_Fil,5-Acc_y_Fil,5-Acc_z_Fil,5-Gyro_x_Fil,5-Gyro_y_Fil,5-Gyro_z_Fil,10-ACC_N,10-ACC_N_ROT_filtered,10-Acc_x_Fil,10-Acc_y_Fil,10-Acc_z_Fil,10-Gyro_x_Fil,10-Gyro_y_Fil,10-Gyro_z_Fil,15-ACC_N,15-ACC_N_ROT_filtered,15-Acc_x_Fil,15-Acc_y_Fil,15-Acc_z_Fil,15-Gyro_x_Fil,15-Gyro_y_Fil,15-Gyro_z_Fil,20-ACC_N,20-ACC_N_ROT_filtered,20-Acc_x_Fil,20-Acc_y_Fil,20-Acc_z_Fil,20-Gyro_x_Fil,20-Gyro_y_Fil,20-Gyro_z_Fil,25-ACC_N,25-ACC_N_ROT_filtered,25-Acc_x_Fil,25-Acc_y_Fil,25-Acc_z_Fil,25-Gyro_x_Fil,25-Gyro_y_Fil,25-Gyro_z_Fil,30-ACC_N,30-ACC_N_ROT_filtered,30-Acc_x_Fil,30-Acc_y_Fil,30-Acc_z_Fil,30-Gyro_x_Fil,30-Gyro_y_Fil,30-Gyro_z_Fil,35-ACC_N,35-ACC_N_ROT_filtered,35-Acc_x_Fil,35-Acc_y_Fil,35-Acc_z_Fil,35-Gyro_x_Fil,35-Gyro_y_Fil,35-Gyro_z_Fil,40-ACC_N,40-ACC_N_ROT_filtered,40-Acc_x_Fil,40-Acc_y_Fil,40-Acc_z_Fil,40-Gyro_x_Fil,40-Gyro_y_Fil,40-Gyro_z_Fil,45-ACC_N,45-ACC_N_ROT_filtered,45-Acc_x_Fil,45-Acc_y_Fil,45-Acc_z_Fil,45-Gyro_x_Fil,45-Gyro_y_Fil,45-Gyro_z_Fil,50-ACC_N,50-ACC_N_ROT_filtered,50-Acc_x_Fil,50-Acc_y_Fil,50-Acc_z_Fil,50-Gyro_x_Fil,50-Gyro_y_Fil,50-Gyro_z_Fil,55-ACC_N,55-ACC_N_ROT_filtered,55-Acc_x_Fil,55-Acc_y_Fil,55-Acc_z_Fil,55-Gyro_x_Fil,55-Gyro_y_Fil,55-Gyro_z_Fil,60-ACC_N,60-ACC_N_ROT_filtered,60-Acc_x_Fil,60-Acc_y_Fil,60-Acc_z_Fil,60-Gyro_x_Fil,60-Gyro_y_Fil,60-Gyro_z_Fil,65-ACC_N,65-ACC_N_ROT_filtered,65-Acc_x_Fil,65-Acc_y_Fil,65-Acc_z_Fil,65-Gyro_x_Fil,65-Gyro_y_Fil,65-Gyro_z_Fil,70-ACC_N,70-ACC_N_ROT_filtered,70-Acc_x_Fil,70-Acc_y_Fil,70-Acc_z_Fil,70-Gyro_x_Fil,70-Gyro_y_Fil,70-Gyro_z_Fil,75-ACC_N,75-ACC_N_ROT_filtered,75-Acc_x_Fil,75-Acc_y_Fil,75-Acc_z_Fil,75-Gyro_x_Fil,75-Gyro_y_Fil,75-Gyro_z_Fil,80-ACC_N,80-ACC_N_ROT_filtered,80-Acc_x_Fil,80-Acc_y_Fil,80-Acc_z_Fil,80-Gyro_x_Fil,80-Gyro_y_Fil,80-Gyro_z_Fil,85-ACC_N,85-ACC_N_ROT_filtered,85-Acc_x_Fil,85-Acc_y_Fil,85-Acc_z_Fil,85-Gyro_x_Fil,85-Gyro_y_Fil,85-Gyro_z_Fil,90-ACC_N,90-ACC_N_ROT_filtered,90-Acc_x_Fil,90-Acc_y_Fil,90-Acc_z_Fil,90-Gyro_x_Fil,90-Gyro_y_Fil,90-Gyro_z_Fil,95-ACC_N,95-ACC_N_ROT_filtered,95-Acc_x_Fil,95-Acc_y_Fil,95-Acc_z_Fil,95-Gyro_x_Fil,95-Gyro_y_Fil,95-Gyro_z_Fil
20191007-1150-FRANKFURT_2-01-109,Schraubensalto A,98.187,197.375,352.07,173.777,299.436,360.162,71.105,70.464,12.72,3.342,65.705,56.536,219.113,12.718,71.105,70.464,12.72,3.342,65.705,56.536,219.113,12.718,71.105,70.464,12.72,3.342,65.705,56.536,219.113,12.718,71.105,70.464,12.72,3.342,65.705,56.536,219.113,12.718,71.105,70.464,12.72,3.342,65.705,56.536,219.113,12.718,71.105,70.464,12.72,3.342,65.705,56.536,219.113,12.718,71.105,70.464,12.72,3.342,65.705,56.536,219.113,12.718,71.105,70.464,12.72,3.342,65.705,56.536,219.113,12.718,71.105,70.464,12.72,3.342,65.705,56.536,219.113,12.718,71.105,70.464,12.72,3.342,65.705,56.536,219.113,12.718,71.105,70.464,12.72,3.342,65.705,56.536,219.113,12.718,71.105,70.464,12.72,3.342,65.705,56.536,219.113,12.718,71.105,70.464,12.72,3.342,65.705,56.536,219.113,12.718,71.105,70.464,12.72,3.342,65.705,56.536,219.113,12.718,71.105,70.464,12.72,3.342,65.705,56.536,219.113,12.718,71.105,70.464,12.72,3.342,65.705,56.536,219.113,12.718,71.105,70.464,12.72,3.342,65.705,56.536,219.113,12.718,71.105,70.464,12.72,3.342,65.705,56.536,219.113,12.718,71.105,70.464,12.72,3.342,65.705,56.536,219.113,12.718,71.105,70.464,12.72,3.342,65.705,56.536,219.113,12.718
0609-4-01-314,Fliffis C,-142.869,-220.412,240.643,151.247,597.287,260.356,94.687,102.63,35.834,-1.148,82.115,-13.513,-125.92,-24.869,94.687,102.63,35.834,-1.148,82.115,-13.513,-125.92,-24.869,94.687,102.63,35.834,-1.148,82.115,-13.513,-125.92,-24.869,94.687,102.63,35.834,-1.148,82.115,-13.513,-125.92,-24.869,94.687,102.63,35.834,-1.148,82.115,-13.513,-125.92,-24.869,94.687,102.63,35.834,-1.148,82.115,-13.513,-125.92,-24.869,94.687,102.63,35.834,-1.148,82.115,-13.513,-125.92,-24.869,94.687,102.63,35.834,-1.148,82.115,-13.513,-125.92,-24.869,94.687,102.63,35.834,-1.148,82.115,-13.513,-125.92,-24.869,94.687,102.63,35.834,-1.148,82.115,-13.513,-125.92,-24.869,94.687,102.63,35.834,-1.148,82.115,-13.513,-125.92,-24.869,94.687,102.63,35.834,-1.148,82.115,-13.513,-125.92,-24.869,94.687,102.63,35.834,-1.148,82.115,-13.513,-125.92,-24.869,94.687,102.63,35.834,-1.148,82.115,-13.513,-125.92,-24.869,94.687,102.63,35.834,-1.148,82.115,-13.513,-125.92,-24.869,94.687,102.63,35.834,-1.148,82.115,-13.513,-125.92,-24.869,94.687,102.63,35.834,-1.148,82.115,-13.513,-125.92,-24.869,94.687,102.63,35.834,-1.148,82.115,-13.513,-125.92,-24.869,94.687,102.63,35.834,-1.148,82.115,-13.513,-125.92,-24.869,94.687,102.63,35.834,-1.148,82.115,-13.513,-125.92,-24.869
0115-MORITZ-03-38,Voll- ein- Rudi- aus B,-421.982,-148.287,-802.128,528.561,609.082,831.407,97.253,103.684,28.354,-1.587,87.01,2.25,-143.441,-58.947,97.253,103.684,28.354,-1.587,87.01,2.25,-143.441,-58.947,97.253,103.684,28.354,-1.587,87.01,2.25,-143.441,-58.947,97.253,103.684,28.354,-1.587,87.01,2.25,-143.441,-58.947,97.253,103.684,28.354,-1.587,87.01,2.25,-143.441,-58.947,97.253,103.684,28.354,-1.587,87.01,2.25,-143.441,-58.947,97.253,103.684,28.354,-1.587,87.01,2.25,-143.441,-58.947,97.253,103.684,28.354,-1.587,87.01,2.25,-143.441,-58.947,97.253,103.684,28.354,-1.587,87.01,2.25,-143.441,-58.947,97.253,103.684,28.354,-1.587,87.01,2.25,-143.441,-58.947,97.253,103.684,28.354,-1.587,87.01,2.25,-143.441,-58.947,97.253,103.684,28.354,-1.587,87.01,2.25,-143.441,-58.947,97.253,103.684,28.354,-1.587,87.01,2.25,-143.441,-58.947,97.253,103.684,28.354,-1.587,87.01,2.25,-143.441,-58.947,97.253,103.684,28.354,-1.587,87.01,2.25,-143.441,-58.947,97.253,103.684,28.354,-1.587,87.01,2.25,-143.441,-58.947,97.253,103.684,28.354,-1.587,87.01,2.25,-143.441,-58.947,97.253,103.684,28.354,-1.587,87.01,2.25,-143.441,-58.947,97.253,103.684,28.354,-1.587,87.01,2.25,-143.441,-58.947,97.253,103.684,28.354,-1.587,87.01,2.25,-143.441,-58.947
0609-1-01-728,Von Bauch in Stand,4.051,35.149,4.703,30.791,87.458,38.456,90.047,88.253,64.799,4.75,56.063,19.884,-21.92,-9.49,90.047,88.253,64.799,4.75,56.063,19.884,-21.92,-9.49,90.047,88.253,64.799,4.75,56.063,19.884,-21.92,-9.49,90.047,88.253,64.799,4.75,56.063,19.884,-21.92,-9.49,90.047,88.253,64.799,4.75,56.063,19.884,-21.92,-9.49,90.047,88.253,64.799,4.75,56.063,19.884,-21.92,-9.49,90.047,88.253,64.799,4.75,56.063,19.884,-21.92,-9.49,90.047,88.253,64.799,4.75,56.063,19.884,-21.92,-9.49,90.047,88.253,64.799,4.75,56.063,19.884,-21.92,-9.49,90.047,88.253,64.799,4.75,56.063,19.884,-21.92,-9.49,90.047,88.253,64.799,4.75,56.063,19.884,-21.92,-9.49,90.047,88.253,64.799,4.75,56.063,19.884,-21.92,-9.49,90.047,88.253,64.799,4.75,56.063,19.884,-21.92,-9.49,90.047,88.253,64.799,4.75,56.063,19.884,-21.92,-9.49,90.047,88.253,64.799,4.75,56.063,19.884,-21.92,-9.49,90.047,88.253,64.799,4.75,56.063,19.884,-21.92,-9.49,90.047,88.253,64.799,4.75,56.063,19.884,-21.92,-9.49,90.047,88.253,64.799,4.75,56.063,19.884,-21.92,-9.49,90.047,88.253,64.799,4.75,56.063,19.884,-21.92,-9.49,90.047,88.253,64.799,4.75,56.063,19.884,-21.92,-9.49
20190930-1616-FRANKFURT_1-01-42,Barani C,-135.395,-106.665,190.95,139.515,267.728,193.958,85.692,89.056,20.841,8.197,78.409,1.686,25.074,49.395,85.692,89.056,20.841,8.197,78.409,1.686,25.074,49.395,85.692,89.056,20.841,8.197,78.409,1.686,25.074,49.395,85.692,89.056,20.841,8.197,78.409,1.686,25.074,49.395,85.692,89.056,20.841,8.197,78.409,1.686,25.074,49.395,85.692,89.056,20.841,8.197,78.409,1.686,25.074,49.395,85.692,89.056,20.841,8.197,78.409,1.686,25.074,49.395,85.692,89.056,20.841,8.197,78.409,1.686,25.074,49.395,85.692,89.056,20.841,8.197,78.409,1.686,25.074,49.395,85.692,89.056,20.841,8.197,78.409,1.686,25.074,49.395,85.692,89.056,20.841,8.197,78.409,1.686,25.074,49.395,85.692,89.056,20.841,8.197,78.409,1.686,25.074,49.395,85.692,89.056,20.841,8.197,78.409,1.686,25.074,49.395,85.692,89.056,20.841,8.197,78.409,1.686,25.074,49.395,85.692,89.056,20.841,8.197,78.409,1.686,25.074,49.395,85.692,89.056,20.841,8.197,78.409,1.686,25.074,49.395,85.692,89.056,20.841,8.197,78.409,1.686,25.074,49.395,85.692,89.056,20.841,8.197,78.409,1.686,25.074,49.395,85.692,89.056,20.841,8.197,78.409,1.686,25.074,49.395,85.692,89.056,20.841,8.197,78.409,1.686,25.074,49.395
0609-1-01-495,Doppelsalto B,8.934,700.161,-14.743,79.528,730.212,66.633,83.108,89.679,17.166,1.969,76.898,34.942,284.729,-28.817,83.108,89.679,17.166,1.969,76.898,34.942,284.729,-28.817,83.108,89.679,17.166,1.969,76.898,34.942,284.729,-28.817,83.108,89.679,17.166,1.969,76.898,34.942,284.729,-28.817,83.108,89.679,17.166,1.969,76.898,34.942,284.729,-28.817,83.108,89.679,17.166,1.969,76.898,34.942,284.729,-28.817,83.108,89.679,17.166,1.969,76.898,34.942,284.729,-28.817,83.108,89.679,17.166,1.969,76.898,34.942,284.729,-28.817,83.108,89.679,17.166,1.969,76.898,34.942,284.729,-28.817,83.108,89.679,17.166,1.969,76.898,34.942,284.729,-28.817,83.108,89.679,17.166,1.969,76.898,34.942,284.729,-28.817,83.108,89.679,17.166,1.969,76.898,34.942,284.729,-28.817,83.108,89.679,17.166,1.969,76.898,34.942,284.729,-28.817,83.108,89.679,17.166,1.969,76.898,34.942,284.729,-28.817,83.108,89.679,17.166,1.969,76.898,34.942,284.729,-28.817,83.108,89.679,17.166,1.969,76.898,34.942,284.729,-28.817,83.108,89.679,17.166,1.969,76.898,34.942,284.729,-28.817,83.108,89.679,17.166,1.969,76.898,34.942,284.729,-28.817,83.108,89.679,17.166,1.969,76.898,34.942,284.729,-28.817,83.108,89.679,17.166,1.969,76.898,34.942,284.729,-28.817
0609-4-01-423,Fliffis B,-99.376,-76.916,243.102,139.778,605.727,259.976,92.286,106.413,36.976,4.056,79.153,11.733,-185.123,5.936,92.286,106.413,36.976,4.056,79.153,11.733,-185.123,5.936,92.286,106.413,36.976,4.056,79.153,11.733,-185.123,5.936,92.286,106.413,36.976,4.056,79.153,11.733,-185.123,5.936,92.286,106.413,36.976,4.056,79.153,11.733,-185.123,5.936,92.286,106.413,36.976,4.056,79.153,11.733,-185.123,5.936,92.286,106.413,36.976,4.056,79.153,11.733,-185.123,5.936,92.286,106.413,36.976,4.056,79.153,11.733,-185.123,5.936,92.286,106.413,36.976,4.056,79.153,11.733,-185.123,5.936,92.286,106.413,36.976,4.056,79.153,11.733,-185.123,5.936,92.286,106.413,36.976,4.056,79.153,11.733,-185.123,5.936,92.286,106.413,36.976,4.056,79.153,11.733,-185.123,5.936,92.286,106.413,36.976,4.056,79.153,11.733,-185.123,5.936,92.286,106.413,36.976,4.056,79.153,11.733,-185.123,5.936,92.286,106.413,36.976,4.056,79.153,11.733,-185.123,5.936,92.286,106.413,36.976,4.056,79.153,11.733,-185.123,5.936,92.286,106.413,36.976,4.056,79.153,11.733,-185.123,5.936,92.286,106.413,36.976,4.056,79.153,11.733,-185.123,5.936,92.286,106.413,36.976,4.056,79.153,11.733,-185.123,5.936,92.286,106.413,36.976,4.056,79.153,11.733,-185.123,5.936
0609-4-01-297,Salto C,-6.676,347.735,10.769,15.59,347.735,23.556,78.282,78.892,44.743,0.92,58.512,-28.379,144.105,25.802,78.282,78.892,44.743,0.92,58.512,-28.379,144.105,25.802,78.282,78.892,44.743,0.92,58.512,-28.379,144.105,25.802,78.282,78.892,44.743,0.92,58.512,-28.379,144.105,25.802,78.282,78.892,44.743,0.92,58.512,-28.379,144.105,25.802,78.282,78.892,44.743,0.92,58.512,-28.379,144.105,25.802,78.282,78.892,44.743,0.92,58.512,-28.379,144.105,25.802,78.282,78.892,44.743,0.92,58.512,-28.379,144.105,25.802,78.282,78.892,44.743,0.92,58.512,-28.379,144.105,25.802,78.282,78.892,44.743,0.92,58.512,-28.379,144.105,25.802,78.282,78.892,44.743,0.92,58.512,-28.379,144.105,25.802,78.282,78.892,44.743,0.92,58.512,-28.379,144.105,25.802,78.282,78.892,44.743,0.92,58.512,-28.379,144.105,25.802,78.282,78.892,44.743,0.92,58.512,-28.379,144.105,25.802,78.282,78.892,44.743,0.92,58.512,-28.379,144.105,25.802,78.282,78.892,44.743,0.92,58.512,-28.379,144.105,25.802,78.282,78.892,44.743,0.92,58.512,-28.379,144.105,25.802,78.282,78.892,44.743,0.92,58.512,-28.379,144.105,25.802,78.282,78.892,44.743,0.92,58.512,-28.379,144.105,25.802,78.282,78.892,44.743,0.92,58.512,-28.379,144.105,25.802
0609-4-01-318,Salto C,9.932,364.258,8.522,32.99,382.66,37.358,84.182,93.171,48.445,0.569,64.389,-19.617,198.919,-15.963,84.182,93.171,48.445,0.569,64.389,-19.617,198.919,-15.963,84.182,93.171,48.445,0.569,64.389,-19.617,198.919,-15.963,84.182,93.171,48.445,0.569,64.389,-19.617,198.919,-15.963,84.182,93.171,48.445,0.569,64.389,-19.617,198.919,-15.963,84.182,93.171,48.445,0.569,64.389,-19.617,198.919,-15.963,84.182,93.171,48.445,0.569,64.389,-19.617,198.919,-15.963,84.182,93.171,48.445,0.569,64.389,-19.617,198.919,-15.963,84.182,93.171,48.445,0.569,64.389,-19.617,198.919,-15.963,84.182,93.171,48.445,0.569,64.389,-19.617,198.919,-15.963,84.182,93.171,48.445,0.569,64.389,-19.617,198.919,-15.963,84.182,93.171,48.445,0.569,64.389,-19.617,198.919,-15.963,84.182,93.171,48.445,0.569,64.389,-19.617,198.919,-15.963,84.182,93.171,48.445,0.569,64.389,-19.617,198.919,-15.963,84.182,93.171,48.445,0.569,64.389,-19.617,198.919,-15.963,84.182,93.171,48.445,0.569,64.389,-19.617,198.919,-15.963,84.182,93.171,48.445,0.569,64.389,-19.617,198.919,-15.963,84.182,93.171,48.445,0.569,64.389,-19.617,198.919,-15.963,84.182,93.171,48.445,0.569,64.389,-19.617,198.919,-15.963,84.182,93.171,48.445,0.569,64.389,-19.617,198.919,-15.963
20191007-1150-FRANKFURT_2-01-107,Salto B,24.618,344.258,0.635,36.763,403.398,40.229,76.071,70.683,15.944,0.336,70.638,3.546,115.475,5.341,76.071,70.683,15.944,0.336,70.638,3.546,115.475,5.341,76.071,70.683,15.944,0.336,70.638,3.546,115.475,5.341,76.071,70.683,15.944,0.336,70.638,3.546,115.475,5.341,76.071,70.683,15.944,0.336,70.638,3.546,115.475,5.341,76.071,70.683,15.944,0.336,70.638,3.546,115.475,5.341,76.071,70.683,15.944,0.336,70.638,3.546,115.475,5.341,76.071,70.683,15.944,0.336,70.638,3.546,115.475,5.341,76.071,70.683,15.944,0.336,70.638,3.546,115.475,5.341,76.071,70.683,15.944,0.336,70.638,3.546,115.475,5.341,76.071,70.683,15.944,0.336,70.638,3.546,115.475,5.341,76.071,70.683,15.944,0.336,70.638,3.546,115.475,5.341,76.071,70.683,15.944,0.336,70.638,3.546,115.475,5.341,76.071,70.683,15.944,0.336,70.638,3.546,115.475,5.341,76.071,70.683,15.944,0.336,70.638,3.546,115.475,5.341,76.071,70.683,15.944,0.336,70.638,3.546,115.475,5.341,76.071,70.683,15.944,0.336,70.638,3.546,115.475,5.341,76.071,70.683,15.944,0.336,70.638,3.546,115.475,5.341,76.071,70.683,15.944,0.336,70.638,3.546,115.475,5.341,76.071,70.683,15.944,0.336,70.638,3.546,115.475,5.341
0609-4-01-526,Barani C,-34.949,-84.956,223.847,66.754,291.278,229.977,86.477,87.781,28.013,0.409,77.696,16.659,19.236,54.617,86.477,87.781,28.013,0.409,77.696,16.659,19.236,54.617,86.477,87.781,28.013,0.409,77.696,16.659,19.236,54.617,86.477,87.781,28.013,0.409,77.696,16.659,19.236,54.617,86.477,87.781,28.013,0.409,77.696,16.659,19.236,54.617,86.477,87.781,28.013,0.409,77.696,16.659,19.236,54.617,86.477,87.781,28.013,0.409,77.696,16.659,19.236,54.617,86.477,87.781,28.013,0.409,77.696,16.659,19.236,54.617,86.477,87.781,28.013,0.409,77.696,16.659,19.236,54.617,86.477,87.781,28.013,0.409,77.696,16.659,19.236,54.617,86.477,87.781,28.013,0.409,77.696,16.659,19.236,54.617,86.477,87.781,28.013,0.409,77.696,16.659,19.236,54.617,86.477,87.781,28.013,0.409,77.696,16.659,19.236,54.617,86.477,87.781,28.013,0.409,77.696,16.659,19.236,54.617,86.477,87.781,28.013,0.409,77.696,16.659,19.236,54.617,86.477,87.781,28.013,0.409,77.696,16.659,19.236,54.617,86.477,87.781,28.013,0.409,77.696,16.659,19.236,54.617,86.477,87.781,28.013,0.409,77.696,16.659,19.236,54.617,86.477,87.781,28.013,0.409,77.696,16.659,19.236,54.617,86.477,87.781,28.013,0.409,77.696,16.659,19.236,54.617
20191007-1150-FRANKFURT_2-01-71,Schraubensalto A,124.458,180.242,351.427,158.517,319.803,358.226,71.357,69.101,2.74,2.794,67.316,57.639,187.562,33.789,71.357,69.101,2.74,2.794,67.316,57.639,187.562,33.789,71.357,69.101,2.74,2.794,67.316,57.639,187.562,33.789,71.357,69.101,2.74,2.794,67.316,57.639,187.562,33.789,71.357,69.101,2.74,2.794,67.316,57.639,187.562,33.789,71.357,69.101,2.74,2.794,67.316,57.639,187.562,33.789,71.357,69.101,2.74,2.794,67.316,57.639,187.562,33.789,71.357,69.101,2.74,2.794,67.316,57.639,187.562,33.789,71.357,69.101,2.74,2.794,67.316,57.639,187.562,33.789,71.357,69.101,2.74,2.794,67.316,57.639,187.562,33.789,71.357,69.101,2.74,2.794,67.316,57.639,187.562,33.789,71.357,69.101,2.74,2.794,67.316,57.639,187.562,33.789,71.357,69.101,2.74,2.794,67.316,57.639,187.562,33.789,71.357,69.101,2.74,2.794,67.316,57.639,187.562,33.789,71.357,69.101,2.74,2.794,67.316,57.639,187.562,33.789,71.357,69.101,2.74,2.794,67.316,57.639,187.562,33.789,71.357,69.101,2.74,2.794,67.316,57.639,187.562,33.789,71.357,69.101,2.74,2.794,67.316,57.639,187.562,33.789,71.357,69.101,2.74,2.794,67.316,57.639,187.562,33.789,71.357,69.101,2.74,2.794,67.316,57.639,187.562,33.789
0609-1-01-755,Von Bauch in Stand,6.859,26.999,5.796,28.415,98.326,37.15,87.755,89.551,56.164,4.513,62.3,2.378,-63.409,-5.438,87.755,89.551,56.164,4.513,62.3,2.378,-63.409,-5.438,87.755,89.551,56.164,4.513,62.3,2.378,-63.409,-5.438,87.755,89.551,56.164,4.513,62.3,2.378,-63.409,-5.438,87.755,89.551,56.164,4.513,62.3,2.378,-63.409,-5.438,87.755,89.551,56.164,4.513,62.3,2.378,-63.409,-5.438,87.755,89.551,56.164,4.513,62.3,2.378,-63.409,-5.438,87.755,89.551,56.164,4.513,62.3,2.378,-63.409,-5.438,87.755,89.551,56.164,4.513,62.3,2.378,-63.409,-5.438,87.755,89.551,56.164,4.513,62.3,2.378,-63.409,-5.438,87.755,89.551,56.164,4.513,62.3,2.378,-63.409,-5.438,87.755,89.551,56.164,4.513,62.3,2.378,-63.409,-5.438,87.755,89.551,56.164,4.513,62.3,2.378,-63.409,-5.438,87.755,89.551,56.164,4.513,62.3,2.378,-63.409,-5.438,87.755,89.551,56.164,4.513,62.3,2.378,-63.409,-5.438,87.755,89.551,56.164,4.513,62.3,2.378,-63.409,-5.438,87.755,89.551,56.164,4.513,62.3,2.378,-63.409,-5.438,87.755,89.551,56.164,4.513,62.3,2.378,-63.409,-5.438,87.755,89.551,56.164,4.513,62.3,2.378,-63.409,-5.438,87.755,89.551,56.164,4.513,62.3,2.378,-63.409,-5.438
20190930-1616-FRANKFURT_1-01-13,Salto B,9.39,357.059,11.761,27.989,417.951,31.169,84.452,85.719,17.295,-0.652,78.574,-10.991,174.51,3.296,84.452,85.719,17.295,-0.652,78.574,-10.991,174.51,3.296,84.452,85.719,17.295,-0.652,78.574,-10.991,174.51,3.296,84.452,85.719,17.295,-0.652,78.574,-10.991,174.51,3.296,84.452,85.719,17.295,-0.652,78.574,-10.991,174.51,3.296,84.452,85.719,17.295,-0.652,78.574,-10.991,174.51,3.296,84.452,85.719,17.295,-0.652,78.574,-10.991,174.51,3.296,84.452,85.719,17.295,-0.652,78.574,-10.991,174.51,3.296,84.452,85.719,17.295,-0.652,78.574,-10.991,174.51,3.296,84.452,85.719,17.295,-0.652,78.574,-10.991,174.51,3.296,84.452,85.719,17.295,-0.652,78.574,-10.991,174.51,3.296,84.452,85.719,17.295,-0.652,78.574,-10.991,174.51,3.296,84.452,85.719,17.295,-0.652,78.574,-10.991,174.51,3.296,84.452,85.719,17.295,-0.652,78.574,-10.991,174.51,3.296,84.452,85.719,17.295,-0.652,78.574,-10.991,174.51,3.296,84.452,85.719,17.295,-0.652,78.574,-10.991,174.51,3.296,84.452,85.719,17.295,-0.652,78.574,-10.991,174.51,3.296,84.452,85.719,17.295,-0.652,78.574,-10.991,174.51,3.296,84.452,85.719,17.295,-0.652,78.574,-10.991,174.51,3.296,84.452,85.719,17.295,-0.652,78.574,-10.991,174.51,3.296
0609-1-01-595,Doppelsalto B,11.288,704.22,-19.768,70.807,740.575,52.211,82.214,88.531,16.353,3.059,76.462,23.463,281.839,-11.31,82.214,88.531,16.353,3.059,76.462,23.463,281.839,-11.31,82.214,88.531,16.353,3.059,76.462,23.463,281.839,-11.31,82.214,88.531,16.353,3.059,76.462,23.463,281.839,-11.31,82.214,88.531,16.353,3.059,76.462,23.463,281.839,-11.31,82.214,88.531,16.353,3.059,76.462,23.463,281.839,-11.31,82.214,88.531,16.353,3.059,76.462,23.463,281.839,-11.31,82.214,88.531,16.353,3.059,76.462,23.463,281.839,-11.31,82.214,88.531,16.353,3.059,76.462,23.463,281.839,-11.31,82.214,88.531,16.353,3.059,76.462,23.463,281.839,-11.31,82.214,88.531,16.353,3.059,76.462,23.463,281.839,-11.31,82.214,88.531,16.353,3.059,76.462,23.463,281.839,-11.31,82.214,88.531,16.353,3.059,76.462,23.463,281.839,-11.31,82.214,88.531,16.353,3.059,76.462,23.463,281.839,-11.31,82.214,88.531,16.353,3.059,76.462,23.463,281.839,-11.31,82.214,88.531,16.353,3.059,76.462,23.463,281.839,-11.31,82.214,88.531,16.353,3.059,76.462,23.463,281.839,-11.31,82.214,88.531,16.353,3.059,76.462,23.463,281.839,-11.31,82.214,88.531,16.353,3.059,76.462,23.463,281.839,-11.31,82.214,88.531,16.353,3.059,76.462,23.463,281.839,-11.31
0609-1-01-369,Salto C,16.284,364.463,-19.218,35.427,391.342,38.501,82.506,85.781,20.66,-0.872,76.108,31.525,172.59,10.156,82.506,85.781,20.66,-0.872,76.108,31.525,172.59,10.156,82.506,85.781,20.66,-0.872,76.108,31.525,172.59,10.156,82.506,85.781,20.66,-0.872,76.108,31.525,172.59,10.156,82.506,85.781,20.66,-0.872,76.108,31.525,172.59,10.156,82.506,85.781,20.66,-0.872,76.108,31.525,172.59,10.156,82.506,85.781,20.66,-0.872,76.108,31.525,172.59,10.156,82.506,85.781,20.66,-0.872,76.108,31.525,172.59,10.156,82.506,85.781,20.66,-0.872,76.108,31.525,172.59,10.156,82.506,85.781,20.66,-0.872,76.108,31.525,172.59,10.156,82.506,85.781,20.66,-0.872,76.108,31.525,172.59,10.156,82.506,85.781,20.66,-0.872,76.108,31.525,172.59,10.156,82.506,85.781,20.66,-0.872,76.108,31.525,172.59,10.156,82.506,85.781,20.66,-0.872,76.108,31.525,172.59,10.156,82.506,85.781,20.66,-0.872,76.108,31.525,172.59,10.156,82.506,85.781,20.66,-0.872,76.108,31.525,172.59,10.156,82.506,85.781,20.66,-0.872,76.108,31.525,172.59,10.156,82.506,85.781,20.66,-0.872,76.108,31.525,172.59,10.156,82.506,85.781,20.66,-0.872,76.108,31.525,172.59,10.156,82.506,85.781,20.66,-0.872,76.108,31.525,172.59,10.156
