SprungID,Sprungtyp,avg_Acc_N_Fil,std_Acc_N_Fil,avg_Gyro_x_R,std_Gyro_x_R,avg_Gyro_y_R,std_Gyro_y_R,avg_Gyro_z_R,std_Gyro_z_R,avg_Gyro_x_Fil,std_Gyro_x_Fil,avg_Gyro_y_Fil,std_Gyro_y_Fil,avg_Gyro_z_Fil,std_Gyro_z_Fil
0609-1-01-772,Doppelsalto C,31.625,21.236,15.606,35.047,418.593,282.762,-23.111,39.909,15.675,30.255,417.793,277.65,-23.173,26.112
0609-1-01-775,Bauchsprung,13.083,25.197,1.56,15.174,-18.533,89.294,-5.677,28.358,1.402,11.146,-18.71,83.495,-5.285,22.095
0609-1-01-776,Von Bauch in Stand,10.483,20.753,-4.003,21.602,19.009,86.671,2.408,29.569,-3.81,18.17,19.248,69.328,2.035,17.786
0609-1-01-777,Doppelsalto C,32.321,22.43,-5.302,42.608,408.024,285.184,-6.377,42.567,-5.468,38.89,407.423,279.276,-6.357,31.842
0609-1-01-779,Bauchsprung,12.972,25.891,-2.272,14.558,-18.773,78.005,-7.312,29.663,-2.216,11.129,-18.864,70.667,-6.877,21.045
0609-1-01-780,Von Bauch in Stand,10.917,22.221,2.009,20.653,21.019,68.913,6.799,39.515,2.032,18.097,21.127,62.23,6.216,29.157
0609-1-01-781,Doppelsalto C,32.069,21.709,21.68,33.867,405.462,281.309,-20.433,29.567,21.62,29.921,405.193,275.997,-20.4,19.585
0609-1-01-783,Bauchsprung,12.538,24.015,1.924,13.35,-17.758,98.469,-8.105,28.856,1.949,8.912,-17.692,91.716,-7.725,19.704
0609-1-01-784,Von Bauch in Stand,10.353,21.809,-0.599,18.842,15.679,73.924,4.448,24.874,-0.564,16.293,15.961,69.167,4.035,18.668
0609-1-01-785,Doppelsalto C,31.648,20.899,5.981,40.9,416.889,279.531,-10.567,41.004,5.914,37.348,416.142,273.904,-10.586,28.18
0609-1-01-788,Bauchsprung,12.467,23.686,-2.937,23.617,-20.322,82.2,-4.877,26.15,-2.705,14.866,-20.613,74.643,-4.595,17.694
0609-1-01-789,Von Bauch in Stand,10.402,21.588,6.063,19.181,24.876,55.866,5.438,43.974,5.773,16.694,25.467,48.304,5.253,37.882
0609-1-01-790,Doppelsalto C,33.106,22.08,12.306,29.495,419.905,291.914,-19.215,45.498,12.574,24.121,419.041,285.82,-19.118,27.873
0609-1-01-793,Bauchsprung,8.722,19.882,-3.674,12.964,-23.184,69.182,-1.463,22.053,-3.491,10.344,-22.879,62.762,-1.612,14.825
0609-1-01-794,Von Bauch in Stand,14.037,25.986,-0.572,26.199,23.354,70.334,3.208,39.915,-0.714,23.54,23.246,59.083,3.423,31.141
0609-1-01-795,Doppelsalto C,30.752,22.278,4.069,30.063,403.241,274.468,-6.179,33.191,4.081,25.799,402.526,268.866,-6.283,22.062
0609-1-01-798,Bauchsprung,11.889,24.612,-3.707,17.028,-19.652,75.207,-7.912,30.239,-3.403,14.533,-19.845,68.817,-7.823,23.254
0609-1-01-799,Von Bauch in Stand,10.497,22.5,3.454,14.661,19.249,58.341,5.552,30.54,3.062,10.848,19.33,51.32,5.568,20.99
0609-1-01-800,Doppelsalto C,32.218,21.532,12.905,25.72,414.356,279.34,-15.962,39.261,12.868,19.755,413.811,272.116,-16.0,24.27
0609-1-01-803,Bauchsprung,11.842,24.562,-3.027,15.367,-22.51,67.296,-4.848,27.392,-2.881,11.29,-22.492,61.943,-4.671,20.41
0609-1-01-804,Von Bauch in Stand,11.203,22.888,3.638,18.613,25.073,62.313,6.871,29.941,3.582,15.944,25.125,58.714,6.657,21.936
0609-1-01-805,Doppelsalto C,33.61,20.407,1.931,36.303,427.482,273.461,-14.562,37.813,1.784,32.551,426.972,268.429,-14.545,24.013
0609-1-01-809,Bauchsprung,12.285,24.751,-1.782,15.813,-17.839,74.458,-2.771,24.321,-1.755,13.134,-17.981,70.711,-2.556,17.143
0609-1-01-810,Von Bauch in Stand,10.887,21.989,2.095,19.422,21.933,79.778,1.431,27.726,1.936,15.771,22.352,66.547,1.37,15.045
0609-1-01-811,Doppelsalto C,31.465,20.626,5.601,28.684,413.727,261.306,-21.65,43.707,5.82,23.791,413.102,257.01,-21.506,32.802
0609-1-01-818,Bauchsprung,12.976,25.175,-0.09,17.813,-18.919,87.678,-6.919,32.124,0.053,15.32,-19.144,81.058,-6.424,24.727
0609-1-01-819,Von Bauch in Stand,10.36,21.365,7.444,15.782,22.866,61.621,9.254,38.7,7.265,12.908,23.156,52.203,8.629,32.325
0609-1-01-820,Doppelsalto C,31.862,20.687,-9.392,32.422,414.526,290.549,-15.408,41.961,-9.445,28.663,414.135,284.969,-15.294,29.866
0609-1-01-823,Bauchsprung,11.761,23.587,0.16,15.974,-20.701,84.885,-4.919,33.568,0.233,12.725,-21.124,75.83,-4.755,23.398
0609-1-01-824,Von Bauch in Stand,10.765,22.11,-1.341,19.82,22.023,84.687,2.624,51.898,-1.317,16.0,22.427,75.227,2.508,23.528
0609-1-01-825,Doppelsalto C,33.162,23.045,29.215,45.448,415.958,289.533,-0.589,44.756,29.113,40.661,415.137,282.155,-0.469,29.885
0609-1-01-828,Bauchsprung,11.676,23.957,-4.302,13.501,-24.017,66.933,-4.137,32.556,-4.145,11.842,-24.159,60.923,-4.11,18.454
0609-1-01-829,Von Bauch in Stand,11.878,23.251,4.311,17.63,25.819,68.472,6.783,34.12,4.253,14.112,26.175,65.602,6.472,28.708
0609-1-01-830,Doppelsalto C,31.648,20.436,0.618,32.325,421.049,276.184,-25.898,35.652,0.528,28.888,420.255,270.144,-25.776,21.472
0609-1-01-833,Bauchsprung,11.777,23.567,0.349,18.065,-22.312,74.118,-1.004,34.707,0.338,14.506,-22.55,69.07,-1.319,24.893
0609-1-01-834,Von Bauch in Stand,11.444,22.069,0.11,19.511,24.105,60.859,2.104,31.506,-0.004,15.802,24.438,51.287,2.285,14.98
0609-1-01-835,Doppelsalto C,35.069,21.526,22.642,27.341,427.789,281.885,-13.321,43.716,22.701,21.611,427.497,275.782,-13.476,26.184
0609-1-01-841,Bauchsprung,10.911,22.155,-4.133,19.567,-17.179,73.179,-5.873,30.989,-3.938,16.174,-17.639,69.264,-5.8,19.145
0609-1-01-842,Von Bauch in Stand,12.248,24.023,6.583,18.283,23.824,64.034,6.675,30.378,6.509,14.065,24.507,59.276,6.404,19.892
0609-1-01-843,Doppelsalto C,33.177,20.966,2.273,27.975,426.665,281.455,-28.67,32.682,2.149,23.938,426.061,275.793,-28.108,23.449
0609-1-01-844,Strecksprung,10.191,22.847,1.066,9.727,-4.362,26.258,-1.714,21.402,1.25,7.639,-3.992,24.669,-2.213,18.061
0609-1-01-849,Bauchsprung,10.165,20.73,-0.376,22.082,-22.328,78.721,-8.015,39.589,-0.507,17.389,-22.06,74.768,-7.741,30.625
0609-1-01-850,Von Bauch in Stand,12.969,25.151,1.672,20.435,23.655,77.736,8.248,29.019,1.862,15.746,23.457,71.652,8.07,16.69
0609-1-01-851,Doppelsalto C,30.87,21.227,8.974,31.681,412.367,281.391,-12.254,38.676,9.191,27.504,411.733,275.379,-12.335,24.776
0609-1-01-853,Strecksprung,10.225,21.966,1.312,10.193,9.333,30.865,4.378,12.41,1.198,8.866,9.337,27.823,4.434,9.248
0609-1-01-854,Bauchsprung,11.793,24.757,0.053,18.564,-20.568,67.713,-3.586,23.115,0.163,16.189,-20.784,61.882,-3.915,14.822
0609-1-01-855,Von Bauch in Stand,11.171,23.068,2.81,18.126,23.025,69.309,1.3,35.407,2.716,15.154,23.552,63.15,1.573,14.495
0609-1-01-856,Doppelsalto C,31.996,21.272,17.296,36.022,411.829,284.633,-18.097,39.196,17.406,32.083,411.349,279.289,-17.73,25.977
0609-1-01-859,Bauchsprung,11.669,24.25,0.85,14.547,-17.469,88.223,-2.51,16.62,0.817,12.026,-18.003,76.19,-2.561,11.332
0609-1-01-860,Von Bauch in Stand,11.339,23.942,0.484,12.594,19.628,72.896,3.081,29.09,0.575,9.496,20.179,62.836,3.057,19.644
0609-1-01-861,Doppelsalto C,31.946,22.037,-0.213,40.732,403.888,273.986,-9.571,41.919,-0.24,36.556,403.383,267.801,-9.66,30.579
0609-1-01-864,Bauchsprung,12.065,24.94,-1.935,16.97,-18.149,77.778,-5.714,29.983,-1.632,14.007,-18.65,69.834,-5.547,23.766
0609-1-01-865,Von Bauch in Stand,10.347,21.822,1.209,17.87,16.728,81.633,6.427,35.059,1.114,14.889,17.147,76.874,6.268,26.946
0609-1-01-866,Doppelsalto C,32.178,20.21,-2.228,24.126,425.434,262.466,-25.153,34.759,-2.202,21.123,424.651,257.135,-25.129,25.966
0609-1-01-869,Bauchsprung,12.578,24.818,1.484,24.541,-14.606,93.809,-7.462,44.709,1.76,14.886,-15.002,86.659,-7.208,31.168
0609-1-01-870,Von Bauch in Stand,10.576,22.837,0.921,21.872,17.383,68.513,7.458,33.257,0.534,17.513,18.05,62.529,7.193,26.929
0609-1-01-871,Doppelsalto C,31.876,21.359,16.37,34.193,416.587,266.506,-19.389,35.722,16.478,29.816,415.577,260.781,-19.432,21.619
0609-1-01-875,Bauchsprung,12.422,24.044,1.483,20.124,-23.132,78.206,-2.852,50.447,1.631,11.757,-23.033,70.674,-2.875,26.776
0609-1-01-876,Von Bauch in Stand,10.846,21.143,-2.005,18.452,23.868,82.421,-0.259,34.216,-1.96,15.351,23.85,76.854,0.088,23.531
0609-1-01-877,Doppelsalto C,34.039,22.236,4.195,29.194,429.401,296.415,-18.816,38.732,3.789,25.252,428.972,288.996,-18.626,23.049
0609-1-01-880,Bauchsprung,11.747,23.976,-0.266,14.522,-22.842,75.18,-4.824,27.835,-0.19,12.524,-23.043,68.387,-4.258,16.19
0609-1-01-881,Von Bauch in Stand,9.919,21.641,0.168,14.581,24.358,60.555,6.782,25.497,0.061,11.618,24.414,50.22,6.211,16.318
0609-1-01-882,Doppelsalto C,30.789,21.772,19.662,43.63,401.627,280.516,-14.294,41.924,19.791,40.834,401.183,273.776,-14.264,27.396
0609-1-01-886,Bauchsprung,11.342,23.913,1.061,13.891,-20.392,72.871,-3.224,19.33,1.118,11.432,-20.651,68.119,-3.165,13.123
0609-1-01-887,Von Bauch in Stand,11.261,23.49,0.459,16.053,21.341,71.899,4.727,37.808,0.423,12.672,21.518,66.613,4.785,19.934
0609-1-01-888,Doppelsalto C,31.211,21.084,14.751,31.014,410.195,272.855,-17.856,30.44,14.928,26.987,409.653,268.028,-17.928,20.485
0609-1-01-892,Bauchsprung,12.483,25.052,-3.445,15.835,-22.905,68.564,-6.439,28.444,-3.329,13.259,-22.78,64.157,-6.394,18.51
0609-1-01-893,Von Bauch in Stand,11.08,22.054,1.903,24.557,25.485,68.471,3.464,45.944,1.741,21.716,25.618,65.493,3.659,35.825
0609-1-01-894,Doppelsalto C,33.14,21.576,19.957,27.654,413.453,270.312,-4.742,39.589,19.978,22.052,412.983,265.109,-4.852,26.495
0609-1-01-895,Strecksprung,10.038,21.474,-0.603,13.466,-1.552,30.71,0.527,30.188,-0.594,12.184,-1.267,29.025,0.205,27.715
0609-1-01-897,Bauchsprung,11.851,24.086,-2.965,20.251,-19.781,90.572,-4.606,27.82,-2.864,15.144,-20.088,81.988,-4.343,13.232
0609-1-01-898,Von Bauch in Stand,12.704,24.57,1.034,18.453,22.186,81.485,3.32,35.325,0.895,12.594,23.011,76.107,2.983,20.369
0609-1-01-899,Doppelsalto C,31.225,19.12,8.496,41.872,422.952,266.381,1.238,40.255,8.346,39.196,421.971,261.213,1.54,32.94
0609-4-01-4,Salto C,13.12,19.944,3.163,15.934,182.862,137.775,-2.452,18.376,2.967,12.078,181.493,128.97,-2.35,12.802
0609-4-01-5,Fliffis B,30.922,25.39,-42.318,91.174,-134.846,361.803,109.623,123.704,-42.349,88.798,-134.287,349.111,109.502,116.948
0609-4-01-10,Salto C,13.102,19.945,2.423,18.409,181.527,139.381,9.35,21.246,2.328,15.194,180.074,130.77,9.432,15.206
0609-4-01-11,Fliffis B,30.277,25.63,-46.975,82.986,-123.793,365.339,113.061,122.555,-46.9,80.824,-122.816,353.951,113.074,118.111
0609-4-01-15,Salto C,13.584,20.525,-2.217,14.195,180.57,149.449,0.978,23.677,-2.39,10.349,179.263,140.307,1.217,16.749
0609-4-01-16,Fliffis B,29.411,23.384,-42.542,96.106,-95.365,366.242,123.434,131.476,-42.507,94.222,-95.174,357.943,123.389,128.652
0609-4-01-17,Strecksprung,13.488,28.842,1.256,12.99,-5.811,44.761,4.485,23.381,1.396,10.983,-4.96,43.925,4.478,18.81
0609-4-01-21,Salto C,12.821,19.967,3.099,16.212,178.63,148.711,3.085,21.798,3.108,13.055,177.367,139.22,2.979,16.456
0609-4-01-22,Fliffis B,28.358,23.54,-60.032,97.934,-85.894,361.085,118.554,115.822,-60.017,96.249,-85.867,350.66,118.443,112.792
0609-4-01-31,Salto C,13.559,20.335,0.717,18.031,182.809,145.084,6.722,24.383,0.518,12.795,181.665,134.794,6.719,16.091
0609-4-01-32,Fliffis B,30.31,24.948,-60.331,102.182,-83.581,365.234,112.278,123.427,-60.278,100.1,-82.853,355.934,112.18,120.238
0609-4-01-36,Salto C,13.693,21.04,0.198,18.7,181.125,165.279,4.123,27.91,0.098,14.311,180.131,156.894,4.421,20.107
0609-4-01-37,Fliffis B,30.718,26.058,-59.253,98.177,-107.087,360.982,111.535,118.47,-59.228,96.161,-106.552,348.365,111.358,111.9
0609-4-01-41,Salto C,17.268,27.316,0.447,20.014,177.221,168.606,-2.004,23.013,0.514,15.354,176.231,160.755,-1.816,17.93
0609-4-01-42,Fliffis B,26.149,17.759,-55.926,92.941,-82.166,365.94,128.7,128.967,-56.119,91.32,-82.595,354.558,128.596,125.968
0609-4-01-46,Salto C,13.575,20.504,6.802,24.038,179.903,138.029,6.41,23.185,6.473,21.149,178.576,128.423,6.593,17.081
0609-4-01-47,Fliffis B,31.949,25.258,-3.239,49.547,-185.775,361.264,135.495,135.664,-2.989,45.245,-184.842,358.693,135.446,127.854
0609-4-01-48,Salto C,14.068,20.886,14.395,14.481,203.102,78.903,-1.775,24.857,14.418,12.746,203.093,75.874,-1.891,20.559
0609-4-01-49,Salto C,16.693,21.989,-6.545,14.386,220.607,58.113,0.944,19.824,-6.59,11.862,220.755,52.475,1.065,16.61
0609-4-01-56,Strecksprung,10.991,25.199,-0.22,12.17,4.119,61.764,1.243,16.886,-0.176,10.763,4.279,57.602,1.337,10.008
0609-4-01-57,Salto C,16.943,26.569,1.615,18.998,177.461,160.874,5.182,26.343,1.654,13.757,176.559,151.16,5.024,18.527
0609-4-01-58,Fliffis B,28.437,23.127,-67.132,100.045,-55.406,360.599,116.072,127.409,-67.11,97.997,-54.973,350.683,116.312,121.157
0609-4-01-62,Salto C,12.688,19.596,-0.876,19.607,180.605,131.148,5.126,26.066,-0.986,16.12,179.419,122.464,5.208,19.823
0609-4-01-63,Fliffis B,30.644,25.218,-53.25,86.969,-74.859,366.381,119.185,132.281,-53.253,84.957,-74.259,354.589,119.065,127.507
0609-4-01-69,Salto C,13.217,20.98,5.362,22.601,179.472,141.743,4.05,23.355,5.203,18.608,178.177,133.429,4.166,18.543
0609-4-01-70,Fliffis B,28.24,23.079,-49.569,89.222,-45.277,359.98,122.194,147.371,-49.648,87.002,-45.394,349.049,122.25,141.767
0609-4-01-75,Salto C,13.238,20.88,-0.512,18.699,178.976,141.489,4.144,20.372,-0.667,15.321,177.887,133.84,4.27,15.051
0609-4-01-76,Fliffis B,29.443,23.676,-52.877,108.268,-23.119,365.731,118.024,132.226,-53.153,105.654,-23.533,353.786,117.958,128.566
0609-4-01-78,Salto C,13.859,19.988,-0.81,11.054,209.275,63.605,3.675,20.242,-0.829,9.965,208.608,59.799,3.627,17.495
0609-4-01-80,Strecksprung,10.805,20.992,4.053,16.301,8.077,40.866,10.022,22.857,4.083,15.636,8.586,40.531,10.02,21.843
0609-4-01-84,Schraubensalto C,16.799,21.437,58.271,105.015,98.988,134.474,213.916,172.582,57.863,102.912,98.528,130.445,213.703,170.387
0609-4-01-86,Strecksprung,9.89,22.52,0.405,10.886,3.088,33.834,2.504,15.196,0.465,8.299,3.069,32.068,2.423,12.363
0609-4-01-88,Schraubensalto C,14.696,18.284,47.841,106.332,98.333,131.438,216.396,170.046,47.638,104.452,97.378,127.505,215.946,168.33
0609-4-01-89,Strecksprung,13.659,27.921,2.172,9.428,-4.637,57.524,4.277,15.031,2.18,8.227,-3.876,55.34,4.394,11.128
0609-4-01-91,Schraubensalto C,16.617,22.266,56.557,99.028,92.808,131.069,210.317,168.89,56.359,97.021,92.337,127.251,209.905,167.527
0609-4-01-94,Schraubensalto C,14.115,17.747,52.957,103.969,93.955,140.261,212.407,166.164,52.885,102.217,92.534,135.408,212.164,164.575
0609-4-01-97,Schraubensalto C,14.387,18.558,22.77,118.548,81.148,135.915,211.26,143.605,22.581,116.992,80.177,131.102,211.055,142.514
0609-4-01-104,Schraubensalto C,14.275,17.834,43.338,109.594,86.986,138.843,218.306,155.567,43.104,107.554,85.939,134.345,217.927,154.199
0609-4-01-107,Schraubensalto C,14.786,18.757,54.919,102.875,92.897,136.569,219.31,171.003,54.607,100.889,92.006,132.426,219.469,169.044
0609-4-01-109,Strecksprung,8.966,20.638,1.107,17.686,8.728,49.466,3.568,30.55,1.262,15.253,8.653,44.665,3.209,21.795
0609-4-01-110,Schraubensalto C,17.26,23.789,35.036,111.646,82.92,130.267,195.483,152.355,34.67,109.7,82.572,126.396,196.036,149.531
0609-4-01-114,Schraubensalto C,13.922,18.234,26.679,107.003,74.985,143.122,216.102,144.731,26.53,105.281,74.029,139.2,215.914,143.865
0609-4-01-117,Schraubensalto C,16.567,22.905,38.321,106.602,87.088,135.311,202.334,151.756,38.167,104.837,86.652,131.332,202.211,150.087
0609-4-01-119,Strecksprung,10.418,23.081,3.131,13.95,6.902,31.311,3.2,15.645,3.023,12.642,6.793,29.575,3.214,14.47
0609-4-01-126,Schraubensalto C,14.858,17.935,40.164,113.555,99.851,131.761,219.993,167.923,39.984,111.464,98.828,127.466,219.687,165.973
0609-4-01-128,Strecksprung,10.944,23.812,1.009,20.727,11.365,64.362,3.342,24.697,1.073,17.908,11.399,58.165,3.441,18.964
0609-4-01-129,Schraubensalto C,14.354,18.443,50.548,104.687,96.395,140.417,218.69,165.025,50.237,102.805,95.535,135.449,218.382,163.043
0609-4-01-130,Strecksprung,13.346,27.796,-2.026,11.938,-5.117,52.52,1.072,17.983,-1.78,10.673,-4.45,50.67,1.22,16.283
0609-4-01-132,Schraubensalto C,15.124,20.935,34.895,111.169,76.988,133.877,209.742,149.216,34.719,109.431,76.413,129.499,209.921,147.162
0609-4-01-135,Schraubensalto C,14.43,17.559,51.121,112.96,104.095,131.351,225.868,173.049,50.731,110.668,103.22,126.431,225.444,171.231
0609-4-01-138,Schraubensalto C,17.578,22.125,38.269,108.706,94.059,136.872,213.795,172.113,38.16,106.481,94.107,132.109,213.676,170.413
0609-4-01-146,Schraubensalto C,17.317,21.692,40.648,110.586,97.431,137.014,211.985,164.849,40.404,108.818,97.097,133.058,211.779,163.26
0609-4-01-149,Schraubensalto C,17.788,22.744,53.599,99.607,104.234,134.026,213.497,180.469,53.453,97.588,104.053,130.288,213.4,178.165
0609-4-01-151,Strecksprung,10.886,24.114,0.423,13.357,13.522,50.251,4.666,20.408,0.472,11.697,13.706,47.017,4.669,16.855
0609-4-01-152,Schraubensalto C,17.716,23.689,36.121,117.241,87.138,129.356,209.774,154.362,36.198,115.25,86.972,125.546,209.79,152.65
0609-4-01-155,Schraubensalto C,17.195,22.796,50.731,107.923,88.873,132.915,212.155,161.763,50.69,106.082,88.813,129.763,212.186,160.358
0609-4-01-158,Schraubensalto C,17.243,23.093,42.698,105.852,92.348,135.269,214.837,157.791,42.479,104.083,91.915,131.332,214.488,156.285
0609-4-01-163,Strecksprung,10.829,22.154,-0.69,7.425,3.042,66.571,1.806,10.662,-0.675,6.397,2.967,63.426,1.757,8.024
0609-4-01-165,Schraubensalto C,18.195,24.218,35.214,106.67,95.042,131.439,204.603,156.751,35.037,104.826,95.355,127.472,204.262,155.376
0609-4-01-168,Schraubensalto C,17.126,22.549,40.301,105.028,83.971,139.335,211.364,159.806,40.18,103.115,83.599,135.579,211.143,158.411
0609-4-01-171,Schraubensalto C,16.327,21.411,53.81,102.369,99.471,131.902,209.801,166.47,53.631,100.586,99.026,128.586,209.672,165.025
0609-4-01-174,Schraubensalto C,14.262,17.731,52.494,109.493,101.746,126.649,219.646,167.578,52.212,107.481,100.73,123.063,219.103,166.364
0609-4-01-177,Schraubensalto C,16.392,21.956,45.072,107.668,99.382,127.136,212.243,168.477,44.885,105.87,99.103,123.651,212.013,167.268
0609-4-01-180,Schraubensalto C,16.423,22.024,41.896,106.762,97.823,126.973,207.818,162.809,41.714,105.218,97.424,123.395,207.58,161.47
0609-4-01-182,Strecksprung,11.279,24.502,-2.102,20.16,11.752,49.933,1.376,27.723,-1.944,17.418,12.083,47.233,1.77,23.651
0609-4-01-183,Schraubensalto C,16.16,21.106,27.739,108.74,95.114,133.128,213.5,156.319,27.544,106.971,94.543,128.45,213.084,155.343
0609-4-01-186,Schraubensalto C,17.803,23.091,39.956,108.273,109.922,130.922,212.181,173.718,39.833,106.328,109.336,125.837,211.941,171.766
0609-4-01-189,Schraubensalto C,16.338,21.632,54.838,95.113,98.31,136.213,211.92,174.59,54.679,93.368,97.847,132.435,211.577,173.129
0609-4-01-192,Schraubensalto C,16.021,21.147,33.558,106.427,78.685,137.783,209.415,145.735,33.36,104.732,78.39,134.741,209.335,144.354
0609-4-01-200,Schraubensalto C,16.652,21.132,47.655,105.171,98.794,140.274,210.686,166.342,47.459,103.594,98.427,135.385,210.677,164.896
0609-4-01-203,Schraubensalto C,16.656,21.6,37.114,111.291,107.178,130.341,213.269,169.064,36.757,109.259,106.821,126.491,213.011,167.111
0609-4-01-205,Schraubensalto C,16.823,21.751,46.906,106.709,102.59,138.626,209.783,170.443,46.705,104.853,102.214,133.573,209.729,168.654
0609-4-01-207,Schraubensalto C,14.949,19.602,34.914,116.204,89.418,132.175,212.257,154.674,34.708,114.448,89.172,128.2,212.199,153.349
0609-4-01-209,Schraubensalto C,15.975,21.109,24.574,110.869,80.38,133.786,210.099,147.063,24.327,109.288,80.069,130.416,209.853,146.007
0609-4-01-211,Schraubensalto C,16.692,21.149,32.776,113.794,86.188,137.255,212.117,152.742,32.575,111.93,85.982,133.319,212.021,150.965
0609-4-01-213,Schraubensalto C,14.792,17.909,41.793,114.071,103.284,132.835,227.189,169.535,41.705,111.909,101.868,127.644,226.704,168.494
0609-4-01-215,Schraubensalto C,16.629,21.915,49.137,106.217,106.382,128.805,216.695,176.867,48.892,104.166,105.901,124.479,216.457,175.213
0609-4-01-217,Schraubensalto C,17.501,23.071,34.351,104.153,95.132,136.231,205.787,159.253,34.223,102.345,94.873,131.621,205.678,157.726
0609-4-01-221,Strecksprung,11.174,21.712,-0.041,11.504,0.009,40.95,4.073,22.707,-0.057,10.338,-0.043,38.68,4.052,21.018
0609-4-01-225,Schraubensalto C,17.578,23.068,33.071,113.05,97.288,129.796,207.449,153.955,32.835,111.404,97.312,126.349,207.085,152.76
0609-4-01-227,Schraubensalto C,17.252,22.648,30.071,111.578,94.084,135.911,206.558,152.852,30.01,109.859,93.668,131.591,206.602,151.46
0609-4-01-229,Schraubensalto C,15.888,20.181,44.611,113.042,97.648,134.497,210.351,164.798,44.477,111.172,97.209,128.578,210.247,163.075
0609-4-01-231,Schraubensalto C,14.042,17.098,43.183,106.979,96.49,136.021,216.916,161.64,42.903,105.289,95.578,132.175,216.688,160.294
0609-4-01-233,Schraubensalto C,17.522,23.242,47.465,106.137,103.03,129.452,208.859,173.289,47.46,104.17,103.023,125.032,208.757,171.764
0609-4-01-235,Schraubensalto C,16.367,21.683,41.738,106.788,89.77,136.393,216.04,156.712,41.573,105.025,89.269,132.07,215.821,155.351
0609-4-01-237,Schraubensalto C,16.78,21.911,33.669,113.936,93.649,126.051,209.622,159.829,33.769,111.949,93.255,122.832,209.482,158.595
0609-4-01-239,Schraubensalto C,17.082,21.74,43.195,115.772,96.716,131.751,219.12,167.461,43.012,113.614,96.471,127.189,218.958,165.72
0609-4-01-241,Schraubensalto C,15.114,18.373,46.943,114.252,104.27,131.784,225.585,175.515,46.901,112.055,103.037,127.194,225.315,174.049
0609-4-01-243,Schraubensalto C,18.395,20.852,50.109,115.816,97.088,147.62,222.46,175.521,49.989,113.16,96.741,143.241,222.393,173.201
0609-4-01-251,Salto C,13.13,19.471,-2.805,16.308,188.269,134.633,6.557,21.219,-2.862,12.105,187.04,127.313,6.78,13.213
0609-4-01-252,Fliffis C,31.167,26.175,-53.324,86.738,-102.535,372.126,114.138,123.004,-53.178,84.383,-101.914,366.091,114.077,118.885
0609-4-01-258,Salto C,15.239,23.668,1.804,15.41,180.429,139.957,5.263,19.628,1.935,12.164,179.892,130.962,5.25,15.17
0609-4-01-259,Fliffis C,30.298,25.16,-61.242,84.01,-114.468,360.3,122.612,109.906,-61.493,81.568,-114.452,352.436,122.73,105.62
0609-4-01-262,Salto C,12.813,20.379,1.781,18.671,183.359,137.487,-1.295,19.276,1.74,16.285,182.082,129.727,-1.128,14.885
0609-4-01-263,Fliffis C,31.19,26.539,-59.955,88.941,-88.883,349.906,118.64,116.714,-60.123,87.153,-88.273,343.941,118.491,111.419
0609-4-01-266,Salto C,13.442,20.437,-0.987,16.754,183.472,164.442,-1.877,20.782,-1.05,13.247,182.475,157.187,-1.839,15.572
0609-4-01-267,Fliffis C,29.641,25.621,-61.767,87.596,-130.72,354.633,114.185,110.139,-61.774,85.596,-130.91,346.351,114.232,104.463
0609-4-01-277,Salto C,13.583,20.486,-1.384,20.051,184.094,153.794,4.861,27.206,-1.549,15.728,182.605,143.826,5.114,17.297
0609-4-01-278,Fliffis C,31.086,26.147,-54.283,78.377,-131.363,366.963,124.224,119.589,-54.215,75.968,-130.739,361.727,124.205,116.252
0609-4-01-281,Salto C,14.224,21.108,1.781,14.661,184.621,140.805,5.708,20.352,1.543,10.264,183.52,130.778,5.916,14.274
